run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,do_ofat,do_heatmaps,do_sensitivities,ofat_n,heatmap_nx,heatmap_ny,scan_mode,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,residual,converged,method,iterations,a1,b1,a2,b2,phi2_1_meanV,phi2_2_meanV
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.005,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4185256831101861,0.04725772609205639,-3.7470027081099033e-16,True,closed_form(D5-6/D5-8),0,0.9776483004207082,-0.35293104277298837,0.9776300984939771,-0.35292446603524624,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.005714285714285714,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4185256085594914,0.04725764344666645,-2.2898349882893854e-16,True,closed_form(D5-6/D5-8),0,0.9776492883453134,-0.3529313986233974,0.9776333646488032,-0.3529256450572102,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.0064285714285714285,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4185255505886382,0.047257579187316906,-2.498001805406602e-16,True,closed_form(D5-6/D5-8),0,0.9776500566695542,-0.3529316753737611,0.9776359043389888,-0.3529265618387701,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.007142857142857143,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4185255042198445,0.047257527792118684,-1.5265566588595902e-16,True,closed_form(D5-6/D5-8),0,0.9776506712901677,-0.35293189676008097,0.9776379356801927,-0.35292729511567406,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.007857142857142858,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.41852546628772763,0.0472574857510237,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8),0,0.9776511741359392,-0.3529320778851073,0.9776395974149825,-0.3529278949714452,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.008571428571428572,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4185254346810966,0.04725745072214361,8.326672684688674e-17,True,closed_form(D5-6/D5-8),0,0.977651593156456,-0.35293222881627834,0.9776409820072458,-0.3529283947838482,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.009285714285714286,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.41852540793966997,0.04725742108646639,6.245004513516506e-17,True,closed_form(D5-6/D5-8),0,0.977651947699764,-0.3529323565227617,0.9776421534527449,-0.35292881765418077,,
ofat:L_gap,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,0.01,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.41852538501975434,0.04725739568634853,2.0816681711721685e-16,True,closed_form(D5-6/D5-8),0,0.9776522515848991,-0.352932465982172,0.9776431574521766,-0.35292918007955415,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-09,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.3924410681512312,0.014349603427362917,-5.377642775528102e-17,True,closed_form(D5-6/D5-8),0,0.6790237256851792,-0.24536394717859028,0.8368648293206403,-0.302132668933203,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,5.141133329180603e-09,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.39788572435273795,0.017096460175131577,-3.122502256758253e-17,True,closed_form(D5-6/D5-8),0,0.6750300043768139,-0.24392154123597198,0.796665834811198,-0.28762373278467473,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,7.143581596868038e-09,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.40371078377774233,0.02057270354806622,-6.938893903907228e-17,True,closed_form(D5-6/D5-8),0,0.6691284353689558,-0.2417903761073142,0.7452490400599364,-0.26906481684313627,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,9.925974442534991e-09,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.41006355667333827,0.025098523606062236,-4.85722573273506e-17,True,closed_form(D5-6/D5-8),0,0.6611315918497561,-0.23890280435192993,0.6808240061114388,-0.24580920361984418,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,1.379209676516527e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.41710420310051427,0.03118458916574599,0.0,True,closed_form(D5-6/D5-8),0,0.6514019466615876,-0.2353896743275048,0.6029375613502963,-0.2176929343994484,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,1.9164056313155486e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4249560513826478,0.039627248649394944,-1.5959455978986625e-16,True,closed_form(D5-6/D5-8),0,0.6410417861919022,-0.2316489339604987,0.5137452636883317,-0.1854939583997063,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,2.66283699010426e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4336260009321035,0.05158860929654741,-1.3877787807814457e-16,True,closed_form(D5-6/D5-8),0,0.6316598849675623,-0.22826139522532773,0.41884826411081605,-0.15123443151273167,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22580644470723008,0.3267161174840782,-0.11797227973451423,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,5.141133329180603e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.45249759649464244,0.0922232079765505,-3.608224830031759e-16,True,closed_form(D5-6/D5-8),0,0.6211736466597634,-0.22447479883605256,0.24556035974216303,-0.08867246464586921,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,7.143581596868023e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.46196845409662823,0.12413754510209743,-6.800116025829084e-16,True,closed_form(D5-6/D5-8),0,0.6202591182468813,-0.2241441419276674,0.18023692696216992,-0.0650884072971876,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,9.92597444253499e-08,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.47110223752938357,0.16590024264624903,-1.6653345369377348e-16,True,closed_form(D5-6/D5-8),0,0.6211074066856361,-0.22444962811015678,0.13096457121936947,-0.04729928318217467,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,1.379209676516527e-07,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.47987138946672625,0.21938622172120917,-7.494005416219807e-16,True,closed_form(D5-6/D5-8),0,0.6222400518216525,-0.2248574299383274,0.09493786719270698,-0.03429236120217832,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,1.9164056313155485e-07,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.48811485489818507,0.28768754992365636,-3.885780586188048e-16,True,closed_form(D5-6/D5-8),0,0.6265279612716814,-0.22640353813523773,0.06925153275226612,-0.025018559194320084,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,2.66283699010426e-07,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4961586014242948,0.373589708687477,0.0,True,closed_form(D5-6/D5-8),0,0.628989896902296,-0.22728980571350035,0.0505764143086224,-0.01827621548828565,,
ofat:L_Pd_len,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-07,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.5031538611499147,0.4869432739378218,-7.771561172376096e-16,True,closed_form(D5-6/D5-8),0,0.6445184178993931,-0.23288928317906138,0.037518839942810696,-0.01356176527778948,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.2000000000000007e-05,1.0,3.77e-05,0.0005250617670899845,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428589555127232,0.06864848160993084,-4.3021142204224816e-16,True,closed_form(D5-6/D5-8),0,0.6243245720705027,-0.22540543670677016,0.3266767550952758,-0.11794265378523293,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.6673945932477677e-05,1.0,3.77e-05,0.0007295709596391319,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428617464233654,0.0686450754734014,-1.8041124150158794e-16,True,closed_form(D5-6/D5-8),0,0.6243478230161139,-0.225422815234388,0.3266784609475304,-0.11794393767024944,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,2.316837274659901e-05,1.0,3.77e-05,0.0010137355612440588,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428656237219035,0.06864034375044854,1.8041124150158794e-16,True,closed_form(D5-6/D5-8),0,0.6243801252491354,-0.2254469590119951,0.32668083086736055,-0.11794572135883125,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,3.219234954335675e-05,1.0,3.77e-05,0.0014085809948344448,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428710099383873,0.06863377114325142,-1.3877787807814457e-17,True,closed_form(D5-6/D5-8),0,0.6244249996928287,-0.2254804997177195,0.3266841231766337,-0.11794819927677601,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,4.473112464377928e-05,1.0,3.77e-05,0.0019572169457820906,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4428784916064316,0.06862464258834677,-4.996003610813204e-16,True,closed_form(D5-6/D5-8),0,0.6244873344588143,-0.22552709093598192,0.32668869650610566,-0.117951641349656,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,6.21536961507746e-05,1.0,3.77e-05,0.0027195441276749712,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44288888261250275,0.06861196632173988,2.7755575615628914e-17,True,closed_form(D5-6/D5-8),0,0.624573913463347,-0.22559180328652886,0.32669504858071974,-0.11795642219764886,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,8.636228076013823e-05,1.0,3.77e-05,0.003778794312153293,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.442903311728665,0.0685943677865827,-2.7755575615628914e-16,True,closed_form(D5-6/D5-8),0,0.6246941473220284,-0.22568167076547677,0.3267038698476491,-0.11796306150497822,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012000000000000008,1.0,3.77e-05,0.005250617670899845,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44292334329449895,0.06856994377228688,-2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6248610819651618,-0.22580644470723008,0.3267161174840782,-0.11797227973451423,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00016673945932477643,1.0,3.77e-05,0.007295709596391304,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4429511430890789,0.06853606272335991,-3.0531133177191805e-16,True,closed_form(D5-6/D5-8),0,0.6250927867217442,-0.22597963145731198,0.3267331172535776,-0.11798507481501598,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00023168372746599011,1.0,3.77e-05,0.010137355612440588,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44298970532758936,0.068489092978084,-4.440892098500626e-16,True,closed_form(D5-6/D5-8),0,0.6254142573635841,-0.22621991510402817,0.32675670315919414,-0.1180028273001607,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00032192349543356684,1.0,3.77e-05,0.01408580994834442,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4430431614097916,0.06842403605000374,-4.163336342344337e-17,True,closed_form(D5-6/D5-8),0,0.6258600111595317,-0.22655309774959123,0.3267894078972124,-0.1180274438092567,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00044731124643779285,1.0,3.77e-05,0.019572169457820907,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44311719622090073,0.06833403776256146,2.220446049250313e-16,True,closed_form(D5-6/D5-8),0,0.6264775986987128,-0.22701472559424693,0.32683472062884583,-0.11806155122428956,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.0006215369615077453,1.0,3.77e-05,0.027195441276749683,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4432196024742433,0.06820974801358114,-3.608224830031759e-16,True,closed_form(D5-6/D5-8),0,0.6273323048136428,-0.22765360491579842,0.3268974321018426,-0.11810875680194298,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.0008636228076013822,1.0,3.77e-05,0.03778794312153293,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4433610055379485,0.06803850418199035,-5.967448757360216e-16,True,closed_form(D5-6/D5-8),0,0.6285133426153386,-0.22853643617660213,0.32698408952397834,-0.1181739912152254,,
ofat:Cdl_Au,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.0011999999999999995,1.0,3.77e-05,0.05250617670899839,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4435557857724179,0.06780333129557693,-3.469446951953614e-16,True,closed_form(D5-6/D5-8),0,0.6301418266771026,-0.22975378191938547,0.32710358235573844,-0.11826395074296518,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.1,3.77e-05,0.005250617670899842,4.375514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.45628129325821226,0.06785428824201613,-2.7755575615628914e-17,True,closed_form(D5-6/D5-8),0,0.39203190557909956,-0.14181447911605044,0.2032864422580358,-0.07343539646588433,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.13894954943731375,3.77e-05,0.005250617670899842,6.079757996992756,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.45306116562107807,0.0680570787493954,-2.636779683484747e-16,True,closed_form(D5-6/D5-8),0,0.442262032296873,-0.15993602205876795,0.22956617807006052,-0.08291756191009622,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.193069772888325,3.77e-05,0.005250617670899842,8.447796343700485,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4503351180069824,0.06821916751835908,-4.996003610813204e-16,True,closed_form(D5-6/D5-8),0,0.4875196150158573,-0.17626325738518878,0.2533596866726482,-0.09150275316304837,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.2682695795279726,3.77e-05,0.005250617670899842,11.738174956953694,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.4480979062287242,0.06834239734670018,5.551115123125783e-17,True,closed_form(D5-6/D5-8),0,0.5266810771758682,-0.19039084422115654,0.2740670273643961,-0.09897449215238874,,
ofat:Cdl_C,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,0.00012,0.372759372031494,3.77e-05,0.005250617670899842,16.310141214850756,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,True,False,False,15,25,25,MEAN,0.0,0.01,MEAN,0.44630401166678907,0.0684321961201712,-2.914335439641036e-16,True,closed_form(D5-6/D5-8),0,0.5594768568142302,-0.2022215914028326,0.2915191433879148,-0.10527175767090599,,
