material,y_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
Pd,3.1045765950389232,-1.599899131318231,-41.0827101681958,0.20191688405741098,4.952532843740151
Pd,3.1679353010601257,-1.5669127011404054,-40.23567429952673,0.20868847251478534,4.791831517810123
Pd,3.231294007081328,-1.5346063791985158,-39.40610246280381,0.21554051570484015,4.639498967189045
Pd,3.2946527131025305,-1.502966143144279,-38.59363458778315,0.2224693047340195,4.495002136117533
Pd,3.3580114191237334,-1.4719782597396445,-37.797918028083856,0.2294710824677555,4.357847573846333
Pd,3.4213701251449358,-1.441629278895976,-37.018607408124176,0.236542051582572,4.22757811268463
Pd,3.484728831166138,-1.411906027836124,-36.25536447321347,0.2436783824573243,4.103769854000616
Pd,3.5480875371873406,-1.3827956053768695,-35.50785794273495,0.2508762208833397,3.986029431083512
Pd,3.611446243208543,-1.3542853763292513,-34.775763366355555,0.25813169557510274,3.873991521157667
Pd,3.674804949229746,-1.3263629660143414,-34.05876298320033,0.2654409254649848,3.7673165818279712
Pd,3.7381636552509483,-1.2990162548920994,-33.35654558393044,0.2728000267673366,3.665688789880037
Pd,3.8015223612721507,-1.2722333733009623,-32.66880637566474,0.2802051197990445,3.5688141627004275
Pd,3.864881067293353,-1.2460026963058988,-31.995246849686467,0.28765233554538067,3.47641884465853
Pd,3.928239773314556,-1.2203128386526778,-31.335574651877412,0.2951378219616538,3.388247542634256
Pd,3.9915984793357584,-1.1951526498261773,-30.68950345582362,0.3026577500027735,3.304062096512765
Pd,4.054957185356961,-1.1705112092105732,-30.05675283853716,0.31020831937439297,3.2236401719229577
Pd,4.118315891378163,-1.1463778213493192,-29.437048158740485,0.3177857640007619,3.1467740637922423
Pd,4.181674597399366,-1.1227420113028508,-28.830120437660018,0.32538635720582454,3.07326960044439
Pd,4.245033303420568,-1.09959352010201,-28.235706242277836,0.3330064166054148,3.0029451389968793
Pd,4.3083920094417705,-1.0769223002952035,-27.653547570990185,0.34064230870965023,2.935630643732983
Pd,4.371750715462974,-1.0547185115873732,-27.083391741623583,0.34829045323578306,2.871166839945014
Pd,4.435109421484176,-1.0329725165688803,-26.524991281759796,0.3559473271328536,2.8094044364793347
Pd,4.498468127505379,-1.0116748765324506,-25.978103821322037,0.3636094683204952,2.750203410870954
Pd,4.561826833526581,-0.9908163473763646,-25.442491987375803,0.3712734791451606,2.693432351544344
Pd,4.625185539547783,-0.9703878755921159,-24.917923301098718,0.37893602955788974,2.6389678520849937
Pd,4.688544245568986,-0.9503805943347944,-24.404170076874593,0.38659386001850327,2.586693953060035
Pd,4.751902951590188,-0.9307858195744917,-23.901009323468028,0.39424378413180433,2.536501627291803
Pd,4.815261657611391,-0.9115950463270517,-23.40822264723642,0.401882691021993,2.4882883048707245
Pd,4.878620363632593,-0.8927999449625409,-22.925596157337747,0.4095075474520426,2.4419574345381507
Pd,4.941979069653796,-0.8743923575898241,-22.45292037289253,0.4171153996952824,2.3974180783795935
Pd,5.005337775674999,-0.856364294515688,-21.989990132060136,0.4247033751668373,2.3545845370481633
Pd,5.068696481696201,-0.8387079307769629,-21.536604502989498,0.4322686838229454,2.3133760029898296
Pd,5.132055187717404,-0.8214156027441528,-21.092566696606063,0.4398086193364599,2.273716239369528
Pd,5.195413893738606,-0.8044798047950836,-20.657683981196715,0.4473205600570977,2.2355332826024275
Pd,5.2587725997598085,-0.7878931860571395,-20.231767598755862,0.4548019697651764,2.1987591665803925
Pd,5.322131305781011,-0.7716485472166619,-19.81463268305622,0.4622503982277334,2.1633296668515527
Pd,5.385490011802213,-0.7557388373941369,-19.40609817940889,0.46966348156600624,2.1291840631630214
Pd,5.448848717823416,-0.7401571510838053,-19.005986766077687,0.4770389424433162,2.0962649189145064
Pd,5.512207423844619,-0.7248967251563734,-18.614124777313844,0.48437459008240347,2.064517876195522
Pd,5.5755661298658215,-0.7099509359235212,-18.230342127977515,0.49166832012124284,2.033891465192236
Pd,5.638924835887024,-0.6953132962629338,-17.854472239713424,0.49891811431631233,2.0043369268528974
Pd,5.702283541908226,-0.6809774528026069,-17.486351968648602,0.5061220401021991,1.975808047794311
Pd,5.765642247929429,-0.6669371831632089,-17.125821534580897,0.5132782500163132,1.9482610065168697
Pd,5.829000953950631,-0.6531863932572965,-16.77272445162737,0.5203849809973417,1.9216542300730013
Pd,5.8923596599718335,-0.6397191146442162,-16.426907460302637,0.527440553565911,1.895948260404357
Pd,5.955718365993036,-0.6265295019395424,-16.088220460997626,0.5344433708957477,1.8711056296272541
Pd,6.019077072014238,-0.6136118302779244,-15.756516448829743,0.5413919177834278,1.847090743604393
Pd,6.082435778035441,-0.6009604928282484,-15.43165144983644,0.5482847595245877,1.823869773194298
Pd,6.145794484056644,-0.5885699983600269,-15.113484458484205,0.5551205407042503,1.8014105526186368
Pd,6.2091531900778465,-0.5764349688599675,-14.801877376466056,0.5618979839086741,1.7796824844321406
Pd,6.272511896099049,-0.5645501371976804,-14.496694952760858,0.5686158883658928,1.7586564506205289
Pd,6.335870602120251,-0.5529103448395153,-14.197804724928513,0.5752731285218566,1.7383047293890879
Pd,6.399229308141454,-0.5415105396095327,-13.905076961615475,0.5818686525588243,1.718600917238628
Pd,6.462588014162656,-0.5303457734966411,-13.61838460624574,0.5884014808623963,1.6995198559567533
Pd,6.525946720183859,-0.5194112005069441,-13.337603221872731,0.5948707044433112,1.6810375641809672
Pd,6.589305426205061,-0.5087020745603692,-13.062610937168296,0.6012754833198564,1.6631311732163823
Pd,6.652664132226263,-0.49821374743066155,-12.7932883935252,0.6076150448664824,1.6457788668148274
Pd,6.716022838247467,-0.48794166672785283,-12.529518693250347,0.6138886821339391,1.6289598246442643
Pd,6.779381544268669,-0.4778813739223254,-12.271187348826071,0.6200957521459872,1.6126541691976841
Pd,6.8427402502898715,-0.46802850240961724,-12.018182233217601,0.6262356741774783,1.596842915909315
Pd,6.906098956311074,-0.45837877561512447,-11.770393531205007,0.6323079280183379,1.5815079262631015
Pd,6.969457662332276,-0.4489280051378838,-11.527713691718683,0.638312052227727,1.56663186369421
Pd,7.032816368353479,-0.4396720889326227,-11.290037381157443,0.6442476423824168,1.5521981520988064
Pd,7.096175074374681,-0.43060700952929504,-11.057261437669219,0.6501143493231568,1.5381909367807587
Pd,7.159533780395884,-0.421728832289323,-10.82928482637428,0.6559118774025902,1.5245950476762185
Pd,7.222892486417086,-0.4130337036977941,-10.60600859551175,0.661639982738026,1.511395964708418
Pd,7.286251192438289,-0.4045178496908666,-10.387335833490177,0.6672984714721655,1.498579785135492
Pd,7.349609898459492,-0.39617757401766357,-10.173171626823763,0.6728871980446488,1.4861331927638277
Pd,7.412968604480694,-0.38800925663593816,-9.963423018935737,0.6784060634770914,1.4740434289083684
Pd,7.476327310501897,-0.3800093521408182,-9.757998969811176,0.6838550136740628,1.462298264989569
Pd,7.539686016523099,-0.37217438822594606,-9.556810316481668,0.6892340377422742,1.4508859766643312
Pd,7.603044722544301,-0.36450096417634664,-9.35976973432471,0.6945431663300479,1.4397953193953084
Pd,7.666403428565504,-0.3569857493923707,-9.166791699161058,0.6997824699889612,1.429015505369511
Pd,7.729762134586706,-0.34962548194406756,-8.977792450133466,0.7049520575593895,1.4185361816831834
Pd,7.793120840607909,-0.3424169671553669,-8.792689953350848,0.7100520745814987,1.4083474097155413
Pd,7.856479546629112,-0.33535707621745087,-8.611403866282036,0.7150827017330871,1.3984396456191464
Pd,7.919838252650314,-0.3284427448307141,-8.43385550288358,0.7200441532955253,1.388803721859503
Pd,7.983196958671517,-0.3216709718747246,-8.2599677994466,0.7249366756488947,1.3794308297409488
Pd,8.046555664692718,-0.31503881810560785,-8.089665281147816,0.7297605457972963,1.3703125028600374
Pd,8.109914370713922,-0.30854340488028587,-7.922874029290145,0.7345160699251688,1.361440601431468
Pd,8.173273076735125,-0.30218191290702234,-7.759521649218813,0.7392035819853344,1.3528072974352006
Pd,8.236631782756326,-0.2959515810217266,-7.599537238898908,0.7438234423193777,1.3444050605367006
Pd,8.29999048877753,-0.28984970498948764,-7.442851358140798,0.7483760363108534,1.3362266447353606
Pd,8.363349194798731,-0.28387363633082097,-7.289395998460121,0.752861773071715,1.3282650756990202
Pd,8.426707900819935,-0.2780207811721106,-7.139104553559086,0.7572810841622697,1.320513638745162
Pd,8.490066606841136,-0.2722885991197571,-6.991911790416489,0.7616344223448638,1.312965867431876
Pd,8.55342531286234,-0.2666746021575353,-6.8477538209737165,0.7659222603714295,1.3056155327239816
Pd,8.616784018883541,-0.26117635356668767,-6.706568074404576,0.7701450898049413,1.2984566327018656
Pd,8.680142724904744,-0.2557914668682816,-6.568293269956802,0.7743034198747601,1.2914833827826115
Pd,8.743501430925948,-0.2505176047873754,-6.432869390353602,0.7783977763657731,1.2846902064248638
Pd,8.806860136947149,-0.2453524782385373,-6.300237655743477,0.7824287005411829,1.278071726290625
Pd,8.870218842968352,-0.24029384533228415,-6.170340498187262,0.7863967480987307,1.2716227558388273
Pd,8.933577548989554,-0.23533951040200418,-6.0431215366711335,0.7903024881600982,1.2653382913270315
Pd,8.996936255010757,-0.2304873230509409,-5.918525552634771,0.7941465022931755,1.2592135041990393
Pd,9.060294961031959,-0.2257351772188288,-5.7964984660041265,0.7979293835668435,1.253243733837543
Pd,9.123653667053162,-0.22108101026777058,-5.676987311718307,0.8016517356378762,1.247424480662164
Pd,9.187012373074364,-0.21652280208696342,-5.559940216740448,0.8053141718695346,1.2417513995544158
Pd,9.250371079095567,-0.2120585742158827,-5.44530637754255,0.8089173144813901,1.2362202935922022
Pd,9.31372978511677,-0.20768638898554373,-5.333036038054532,0.8124617937298863,1.2308271080774826
Pd,9.377088491137972,-0.20340434867747037,-5.223080468067965,0.8159482471191185,1.2255679248416993
Pd,9.440447197159175,-0.19921059470000105,-5.115391942084998,0.8193773186412988,1.2204389568144403
Pd,9.503805903180377,-0.19510330678158075,-5.009923718603457,0.8227496580463358,1.2154365428416645
Pd,9.56716460920158,-0.1910807021806826,-4.906630019828969,0.8260659201399603,1.210557142740582
Pd,9.630523315222781,-0.18714103491202203,-4.805466011805444,0.8293267641097968,1.2057973325790403
Pd,9.693882021243985,-0.1832825949887218,-4.706387784955148,0.8325328528787828,1.2011538001679323
Pd,9.757240727265186,-0.1795037076801047,-4.60935233502008,0.8356848524853123,1.1966233407558091
Pd,9.82059943328639,-0.17580273278478623,-4.514317544396211,0.8387834314894868,1.1922028529154776
Pd,9.883958139307593,-0.17217806391875695,-4.421242163852646,0.841829260404837,1.1878893346129338
Pd,9.947316845328794,-0.168628127818142,-4.330085794627659,0.8448230111548859,1.183679879449525
Pd,10.010675551349998,-0.16515138365633505,-4.2408088708938525,0.8477653565539122,1.1795716730687222
Pd,10.0740342573712,-0.16174632237521394,-4.153372642584895,0.8506569698112746,1.1755619897193794
Pd,10.137392963392402,-0.158411466030143,-4.067739158576291,0.8534985240586613,1.1716481889677757
Pd,10.200751669413604,-0.1551453671484812,-3.9838712502129545,0.8562906918996231,1.1678277125511751
Pd,10.264110375434807,-0.15194660810131558,-3.901732515176376,0.8590341449807585,1.1640980813660196
Pd,10.327469081456009,-0.14881380048814957,-3.821287301684466,0.8617295535839168,1.1604568925842442
Pd,10.390827787477212,-0.1457455845342758,-3.7425006930170985,0.8643775862387965,1.1569018168915546
Pd,10.454186493498415,-0.14274062850057573,-3.6653384923607653,0.8669789093553136,1.153430595841831
Pd,10.517545199519617,-0.1397976281054861,-3.5897672079656466,0.8695341868751311,1.1500410393221312
Pd,10.58090390554082,-0.13691530595888438,-3.5157540386087485,0.8720440799417377,1.146731023123064
Pd,10.644262611562022,-0.13409241100764638,-3.4432668593567546,0.8745092465884812,1.143498486609566
Pd,10.707621317583225,-0.13132771799263396,-3.3722742076223877,0.876930341443964,1.140341430487384
Pd,10.770980023604427,-0.12862002691687976,-3.302745269508293,0.8793080154542217,1.1372579146608062
Pd,10.83433872962563,-0.1259681625247365,-3.234649866432466,0.8816429156211105,1.1342460561774126
Pd,10.897697435646831,-0.12337097379176466,-3.167958442029434,0.8839356847563472,1.1313040272558352
Pd,10.961056141668035,-0.12082733342513773,-3.102642049321504,0.8861869612506461,1.1284300533927212
Pd,11.024414847689238,-0.11833613737434844,-3.0386723381545235,0.8883973788574162,1.1256224115452906
Pd,11.08777355371044,-0.11589630435200264,-2.976021542892677,0.8905675664904888,1.1228794283860548
Pd,11.151132259731643,-0.11350677536449363,-2.914662470366992,0.8926981480353594,1.1201994786264422
Pd,11.214490965752844,-0.11116651325235292,-2.854568488072328,0.8947897421734342,1.1175809834062371
Pd,11.277849671774048,-0.10887450224007757,-2.795713512607695,0.8968429622187932,1.1150224087458922
Pd,11.34120837779525,-0.10662974749524018,-2.7380719983549486,0.8988584159669802,1.1125222640589207
Pd,11.404567083816453,-0.10443127469668761,-2.681618926390856,0.9008367055553549,1.1100791007217141
Pd,11.467925789837654,-0.10227812961164394,-2.626329793627817,0.9027784273345438,1.1076915106982599
Pd,11.531284495858857,-0.10016937768153114,-2.572180602178437,0.9046841717505466,1.1053581252173552
Pd,11.59464320188006,-0.09810410361633075,-2.5191478489394186,0.9065545232370597,1.1030776135000375
Pd,11.658001907901262,-0.09608141099730808,-2.467208515390191,0.9083900601175943,1.1008486815350518
Pd,11.721360613922466,-0.09410042188792699,-2.4163400576018557,0.9101913545169803,1.0986700709002881
Pd,11.784719319943667,-0.0921602764527879,-2.3665203964521595,0.9119589722818513,1.0965405576282203
Pd,11.84807802596487,-0.09026013258442153,-2.3177279080421873,0.9136934729097261,1.0944589511134672
Pd,11.911436731986072,-0.08839916553777777,-2.269941414310651,0.9153954094863083,1.092424093060691
Pd,11.974795438007275,-0.08657656757225013,-2.2231401738416845,0.9170653286306386,1.09043485647113
Pd,12.038154144028477,-0.08479154760108187,-2.177303872862182,0.9187037704477461,1.088490144666145
Pd,12.10151285004968,-0.08304333084799922,-2.1324126164247206,0.9203112684884545,1.0865888903462289
Pd,12.164871556070882,-0.08133115851092537,-2.0884469197723003,0.9218883497160111,1.0847300546840095
Pd,12.228230262092085,-0.07965428743262691,-2.045387699881104,0.9234355344792177,1.0829126264498385
Pd,12.291588968113288,-0.07801198977815176,-2.003216267177644,0.9249533364917505,1.081135621168624
Pd,12.35494767413449,-0.07640355271891669,-1.961914317426666,0.926442262817371,1.0793980803066294
Pd,12.418306380155693,-0.07482827812330899,-1.921463923786318,0.927902813860733,1.0776990704870175
Pd,12.481665086176895,-0.07328548225366711,-1.881847529027129,0.9293354833635099,1.0760376827329745
Pd,12.545023792198098,-0.07177449546950833,-1.8430479379113924,0.9307407584055672,1.0744130317373006
Pd,12.6083824982193,-0.07029466193687631,-1.805048309729704,0.9321191194109208,1.0728242551574079
Pd,12.671741204240503,-0.06884533934368003,-1.7678321509913462,0.9334710401582283,1.0712705129347073
Pd,12.735099910261704,-0.06742589862090283,-1.7313833082654035,0.9347969877955706,1.0697509866374202
Pd,12.798458616282907,-0.06603572366955883,-1.695685961169469,0.936097422859288,1.0682648788258844
Pd,12.86181732230411,-0.06467421109327955,-1.6607246155029154,0.9373727992966475,1.0668114124394739
Pd,12.925176028325312,-0.06334076993641324,-1.6264840965217313,0.9386235644921227,1.0653898302042815
Pd,12.988534734346516,-0.0620348214275246,-1.5929495423520235,0.9398501592970773,1.063999394060761
Pd,13.051893440367717,-0.06075579872818302,-1.5601063975393261,0.9410530180626511,1.062639384610554
Pd,13.11525214638892,-0.05950314668692963,-1.5279404067308868,0.9422325686756567,1.0613091005817572
Pd,13.178610852410122,-0.05827632159831797,-1.4964376084882403,0.9433892325972996,1.0600078583119315
Pd,13.241969558431325,-0.05707479096692149,-1.4655843292273163,0.9445234249045439,1.058734991248166
Pd,13.305328264452527,-0.05589803327620814,-1.4353671772835317,0.9456355543339529,1.057489849463558
Pd,13.36868697047373,-0.05474553776217895,-1.4057730370992094,0.9467260233278402,1.0562717991894808
Pd,13.432045676494933,-0.05361680419167462,-1.3767890635308666,0.9477952280825731,1.055080222363051
Pd,13.495404382516135,-0.05251134264525228,-1.3484026762738557,0.9488435585988789,1.053914516189225
Pd,13.558763088537338,-0.05142867330453932,-1.32060155440197,0.9498713987340072,1.0527740927169766
Pd,13.62212179455854,-0.0503683262439715,-1.2933736310196295,0.9508791262556112,1.0516583784290416
Pd,13.685480500579743,-0.04932984122682433,-1.2667070880243108,0.9518671128972166,1.0505668138447188
Pd,13.748839206600945,-0.048312767505450965,-1.2405903509769929,0.952835724415147,1.0494988531352585
Pd,13.812197912622148,-0.0473166636256376,-1.2150120840783356,0.9537853206467893,1.0484539637513723
Pd,13.87555661864335,-0.046341097234993515,-1.1899611852484568,0.9547162555700803,1.0474316260624261
Pd,13.938915324664553,-0.04538564489529106,-1.1654267813081418,0.9556288773641041,1.0464313330068928
Pd,14.002274030685756,-0.0444498918986752,-1.1413982232594135,0.9565235284706949,1.0454525897536633
Pd,14.065632736706958,-0.043533432087662347,-1.1178650816634066,0.9574005456569451,1.044494913373821
Pd,14.12899144272816,-0.04263586767885017,-1.0948171421135324,0.9582602600785204,1.0435578325225128
Pd,14.192350148749362,-0.04175680909026237,-1.0722444008019851,0.9591029973436919,1.0426408871305537
Pd,14.255708854770566,-0.04089587477225333,-1.050137060177657,0.9599290775779972,1.0417436281054284
Pd,14.319067560791767,-0.04005269104189867,-1.0284855246935687,0.9607388154894475,1.0408656170413506
Pd,14.38242626681297,-0.03922689192080096,-1.0072803966419928,0.9615325204342009,1.0400064259380726
Pd,14.445784972834172,-0.038418118976238855,-0.986512472075432,0.9623104964826273,1.039165636928136
Pd,14.509143678855375,-0.03762602116559191,-0.9661727368117105,0.9630730424856939,1.038342842012271
Pd,14.572502384876579,-0.036850254683972815,-0.9462523625214271,0.9638204521416013,1.0375376428026692
Pd,14.63586109089778,-0.03609048281500106,-0.9267427028960752,0.9645530140626086,1.0367496502738527
Pd,14.699219796918984,-0.035346375784653356,-0.907635289895167,0.965271011841984,1.0359784845208853
Pd,14.762578502940185,-0.034617610618127535,-0.8889218300707413,0.9659747241210247,1.0352237745246762
Pd,14.825937208961388,-0.033903870999657235,-0.8705942009676404,0.9666644246560899,1.0344851579241368
Pd,14.88929591498259,-0.03320484713521731,-0.8526444475980165,0.967340382385597,1.0337622807949562
Pd,14.952654621003793,-0.032520235618059494,-0.8350647789885153,0.9680028614969299,1.0330547974347817
Pd,15.016013327024995,-0.03184973929702101,-0.8178475647986623,0.9686521214932141,1.0323623701545834
Pd,15.079372033046198,-0.03119306714754776,-0.8009853320089568,0.9692884172599161,1.0316846690760038
Pd,15.142730739067401,-0.030549934145377128,-0.7844707616772587,0.9699119991312243,1.0310213719344912
Pd,15.206089445088605,-0.029920061142825197,-0.7682966857620532,0.9705231129561738,1.0303721638880303
