segment_id,material,x_nm,phi_RP_V,sigma_C_per_m2
C,C,2.72,-0.024683489425600048,0.024456791606629655
C,C,2.73,-0.024147646293500906,0.02434962298020983
C,C,2.74,-0.023611371475792207,0.024242368016668087
C,C,2.75,-0.02308550937831286,0.024137195597172218
C,C,2.76,-0.022567341050665084,0.024033561931642664
C,C,2.77,-0.02204891890104813,0.023929877501719272
C,C,2.78,-0.02154121420270444,0.023828336562050537
C,C,2.79,-0.021039723624393915,0.02372803844638843
C,C,2.8,-0.02053833519154181,0.02362776075981801
C,C,2.81,-0.02004779707329582,0.02352965313616881
C,C,2.82,-0.01956208303113597,0.02343251032773684
C,C,2.83,-0.019076973268745415,0.02333548837525873
C,C,2.84,-0.018602673742500093,0.023240628470009666
C,C,2.85,-0.018131921668665337,0.023146478055242715
C,C,2.86,-0.017662389404164203,0.02305257160234249
C,C,2.87,-0.01720345843725496,0.02296078540896064
C,C,2.88,-0.016746932037779296,0.022869480129065506
C,C,2.89,-0.016292321408753637,0.022778558003260375
C,C,2.9,-0.015847943110773206,0.022689682343664287
C,C,2.91,-0.01540497664140136,0.02260108904978992
C,C,2.92,-0.014964669843399945,0.022513027690189636
C,C,2.93,-0.014534079477245608,0.02242690961695877
C,C,2.94,-0.014104070539132773,0.022340907829336204
C,C,2.95,-0.01367748175545733,0.02225559007260111
C,C,2.96,-0.01325996336919977,0.0221720863953496
C,C,2.97,-0.012842366136860168,0.022088566948881682
C,C,2.98,-0.012428936539266064,0.02200588102936286
C,C,2.99,-0.01202382104473085,0.021924857930455816
C,C,3.0,-0.011618139870297053,0.021843721695569057
C,C,3.01,-0.011217333591464809,0.02176356043980261
C,C,3.02,-0.010823997140890674,0.021684893149687783
C,C,3.03,-0.010429780503632243,0.021606049822236097
C,C,3.04,-0.010041081489578593,0.021528310019425366
C,C,3.05,-0.009658944024472566,0.021451882526404162
C,C,3.06,-0.009275778813767694,0.021375249484263184
C,C,3.07,-0.008898688468385927,0.021299831415186835
C,C,3.08,-0.008527212335517446,0.02122553618861314
C,C,3.09,-0.00815471846986222,0.02115103741548209
C,C,3.1,-0.0077887540056278464,0.021077844522635215
C,C,3.11,-0.007427442554429218,0.02100558223239549
C,C,3.12,-0.007065267949300154,0.02093314731136968
C,C,3.13,-0.006709961358681869,0.020862085993246023
C,C,3.14,-0.0063583574524998035,0.020791765212009608
C,C,3.15,-0.006006173356453056,0.020721328392800258
C,C,3.16,-0.005661070918464744,0.020652307905202595
C,C,3.17,-0.005318755309207462,0.020583844783351138
C,C,3.18,-0.0049762520310003,0.02051534412770971
C,C,3.19,-0.004640914267147413,0.02044827657493913
C,C,3.2,-0.004307503799008776,0.020381594481311403
C,C,3.21,-0.003974386849137865,0.02031497109133722
C,C,3.22,-0.0036483888432117194,0.02024977149015199
C,C,3.23,-0.003323534466204228,0.020184800614750493
C,C,3.24,-0.002999521134508457,0.020119997948411336
C,C,3.25,-0.002682453131584118,0.02005658434782647
C,C,3.26,-0.002365837719558881,0.019993261265421423
C,C,3.27,-0.002050654106765843,0.019930224542862817
C,C,3.28,-0.0017421223086381797,0.019868518183237285
C,C,3.29,-0.0014334582891325318,0.019806785379336153
C,C,3.3,-0.001126836804821868,0.01974546108247402
C,C,3.31,-0.0008264642820997076,0.01968538657792959
C,C,3.32,-0.0005254910966420332,0.019625191940838053
C,C,3.33,-0.0002271684294303221,0.019565527407395714
C,C,3.34,6.540392527894047e-05,0.01950701293645386
C,C,3.35,0.00035892250203503666,0.01944830922110264
C,C,3.36,0.0006492069438713112,0.019390252332735385
C,C,3.37,0.0009343194918112276,0.0193332298231474
C,C,3.38,0.0012205981376361198,0.019275974093982424
C,C,3.39,0.0015031033250312426,0.0192194730565034
C,C,3.4,0.00178107684967333,0.019163878351574983
C,C,3.41,0.002060311542147619,0.019108031413080123
C,C,3.42,0.002335295481900018,0.019053034625129642
C,C,3.43,0.0026064305056066966,0.018998807620388306
C,C,3.44,0.002878801383944969,0.018944333444720653
C,C,3.45,0.0031465213596898294,0.01889078944957168
C,C,3.46,0.0034110976557385404,0.01883787419036194
C,C,3.47,0.0036767718469344355,0.01878473935212276
C,C,3.48,0.003937484278808276,0.01873259686574799
C,C,3.49,0.004195760616394893,0.018680941598230666
C,C,3.5,0.004454894974698765,0.018629114726569893
C,C,3.51,0.004708854939193039,0.01857832273367104
C,C,3.52,0.004961069089035256,0.018527879903702596
C,C,3.53,0.005213812798665468,0.018477331161776554
C,C,3.54,0.00546127325635454,0.01842783907023874
C,C,3.55,0.005707642274189861,0.018378565266671674
C,C,3.56,0.00595413926778517,0.018329265867952613
C,C,3.57,0.006195350051646875,0.01828102371118027
C,C,3.58,0.00643607084654725,0.018232879552200196
C,C,3.59,0.006676461996004228,0.0181848013223088
C,C,3.6,0.006911668616759387,0.018137759998157768
C,C,3.61,0.007146918801008489,0.01809070996130795
C,C,3.62,0.007381343842897123,0.01804382495293022
C,C,3.63,0.007610786170050466,0.017997936487499554
C,C,3.64,0.007840725177617967,0.01795194868598605
C,C,3.65,0.008069324342083862,0.017906228853092874
C,C,3.66,0.008293235220101553,0.017861446677489335
C,C,3.67,0.008518005671736911,0.017816492587162263
C,C,3.68,0.008740920991483252,0.017771909523212996
C,C,3.69,0.008959524849723972,0.017728188751564854
C,C,3.7,0.009179254134619246,0.017684242894585797
C,C,3.71,0.009396630418931056,0.017640767637723435
C,C,3.72,0.009610141931627916,0.017598065335184064
C,C,3.73,0.00982494396866394,0.017555104927776857
C,C,3.74,0.010036929436253669,0.01751270783425891
C,C,3.75,0.010245552285046412,0.017470983264500365
C,C,3.76,0.01045552942099832,0.01742898783730998
C,C,3.77,0.010662275994413025,0.017387638522627043
C,C,3.78,0.010866201780804323,0.01734685336534878
C,C,3.79,0.01107144677869331,0.017305804365770984
C,C,3.8,0.011273110051871814,0.017265471711135284
C,C,3.81,0.011472517400650301,0.017225590241379585
C,C,3.82,0.011673115468759957,0.017185470627757656
C,C,3.83,0.011869854367787702,0.017146122847952108
C,C,3.84,0.012064908255138167,0.017107112070482013
C,C,3.85,0.012260939066126063,0.017067905908284435
C,C,3.86,0.012452915231053241,0.017029510675299
C,C,3.87,0.01264376656295372,0.016991340408918903
C,C,3.88,0.012835306212978253,0.016953032478913995
C,C,3.89,0.013022683135516256,0.016915557094406394
C,C,3.9,0.013209468593363595,0.016878200002836928
C,C,3.91,0.013396591453168441,0.01684077543087596
C,C,3.92,0.013579533410964044,0.016804187039316836
C,C,3.93,0.013762375572406331,0.01676761860702838
C,C,3.94,0.01394515598578026,0.016731062524353593
C,C,3.95,0.01412382681861162,0.016695328357787323
C,C,3.96,0.014302834552574594,0.016659526810994727
C,C,3.97,0.014481348342398524,0.01662382405302994
C,C,3.98,0.01465591011891238,0.016588911697727173
C,C,3.99,0.01483117924504866,0.016553857872499914
C,C,4.0,0.015005504993087213,0.016518992722892204
C,C,4.01,0.015176116618539353,0.016484870397801776
C,C,4.02,0.015347730813031254,0.016450547558903395
C,C,4.03,0.015517950886543806,0.016416503544200885
C,C,4.04,0.015684766702342055,0.016383140381041234
C,C,4.05,0.015852798624422418,0.016349533996625164
C,C,4.06,0.016018999930306765,0.01631629373544829
C,C,4.07,0.01618216835502438,0.01628366005050477
C,C,4.08,0.01634668096192492,0.016250757529124662
C,C,4.09,0.01650895541725589,0.016218302638058468
C,C,4.1,0.01666861767620407,0.016186370186268836
C,C,4.11,0.016829665688699518,0.01615416058376974
C,C,4.12,0.016988110404909797,0.016122471640527686
C,C,4.13,0.017144399391448975,0.01609121384321985
C,C,4.14,0.017302030867878126,0.01605968754793402
C,C,4.15,0.01745674805419626,0.016028744110670397
C,C,4.16,0.017609787360833892,0.01599813624934287
C,C,4.17,0.017764045334555938,0.015967284654598457
C,C,4.18,0.01791514193442519,0.01593706533462461
C,C,4.19,0.01806504508558388,0.015907084704392872
C,C,4.2,0.01821596921933843,0.01587689987764196
C,C,4.21,0.01836355630112729,0.015847382461284188
C,C,4.22,0.018510426212445214,0.015818008479020606
C,C,4.23,0.018658054423051976,0.01578848283689925
C,C,4.24,0.018802246353224174,0.015759644450864814
C,C,4.25,0.018946175034608922,0.01573085871458786
C,C,4.26,0.019090545042846525,0.015701984712940344
C,C,4.27,0.0192314584756778,0.015673802026374088
C,C,4.28,0.019372526987298435,0.01564558832404996
C,C,4.29,0.01951367775058046,0.015617358171393553
C,C,4.3,0.01965143047332548,0.01558980762684455
C,C,4.31,0.019789709135550546,0.015562151894399537
C,C,4.32,0.01992768212506435,0.015534557296496776
C,C,4.33,0.02006239180105189,0.015507615361299269
C,C,4.34,0.020197940651267936,0.015480505591256058
C,C,4.35,0.020332780940428685,0.015453537533423909
C,C,4.36,0.020464563794803797,0.015427180962548886
C,C,4.37,0.020597433276326453,0.015400607066244354
C,C,4.38,0.020729190413524577,0.01537425563880473
C,C,4.39,0.02085815990721247,0.015348461740067152
C,C,4.4,0.020988391768351815,0.015322415367839282
C,C,4.41,0.021117120413879552,0.015296669638733735
C,C,4.42,0.021243385950805927,0.015271416531348461
C,C,4.43,0.0213710143257901,0.015245890856351627
C,C,4.44,0.021496774640254145,0.015220738793458817
C,C,4.45,0.021620440350944993,0.015196005651320649
C,C,4.46,0.02174549298901741,0.015170995123706163
C,C,4.47,0.021868350768281197,0.015146423567853408
C,C,4.48,0.021989514409769758,0.015122190839555695
C,C,4.49,0.022112014014514892,0.015097690918606669
C,C,4.5,0.02223204057400427,0.015073685606708792
C,C,4.51,0.022350792581595693,0.015049935205190507
C,C,4.52,0.022470758219520135,0.01502594207760562
C,C,4.53,0.022588030038330768,0.015002487713843493
C,C,4.54,0.022704452759370473,0.014979203169635552
C,C,4.55,0.022821901295063153,0.014955713462497017
C,C,4.56,0.02293649943751091,0.014932793834007464
C,C,4.57,0.023050666571039734,0.0149099604073017
C,C,4.58,0.02316561408588816,0.014886970904332015
C,C,4.59,0.023277623424696397,0.014864569036570366
C,C,4.6,0.023389599683966204,0.014842173784716407
C,C,4.61,0.023502062836399634,0.01481968115422972
C,C,4.62,0.02361157110745781,0.014797779500018083
C,C,4.63,0.023721412114945554,0.014775811298520536
C,C,4.64,0.023831409402475617,0.014753811841014522
C,C,4.65,0.02393850612583679,0.01473239249634229
C,C,4.66,0.024046258542851574,0.014710842012939332
C,C,4.67,0.024153811429701876,0.01468933143556927
C,C,4.68,0.024258586735092,0.014668376374491247
C,C,4.69,0.02436428862056994,0.014647235997395659
C,C,4.7,0.024469422499285867,0.014626209221652474
C,C,4.71,0.024571965896770267,0.014605700542155592
C,C,4.72,0.024675647282622455,0.014584964264985158
C,C,4.73,0.024778392243601684,0.014564415272789311
C,C,4.74,0.02487879138113205,0.014544335445283236
C,C,4.75,0.024980475044759302,0.014523998712557785
C,C,4.76,0.025080866433937154,0.014503920434722215
C,C,4.77,0.0251792058832684,0.014484252544855967
C,C,4.78,0.025278908291820404,0.014464312063145565
C,C,4.79,0.025376987043587314,0.014444696312792183
C,C,4.8,0.025473347154533033,0.01442542429060304
C,C,4.81,0.025571079550299188,0.014405877811449808
C,C,4.82,0.02566689228990688,0.014386715263528272
C,C,4.83,0.02576134815013972,0.014367824091481702
C,C,4.84,0.025857117742328514,0.014348670173043943
C,C,4.85,0.025950716659306098,0.014329950389648427
C,C,4.86,0.026043337193031448,0.014311426282903356
C,C,4.87,0.026137148418176853,0.014292664037874277
C,C,4.88,0.02622859091943421,0.014274375537622806
C,C,4.89,0.026319438153372125,0.014256206090835222
C,C,4.9,0.026411293964838732,0.0142378349285419
C,C,4.91,0.026500642122921917,0.014219965296925263
C,C,4.92,0.026589770642322194,0.014202139593045207
C,C,4.93,0.026679673788867077,0.014184158963736232
C,C,4.94,0.026766993607070768,0.014166695000095493
C,C,4.95,0.026854450218105928,0.014149203677888461
C,C,4.96,0.026942404472224707,0.014131612827064705
C,C,4.97,0.027027764993749186,0.014114540722759809
C,C,4.98,0.027113588601833657,0.014097376001142914
C,C,4.99,0.02719959990061131,0.014080173741387383
C,C,5.0,0.0272830721935225,0.014063479282805148
C,C,5.01,0.02736729390006351,0.014046634941496945
C,C,5.02,0.02745137136440931,0.014029819448627785
C,C,5.03,0.027533027417679892,0.014013488237973668
C,C,5.04,0.02761567083074124,0.013996959555361399
C,C,5.05,0.027697827633097923,0.013980528194890063
C,C,5.06,0.02777773920137439,0.01396454588123477
C,C,5.07,0.027858820948914242,0.013948329531726797
C,C,5.08,0.027939075004634946,0.013932278720582659
C,C,5.09,0.028017312440534792,0.013916631233402688
C,C,5.1,0.028096842868509164,0.013900725147807814
C,C,5.11,0.028175217331948898,0.013885050255119866
C,C,5.12,0.02825184844460251,0.013869724032589143
C,C,5.13,0.028329832476470952,0.013854127226215457
C,C,5.14,0.028406356029224127,0.01383882251566482
C,C,5.15,0.028481445006468376,0.013823804720215972
C,C,5.16,0.0285578831357015,0.013808517094369347
C,C,5.17,0.02863259006114677,0.013793575709280293
C,C,5.18,0.028706196490296428,0.01377885442345036
C,C,5.19,0.02878108587349569,0.013763876546810508
C,C,5.2,0.028854015918653192,0.013749290537779008
C,C,5.21,0.028926193937209705,0.013734854934067706
C,C,5.22,0.02899952955253246,0.013720187811003155
C,C,5.23,0.029070727584990946,0.013705948204511457
C,C,5.24,0.029141525188120344,0.013691788683885578
C,C,5.25,0.02921330102194483,0.01367743351712068
C,C,5.26,0.02928281649605134,0.013663530422299378
C,C,5.27,0.029352275022333913,0.013649638717042865
C,C,5.28,0.029422485246534683,0.01363559667220271
C,C,5.29,0.029490371498967393,0.013622019421716168
C,C,5.3,0.02955852530995002,0.013608388659519645
C,C,5.31,0.029627165412797443,0.013594660638950158
C,C,5.32,0.029693478812874423,0.01358139795893476
C,C,5.33,0.029760355175553973,0.013568022686398852
C,C,5.34,0.029827423011076274,0.013554609119294393
C,C,5.35,0.029892221995523688,0.01354164932240491
C,C,5.36,0.02995784117025599,0.013528525487458448
C,C,5.37,0.030023337893825802,0.013515426142744487
C,C,5.38,0.030086681919118206,0.013502757337686007
C,C,5.39,0.030151057448795242,0.013489882231750598
C,C,5.4,0.030214988310636716,0.013477096059382306
C,C,5.41,0.030276936758323086,0.01346470636984503
C,C,5.42,0.030340075948200956,0.013452078531869456
C,C,5.43,0.030402450921319758,0.013439603537245695
C,C,5.44,0.030463061992889624,0.013427481322931723
C,C,5.45,0.030524966564391198,0.013415100408631406
C,C,5.46,0.03058580078894201,0.013402933563721246
C,C,5.47,0.030645130426764523,0.013391067636156743
C,C,5.48,0.030705797323111492,0.013378934256887349
C,C,5.49,0.030765111355265023,0.013367071450456642
C,C,5.5,0.030823212224923263,0.013355451276524995
C,C,5.51,0.03088263454173532,0.013343566813162584
C,C,5.52,0.030940454401479175,0.013332002841213811
C,C,5.53,0.030997374968510485,0.01332061872780755
C,C,5.54,0.031055542978698655,0.013308985125769916
C,C,5.55,0.031111899997516443,0.013297713722006358
C,C,5.56,0.031167683728203898,0.013286556975868866
C,C,5.57,0.031224585967691308,0.013275176527971383
C,C,5.58,0.03127951644347719,0.013264190432814208
C,C,5.59,0.03133420115505762,0.013253253490498124
C,C,5.6,0.03138982553416368,0.01324212861467691
C,C,5.61,0.031443370206866564,0.013231419680136334
C,C,5.62,0.031496987587462735,0.013220696204017099
C,C,5.63,0.031551322492235655,0.013209829223062514
C,C,5.64,0.03160352585937441,0.013199388549634764
C,C,5.65,0.0316561011722799,0.013188873487053665
C,C,5.66,0.03170913652066257,0.013178266417377134
C,C,5.67,0.03176004601684751,0.013168084518140145
C,C,5.68,0.03181159799770454,0.013157774121968738
C,C,5.69,0.031863326217144355,0.013147428478080776
C,C,5.7,0.0319129912859208,0.013137495464325487
C,C,5.71,0.031963532234995956,0.013127387274510455
C,C,5.72,0.032013949130903954,0.013117303895328856
C,C,5.73,0.032062420220460276,0.013107609677417593
C,C,5.74,0.032111956285888685,0.013097702464331909
C,C,5.75,0.03216106177409942,0.013087881366689764
C,C,5.76,0.0322083892905865,0.013078415863392347
C,C,5.77,0.032256920932279665,0.013068709535053714
C,C,5.78,0.03230471961326265,0.013059149798857118
C,C,5.79,0.03235095286655744,0.013049903148198158
C,C,5.8,0.03239847548468847,0.013040398624571953
C,C,5.81,0.03244497704253245,0.013031098313003156
C,C,5.82,0.03249016321924889,0.01302206107765987
C,C,5.83,0.03253666792600069,0.01301276013630951
C,C,5.84,0.03258188734098368,0.013003716253312909
C,C,5.85,0.03262607053836637,0.012994879613836371
C,C,5.86,0.03267154504712454,0.012985784712084739
C,C,5.87,0.032715502616790654,0.012976993198151515
C,C,5.88,0.032758722968895634,0.01296834912773052
C,C,5.89,0.03280315257143773,0.0129594632072221
C,C,5.9,0.032845873741328864,0.012950918973243875
C,C,5.91,0.03288816666566031,0.012942460388377586
C,C,5.92,0.032931535265231245,0.012933786668463398
C,C,5.93,0.03297305027657691,0.012925483666194266
C,C,5.94,0.033014445865225416,0.012917204548464562
C,C,5.95,0.03305673703178323,0.012908746315153
C,C,5.96,0.033097080399329064,0.012900677641643833
C,C,5.97,0.03313760297378858,0.012892573126751931
C,C,5.98,0.033178800987204875,0.01288433352406867
C,C,5.99,0.033218010825767606,0.012876491556356125
C,C,6.0,0.03325767866914233,0.012868557987681179
C,C,6.01,0.033297769516754734,0.012860539818158701
C,C,6.02,0.033335886739869314,0.012852916373535785
C,C,6.03,0.033374712014320886,0.01284515131864547
C,C,6.04,0.033413684310917714,0.012837356859326104
C,C,6.05,0.03345075172893693,0.012829943375722259
C,C,6.06,0.03348874058013125,0.012822345605483397
C,C,6.07,0.03352658638117188,0.01281477644527527
C,C,6.08,0.03356264772925291,0.012807564175659064
C,C,6.09,0.03359980057346318,0.012800133606817012
C,C,6.1,0.03363651605598331,0.012792790510312985
C,C,6.11,0.03367161498447621,0.012785770724614405
C,C,6.12,0.03370792696807403,0.012778508327894839
C,C,6.13,0.0337435129581719,0.012771391129875265
C,C,6.14,0.03377769201893304,0.012764555317723037
C,C,6.15,0.03381315363443812,0.01275746299462202
C,C,6.16,0.033847615965352164,0.012750570528439215
C,C,6.17,0.03388091562742927,0.012743910596023792
C,C,6.18,0.03391551346527548,0.01273699102845455
C,C,6.19,0.03394886315566605,0.012730321090376435
C,C,6.2,0.03398132088262832,0.012723829544983984
C,C,6.21,0.034015038493494874,0.01271708602281067
C,C,6.22,0.03404729174144526,0.012710635373220595
C,C,6.23,0.03407894116043315,0.012704305489423019
C,C,6.24,0.03411175999952578,0.01269774172160449
C,C,6.25,0.034142937993800346,0.012691506122749578
C,C,6.26,0.03417380818319431,0.012685332084870785
C,C,6.27,0.03420570860533545,0.012678952000442556
C,C,6.28,0.034235837161369076,0.01267292628923583
C,C,6.29,0.03426595207995636,0.012666903305518375
C,C,6.3,0.034296914352849914,0.012660710850939665
C,C,6.31,0.03432602338661077,0.012654889044187493
C,C,6.32,0.03435540146237679,0.01264901342903429
C,C,6.33,0.03438540676498899,0.012643012368511848
C,C,6.34,0.03441352962306347,0.012637387796896955
C,C,6.35,0.03444218351441984,0.012631657018625678
C,C,6.36,0.03447121488806588,0.012625850743896473
C,C,6.37,0.0344983875568992,0.012620416210129807
C,C,6.38,0.03452632409346712,0.012614828902816223
C,C,6.39,0.03455436731489141,0.012609220258531366
C,C,6.4,0.03458062753594217,0.012603968214321214
C,C,6.41,0.03460784784009152,0.012598524153491343
C,C,6.42,0.03463489218852474,0.012593115283804699
C,C,6.43,0.034660278509017796,0.012588038019706089
C,C,6.44,0.034686778293455296,0.012582738062818588
C,C,6.45,0.03471281718722082,0.012577530284065481
C,C,6.46,0.034737367978134745,0.012572620125882698
C,C,6.47,0.034763138009093704,0.012567466119690908
C,C,6.48,0.034788169491703776,0.012562459823168892
C,C,6.49,0.03481192196554562,0.012557709328400524
C,C,6.5,0.034836948675758206,0.012552703986358006
C,C,6.51,0.03486097573644705,0.012547898574220236
C,C,6.52,0.034883964997212476,0.012543300722067153
C,C,6.53,0.034908231228019754,0.012538447475905696
C,C,6.54,0.034931261947127354,0.012533841332084177
C,C,6.55,0.03495352010364329,0.012529389700780989
C,C,6.56,0.03497700595145142,0.012524692531219362
C,C,6.57,0.034999053466838514,0.012520283028141944
C,C,6.58,0.03502060883846932,0.01251597195381578
C,C,6.59,0.03504329257745692,0.012511435206018263
C,C,6.6,0.035064374873990056,0.012507218746711636
C,C,6.61,0.03508525131453255,0.012503043458603137
C,C,6.62,0.03510711036512118,0.01249867164848541
C,C,6.63,0.03512724989503989,0.01249464374250167
C,C,6.64,0.03514746625666144,0.01249060047017736
C,C,6.65,0.03516847816788764,0.01248639808793212
C,C,6.66,0.035187701315362634,0.01248255345843712
C,C,6.67,0.03520727106975263,0.01247863950755912
C,C,6.68,0.0352274144833359,0.012474610824842467
C,C,6.69,0.03524575089156665,0.012470943543196316
C,C,6.7,0.03526468192025462,0.012467157337458722
C,C,6.71,0.03528393748487983,0.01246330622453368
C,C,6.72,0.03530141926850462,0.012459809867808723
C,C,6.73,0.03531971382870813,0.01245615095576802
C,C,6.74,0.035338065034774206,0.012452480714554806
C,C,6.75,0.035354725904031145,0.012449148540703418
C,C,6.76,0.035372380770618585,0.012445617567385929
C,C,6.77,0.035389814678410104,0.012442130785827626
C,C,6.78,0.03540568900428094,0.012438955920653458
C,C,6.79,0.03542269578265737,0.012435554564978173
C,C,6.8,0.03543920362047868,0.012432252997413911
C,C,6.81,0.03545432547186845,0.012429228627135957
C,C,6.82,0.03547067107100254,0.01242595950730914
C,C,6.83,0.03548624868414146,0.012422843984681355
C,C,6.84,0.035500650868962515,0.012419963547717143
C,C,6.85,0.03551631811855168,0.01241683009779931
C,C,6.86,0.03553096625489022,0.012413900470531604
C,C,6.87,0.03554467939667761,0.012411157842174125
C,C,6.88,0.03555964778777356,0.012408164163954934
C,C,6.89,0.035573372211245805,0.012405419279260485
C,C,6.9,0.03558642389166653,0.01240280894317634
C,C,6.91,0.035600670416084695,0.012399959638292707
C,C,6.92,0.0356134818448603,0.012397397352537587
C,C,6.93,0.03562589584022347,0.012394914553464953
C,C,6.94,0.03563939590089229,0.012392214541331189
C,C,6.95,0.035651309772899105,0.012389831766929826
C,C,6.96,0.035663105409604594,0.012387472639588728
C,C,6.97,0.03567583377174976,0.012384926967159695
C,C,6.98,0.03568686984581581,0.012382719752346484
C,C,6.99,0.03569806149570451,0.012380481422368745
C,C,7.0,0.035709993247503,0.012378095072009047
C,C,7.01,0.035720175053748346,0.012376058710759977
C,C,7.02,0.035730771785671224,0.012373939364375402
C,C,7.03,0.0357418832767679,0.012371717066156066
C,C,7.04,0.035751237434794456,0.012369846234550756
C,C,7.05,0.03576124283353969,0.012367845154801708
C,C,7.06,0.03577151256061988,0.01236579120938567
C,C,7.07,0.035780067988329105,0.012364080123843825
C,C,7.08,0.035789480146527525,0.012362197692204141
C,C,7.09,0.03579888955694122,0.012360315810121402
C,C,7.1,0.035806676596349125,0.012358758402239822
C,C,7.11,0.0358154882792781,0.012356996065654026
C,C,7.12,0.03582402246645639,0.012355289228218368
C,C,7.13,0.03583107195552889,0.012353879330403869
C,C,7.14,0.03583927093305787,0.012352239534898073
C,C,7.15,0.035846919201064795,0.012350709881296688
C,C,7.16,0.035853261522316694,0.012349441417046308
C,C,7.17,0.035860831056749275,0.012347927510159791
C,C,7.18,0.03586758733565108,0.01234657625437943
C,C,7.19,0.03587325147293937,0.012345443426921773
C,C,7.2,0.03588017094640852,0.012344059532227943
C,C,7.21,0.0358860340450611,0.012342886912497427
C,C,7.22,0.035891046679681154,0.012341884385573416
C,C,7.23,0.035897292340189395,0.012340635253471767
C,C,7.24,0.035902266028410755,0.012339640515827496
C,C,7.25,0.03590665070425276,0.012338763580659095
C,C,7.26,0.0359121965055815,0.012337654420393347
C,C,7.27,0.03591628942328122,0.012336835836853403
C,C,7.28,0.03592006580848622,0.012336080559812402
C,C,7.29,0.035924884316145066,0.012335116858280634
C,C,7.3,0.03592810971267113,0.01233447177897542
C,C,7.31,0.035931292982007375,0.012333835125108172
C,C,7.32,0.03593535631525912,0.012333022458457823
C,C,7.33,0.03593773162778616,0.012332547395952416
C,C,7.34,0.03594033198596776,0.012332027324316095
C,C,7.35,0.03594361276480928,0.012331371168547791
C,C,7.36,0.03594515904987122,0.012331061911535402
C,C,7.37,0.03594718141137609,0.012330657439234428
C,C,7.38,0.03594965367722326,0.012330162986064994
C,C,7.39,0.03595039491429169,0.012330014738651309
C,C,7.4,0.035951838750076195,0.012329725971494407
C,C,7.41,0.03595347882978895,0.012329397955551857
C,C,7.42,0.035953441119987016,0.012329405497512243
C,C,7.43,0.0359543004759854,0.012329233626312566
C,C,7.44,0.03595508776075502,0.012329076169358643
C,C,7.45,0.03595429844721767,0.012329234032066113
C,C,7.46,0.03595456213386383,0.01232918129473688
C,C,7.47,0.035954479747301725,0.012329197772049301
C,C,7.48,0.03595296648623615,0.012329500424262417
C,C,7.49,0.03595261843261808,0.012329570034986031
C,C,7.5,0.035951653766029525,0.012329762968303742
C,C,7.51,0.0359494435791409,0.012330205005681466
C,C,7.52,0.03594846333997985,0.012330401053513677
C,C,7.53,0.03594660843719177,0.012330772034071293
C,C,7.54,0.03594372677671777,0.012331348366166093
C,C,7.55,0.03594209017534101,0.012331675686441446
C,C,7.56,0.035939341954387354,0.012332225330632177
C,C,7.57,0.035935811811565466,0.012332931359196553
C,C,7.58,0.03593349169756743,0.01233339538199616
C,C,7.59,0.03592985200190983,0.01233412332112768
C,C,7.6,0.035925693088250686,0.01233495510385951
C,C,7.61,0.035922660184767384,0.01233556168455617
C,C,7.62,0.0359181356623207,0.012336466589045506
C,C,7.63,0.03591336369066352,0.012337420983376942
C,C,7.64,0.03590958750323113,0.01233817622086342
C,C,7.65,0.03590418931712362,0.012339255858084923
C,C,7.66,0.035898815406159926,0.01234033064027766
C,C,7.67,0.03589426516309314,0.012341240688891019
C,C,7.68,0.03588800854362276,0.012342492012785096
C,C,7.69,0.035882038765512846,0.012343685968407077
C,C,7.7,0.03587668435869711,0.012344756849770225
C,C,7.71,0.03586958801115591,0.012346176119278464
C,C,7.72,0.03586302309715356,0.012347489102078935
C,C,7.73,0.035856835992109475,0.012348726523087751
C,C,7.74,0.03584892137989631,0.012350309445530385
C,C,7.75,0.0358417565936994,0.012351742402769768
C,C,7.76,0.03583471067877122,0.012353151585755402
C,C,7.77,0.03582600120531131,0.012354893480447384
C,C,7.78,0.035818226388343005,0.012356448443841046
C,C,7.79,0.03581029873484101,0.012358033974541445
C,C,7.8,0.03580081885116945,0.012359929951275756
C,C,7.81,0.03579241863832783,0.01236160999384408
C,C,7.82,0.035783590146357784,0.012363375692238089
C,C,7.83,0.03577336441368399,0.012365420838772848
C,C,7.84,0.035764318612489625,0.012367229999011721
C,C,7.85,0.035754574520936326,0.012369178817322381
C,C,7.86,0.035743626658998925,0.012371368389709862
C,C,7.87,0.03573391077968067,0.012373311565573513
C,C,7.88,0.035723241023249495,0.012375445516859748
C,C,7.89,0.03571159297576928,0.012377775126355791
C,C,7.9,0.035701178894841486,0.01237985794254135
C,C,7.91,0.03568957829607196,0.012382178062295255
C,C,7.92,0.035677249344074145,0.012384643852694818
C,C,7.93,0.03566610607954367,0.012386872505600912
C,C,7.94,0.03565357436911121,0.012389378847687406
C,C,7.95,0.03564058032134013,0.01239197765724162
C,C,7.96,0.035628674893972805,0.012394358742715085
C,C,7.97,0.03561521655822822,0.012397050409864004
C,C,7.98,0.03560156904537989,0.01239977991243367
C,C,7.99,0.03558886739758404,0.012402320241992839
C,C,8.0,0.03557449135795362,0.012405195449918922
C,C,8.01,0.03556019725406765,0.012408054270696117
C,C,8.02,0.03554666519600233,0.012410760682309181
C,C,8.03,0.03553138433039542,0.012413816855430563
C,C,8.04,0.035516445320597605,0.012416804657390125
C,C,8.05,0.03550204947216052,0.012419683827077543
