L_support_nm,pzc_support_V,material,x_nm,phi_RP_mV,sigma_uC_per_cm2
15.0,0.9,C,2.179880079947,-164.1422852952593,-2.293330627185972
15.0,0.9,C,2.189873417722,-163.76106764435735,-2.3009549802040117
15.0,0.9,C,2.199866755496,-163.38929946009657,-2.3083903438892275
15.0,0.9,C,2.209860093271,-163.02645223111026,-2.3156472884689534
15.0,0.9,C,2.219853431046,-162.6720487964225,-2.3227353571627085
15.0,0.9,C,2.229846768821,-162.32565627477754,-2.3296632075956074
15.0,0.9,C,2.239840106596,-161.98688023229317,-2.3364387284452945
15.0,0.9,C,2.24983344437,-161.65535982884353,-2.343069136514288
15.0,0.9,C,2.259826782145,-161.33076374616425,-2.349561058167873
15.0,0.9,C,2.26982011992,-161.01278674700364,-2.355920598151086
15.0,0.9,C,2.279813457695,-160.701146747205,-2.3621533981470586
15.0,0.9,C,2.28980679547,-160.39558230908713,-2.368264686909416
15.0,0.9,C,2.299800133245,-160.09585048292072,-2.374259323432744
15.0,0.9,C,2.309793471019,-159.801724938229,-2.3801418343265786
15.0,0.9,C,2.319786808794,-159.51299433775543,-2.3859164463360503
15.0,0.9,C,2.329780146569,-159.2294609163952,-2.391587114763255
15.0,0.9,C,2.339773484344,-158.95093923332027,-2.397157548424753
15.0,0.9,C,2.349766822119,-158.67725507210503,-2.4026312316490577
15.0,0.9,C,2.359760159893,-158.40824446745322,-2.4080114437420943
15.0,0.9,C,2.369753497668,-158.1437528407326,-2.4133012762765067
15.0,0.9,C,2.379746835443,-157.88363422990153,-2.418503648493128
15.0,0.9,C,2.389740173218,-157.6277506008556,-2.4236213210740467
15.0,0.9,C,2.399733510993,-157.37597123005492,-2.42865690849006
15.0,0.9,C,2.409726848767,-157.1281721493618,-2.4336128901039222
15.0,0.9,C,2.419720186542,-156.8842356453377,-2.4384916201844047
15.0,0.9,C,2.429713524317,-156.64404980682932,-2.4432953369545722
15.0,0.9,C,2.439706862092,-156.40750811474538,-2.448026170796251
15.0,0.9,C,2.449700199867,-156.17450906953272,-2.452686151700504
15.0,0.9,C,2.459693537642,-155.94495585200957,-2.4572772160509673
15.0,0.9,C,2.469686875416,-155.71875601395806,-2.4618012128119977
15.0,0.9,C,2.479680213191,-155.49582119515412,-2.466259909188076
15.0,0.9,C,2.489673550966,-155.2760668643935,-2.470654995803289
15.0,0.9,C,2.499666888741,-155.05941208162122,-2.474988091458734
15.0,0.9,C,2.509660226516,-154.84577927935987,-2.479260747503961
15.0,0.9,C,2.51965356429,-154.63509406142958,-2.483474451862567
15.0,0.9,C,2.529646902065,-154.42728501718457,-2.487630632747467
15.0,0.9,C,2.53964023984,-154.2222835500953,-2.4917306620892523
15.0,0.9,C,2.549633577615,-154.02002371894065,-2.4957758587123458
15.0,0.9,C,2.55962691539,-153.8204420907582,-2.4997674912759944
15.0,0.9,C,2.569620253165,-153.62347760436936,-2.503706781003771
15.0,0.9,C,2.579613590939,-153.4290714435935,-2.507594904219289
15.0,0.9,C,2.589606928714,-153.23716691919242,-2.51143299470731
15.0,0.9,C,2.599600266489,-153.0477093590788,-2.5152221459095827
15.0,0.9,C,2.609593604264,-152.86064600573727,-2.5189634129764134
15.0,0.9,C,2.619586942039,-152.675925920518,-2.522657814680798
15.0,0.9,C,2.629580279813,-152.4934998941745,-2.5263063352076682
15.0,0.9,C,2.639573617588,-152.31332036304332,-2.5299099258302924
15.0,0.9,C,2.649566955363,-152.1353413306936,-2.533469506477287
15.0,0.9,C,2.659560293138,-151.95951829427023,-2.5369859672057538
15.0,0.9,C,2.669553630913,-151.7858081754374,-2.5404601695824107
15.0,0.9,C,2.679546968688,-151.6141692554632,-2.543892947981895
15.0,0.9,C,2.689540306462,-151.44456111418643,-2.5472851108074304
15.0,0.9,C,2.699533644237,-151.27694457246858,-2.550637441641787
15.0,0.9,C,2.709526982012,-151.11128163813822,-2.5539507003283943
15.0,0.9,C,2.719520319787,-150.94753545485028,-2.5572256239941527
15.0,0.9,C,2.729513657562,-150.78567025389015,-2.5604629280133557
15.0,0.9,C,2.739506995336,-150.6256513086574,-2.5636633069180106
15.0,0.9,C,2.749500333111,-150.46744489154818,-2.5668274352601954
15.0,0.9,C,2.759493670886,-150.3110182333224,-2.569955968424711
15.0,0.9,C,2.769487008661,-150.15633948448018,-2.573049543401555
15.0,0.9,C,2.779480346436,-150.00337767873552,-2.5761087795164483
15.0,0.9,C,2.789473684211,-149.8521026983762,-2.5791342791236347
15.0,0.9,C,2.799467021985,-149.7024852414054,-2.58212662826305
15.0,0.9,C,2.80946035976,-149.55449679027348,-2.5850863972856892
15.0,0.9,C,2.819453697535,-149.40810958231697,-2.5880141414448192
15.0,0.9,C,2.82944703531,-149.26329658150772,-2.590910401461004
15.0,0.9,C,2.839440373085,-149.12003145165053,-2.5937757040581477
15.0,0.9,C,2.849433710859,-148.97828853087327,-2.596610562473693
15.0,0.9,C,2.859427048634,-148.83804280725602,-2.5994154769460383
15.0,0.9,C,2.869420386409,-148.69926989574776,-2.6021909351762034
15.0,0.9,C,2.879413724184,-148.56194601601496,-2.6049374127708593
15.0,0.9,C,2.889407061959,-148.42604797137938,-2.6076553736635715
15.0,0.9,C,2.899400399734,-148.29155312869548,-2.6103452705172487
15.0,0.9,C,2.909393737508,-148.1584393991445,-2.613007545108269
15.0,0.9,C,2.919387075283,-148.02668521981568,-2.615642628694845
15.0,0.9,C,2.929380413058,-147.89626953623124,-2.6182509423665334
15.0,0.9,C,2.939373750833,-147.76717178549308,-2.620832897381297
15.0,0.9,C,2.949367088608,-147.63937188022194,-2.6233888954867197
15.0,0.9,C,2.959360426382,-147.51285019318078,-2.625919329227543
15.0,0.9,C,2.969353764157,-147.3875875424778,-2.6284245822416024
15.0,0.9,C,2.979347101932,-147.26356517751393,-2.63090502954088
15.0,0.9,C,2.989340439707,-147.14076476538037,-2.633361037783551
15.0,0.9,C,2.999333777482,-147.01916837787857,-2.635792965533587
15.0,0.9,C,3.009327115256,-146.89875847905793,-2.6382011635100002
15.0,0.9,C,3.019320453031,-146.77951791319404,-2.6405859748272777
15.0,0.9,C,3.029313790806,-146.66142989336174,-2.642947735223924
15.0,0.9,C,3.039307128581,-146.5444779903351,-2.645286773284457
15.0,0.9,C,3.049300466356,-146.42864612198036,-2.6476034106515516
15.0,0.9,C,3.059293804131,-146.31391854303982,-2.6498979622303622
15.0,0.9,C,3.069287141905,-146.20027983531958,-2.652170736384767
15.0,0.9,C,3.07928047968,-146.08771489818815,-2.654422035127396
15.0,0.9,C,3.089273817455,-145.9762089395438,-2.6566521543002826
15.0,0.9,C,3.09926715523,-145.86574746700254,-2.6588613837511077
15.0,0.9,C,3.109260493005,-145.75631627946734,-2.661050007501812
15.0,0.9,C,3.119253830779,-145.64790145899772,-2.663218303911204
15.0,0.9,C,3.129247168554,-145.54048936292614,-2.665366545832636
15.0,0.9,C,3.139240506329,-145.43406661635603,-2.667495000764038
15.0,0.9,C,3.149233844104,-145.3286201048218,-2.669603930994723
15.0,0.9,C,3.159227181879,-145.22413696725988,-2.6716935937459607
15.0,0.9,C,3.169220519654,-145.12060458921036,-2.6737642413069516
15.0,0.9,C,3.179213857428,-145.01801059626678,-2.675816121165823
15.0,0.9,C,3.189207195203,-144.9163428476981,-2.6778494761371965
15.0,0.9,C,3.199200532978,-144.81558943038664,-2.6798645444834257
15.0,0.9,C,3.209193870753,-144.7157386528718,-2.681861560033723
15.0,0.9,C,3.219187208528,-144.61677903964178,-2.6838407522983228
15.0,0.9,C,3.229180546302,-144.51869932561485,-2.685802346578862
15.0,0.9,C,3.239173884077,-144.4214884507508,-2.687746564076143
15.0,0.9,C,3.249167221852,-144.3251355549384,-2.6896736219923905
15.0,0.9,C,3.259160559627,-144.2296299729512,-2.6915837336321347
15.0,0.9,C,3.269153897402,-144.13496122961422,-2.693477108498874
15.0,0.9,C,3.279147235177,-144.0411190351125,-2.6953539523889085
15.0,0.9,C,3.289140572951,-143.94809328046256,-2.697214467481907
15.0,0.9,C,3.299133910726,-143.855874033074,-2.6990588524296784
15.0,0.9,C,3.309127248501,-143.76445153254966,-2.700887302440165
15.0,0.9,C,3.319120586276,-143.67381618651817,-2.702700009360795
15.0,0.9,C,3.329113924051,-143.583958566644,-2.7044971617582787
15.0,0.9,C,3.339107261825,-143.49486940475964,-2.7062789449959657
15.0,0.9,C,3.3491005996,-143.40653958906935,-2.7080455413097715
15.0,0.9,C,3.359093937375,-143.31896016056024,-2.709797129879954
15.0,0.9,C,3.36908727515,-143.23212230942855,-2.7115338869025876
15.0,0.9,C,3.379080612925,-143.14601737166052,-2.7132559856579483
15.0,0.9,C,3.3890739507,-143.06063682570462,-2.7149635965770664
15.0,0.9,C,3.399067288474,-142.97597228925122,-2.7166568873061343
15.0,0.9,C,3.409060626249,-142.89201551606504,-2.718336022769858
15.0,0.9,C,3.419053964024,-142.80875839299333,-2.720001165231292
15.0,0.9,C,3.429047301799,-142.72619293697758,-2.721652474351607
15.0,0.9,C,3.439040639574,-142.64431129219494,-2.72329010724726
15.0,0.9,C,3.449033977348,-142.56310572727935,-2.724914218545572
15.0,0.9,C,3.459027315123,-142.48256863258442,-2.7265249604394706
15.0,0.9,C,3.469020652898,-142.40269251760293,-2.7281224827390997
15.0,0.9,C,3.479013990673,-142.32347000837674,-2.7297069329236234
15.0,0.9,C,3.489007328448,-142.24489384502766,-2.7312784561906054
15.0,0.9,C,3.499000666223,-142.16695687934026,-2.7328371955043536
15.0,0.9,C,3.508994003997,-142.08965207242483,-2.7343832916426623
15.0,0.9,C,3.518987341772,-142.01297249240633,-2.735916883243032
15.0,0.9,C,3.528980679547,-141.93691131225188,-2.737438106846121
15.0,0.9,C,3.538974017322,-141.86146180758465,-2.7389470969394654
15.0,0.9,C,3.548967355097,-141.7866173545907,-2.740443985999345
15.0,0.9,C,3.558960692871,-141.7123714279886,-2.741928904531387
15.0,0.9,C,3.568954030646,-141.6387175990095,-2.7434019811109684
15.0,0.9,C,3.578947368421,-141.56564953351233,-2.744863342420912
15.0,0.9,C,3.588940706196,-141.49316099007234,-2.746313113289712
15.0,0.9,C,3.598934043971,-141.42124581815543,-2.74775141672805
15.0,0.9,C,3.608927381746,-141.34989795633695,-2.7491783739644196
15.0,0.9,C,3.61892071952,-141.27911143057224,-2.750594104479714
15.0,0.9,C,3.628914057295,-141.20888035247935,-2.7519987260415713
15.0,0.9,C,3.63890739507,-141.13919891773043,-2.75339235473655
15.0,0.9,C,3.648900732845,-141.0700614044234,-2.7547751050026905
15.0,0.9,C,3.65889407062,-141.0014621715222,-2.7561470896607143
15.0,0.9,C,3.668887408394,-140.9333956573439,-2.7575084199442803
15.0,0.9,C,3.678880746169,-140.86585637804367,-2.7588592055302854
15.0,0.9,C,3.688874083944,-140.7988389262077,-2.7601995545670044
15.0,0.9,C,3.698867421719,-140.73233796941759,-2.761529573702807
15.0,0.9,C,3.708860759494,-140.666348248877,-2.762849368113619
15.0,0.9,C,3.718854097268,-140.60086457807787,-2.764159041529601
15.0,0.9,C,3.728847435043,-140.535881841465,-2.7654586962618586
15.0,0.9,C,3.738840772818,-140.4713949931942,-2.7667484332272747
15.0,0.9,C,3.748834110593,-140.40739905586204,-2.7680283519739177
15.0,0.9,C,3.758827448368,-140.34388911929307,-2.7692985507052974
15.0,0.9,C,3.768820786143,-140.2808603393518,-2.770559126304123
15.0,0.9,C,3.778814123917,-140.21830793678842,-2.7718101743553905
15.0,0.9,C,3.788807461692,-140.15622719607862,-2.7730517891695863
15.0,0.9,C,3.798800799467,-140.09461346435555,-2.774284063804047
15.0,0.9,C,3.808794137242,-140.0334621503014,-2.77550709008513
15.0,0.9,C,3.818787475017,-139.97276872309607,-2.776720958629237
15.0,0.9,C,3.828780812791,-139.9125287113896,-2.7779257588633666
15.0,0.9,C,3.838774150566,-139.85273770226715,-2.7791215790458157
15.0,0.9,C,3.848767488341,-139.7933913402964,-2.78030850628523
15.0,0.9,C,3.858760826116,-139.73448532653538,-2.781486626560451
15.0,0.9,C,3.868754163891,-139.67601541759518,-2.7826560247392553
15.0,0.9,C,3.878747501666,-139.61797742471143,-2.78381678459693
15.0,0.9,C,3.88874083944,-139.56036721284536,-2.784968988834251
15.0,0.9,C,3.898734177215,-139.50318069977288,-2.786112719095701
15.0,0.9,C,3.90872751499,-139.44641385525097,-2.7872480559861392
15.0,0.9,C,3.918720852765,-139.3900627001422,-2.7883750790883144
15.0,0.9,C,3.92871419054,-139.33412330559023,-2.7894938669793543
15.0,0.9,C,3.938707528314,-139.27859179220425,-2.7906044972470734
15.0,0.9,C,3.948700866089,-139.22346432923996,-2.7917070465063594
15.0,0.9,C,3.958694203864,-139.1687371338467,-2.792801590414225
15.0,0.9,C,3.968687541639,-139.11440647027555,-2.7938882036856474
15.0,0.9,C,3.978680879414,-139.0604686491312,-2.794966960108535
15.0,0.9,C,3.988674217189,-139.0069200266312,-2.7960379325585345
15.0,0.9,C,3.998667554963,-138.95375700388624,-2.7971011930134337
15.0,0.9,C,4.008660892738,-138.90097602616612,-2.7981568125678358
15.0,0.9,C,4.018654230513,-138.8485735822324,-2.7992048614465106
15.0,0.9,C,4.028647568288,-138.7965462036304,-2.8002454090185505
15.0,0.9,C,4.038640906063,-138.744890464023,-2.8012785238106988
15.0,0.9,C,4.048634243837,-138.69360297853189,-2.802304273520521
15.0,0.9,C,4.058627581612,-138.6426804030692,-2.803322725029775
15.0,0.9,C,4.068620919387,-138.59211943373012,-2.8043339444165563
15.0,0.9,C,4.078614257162,-138.54191680614443,-2.8053379969682704
15.0,0.9,C,4.088607594937,-138.49206929486934,-2.8063349471937715
15.0,0.9,C,4.098600932712,-138.44257371278053,-2.807324858835548
15.0,0.9,C,4.108594270486,-138.39342691048589,-2.8083077948814408
15.0,0.9,C,4.118587608261,-138.34462577572006,-2.809283817576757
15.0,0.9,C,4.128580946036,-138.29616723280188,-2.8102529884351206
15.0,0.9,C,4.138574283811,-138.24804824204907,-2.8112153682501773
15.0,0.9,C,4.148567621586,-138.20026579922836,-2.8121710171065915
15.0,0.9,C,4.15856095936,-138.1528169350168,-2.8131199943908225
15.0,0.9,C,4.168554297135,-138.1056987144461,-2.814062358802236
15.0,0.9,C,4.17854763491,-138.05890823640527,-2.8149981683630534
15.0,0.9,C,4.188540972685,-138.01244263310122,-2.815927480429134
15.0,0.9,C,4.19853431046,-137.96629906955795,-2.8168503516999994
15.0,0.9,C,4.208527648235,-137.92047474311497,-2.8177668382288594
15.0,0.9,C,4.218520986009,-137.87496688293854,-2.8186769954323876
15.0,0.9,C,4.228514323784,-137.82977274952097,-2.8195808781007394
15.0,0.9,C,4.238507661559,-137.78488963423467,-2.820478540406465
15.0,0.9,C,4.248500999334,-137.740314858842,-2.8213700359143186
15.0,0.9,C,4.258494337109,-137.69604577504475,-2.822255417590264
15.0,0.9,C,4.268487674883,-137.6520797640346,-2.8231347378104665
15.0,0.9,C,4.278481012658,-137.6084142360351,-2.8240080483704566
15.0,0.9,C,4.288474350433,-137.56504662988618,-2.8248754004934344
15.0,0.9,C,4.298467688208,-137.52197441260506,-2.8257368448390574
15.0,0.9,C,4.308461025983,-137.47919507896503,-2.826592431511858
15.0,0.9,C,4.318454363757,-137.4367061510879,-2.827442210069401
15.0,0.9,C,4.328447701532,-137.39450517802126,-2.8282862295307334
15.0,0.9,C,4.338441039307,-137.35258973536276,-2.8291245383839034
15.0,0.9,C,4.348434377082,-137.31095742485402,-2.829957184594078
15.0,0.9,C,4.358427714857,-137.26960587399896,-2.8307842156111795
15.0,0.9,C,4.368421052632,-137.22853273568515,-2.8316056783774557
15.0,0.9,C,4.378414390406,-137.1877356878186,-2.8324216193347866
15.0,0.9,C,4.388407728181,-137.14721243294179,-2.833232084432323
15.0,0.9,C,4.398401065956,-137.10696069790356,-2.834037119133087
15.0,0.9,C,4.408394403731,-137.06697823348804,-2.8348367684213978
15.0,0.9,C,4.418387741506,-137.02726281407945,-2.8356310768095696
15.0,0.9,C,4.42838107928,-136.98781223732544,-2.8364200883446498
15.0,0.9,C,4.438374417055,-136.94862432379114,-2.837203846615336
15.0,0.9,C,4.44836775483,-136.90969691666007,-2.8379823947579568
15.0,0.9,C,4.458361092605,-136.87102788139708,-2.838755775463217
15.0,0.9,C,4.46835443038,-136.83261510544324,-2.839524030982294
15.0,0.9,C,4.478347768155,-136.79445649790767,-2.840287203133005
15.0,0.9,C,4.488341105929,-136.75654998927533,-2.841045333305652
15.0,0.9,C,4.498334443704,-136.71889353109367,-2.841798462469285
15.0,0.9,C,4.508327781479,-136.68148509570975,-2.8425466311769636
15.0,0.9,C,4.518321119254,-136.64432267597505,-2.8432898795716577
15.0,0.9,C,4.528314457029,-136.60740428496945,-2.8440282473917695
15.0,0.9,C,4.538307794803,-136.57072795573836,-2.8447617739763915
15.0,0.9,C,4.548301132578,-136.53429174100845,-2.8454904982709897
15.0,0.9,C,4.558294470353,-136.49809371295615,-2.8462144588320357
15.0,0.9,C,4.568287808128,-136.4621319629332,-2.8469336938324945
15.0,0.9,C,4.578281145903,-136.4264046012258,-2.847648241066642
15.0,0.9,C,4.588274483678,-136.39090975680892,-2.84835813795498
15.0,0.9,C,4.598267821452,-136.35564557711228,-2.8490634215489132
15.0,0.9,C,4.608261159227,-136.32061022777256,-2.8497641285357074
15.0,0.9,C,4.618254497002,-136.28580189242575,-2.850460295242643
15.0,0.9,C,4.628247834777,-136.2512187724702,-2.8511519576417546
15.0,0.9,C,4.638241172552,-136.21685908684995,-2.85183915135416
15.0,0.9,C,4.648234510326,-136.1827210718444,-2.85252191165427
15.0,0.9,C,4.658227848101,-136.14880298084375,-2.853200273474284
15.0,0.9,C,4.668221185876,-136.11510308416487,-2.853874271407861
15.0,0.9,C,4.678214523651,-136.08161966883628,-2.854543939714433
15.0,0.9,C,4.688207861426,-136.04835103840065,-2.8552093123231455
15.0,0.9,C,4.698201199201,-136.01529551272662,-2.855870422836626
15.0,0.9,C,4.708194536975,-135.98245142781994,-2.8565273045347594
15.0,0.9,C,4.71818787475,-135.949817135623,-2.857179990378699
15.0,0.9,C,4.728181212525,-135.91739100385448,-2.857828513014069
15.0,0.9,C,4.7381745503,-135.8851714158181,-2.8584729047747963
15.0,0.9,C,4.748167888075,-135.85315677022857,-2.8591131976865873
15.0,0.9,C,4.758161225849,-135.82134548104258,-2.859749423470307
15.0,0.9,C,4.768154563624,-135.78973597728026,-2.8603816135455538
15.0,0.9,C,4.778147901399,-135.75832670287548,-2.8610097990336496
15.0,0.9,C,4.788141239174,-135.7271161165008,-2.861634010761142
15.0,0.9,C,4.798134576949,-135.69610269141182,-2.862254279262922
15.0,0.9,C,4.808127914724,-135.66528491528823,-2.862870634785394
15.0,0.9,C,4.818121252498,-135.63466129008253,-2.863483107289508
15.0,0.9,C,4.828114590273,-135.60423033185646,-2.8640917264540295
15.0,0.9,C,4.838107928048,-135.57399057064725,-2.8646965216782134
15.0,0.9,C,4.848101265823,-135.54394055030926,-2.865297522084973
15.0,0.9,C,4.858094603598,-135.51407882837,-2.8658947565237587
15.0,0.9,C,4.868087941372,-135.48440397589118,-2.866488253573335
15.0,0.9,C,4.878081279147,-135.45491457731342,-2.86707804154489
15.0,0.9,C,4.888074616922,-135.42560923033454,-2.8676641484844683
15.0,0.9,C,4.898067954697,-135.39648654575998,-2.868246602175959
15.0,0.9,C,4.908061292472,-135.36754514736916,-2.8688254301437754
15.0,0.9,C,4.918054630247,-135.3387836717801,-2.8694006596555566
15.0,0.9,C,4.928047968021,-135.31020076831766,-2.8699723177248058
15.0,0.9,C,4.938041305796,-135.28179509887337,-2.870540431113691
15.0,0.9,C,4.948034643571,-135.2535653377872,-2.8711050263354148
15.0,0.9,C,4.958027981346,-135.22551017170952,-2.871666129656968
15.0,0.9,C,4.968021319121,-135.19762829947425,-2.872223767101674
15.0,0.9,C,4.978014656895,-135.1699184319746,-2.8727779644516667
15.0,0.9,C,4.98800799467,-135.14237929202537,-2.8733287472506515
15.0,0.9,C,4.998001332445,-135.1150096142541,-2.8738761408060767
15.0,0.9,C,5.00799467022,-135.08780814496515,-2.8744201701918555
15.0,0.9,C,5.017988007995,-135.06077364201863,-2.874960860250786
15.0,0.9,C,5.027981345769,-135.03390487471108,-2.8754982355969365
15.0,0.9,C,5.037974683544,-135.00720062364184,-2.876032320618322
15.0,0.9,C,5.047968021319,-134.98065968060737,-2.876563139479011
15.0,0.9,C,5.057961359094,-134.95428084847038,-2.877090716121751
15.0,0.9,C,5.067954696869,-134.92806294104264,-2.8776150742703055
15.0,0.9,C,5.077948034644,-134.90200478296526,-2.8781362374318533
15.0,0.9,C,5.087941372418,-134.87610520959115,-2.8786542288993355
15.0,0.9,C,5.097934710193,-134.85036306685913,-2.8791690717539757
15.0,0.9,C,5.107928047968,-134.82477721118858,-2.879680788867387
15.0,0.9,C,5.117921385743,-134.7993465093558,-2.8801894029040427
15.0,0.9,C,5.127914723518,-134.77406983837665,-2.880694936323626
15.0,0.9,C,5.137908061292,-134.74894608539475,-2.8811974113832637
15.0,0.9,C,5.147901399067,-134.7239741475566,-2.8816968501400266
15.0,0.9,C,5.157894736842,-134.69915293191116,-2.8821932744529355
15.0,0.9,C,5.167888074617,-134.67448135528525,-2.8826867059854533
15.0,0.9,C,5.177881412392,-134.6499583441739,-2.8831771662076804
15.0,0.9,C,5.187874750167,-134.62558283462624,-2.8836646763986336
15.0,0.9,C,5.197868087941,-134.60135377213754,-2.8841492576484073
15.0,0.9,C,5.207861425716,-134.57727011152394,-2.8846309308606792
15.0,0.9,C,5.217854763491,-134.553330816832,-2.8851097167545188
15.0,0.9,C,5.227848101266,-134.5295348612138,-2.8855856358668825
15.0,0.9,C,5.237841439041,-134.50588122682336,-2.886058708554691
15.0,0.9,C,5.247834776815,-134.4823689047088,-2.8865289549969826
15.0,0.9,C,5.25782811459,-134.45899689469525,-2.8869963951972535
15.0,0.9,C,5.267821452365,-134.4357642052927,-2.8874610489853043
15.0,0.9,C,5.27781479014,-134.4126698535813,-2.8879229360195326
15.0,0.9,C,5.287808127915,-134.38971286510701,-2.8883820757890186
15.0,0.9,C,5.29780146569,-134.36689227377937,-2.888838487615571
15.0,0.9,C,5.307794803464,-134.34420712176947,-2.889292190655769
15.0,0.9,C,5.317788141239,-134.32165645939963,-2.8897432039031656
15.0,0.9,C,5.327781479014,-134.2992393450565,-2.8901915461900285
15.0,0.9,C,5.337774816789,-134.2769548450814,-2.8906372361895305
15.0,0.9,C,5.347768154564,-134.25480203367573,-2.891080292417644
15.0,0.9,C,5.357761492338,-134.23277999280413,-2.8915207332350765
15.0,0.9,C,5.367754830113,-134.2108878120906,-2.8919585768493468
15.0,0.9,C,5.377748167888,-134.1891245887372,-2.892393841316415
15.0,0.9,C,5.387741505663,-134.16748942742257,-2.8928265445427073
15.0,0.9,C,5.397734843438,-134.14598144021045,-2.8932567042869497
15.0,0.9,C,5.407728181213,-134.1245997464603,-2.8936843381619526
15.0,0.9,C,5.417721518987,-134.10334347274113,-2.894109463636336
15.0,0.9,C,5.427714856762,-134.08221175273397,-2.8945320980364793
15.0,0.9,C,5.437708194537,-134.06120372715984,-2.894952258547962
15.0,0.9,C,5.447701532312,-134.04031854368566,-2.895369962217446
15.0,0.9,C,5.457694870087,-134.01955535684488,-2.895785225954261
15.0,0.9,C,5.467688207861,-133.99891332795676,-2.896198066532023
15.0,0.9,C,5.477681545636,-133.97839162503968,-2.896608500590365
15.0,0.9,C,5.487674883411,-133.95798942274422,-2.897016544636274
15.0,0.9,C,5.497668221186,-133.93770590227015,-2.897422215045755
15.0,0.9,C,5.507661558961,-133.91754025129342,-2.8978255280652907
15.0,0.9,C,5.517654896736,-133.89749166388944,-2.8982264998133695
15.0,0.9,C,5.52764823451,-133.87755934047075,-2.8986251462817436
15.0,0.9,C,5.537641572285,-133.8577424877022,-2.899021483337114
15.0,0.9,C,5.54763491006,-133.8380403184507,-2.899415526722145
15.0,0.9,C,5.557628247835,-133.81845205170612,-2.8998072920570364
15.0,0.9,C,5.56762158561,-133.798976912522,-2.900196794840719
15.0,0.9,C,5.577614923384,-133.77961413195405,-2.900584050452078
15.0,0.9,C,5.587608261159,-133.76036294698835,-2.9009690741513916
15.0,0.9,C,5.597601598934,-133.74122260049734,-2.9013518810812116
15.0,0.9,C,5.607594936709,-133.72219234117057,-2.901732486267747
15.0,0.9,C,5.617588274484,-133.70327142346252,-2.902110904621908
15.0,0.9,C,5.627581612258,-133.68445910753815,-2.9024871509403956
15.0,0.9,C,5.637574950033,-133.665754659213,-2.902861239906898
15.0,0.9,C,5.647568287808,-133.6471573499114,-2.903233186092931
15.0,0.9,C,5.657561625583,-133.62866645661046,-2.9036030039589495
15.0,0.9,C,5.667554963358,-133.61028126179107,-2.903970707855337
15.0,0.9,C,5.677548301133,-133.59200105339116,-2.9043363120233354
15.0,0.9,C,5.687541638907,-133.57382512476238,-2.904699830595911
15.0,0.9,C,5.697534976682,-133.55575277461656,-2.9050612775988274
15.0,0.9,C,5.707528314457,-133.53778330699424,-2.905420666951274
15.0,0.9,C,5.717521652232,-133.51991603121382,-2.9057780124668824
15.0,0.9,C,5.727514990007,-133.5021502618331,-2.9061333278544965
15.0,0.9,C,5.737508327781,-133.48448531861177,-2.9064866267189235
15.0,0.9,C,5.747501665556,-133.4669205264636,-2.9068379225618863
15.0,0.9,C,5.757495003331,-133.44945521543025,-2.9071872287825538
15.0,0.9,C,5.767488341106,-133.4320887206372,-2.9075345586784143
15.0,0.9,C,5.777481678881,-133.41482038225925,-2.9078799254459735
15.0,0.9,C,5.787475016656,-133.397649545485,-2.9082233421814587
15.0,0.9,C,5.79746835443,-133.38057556048528,-2.9085648218814533
15.0,0.9,C,5.807461692205,-133.36359778237102,-2.908904377443738
15.0,0.9,C,5.81745502998,-133.34671557117176,-2.9092420216677235
15.0,0.9,C,5.827448367755,-133.3299282917965,-2.909577767255228
15.0,0.9,C,5.83744170553,-133.31323531399963,-2.9099116268111658
15.0,0.9,C,5.847435043304,-133.29663601235876,-2.910243612843984
15.0,0.9,C,5.857428381079,-133.28012976623046,-2.910573737766549
15.0,0.9,C,5.867421718854,-133.26371595973146,-2.9109020138965294
15.0,0.9,C,5.877415056629,-133.24739398170342,-2.91122845345709
15.0,0.9,C,5.887408394404,-133.23116322568234,-2.9115530685775117
15.0,0.9,C,5.897401732179,-133.21502308986953,-2.9118758712937676
15.0,0.9,C,5.907395069953,-133.19897297710386,-2.9121968735490813
15.0,0.9,C,5.917388407728,-133.18301229482543,-2.91251608719465
15.0,0.9,C,5.927381745503,-133.16714045505486,-2.912833523990061
15.0,0.9,C,5.937375083278,-133.1513568743587,-2.9131491956039848
15.0,0.9,C,5.947368421053,-133.1356609738201,-2.913463113614757
15.0,0.9,C,5.957361758827,-133.1200521790109,-2.913775289510941
15.0,0.9,C,5.967355096602,-133.10452991995578,-2.914085734692043
15.0,0.9,C,5.977348434377,-133.0890936311111,-2.9143944604689365
15.0,0.9,C,5.987341772152,-133.07374275132895,-2.91470147806458
15.0,0.9,C,5.997335109927,-133.05847672382748,-2.915006798614609
15.0,0.9,C,6.007328447702,-133.04329499615986,-2.9153104331679613
15.0,0.9,C,6.017321785476,-133.02819702018482,-2.9156123926874624
15.0,0.9,C,6.027315123251,-133.0131822520306,-2.915912688050547
15.0,0.9,C,6.037308461026,-132.99825015206807,-2.9162113300497974
15.0,0.9,C,6.047301798801,-132.98340018487738,-2.9165083293936105
15.0,0.9,C,6.057295136576,-132.96863181921245,-2.9168036967069098
15.0,0.9,C,6.06728847435,-132.9539445279714,-2.9170974425317304
15.0,0.9,C,6.077281812125,-132.93933778815733,-2.917389577328012
15.0,0.9,C,6.0872751499,-132.924811080852,-2.9176801114741187
