condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,1000.0,0.449051094890511,3.108799730648592e-12,-6.9716194741388644e-12,0.0031087997306485917,-0.0069716194741388645,0.15543998653242957,-0.3485809737069432
with EDL,1000.0,0.44930135557872786,3.124090470348141e-12,-6.937497152882435e-12,0.003124090470348141,-0.006937497152882435,0.15620452351740705,-0.3468748576441217
with EDL,1000.0,0.44955161626694473,3.139456418083208e-12,-6.9035418420046186e-12,0.0031394564180832083,-0.006903541842004619,0.1569728209041604,-0.3451770921002309
with EDL,1000.0,0.44980187695516166,3.154897943767134e-12,-6.869752724079581e-12,0.003154897943767134,-0.006869752724079582,0.1577448971883567,-0.34348763620397904
with EDL,1000.0,0.45005213764337854,3.1704154191326903e-12,-6.836128985682381e-12,0.00317041541913269,-0.0068361289856823815,0.1585207709566345,-0.341806449284119
with EDL,1000.0,0.4503023983315954,3.186009217741033e-12,-6.802669817369317e-12,0.0031860092177410327,-0.006802669817369317,0.15930046088705163,-0.34013349086846584
with EDL,1000.0,0.45055265901981234,3.2016797149906925e-12,-6.769374413658488e-12,0.0032016797149906923,-0.006769374413658488,0.1600839857495346,-0.3384687206829244
with EDL,1000.0,0.4508029197080292,3.2174272881265913e-12,-6.7362419730104015e-12,0.0032174272881265913,-0.006736241973010402,0.16087136440632954,-0.33681209865052003
with EDL,1000.0,0.4510531803962461,3.2332523162491674e-12,-6.703271697808671e-12,0.0032332523162491673,-0.006703271697808671,0.16166261581245836,-0.3351635848904335
with EDL,1000.0,0.451303441084463,3.2491551803234694e-12,-6.6704627943407875e-12,0.0032491551803234694,-0.006670462794340788,0.16245775901617346,-0.33352313971703934
with EDL,1000.0,0.4515537017726799,3.265136263188336e-12,-6.637814472779078e-12,0.0032651362631883362,-0.006637814472779079,0.16325681315941679,-0.3318907236389539
with EDL,1000.0,0.45180396246089677,3.2811959495656137e-12,-6.6053259471616196e-12,0.003281195949565614,-0.0066053259471616195,0.16405979747828067,-0.33026629735808094
with EDL,1000.0,0.4520542231491137,3.297334626069415e-12,-6.572996435373348e-12,0.0032973346260694153,-0.006572996435373348,0.16486673130347074,-0.32864982176866736
with EDL,1000.0,0.4523044838373306,3.3135526812154186e-12,-6.5408251591272536e-12,0.0033135526812154187,-0.006540825159127254,0.1656776340607709,-0.32704125795636263
with EDL,1000.0,0.45255474452554745,3.329850505430248e-12,-6.5088113439456025e-12,0.003329850505430248,-0.006508811343945603,0.16649252527151237,-0.3254405671972801
with EDL,1000.0,0.4528050052137644,3.3462284910608384e-12,-6.476954219141304e-12,0.0033462284910608384,-0.006476954219141304,0.1673114245530419,-0.32384771095706516
with EDL,1000.0,0.45305526590198125,3.3626870323839113e-12,-6.445253017799412e-12,0.003362687032383911,-0.006445253017799412,0.16813435161919554,-0.3222626508899706
with EDL,1000.0,0.4533055265901981,3.3792265256154377e-12,-6.41370697675857e-12,0.003379226525615438,-0.006413706976758571,0.16896132628077187,-0.3206853488379285
with EDL,1000.0,0.45355578727841506,3.3958473689202068e-12,-6.382315336592693e-12,0.003395847368920207,-0.0063823153365926925,0.1697923684460103,-0.3191157668296346
with EDL,1000.0,0.45380604796663193,3.4125499624213726e-12,-6.351077341592692e-12,0.0034125499624213726,-0.006351077341592693,0.17062749812106862,-0.31755386707963457
with EDL,1000.0,0.4540563086548488,3.4293347082101296e-12,-6.319992239748257e-12,0.0034293347082101295,-0.006319992239748257,0.17146673541050647,-0.31599961198741283
with EDL,1000.0,0.45430656934306574,3.446202010355364e-12,-6.289059282729752e-12,0.0034462020103553643,-0.006289059282729752,0.17231010051776818,-0.3144529641364876
with EDL,1000.0,0.4545568300312826,3.4631522749133944e-12,-6.258277725870242e-12,0.0034631522749133943,-0.006258277725870242,0.1731576137456697,-0.3129138862935121
with EDL,1000.0,0.4548070907194995,3.4801859099377244e-12,-6.227646828147518e-12,0.0034801859099377244,-0.0062276468281475175,0.1740092954968862,-0.31138234140737586
with EDL,1000.0,0.4550573514077164,3.4973033254889073e-12,-6.197165852166265e-12,0.0034973033254889073,-0.006197165852166265,0.17486516627444534,-0.3098582926083132
with EDL,1000.0,0.4553076120959333,3.5145049336443686e-12,-6.166834064140339e-12,0.0035145049336443687,-0.006166834064140339,0.17572524668221842,-0.3083417032070169
with EDL,1000.0,0.45555787278415016,3.5317911485083697e-12,-6.136650733875075e-12,0.0035317911485083695,-0.006136650733875075,0.17658955742541846,-0.3068325366937537
with EDL,1000.0,0.45580813347236704,3.549162386221951e-12,-6.106615134749715e-12,0.003549162386221951,-0.006106615134749715,0.17745811931109753,-0.3053307567374857
with EDL,1000.0,0.45605839416058397,3.5666190649729617e-12,-6.076726543699911e-12,0.0035666190649729615,-0.006076726543699911,0.17833095324864806,-0.30383632718499554
with EDL,1000.0,0.45630865484880084,3.584161605006113e-12,-6.04698424120036e-12,0.0035841616050061127,-0.00604698424120036,0.17920808025030563,-0.30234921206001797
with EDL,1000.0,0.4565589155370178,3.6017904286331222e-12,-6.017387511247402e-12,0.003601790428633122,-0.006017387511247402,0.1800895214316561,-0.30086937556237003
with EDL,1000.0,0.45680917622523465,3.6195059602428308e-12,-5.98793564134187e-12,0.003619505960242831,-0.00598793564134187,0.18097529801214152,-0.29939678206709347
with EDL,1000.0,0.4570594369134515,3.6373086263114795e-12,-5.958627922471868e-12,0.0036373086263114794,-0.005958627922471868,0.18186543131557395,-0.2979313961235934
with EDL,1000.0,0.4573096976016684,3.655198855412938e-12,-5.929463649095741e-12,0.0036551988554129377,-0.005929463649095741,0.18275994277064686,-0.29647318245478704
with EDL,1000.0,0.4575599582898853,3.673177078229034e-12,-5.9004421191250695e-12,0.003673177078229034,-0.00590044211912507,0.1836588539114517,-0.29502210595625344
with EDL,1000.0,0.4578102189781022,3.69124372755991e-12,-5.871562633907811e-12,0.00369124372755991,-0.00587156263390781,0.1845621863779955,-0.2935781316953905
with EDL,1000.0,0.45806047966631913,3.709399238334469e-12,-5.842824498211408e-12,0.003709399238334469,-0.005842824498211408,0.18546996191672344,-0.2921412249105704
with EDL,1000.0,0.458310740354536,3.727644047620803e-12,-5.8142270202061235e-12,0.003727644047620803,-0.005814227020206123,0.18638220238104014,-0.29071135101030615
with EDL,1000.0,0.4585610010427529,3.745978594636752e-12,-5.785769511448328e-12,0.003745978594636752,-0.005785769511448329,0.18729892973183757,-0.2892884755724164
with EDL,1000.0,0.45881126173096975,3.764403320760466e-12,-5.757451286863978e-12,0.003764403320760466,-0.005757451286863978,0.18822016603802327,-0.28787256434319886
with EDL,1000.0,0.4590615224191867,3.782918669541029e-12,-5.72927166473207e-12,0.003782918669541029,-0.00572927166473207,0.18914593347705141,-0.2864635832366035
with EDL,1000.0,0.45931178310740356,3.801525086709127e-12,-5.701229966668294e-12,0.003801525086709127,-0.0057012299666682935,0.19007625433545633,-0.28506149833341465
with EDL,1000.0,0.45956204379562043,3.820223020187797e-12,-5.673325517608634e-12,0.0038202230201877974,-0.005673325517608634,0.19101115100938984,-0.2836662758804317
with EDL,1000.0,0.45981230448383736,3.839012920103207e-12,-5.645557645793156e-12,0.0038390129201032073,-0.005645557645793157,0.19195064600516035,-0.2822778822896578
with EDL,1000.0,0.46006256517205424,3.857895238795463e-12,-5.617925682749844e-12,0.003857895238795463,-0.005617925682749845,0.19289476193977315,-0.2808962841374922
with EDL,1000.0,0.4603128258602711,3.8768704308295465e-12,-5.590428963278469e-12,0.0038768704308295467,-0.00559042896327847,0.19384352154147733,-0.27952144816392344
with EDL,1000.0,0.46056308654848804,3.895938953006219e-12,-5.563066825434613e-12,0.003895938953006219,-0.005563066825434613,0.19479694765031094,-0.27815334127173064
with EDL,1000.0,0.4608133472367049,3.915101264373033e-12,-5.53583861051373e-12,0.003915101264373033,-0.00553583861051373,0.1957550632186516,-0.27679193052568646
with EDL,1000.0,0.4610636079249218,3.934357826235387e-12,-5.5087436630352564e-12,0.003934357826235387,-0.005508743663035256,0.1967178913117693,-0.2754371831517628
with EDL,1000.0,0.4613138686131387,3.953709102167634e-12,-5.4817813307268566e-12,0.003953709102167633,-0.005481781330726856,0.19768545510838165,-0.2740890665363428
with EDL,1000.0,0.4615641293013556,3.973155558024206e-12,-5.454950964508732e-12,0.003973155558024207,-0.0054549509645087325,0.1986577779012103,-0.27274754822543656
with EDL,1000.0,0.46181438998957247,3.992697661950889e-12,-5.4282519184779635e-12,0.003992697661950889,-0.005428251918477963,0.19963488309754446,-0.27141259592389816
with EDL,1000.0,0.4620646506777894,4.01233588439604e-12,-5.401683549892977e-12,0.0040123358843960405,-0.005401683549892977,0.200616794219802,-0.2700841774946488
with EDL,1000.0,0.4623149113660063,4.032070698121935e-12,-5.3752452191580905e-12,0.004032070698121935,-0.005375245219158091,0.20160353490609673,-0.2687622609579045
with EDL,1000.0,0.46256517205422315,4.0519025782161546e-12,-5.348936289808091e-12,0.004051902578216154,-0.005348936289808091,0.2025951289108077,-0.2674468144904045
with EDL,1000.0,0.4628154327424401,4.071832002103016e-12,-5.322756128492908e-12,0.004071832002103016,-0.005322756128492908,0.2035916001051508,-0.26613780642464535
with EDL,1000.0,0.46306569343065695,4.0918594495550475e-12,-5.2967041049623916e-12,0.0040918594495550475,-0.005296704104962391,0.20459297247775235,-0.26483520524811954
with EDL,1000.0,0.46331595411887383,4.111985402704577e-12,-5.2707795920511215e-12,0.004111985402704577,-0.005270779592051121,0.2055992701352288,-0.26353897960255607
with EDL,1000.0,0.4635662148070907,4.132210346055297e-12,-5.244981965663309e-12,0.004132210346055297,-0.005244981965663309,0.2066105173027648,-0.26224909828316545
with EDL,1000.0,0.46381647549530763,4.152534766493964e-12,-5.219310604757789e-12,0.004152534766493964,-0.0052193106047577886,0.20762673832469816,-0.26096553023788943
with EDL,1000.0,0.4640667361835245,4.172959153302102e-12,-5.1937648913330575e-12,0.0041729591533021014,-0.005193764891333058,0.20864795766510508,-0.25968824456665285
with EDL,1000.0,0.46431699687174144,4.1934839981677775e-12,-5.168344210412375e-12,0.004193483998167777,-0.005168344210412375,0.20967419990838887,-0.2584172105206187
with EDL,1000.0,0.4645672575599583,4.2141097951974346e-12,-5.143047950029019e-12,0.0042141097951974345,-0.0051430479500290185,0.21070548975987172,-0.2571523975014509
with EDL,1000.0,0.4648175182481752,4.234837040927817e-12,-5.117875501211477e-12,0.004234837040927817,-0.005117875501211477,0.21174185204639082,-0.2558937750605738
with EDL,1000.0,0.46506777893639206,4.255666234337882e-12,-5.09282625796885e-12,0.004255666234337882,-0.005092826257968849,0.21278331171689407,-0.25464131289844244
with EDL,1000.0,0.465318039624609,4.2765978768608455e-12,-5.067899617276216e-12,0.004276597876860845,-0.005067899617276215,0.21382989384304227,-0.25339498086381074
with EDL,1000.0,0.46556830031282587,4.2976324723962365e-12,-5.043094979060159e-12,0.004297632472396237,-0.005043094979060159,0.2148816236198118,-0.25215474895300793
with EDL,1000.0,0.4658185610010428,4.318770527322038e-12,-5.018411746184276e-12,0.004318770527322038,-0.005018411746184275,0.21593852636610186,-0.25092058730921374
with EDL,1000.0,0.46606882168925967,4.340012550506851e-12,-4.993849324434841e-12,0.004340012550506852,-0.004993849324434841,0.21700062752534255,-0.24969246622174202
with EDL,1000.0,0.46631908237747655,4.361359053322184e-12,-4.96940712250648e-12,0.004361359053322184,-0.004969407122506479,0.21806795266610915,-0.24847035612532398
with EDL,1000.0,0.4665693430656934,4.382810549654728e-12,-4.945084551987943e-12,0.004382810549654728,-0.004945084551987943,0.21914052748273638,-0.2472542275993971
with EDL,1000.0,0.46681960375391035,4.404367555918759e-12,-4.920881027347922e-12,0.004404367555918759,-0.004920881027347922,0.22021837779593792,-0.24604405136739607
with EDL,1000.0,0.4670698644421272,4.426030591068548e-12,-4.896795965920989e-12,0.0044260305910685475,-0.004896795965920989,0.22130152955342738,-0.24483979829604943
with EDL,1000.0,0.46732012513034416,4.447800176610868e-12,-4.872828787893532e-12,0.0044478001766108674,-0.004872828787893532,0.22239000883054338,-0.24364143939467658
with EDL,1000.0,0.46757038581856103,4.469676836617519e-12,-4.84897891628983e-12,0.004469676836617519,-0.00484897891628983,0.22348384183087594,-0.24244894581449147
with EDL,1000.0,0.4678206465067779,4.4916610977379976e-12,-4.825245776958131e-12,0.0044916610977379975,-0.004825245776958131,0.22458305488689986,-0.24126228884790654
with EDL,1000.0,0.4680709071949948,4.51375348921211e-12,-4.80162879855686e-12,0.004513753489212111,-0.00480162879855686,0.22568767446060548,-0.24008143992784298
with EDL,1000.0,0.4683211678832117,4.535954542882774e-12,-4.778127412540843e-12,0.0045359545428827735,-0.004778127412540844,0.22679772714413868,-0.23890637062704215
with EDL,1000.0,0.4685714285714286,4.5582647932087865e-12,-4.75474105314764e-12,0.004558264793208786,-0.00475474105314764,0.2279132396604393,-0.237737052657382
with EDL,1000.0,0.4688216892596455,4.580684777277706e-12,-4.731469157383893e-12,0.004580684777277706,-0.0047314691573838935,0.22903423886388527,-0.23657345786919465
with EDL,1000.0,0.4690719499478624,4.60321503481875e-12,-4.708311165011815e-12,0.00460321503481875,-0.004708311165011815,0.2301607517409375,-0.23541555825059074
with EDL,1000.0,0.46932221063607926,4.625856108215845e-12,-4.685266518535662e-12,0.0046258561082158445,-0.004685266518535662,0.2312928054107922,-0.23426332592678306
with EDL,1000.0,0.46957247132429614,4.648608542520624e-12,-4.662334663188349e-12,0.004648608542520624,-0.004662334663188349,0.23243042712603118,-0.23311673315941742
with EDL,1000.0,0.46982273201251307,4.6714728854656e-12,-4.639515046918059e-12,0.0046714728854656004,-0.004639515046918059,0.23357364427328,-0.23197575234590292
with EDL,1000.0,0.47007299270072994,4.694449687477306e-12,-4.616807120374986e-12,0.004694449687477306,-0.004616807120374987,0.23472248437386528,-0.23084035601874928
with EDL,1000.0,0.47032325338894687,4.7175395016895905e-12,-4.594210336898089e-12,0.004717539501689591,-0.004594210336898089,0.2358769750844795,-0.22971051684490443
with EDL,1000.0,0.47057351407716375,4.740742883956882e-12,-4.571724152501944e-12,0.004740742883956882,-0.0045717241525019435,0.23703714419784405,-0.22858620762509715
with EDL,1000.0,0.4708237747653806,4.764060392867612e-12,-4.549348025863628e-12,0.004764060392867612,-0.004549348025863628,0.2382030196433806,-0.22746740129318138
with EDL,1000.0,0.4710740354535975,4.7874925897576555e-12,-4.5270814183097226e-12,0.004787492589757656,-0.0045270814183097224,0.23937462948788277,-0.2263540709154861
with EDL,1000.0,0.4713242961418144,4.811040038723832e-12,-4.504923793803304e-12,0.004811040038723832,-0.004504923793803304,0.24055200193619156,-0.2252461896901652
with EDL,1000.0,0.4715745568300313,4.834703306637487e-12,-4.4828746189310806e-12,0.004834703306637487,-0.00448287461893108,0.24173516533187434,-0.224143730946554
with EDL,1000.0,0.4718248175182482,4.858482963158152e-12,-4.460933362890513e-12,0.004858482963158151,-0.004460933362890513,0.24292414815790755,-0.22304666814452562
with EDL,1000.0,0.4720750782064651,4.882379580747246e-12,-4.439099497477067e-12,0.0048823795807472455,-0.004439099497477067,0.24411897903736227,-0.22195497487385332
with EDL,1000.0,0.472325338894682,4.906393734681835e-12,-4.417372497071483e-12,0.004906393734681835,-0.004417372497071483,0.2453196867340917,-0.22086862485357414
with EDL,1000.0,0.47257559958289885,4.930526003068537e-12,-4.395751838627126e-12,0.004930526003068537,-0.004395751838627126,0.24652630015342683,-0.21978759193135627
with EDL,1000.0,0.4728258602711158,4.954776966857398e-12,-4.374237001657381e-12,0.004954776966857398,-0.00437423700165738,0.24773884834286988,-0.218711850082869
with EDL,1000.0,0.47307612095933266,4.979147209855887e-12,-4.3528274682231495e-12,0.004979147209855887,-0.00435282746822315,0.2489573604927943,-0.21764137341115744
with EDL,1000.0,0.47332638164754953,5.003637318742946e-12,-4.331522722920357e-12,0.005003637318742945,-0.004331522722920357,0.25018186593714725,-0.2165761361460178
with EDL,1000.0,0.47357664233576646,5.02824788308314e-12,-4.310322252867546e-12,0.00502824788308314,-0.0043103222528675465,0.251412394154157,-0.21551611264337728
with EDL,1000.0,0.47382690302398334,5.052979495340774e-12,-4.289225547693563e-12,0.0050529794953407745,-0.004289225547693563,0.2526489747670387,-0.21446127738467813
with EDL,1000.0,0.4740771637122002,5.077832750894259e-12,-4.268232099525229e-12,0.005077832750894259,-0.004268232099525229,0.25389163754471294,-0.21341160497626144
with EDL,1000.0,0.4743274244004171,5.1028082480503825e-12,-4.2473414029751295e-12,0.005102808248050383,-0.00424734140297513,0.2551404124025191,-0.21236707014875644
with EDL,1000.0,0.474577685088634,5.127906588058723e-12,-4.226552955129447e-12,0.005127906588058723,-0.0042265529551294475,0.25639532940293613,-0.21132764775647234
with EDL,1000.0,0.4748279457768509,5.153128375126124e-12,-4.205866255535871e-12,0.0051531283751261245,-0.004205866255535871,0.2576564187563062,-0.21029331277679353
with EDL,1000.0,0.4750782064650678,5.178474216431256e-12,-4.185280806191513e-12,0.005178474216431256,-0.004185280806191513,0.2589237108215628,-0.20926404030957566
with EDL,1000.0,0.4753284671532847,5.203944722139182e-12,-4.164796111530969e-12,0.005203944722139182,-0.0041647961115309695,0.26019723610695905,-0.20823980557654845
with EDL,1000.0,0.47557872784150157,5.229540505416121e-12,-4.1444116784143385e-12,0.005229540505416121,-0.004144411678414338,0.261477025270806,-0.2072205839207169
with EDL,1000.0,0.47582898852971844,5.2552621824441505e-12,-4.124127016115376e-12,0.00525526218244415,-0.004124127016115376,0.2627631091222075,-0.2062063508057688
with EDL,1000.0,0.4760792492179354,5.281110372436073e-12,-4.103941636309687e-12,0.005281110372436073,-0.004103941636309687,0.2640555186218036,-0.20519708181548432
with EDL,1000.0,0.47632950990615225,5.307085697650304e-12,-4.08385505306296e-12,0.005307085697650304,-0.004083855053062959,0.26535428488251517,-0.20419275265314796
with EDL,1000.0,0.4765797705943692,5.333188783405875e-12,-4.0638667828192554e-12,0.005333188783405875,-0.004063866782819256,0.2666594391702937,-0.20319333914096277
with EDL,1000.0,0.47683003128258605,5.359420258097429e-12,-4.043976344389408e-12,0.005359420258097429,-0.004043976344389408,0.2679710129048714,-0.20219881721947036
with EDL,1000.0,0.4770802919708029,5.38578075321043e-12,-4.0241832589393875e-12,0.00538578075321043,-0.004024183258939388,0.2692890376605215,-0.20120916294696936
with EDL,1000.0,0.4773305526590198,5.412270903336312e-12,-4.0044870499788095e-12,0.005412270903336312,-0.0040044870499788094,0.2706135451668156,-0.20022435249894044
with EDL,1000.0,0.47758081334723673,5.438891346187777e-12,-3.984887243349444e-12,0.005438891346187777,-0.003984887243349443,0.2719445673093888,-0.19924436216747218
with EDL,1000.0,0.4778310740354536,5.465642722614119e-12,-3.965383367213833e-12,0.0054656427226141184,-0.003965383367213833,0.2732821361307059,-0.19826916836069164
with EDL,1000.0,0.47808133472367054,5.492525676616704e-12,-3.94597495204388e-12,0.0054925256766167035,-0.00394597495204388,0.27462628383083515,-0.19729874760219399
with EDL,1000.0,0.4783315954118874,5.519540855364391e-12,-3.926661530609603e-12,0.005519540855364391,-0.003926661530609603,0.27597704276821955,-0.1963330765304801
with EDL,1000.0,0.4785818561001043,5.546688909209211e-12,-3.907442637967835e-12,0.0055466889092092115,-0.003907442637967835,0.27733444546046054,-0.19537213189839173
with EDL,1000.0,0.47883211678832116,5.573970491701951e-12,-3.8883178114510704e-12,0.005573970491701951,-0.0038883178114510705,0.27869852458509753,-0.1944158905725535
with EDL,1000.0,0.4790823774765381,5.601386259607915e-12,-3.869286590656301e-12,0.005601386259607916,-0.0038692865906563008,0.2800693129803957,-0.193464329532815
with EDL,1000.0,0.47933263816475496,5.628936872922735e-12,-3.850348517433955e-12,0.005628936872922735,-0.003850348517433955,0.2814468436461367,-0.19251742587169773
with EDL,1000.0,0.4795828988529719,5.656622994888251e-12,-3.83150313587684e-12,0.005656622994888251,-0.00383150313587684,0.28283114974441254,-0.19157515679384196
with EDL,1000.0,0.47983315954118877,5.6844452920084584e-12,-3.81274999230921e-12,0.005684445292008459,-0.0038127499923092103,0.2842222646004229,-0.1906374996154605
with EDL,1000.0,0.48008342022940564,5.712404434065607e-12,-3.794088635275795e-12,0.005712404434065607,-0.003794088635275795,0.28562022170328033,-0.1897044317637897
with EDL,1000.0,0.4803336809176225,5.740501094136286e-12,-3.7755186155309574e-12,0.005740501094136286,-0.0037755186155309576,0.2870250547068143,-0.18877593077654783
with EDL,1000.0,0.48058394160583945,5.76873594860763e-12,-3.757039486027878e-12,0.0057687359486076305,-0.003757039486027878,0.2884367974303815,-0.1878519743013939
with EDL,1000.0,0.4808342022940563,5.797109677193611e-12,-3.738650801907799e-12,0.005797109677193611,-0.003738650801907799,0.2898554838596805,-0.18693254009538993
with EDL,1000.0,0.4810844629822732,5.825622962951396e-12,-3.7203521204892945e-12,0.0058256229629513965,-0.0037203521204892944,0.2912811481475698,-0.1860176060244647
with EDL,1000.0,0.4813347236704901,5.854276492297814e-12,-3.702143001257626e-12,0.005854276492297814,-0.0037021430012576257,0.29271382461489065,-0.18510715006288128
with EDL,1000.0,0.481584984358707,5.883070955025795e-12,-3.684023005854151e-12,0.005883070955025794,-0.0036840230058541507,0.2941535477512897,-0.1842011502927075
with EDL,1000.0,0.4818352450469239,5.912007044321103e-12,-3.665991698065746e-12,0.005912007044321103,-0.0036659916980657462,0.29560035221605513,-0.1832995849032873
with EDL,1000.0,0.4820855057351408,5.941085456778942e-12,-3.648048643814312e-12,0.005941085456778942,-0.0036480486438143123,0.2970542728389471,-0.1824024321907156
with EDL,1000.0,0.4823357664233577,5.9703068924207396e-12,-3.630193411146341e-12,0.00597030689242074,-0.003630193411146341,0.29851534462103696,-0.18150967055731704
with EDL,1000.0,0.48258602711157456,5.999672054711007e-12,-3.612425570222492e-12,0.005999672054711007,-0.003612425570222492,0.2999836027355503,-0.18062127851112458
with EDL,1000.0,0.4828362877997915,6.029181650574281e-12,-3.594744693307255e-12,0.006029181650574281,-0.003594744693307255,0.301459082528714,-0.17973723466536273
with EDL,1000.0,0.48308654848800836,6.05883639041209e-12,-3.5771503547586745e-12,0.0060588363904120895,-0.0035771503547586746,0.30294181952060445,-0.1788575177379337
with EDL,1000.0,0.48333680917622523,6.088636988120144e-12,-3.55964213101806e-12,0.006088636988120144,-0.00355964213101806,0.30443184940600715,-0.177982106550903
with EDL,1000.0,0.4835870698644421,6.1185841611054465e-12,-3.5422196005998287e-12,0.0061185841611054465,-0.0035422196005998286,0.3059292080552723,-0.17711098002999143
with EDL,1000.0,0.48383733055265904,6.148678630303606e-12,-3.5248823440813296e-12,0.006148678630303606,-0.0035248823440813294,0.3074339315151803,-0.17624411720406646
with EDL,1000.0,0.4840875912408759,6.178921120196173e-12,-3.507629944092773e-12,0.006178921120196173,-0.003507629944092773,0.3089460560098086,-0.17538149720463864
with EDL,1000.0,0.48433785192909284,6.209312358828104e-12,-3.490461985307152e-12,0.006209312358828103,-0.0034904619853071517,0.31046561794140515,-0.17452309926535758
with EDL,1000.0,0.4845881126173097,6.239853077825215e-12,-3.4733780544302852e-12,0.006239853077825215,-0.0034733780544302854,0.31199265389126074,-0.17366890272151425
with EDL,1000.0,0.4848383733055266,6.270544012411907e-12,-3.4563777401908256e-12,0.006270544012411907,-0.0034563777401908254,0.3135272006205953,-0.17281888700954126
with EDL,1000.0,0.48508863399374347,6.301385901428783e-12,-3.439460633330381e-12,0.006301385901428783,-0.0034394606333303813,0.3150692950714391,-0.17197303166651903
with EDL,1000.0,0.4853388946819604,6.332379487350471e-12,-3.4226263265936554e-12,0.006332379487350471,-0.0034226263265936556,0.3166189743675235,-0.17113131632968276
with EDL,1000.0,0.4855891553701773,6.363525516303465e-12,-3.4058744147186652e-12,0.0063635255163034645,-0.0034058744147186654,0.3181762758151732,-0.17029372073593324
with EDL,1000.0,0.4858394160583942,6.3948247380841465e-12,-3.389204494426941e-12,0.006394824738084146,-0.0033892044944269406,0.3197412369042073,-0.16946022472134703
with EDL,1000.0,0.4860896767466111,6.426277906176735e-12,-3.37261616441387e-12,0.006426277906176735,-0.0033726161644138703,0.32131389530883675,-0.16863080822069348
with EDL,1000.0,0.48633993743482795,6.4578857777715434e-12,-3.3561090253389895e-12,0.006457885777771543,-0.0033561090253389895,0.32289428888857713,-0.16780545126694946
with EDL,1000.0,0.4865901981230448,6.489649113783132e-12,-3.3396826798163994e-12,0.006489649113783132,-0.0033396826798163994,0.32448245568915657,-0.16698413399081996
with EDL,1000.0,0.48684045881126176,6.521568678868648e-12,-3.323336732405189e-12,0.006521568678868648,-0.003323336732405189,0.3260784339434324,-0.16616683662025944
with EDL,1000.0,0.48709071949947863,6.553645241446235e-12,-3.307070789599923e-12,0.006553645241446236,-0.003307070789599923,0.3276822620723117,-0.16535353947999612
with EDL,1000.0,0.48734098018769556,6.5858795737135285e-12,-3.2908844598211477e-12,0.006585879573713528,-0.0032908844598211477,0.3292939786856764,-0.16454422299105737
with EDL,1000.0,0.48759124087591244,6.618272451666212e-12,-3.274777353406009e-12,0.006618272451666213,-0.003274777353406009,0.3309136225833106,-0.16373886767030044
with EDL,1000.0,0.4878415015641293,6.650824655116774e-12,-3.2587490825988154e-12,0.006650824655116774,-0.0032587490825988154,0.3325412327558387,-0.16293745412994076
with EDL,1000.0,0.4880917622523462,6.683536967713226e-12,-3.2427992615417414e-12,0.006683536967713226,-0.0032427992615417416,0.33417684838566125,-0.16213996307708706
with EDL,1000.0,0.4883420229405631,6.7164101769579706e-12,-3.2269275062655216e-12,0.006716410176957971,-0.003226927506265522,0.3358205088478985,-0.16134637531327606
with EDL,1000.0,0.48859228362878,6.749445074226777e-12,-3.2111334346802243e-12,0.006749445074226777,-0.0032111334346802242,0.3374722537113388,-0.1605566717340112
with EDL,1000.0,0.4888425443169969,6.782642454787839e-12,-3.1954166665660275e-12,0.0067826424547878395,-0.0031954166665660276,0.3391321227393919,-0.15977083332830136
with EDL,1000.0,0.4890928050052138,6.816003117820853e-12,-3.179776823564097e-12,0.006816003117820853,-0.003179776823564097,0.3408001558910426,-0.15898884117820483
with EDL,1000.0,0.48934306569343067,6.84952786643635e-12,-3.164213529167453e-12,0.00684952786643635,-0.003164213529167453,0.34247639332181745,-0.15821067645837264
with EDL,1000.0,0.48959332638164754,6.883217507694984e-12,-3.1487264087119106e-12,0.006883217507694984,-0.003148726408711911,0.34416087538474915,-0.15743632043559552
with EDL,1000.0,0.4898435870698645,6.917072852626961e-12,-3.133315089367067e-12,0.006917072852626961,-0.003133315089367067,0.34585364263134805,-0.15666575446835332
with EDL,1000.0,0.49009384775808135,6.951094716251568e-12,-3.1179792001273276e-12,0.006951094716251568,-0.003117979200127328,0.34755473581257834,-0.15589896000636635
with EDL,1000.0,0.4903441084462983,6.985283917596809e-12,-3.102718371802961e-12,0.006985283917596809,-0.003102718371802961,0.3492641958798404,-0.15513591859014803
with EDL,1000.0,0.49059436913451515,7.019641279719051e-12,-3.087532237011236e-12,0.007019641279719051,-0.0030875322370112358,0.3509820639859525,-0.15437661185056178
with EDL,1000.0,0.490844629822732,7.054167629722954e-12,-3.072420430167548e-12,0.007054167629722954,-0.003072420430167548,0.3527083814861477,-0.1536210215083774
with EDL,1000.0,0.4910948905109489,7.088863798781288e-12,-3.057382587476634e-12,0.0070888637987812884,-0.003057382587476634,0.3544431899390644,-0.15286912937383168
with EDL,1000.0,0.49134515119916583,7.123730622154986e-12,-3.0424183469238184e-12,0.007123730622154986,-0.0030424183469238185,0.3561865311077493,-0.1521209173461909
with EDL,1000.0,0.4915954118873827,7.158768939213241e-12,-3.0275273482662914e-12,0.007158768939213241,-0.0030275273482662916,0.357938446960662,-0.15137636741331456
