L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
1000.0,1001.813953421066,support,0.024449282562572717,2.444928256257272,-0.02488502657845377,0.0,0.0,0.0,0.0,0.0,0.37942179908727075,2.6355892107558905
1000.0,1001.825515046918,support,0.02461765773005598,2.461765773005598,-0.025726902415870067,0.0,0.0,0.0,0.0,0.0,0.3671839803925205,2.723430360254273
1000.0,1001.836769502533,support,0.024790656263599237,2.479065626359924,-0.026591895083586357,0.0,0.0,0.0,0.0,0.0,0.3550211279256477,2.8167337697418127
1000.0,1001.847713151113,support,0.02496943413381642,2.4969434133816417,-0.02748578443467227,0.0,0.0,0.0,0.0,0.0,0.342875099814152,2.916513915831241
1000.0,1001.858342161533,support,0.02515475073143036,2.515475073143036,-0.028412367422741974,0.0,0.0,0.0,0.0,0.0,0.33072326800998214,3.0236759754376195
1000.0,1001.868652489176,support,0.025346929135764574,2.5346929135764573,-0.029373259444413054,0.0,0.0,0.0,0.0,0.0,0.31857617202639166,3.1389667144257025
1000.0,1001.878639853929,support,0.025545849923346083,2.5545849923346085,-0.03036786338232059,0.0,0.0,0.0,0.0,0.0,0.3064726067957241,3.2629343628957317
1000.0,1001.888299714774,support,0.02575097390999517,2.5750973909995167,-0.031393483315566004,0.0,0.0,0.0,0.0,0.0,0.29447298934357374,3.395897200042544
1000.0,1001.897627240254,support,0.025961387673843702,2.59613876738437,-0.03244555213480868,0.0,0.0,0.0,0.0,0.0,0.2826519205529214,3.537920414776621
1000.0,1001.90661727388,support,0.026175865006194413,2.617586500619441,-0.033517938796562216,0.0,0.0,0.0,0.0,0.0,0.27109080232733346,3.688800916205678
1000.0,1001.915264293309,support,0.02639293745856155,2.639293745856155,-0.034603301058397935,0.0,0.0,0.0,0.0,0.0,0.25987121097967864,3.8480599533520388
1000.0,1001.923562361733,support,0.026610967726967295,2.6610967726967294,-0.035693452400426665,0.0,0.0,0.0,0.0,0.0,0.24906950652976956,4.014943514895818
1000.0,1001.93150506942,support,0.026828220559657747,2.6828220559657745,-0.03677971656387889,0.0,0.0,0.0,0.0,0.0,0.23875292111545304,4.188430429784911
1000.0,1001.939085462644,support,0.027042927017464437,2.7042927017464438,-0.03785324885291235,0.0,0.0,0.0,0.0,0.0,0.22897715769629762,4.367247851536106
1000.0,1001.9462959562,support,0.027253339105215504,2.7253339105215506,-0.038905309291667675,0.0,0.0,0.0,0.0,0.0,0.21978536860871534,4.5498934088751986
1000.0,1001.953128224192,support,0.027457772907779635,2.7457772907779634,-0.03992747830448833,0.0,0.0,0.0,0.0,0.0,0.211208282643191,4.734662805290502
1000.0,1001.959573061461,support,0.027654639313547058,2.765463931354706,-0.04091181033332548,0.0,0.0,0.0,0.0,0.0,0.2032652066209577,4.919681123118957
1000.0,1001.965620204469,support,0.027842462129635582,2.7842462129635583,-0.0418509244137681,0.0,0.0,0.0,0.0,0.0,0.19596563202020806,5.1029355999366235
1000.0,1001.971258094609,support,0.028019883833144493,2.801988383314449,-0.04273803293131265,0.0,0.0,0.0,0.0,0.0,0.1893112153510452,5.28230722171252
1000.0,1001.97647355717,support,0.02818565931240359,2.818565931240359,-0.04356691032760812,0.0,0.0,0.0,0.0,0.0,0.18329795987541012,5.4555980911064825
1000.0,1001.981251351911,support,0.028338637632523117,2.8338637632523116,-0.04433180192820577,0.0,0.0,0.0,0.0,0.0,0.17791849802169818,5.620551045108555
1000.0,1001.985573518768,support,0.028477730892737935,2.8477730892737934,-0.04502726822927985,0.0,0.0,0.0,0.0,0.0,0.17316445822827775,5.774857093836939
1000.0,1001.9894183767,support,0.028601867081870198,2.86018670818702,-0.04564794917494116,0.0,0.0,0.0,0.0,0.0,0.16902901077704635,5.916144189703778
1000.0,1001.992758887836,support,0.028709918987009322,2.8709918987009324,-0.04618820870063678,0.0,0.0,0.0,0.0,0.0,0.1655098708544867,6.041935715599597
1000.0,1001.995559729557,support,0.028800589060125517,2.8800589060125517,-0.046641559066217746,0.0,0.0,0.0,0.0,0.0,0.16261343913486878,6.149553230779513
1000.0,1001.997771286303,support,0.028872193320043767,2.887219332004377,-0.046999580365809,0.0,0.0,0.0,0.0,0.0,0.1603619246425961,6.235894226317955
1000.0,1001.999314032896,support,0.028922133702435317,2.8922133702435318,-0.047249282277766744,0.0,0.0,0.0,0.0,0.0,0.1588100852740917,6.296829312030727
1000.0,1002.0,Pd,-0.06763916514247462,-6.7639165142474615,-0.04736028348064097,0.0,0.0,-0.04670857461485994,0.0,-0.23512070815737265,0.15812506891438788,6.324107915750034
