run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,L_Au_nm,L_Pd_len_nm,pzc_Au_V,pzc_Pd_V
ofat_compare:alpha1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5571428571428572,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5190991685604578,0.4408986468468379,0.4408986468468379,1.34086885203431e-09,1.34086885203431e-09,3.67272878776248e-12,3.67272878776248e-12,1.1169568490853625e-20,1.1169568490853625e-20,True,brentq,11,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha1,0.5571428571428572,,,,,,,
ofat_compare:alpha1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5857142857142856,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4854793983541919,0.125997493642208,0.125997493642208,3.831858316360796e-10,3.831858316360796e-10,-1.6981138717397926e-12,-1.6981138717397926e-12,-5.164334284324201e-21,-5.164334284324201e-21,True,brentq,19,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,2.7769086943710164,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha1,0.5857142857142856,,,,,,,
ofat_compare:alpha1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5857142857142856,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.534366897833809,0.3538317802604869,0.3538317802604869,1.0760795398311802e-09,1.0760795398311802e-09,2.0461410343841635e-13,2.0461410343841635e-13,6.222760717222343e-22,6.222760717222343e-22,True,brentq,15,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha1,0.5857142857142856,,,,,,,
ofat_compare:alpha1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.6142857142857143,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49330521838830094,0.09997019697474367,0.09997019697474367,3.0403115140821573e-10,3.0403115140821573e-10,-6.339880009864629e-11,-6.339880009864629e-11,-1.9280956500226157e-19,-1.9280956500226157e-19,True,brentq,15,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,2.966653053719396,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha1,0.6142857142857143,,,,,,,
ofat_compare:alpha1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.6142857142857143,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5507890867877908,0.2792740394319211,0.2792740394319211,8.493332046585989e-10,8.493332046585989e-10,-1.4666046155298318e-13,-1.4666046155298318e-13,-4.460264192865282e-22,-4.460264192865282e-22,True,brentq,15,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha1,0.6142857142857143,,,,,,,
ofat_compare:alpha1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.6428571428571428,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5012908537205502,0.07894620464686039,0.07894620464686039,2.400926098420858e-10,2.400926098420858e-10,-4.718447854656915e-16,-4.718447854656915e-16,-1.43498280239799e-24,-1.43498280239799e-24,True,brentq,16,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,3.160272285123039,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha1,0.6428571428571428,,,,,,,
ofat_compare:alpha1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.6428571428571428,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5685018210426165,0.2163656735804972,0.2163656735804972,6.58015157062377e-10,6.58015157062377e-10,-7.09432512735475e-13,-7.09432512735475e-13,-2.157538848781919e-21,-2.157538848781919e-21,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha1,0.6428571428571428,,,,,,,
ofat_compare:alpha1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.6714285714285715,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5094412990764458,0.06204120532559762,0.06204120532559762,1.88680823492429e-10,1.88680823492429e-10,-6.313005673774796e-14,-6.313005673774796e-14,-1.9199225788554283e-22,-1.9199225788554283e-22,True,brentq,16,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,3.357887490394555,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha1,0.6714285714285715,,,,,,,
ofat_compare:alpha1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.6714285714285715,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.58766344971514,0.1641645227015979,0.1641645227015979,4.992600831821554e-10,4.992600831821554e-10,-4.3240411251588284e-13,-4.3240411251588284e-13,-1.3150351222681345e-21,-1.3150351222681345e-21,True,brentq,16,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha1,0.6714285714285715,,,,,,,
ofat_compare:alpha1:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.7,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5177617505078465,0.04851221426328332,0.04851221426328332,1.4753621385335787e-10,1.4753621385335787e-10,-9.25472198876065e-12,-9.25472198876065e-12,-2.814562607010455e-20,-2.814562607010455e-20,True,brentq,16,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,3.559624652693124,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha1,0.7,,,,,,,
ofat_compare:alpha1:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.7,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.608459332432303,0.12165878383247103,0.12165878383247103,3.6999086974745083e-10,3.6999086974745083e-10,-4.385380947269368e-15,-4.385380947269368e-15,-1.3336898986993084e-23,-1.3336898986993084e-23,True,brentq,15,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha1,0.7,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.16999999999999998,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4029617005813297,0.04317619427129768,0.04317619427129768,1.3130821439757495e-10,1.3130821439757495e-10,2.9214131114230213e-12,2.9214131114230213e-12,8.884653815670614e-21,8.884653815670614e-21,True,brentq,18,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,2.1450718847377814,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.16999999999999998,,,,,,,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.16999999999999998,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.389354854796386,0.0895781021247019,0.0895781021247019,2.724265266458997e-10,2.724265266458997e-10,-5.6043530927141205e-11,-5.6043530927141205e-11,-1.7044058881933974e-19,-1.7044058881933974e-19,True,brentq,11,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha2,0.16999999999999998,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.19857142857142857,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4119160316162827,0.05597348493880051,0.05597348493880051,1.702275637065441e-10,1.702275637065441e-10,6.20128948192189e-14,6.20128948192189e-14,1.885947250739829e-22,1.885947250739829e-22,True,brentq,18,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,1.970379436582741,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.19857142857142857,,,,,,,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.19857142857142857,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4075407503104021,0.12764090756125415,0.12764090756125415,3.8818381144574344e-10,3.8818381144574344e-10,-6.365538651742497e-11,-6.365538651742497e-11,-1.935899002091303e-19,-1.935899002091303e-19,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha2,0.19857142857142857,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.22714285714285715,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4207356303737649,0.07228175621473776,0.07228175621473776,2.1982457004987833e-10,2.1982457004987833e-10,8.523459715803483e-13,8.523459715803483e-13,2.5921698164023455e-21,2.5921698164023455e-21,True,brentq,16,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,1.7983155166008302,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.22714285714285715,,,,,,,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.22714285714285715,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.42429749884315093,0.17688557069944277,0.17688557069944277,5.379475619202543e-10,5.379475619202543e-10,4.0647207821820075e-12,4.0647207821820075e-12,1.2361701556634025e-20,1.2361701556634025e-20,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha2,0.22714285714285715,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2557142857142857,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.42942346501181883,0.09298663580285386,0.09298663580285386,2.827926202432149e-10,2.827926202432149e-10,2.498001805406602e-16,2.498001805406602e-16,7.596967777401123e-25,7.596967777401123e-25,True,brentq,20,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,1.6288222181999235,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.2557142857142857,,,,,,,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2557142857142857,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4397871964300044,0.23915539591395224,0.23915539591395224,7.273236683086272e-10,7.273236683086272e-10,9.600487071992347e-12,9.600487071992347e-12,2.919717302662649e-20,2.919717302662649e-20,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha2,0.2557142857142857,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2842857142857143,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.43798242158085254,0.11917741848684617,0.11917741848684617,3.6244449706914785e-10,3.6244449706914785e-10,7.077671781985373e-16,7.077671781985373e-16,2.152474203596985e-24,2.152474203596985e-24,True,brentq,19,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,1.6253252204954052,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.2842857142857143,,,,,,,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.2842857142857143,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4541483185988193,0.31631823224255434,0.31631823224255434,9.619926665185184e-10,9.619926665185184e-10,1.8485213360008856e-14,1.8485213360008856e-14,5.621756155276831e-23,5.621756155276831e-23,True,brentq,14,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha2,0.2842857142857143,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.31285714285714283,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.44641530705082744,0.1521893054904245,0.1521893054904245,4.628408383746619e-10,4.628408383746619e-10,-4.801714581503802e-14,-4.801714581503802e-14,-1.4603060283226603e-22,-1.4603060283226603e-22,True,brentq,18,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,1.8297800210149067,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.31285714285714283,,,,,,,
ofat_compare:alpha2:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.31285714285714283,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4674998715485594,0.41023328916689583,0.41023328916689583,1.2476088176849433e-09,1.2476088176849433e-09,8.66146043776439e-12,8.66146043776439e-12,2.6341388428348326e-20,2.6341388428348326e-20,True,brentq,13,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,alpha2,0.31285714285714283,,,,,,,
ofat_compare:alpha2:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.23,0.1,0.377,1.0063683869224698,0.43755147257498683,1.6495690516077002,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.3414285714285714,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4547248521594714,0.19365343029324641,0.19365343029324641,5.889422764774672e-10,5.889422764774672e-10,-7.170108951015663e-11,-7.170108951015663e-11,-2.1805863608034923e-19,-2.1805863608034923e-19,True,brentq,17,1.0,0.4910012319373047,-0.24931004846041058,0.6184771087435317,-0.22942835316725485,2.03124444189962,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,alpha2,0.3414285714285714,,,,,,,
