L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.564640312220897,1.4513632966174031e-11,-1.2836274598395536e-10,-1.1384911301778133e-10,0.01451363296617403,-0.12836274598395536,-0.11384911301778132,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5648112188128989,1.45849190372297e-11,-1.2766721950367437e-10,-1.1308230046644467e-10,0.014584919037229698,-0.12766721950367438,-0.11308230046644467,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5649821254049009,1.4656555273570044e-11,-1.2697546184794413e-10,-1.1231890657437409e-10,0.014656555273570043,-0.12697546184794412,-0.11231890657437409,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5651530319969028,1.4728543395409952e-11,-1.2628745259396535e-10,-1.1155890919855538e-10,0.014728543395409951,-0.12628745259396534,-0.11155890919855538,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5653239385889048,1.480088513141594e-11,-1.2560317142960958e-10,-1.1080228629819363e-10,0.014800885131415939,-0.12560317142960956,-0.11080228629819362,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5654948451809068,1.487358221874744e-11,-1.2492259815282372e-10,-1.1004901593407628e-10,0.01487358221874744,-0.12492259815282371,-0.11004901593407627,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5656657517729088,1.4946636403098852e-11,-1.2424571267102927e-10,-1.0929907626793041e-10,0.01494663640309885,-0.12424571267102927,-0.10929907626793041,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5658366583649107,1.5020049438741114e-11,-1.2357249500053264e-10,-1.0855244556179152e-10,0.015020049438741112,-0.12357249500053263,-0.10855244556179151,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5660075649569127,1.5093823088564218e-11,-1.2290292526593183e-10,-1.0780910217736761e-10,0.015093823088564218,-0.12290292526593183,-0.1078091021773676,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5661784715489147,1.5167959124119096e-11,-1.222369836995335e-10,-1.0706902457541439e-10,0.015167959124119095,-0.12223698369953348,-0.10706902457541438,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5663493781409167,1.524245932566071e-11,-1.215746506407646e-10,-1.0633219131510387e-10,0.01524245932566071,-0.12157465064076459,-0.10633219131510387,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5665202847329186,1.5317325482190377e-11,-1.2091590653559635e-10,-1.0559858105340598e-10,0.015317325482190376,-0.12091590653559635,-0.10559858105340597,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5666911913249206,1.5392559391499067e-11,-1.2026073193596295e-10,-1.0486817254446389e-10,0.015392559391499066,-0.12026073193596294,-0.10486817254446389,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5668620979169225,1.5468162860210294e-11,-1.1960910749919086e-10,-1.0414094463898056e-10,0.015468162860210294,-0.11960910749919085,-0.10414094463898055,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5670330045089246,1.554413770382387e-11,-1.189610139874242e-10,-1.0341687628360032e-10,0.01554413770382387,-0.11896101398742419,-0.10341687628360031,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5672039111009265,1.5620485746759033e-11,-1.1831643226706011e-10,-1.026959465203011e-10,0.015620485746759031,-0.11831643226706011,-0.10269594652030109,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5673748176929285,1.569720882239885e-11,-1.1767534330818088e-10,-1.01978134485782e-10,0.01569720882239885,-0.11767534330818087,-0.101978134485782,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5675457242849304,1.5774308773133762e-11,-1.170377281839942e-10,-1.0126341941086045e-10,0.015774308773133763,-0.11703772818399419,-0.10126341941086045,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5677166308769325,1.5851787450406212e-11,-1.1640356807027217e-10,-1.0055178061986596e-10,0.01585178745040621,-0.11640356807027216,-0.10055178061986596,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5678875374689344,1.5929646714754844e-11,-1.1577284424479841e-10,-9.984319753004358e-11,0.015929646714754844,-0.1157728442447984,-0.09984319753004357,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
