scan,side,reactant,sweep_index,is_baseline,parameter_value_SI,parameter_value_display,parameter_display_unit,sigma_C_per_m2,sigma_mC_per_m2,sigma_uC_per_cm2,phi_RP_mean_V,phi_RP_mean_mV,reactant_mean,log10_reactant_mean,eta_mean_V,eta_mean_mV,bv_exp_mean,log10_bv_exp_mean,bv_conc_exp_mean,log10_bv_conc_exp_mean,side_current_avg_A_per_m2,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,max_abs_phi_tilde,debye_huckel_ok
pzc_Au,Au,R1,26,False,1.02,1.02,V,-0.044779625860601205,-44.77962586060121,-4.47796258606012,-0.1852712861187246,-185.2712861187246,0.0010768134306304445,-2.9678595363181715,0.6961018706969939,696.101870696994,793108.2116990731,5.899332446507501,601.8370194617346,2.7794788980160243,0.05574737726905528,0.6108305845782694,0.4670000000000001,0.05574737726905528,0.11756035407872442,2.787368863452764e-11,5.878017703936221e-11,7.4412134161026575,False
pzc_Au,Au,R1,27,False,1.035,1.035,V,-0.04618646887063254,-46.18646887063254,-4.618646887063254,-0.19110780089808369,-191.1078008980837,0.000887195093911098,-3.0519808684518055,0.7040676556468373,704.0676556468372,927590.6875141838,5.967356379916894,562.4732339173427,2.7501018607592638,0.052101161213014016,0.6129598547487536,0.4670000000000001,0.052101161213014016,0.11756035407872442,2.605058060650701e-11,5.878017703936221e-11,7.6751431794838645,False
pzc_Au,Au,R1,28,False,1.05,1.05,V,-0.04759371273126783,-47.59371273126783,-4.759371273126782,-0.19694604145911168,-196.94604145911168,0.0007324040247192493,-3.135249277821244,0.7120314363436611,712.0314363436611,1084862.5884146474,6.035374732772071,525.7465895469406,2.720776464152941,0.04869922010049422,0.6150853948845493,0.4670000000000001,0.04869922010049422,0.11756035407872442,2.4349610050247112e-11,5.878017703936221e-11,7.909140770648657,False
pzc_Au,Au,R1,29,False,1.065,1.065,V,-0.04900137022635662,-49.00137022635662,-4.900137022635662,-0.20278606284009978,-202.7860628400998,0.0006058360159375566,-3.217644912155357,0.7199931488682167,719.9931488682167,1268781.024114576,6.103386674715051,491.47830268490156,2.691504349773006,0.04552499343399428,0.617207086028117,0.4670000000000001,0.04552499343399428,0.11756035407872442,2.276249671699714e-11,5.878017703936221e-11,8.143208352747491,False
pzc_Au,Au,R1,30,False,1.08,1.08,V,-0.05040945444173309,-50.40945444173309,-5.040945444173309,-0.20862792137947708,-208.62792137947707,0.0005021683975033739,-3.2991506218137667,0.7279527277913347,727.9527277913347,1483854.6856396548,6.17139137242893,459.5017798545405,2.6622871979408647,0.04256304987729679,0.6193248064118576,0.4670000000000001,0.04256304987729679,0.11756035407872442,2.1281524938648396e-11,5.878017703936221e-11,8.377348140029587,False
pzc_Au,Au,R1,31,False,1.095,1.095,V,-0.05181797876124261,-51.817978761242614,-5.181797876124261,-0.21447167469869718,-214.47167469869717,0.0004171072951588685,-3.3797522143269454,0.7359101061937869,735.910106193787,1735353.6334384743,6.239387989444687,429.66178386078667,2.633126727208529,0.039799010011722105,0.6214384314950897,0.4670000000000001,0.039799010011722105,0.11756035407872442,1.9899505005861055e-11,5.878017703936221e-11,8.611562397170454,False
pzc_Au,Au,R1,32,False,1.1099999999999999,1.1099999999999999,V,-0.05322695686159471,-53.22695686159471,-5.322695686159471,-0.22031738168008447,-220.31738168008448,0.00034718529914042236,-3.459438672428038,0.7438652156920262,743.8652156920263,2029437.5233347511,6.307375686011219,401.81365706098217,2.604024693700001,0.03721947438871627,0.6235478340119418,0.4670000000000001,0.03721947438871627,0.11756035407872442,1.8609737194358135e-11,5.878017703936221e-11,8.84585343840121,False
pzc_Au,Au,R1,33,False,1.125,1.125,V,-0.054636402705975744,-54.63640270597574,-5.463640270597574,-0.22616510243932794,-226.16510243932794,0.00028959940899724073,-3.5382023287645974,0.7518179864701213,751.8179864701214,2373305.354333076,6.375353619030799,375.8225978859332,2.574982890299099,0.03481195651494094,0.6256528840307933,0.4670000000000001,0.03481195651494094,0.11756035407872442,1.7405978257470473e-11,5.878017703936221e-11,9.080223626427362,False
pzc_Au,Au,R1,34,False,1.14,1.14,V,-0.05604633053637858,-56.046330536378576,-5.6046330536378575,-0.23201489829246472,-232.01489829246472,0.00024208116926052438,-3.6160389916582676,0.759768347318107,759.7683473181071,2775370.33570553,6.443320942061316,351.56298695106256,2.5460031456706234,0.032564820430829165,0.6277534490256423,0.4670000000000001,0.032564820430829165,0.11756035407872442,1.6282410215414585e-11,5.878017703936221e-11,9.314675371131374,False
pzc_Au,Au,R1,35,False,1.155,1.155,V,-0.05745675486461073,-57.45675486461073,-5.745675486461073,-0.2378668317171649,-237.8668317171649,0.0002027925434532381,-3.6929480177639866,0.7677162256769463,767.7162256769464,3245464.0692198924,6.511276805386443,328.91775935100276,2.517087323102355,0.030467222567053347,0.6298493939597815,0.4670000000000001,0.030467222567053347,0.11756035407872442,1.5233611283526675e-11,5.878017703936221e-11,9.54921112805084,False
pzc_Au,Au,R1,36,False,1.17,1.17,V,-0.0588676904619035,-58.8676904619035,-5.88676904619035,-0.24372096630799264,-243.72096630799265,0.00017024237556322334,-3.7689323291947194,0.7756615476904825,775.6615476904825,3795074.9398346865,6.57922035615649,307.77781996905696,2.4882373191597615,0.02850905758540381,0.6319405813824898,0.4670000000000001,0.02850905758540381,0.11756035407872442,1.4254528792701906e-11,5.878017703936221e-11,9.78383531220826,False
pzc_Au,Au,R1,37,False,1.185,1.185,V,-0.060279152347021484,-60.27915234702149,-6.0279152347021485,-0.24957736672522013,-249.57736672522012,0.00014321932596477856,-3.8439983745313033,0.7836042382648927,783.6042382648927,4437626.420973287,6.647150738603775,288.0414988521939,2.459455062148681,0.02668090793088603,0.6340268715396725,0.4670000000000001,0.02668090793088603,0.11756035407872442,1.3340453965443017e-11,5.878017703936221e-11,10.018549318889127,False
pzc_Au,Au,R1,38,False,1.2,1.2,V,-0.0616911557727822,-61.691155772782196,-6.16911557727822,-0.2554360986367844,-255.4360986367844,0.00012073799649590911,-3.9181560350254507,0.7915442211360889,791.5442211360889,5188801.9475506665,6.715067094335826,269.61404390337407,2.4307425103814086,0.024973996840472988,0.6361081224993046,0.4670000000000001,0.024973996840472988,0.11756035407872442,1.2486998420236495e-11,5.878017703936221e-11,10.253354958559983,False
pzc_Au,Au,R1,39,False,1.2149999999999999,1.2149999999999999,V,-0.0631037162109204,-63.103716210920396,-6.31037162109204,-0.2612972286531306,-261.2972286531306,0.00010199561967963116,-3.9914184791186105,0.7994814189453979,799.4814189453979,6066924.113322732,6.782968562708791,252.40714832921591,2.4021016502391825,0.023380144571199583,0.6381841902922674,0.4670000000000001,0.023380144571199583,0.11756035407872442,1.1690072285599792e-11,5.878017703936221e-11,10.488254849161725,False
pzc_Au,Au,R1,40,False,1.23,1.23,V,-0.06451684933526654,-64.51684933526654,-6.4516849335266535,-0.26716082425478277,-267.16082425478277,8.633721391822233e-05,-4.063801970035378,0.8074157533236672,807.4157533236672,7093397.23451402,6.850854281281895,236.33851045576597,2.3735344940222687,0.021891727626472214,0.6402549290688845,0.4670000000000001,0.021891727626472214,0.11756035407872442,1.0945863813236108e-11,5.878017703936221e-11,10.723251642831228,False
pzc_Pd,Pd,O2,0,False,0.48,0.48,V,0.00851736187457326,8.517361874573261,0.851736187457326,0.035848077641131695,35.848077641131695,0.2480022447629922,-0.6055443881908457,-0.3327065953135668,-332.70659531356677,651.1501167655656,2.8136811227729597,161.21310821052288,2.207400351315537,-0.014932959710864826,0.5371414823275649,0.4670000000000001,0.014932959710863853,0.11756035407872442,7.466479855431927e-12,5.878017703936221e-11,7.140866956412916,False
pzc_Pd,Pd,O2,1,False,0.495,0.495,V,0.006712790836254756,6.712790836254756,0.6712790836254756,0.028390937696946318,28.390937696946317,0.33126221120459526,-0.47982810351241634,-0.3222180229093631,-322.21802290936307,530.7602803778137,2.7248984148363733,175.68311242079207,2.2447300168456,-0.016273297306774345,0.5401729147875832,0.4670000000000001,0.016273297306769307,0.11756035407872442,8.136648653384653e-12,5.878017703936221e-11,7.085839004276089,False
pzc_Pd,Pd,O2,2,False,0.51,0.51,V,0.004908425944294104,4.908425944294104,0.4908425944294104,0.02093467614402748,20.93467614402748,0.4426236605796196,-0.3539653744473548,-0.31172893513926475,-311.72893513926476,432.6559750466037,2.6361427057671056,191.4597608857003,2.2820775121866506,-0.017734667653851212,0.5432057410047627,0.4670000000000001,0.01773466765382969,0.11756035407872442,8.867333826914846e-12,5.878017703936221e-11,7.030813807147366,False
pzc_Pd,Pd,O2,3,False,0.525,0.525,V,0.003104259161021217,3.104259161021217,0.3104259161021217,0.013479258733798438,13.479258733798439,0.5916054854985245,-0.22796780778079936,-0.30123935209744696,-301.23935209744695,352.70806133538025,2.547415385818506,208.66142364146208,2.3194421661320366,-0.019328035213989278,0.5462399066363515,0.4670000000000001,0.019328035213914116,0.11756035407872442,9.664017606957059e-12,5.878017703936221e-11,6.975789240445824,False
pzc_Pd,Pd,O2,4,False,0.54,0.54,V,0.0013002827953505491,1.3002827953505491,0.1300282795350549,0.006024652694484642,6.024652694484642,0.7909590219298182,-0.10184601588380715,-0.2907492930116236,-290.7492930116236,287.55299324364375,2.4587178926864186,227.41721477567881,2.3568233363372557,-0.021065359656533417,0.549275359682861,0.4670000000000001,0.021065359656321114,0.11756035407872442,1.0532679828160558e-11,5.878017703936221e-11,6.9207700916436945,False
pzc_Pd,Pd,O2,5,False,0.5549999999999999,0.5549999999999999,V,-0.0005035105119577832,-0.5035105119577832,-0.050351051195778325,-0.0014291733316959144,-1.4291733316959143,1.0577676995327407,0.024390301075031498,-0.28025877627989443,-280.25877627989445,234.45079743068018,2.3700517142305735,247.8679689212219,2.394220408092739,-0.02295968630963286,0.5523120503884096,0.4670000000000001,0.0229596863091436,0.11756035407872442,1.14798431545718e-11,5.878017703936221e-11,6.865745671079777,False
pzc_Pd,Pd,O2,6,False,0.5700000000000001,0.5700000000000001,V,-0.002307127802514231,-2.307127802514231,-0.23071278025142308,-0.008882249349099534,-8.882249349099535,1.414921280437897,0.15073227843102527,-0.2697678195062855,-269.7678195062855,191.1694062423522,2.2814183912704284,270.1673065873297,2.4316327931398263,-0.025025244840469637,0.555349931144615,0.4670000000000001,0.0250252448395476,0.11756035407872442,1.2512622419773802e-11,5.878017703936221e-11,6.810715594946531,False
pzc_Pd,Pd,O2,7,False,0.585,0.585,V,-0.004110575813997742,-4.110575813997742,-0.41105758139977416,-0.016334604067030523,-16.334604067030522,1.8930924165207828,0.2771718157626992,-0.25927643953499435,-259.2764395349943,155.8904535007338,2.192819520455696,294.48279641631353,2.469059928529916,-0.027277556913579682,0.5583889563979751,0.4670000000000001,0.02727755691215094,0.11756035407872442,1.363877845607547e-11,5.878017703936221e-11,6.75568707256477,False
pzc_Pd,Pd,O2,8,False,0.6,0.6,V,-0.005913860993353693,-5.913860993353692,-0.5913860993353692,-0.023786264955972573,-23.786264955972573,2.5333868440758214,0.4037015109195826,-0.24878465248338422,-248.7846524833842,127.13254974809423,2.10425675721166,320.99722319138004,2.5065012755267504,-0.029733553644761754,0.5614290825606432,0.4670000000000001,0.02973355364292386,0.11756035407872442,1.486677682146193e-11,5.878017703936221e-11,6.700642240091149,False
pzc_Pd,Pd,O2,9,False,0.615,0.615,V,-0.007716989509493644,-7.716989509493644,-0.7716989509493644,-0.031237258301709984,-31.237258301709982,3.390897008150328,0.5303145991348361,-0.23829247377373408,-238.2924737737341,103.68879292862643,2.015731818758595,349.9099712247968,2.5439563185509404,-0.03241170374251676,0.5644702679245559,0.4670000000000001,0.03241170374052723,0.11756035407872442,1.6205851870263617e-11,5.878017703936221e-11,6.645578147435813,False
pzc_Pd,Pd,O2,10,False,0.63,0.63,V,-0.009519967265503082,-9.519967265503082,-0.9519967265503082,-0.03868760925733433,-38.68760925733433,4.5394673519573745,0.6570048969811683,-0.2277999181637576,-227.7999181637576,84.57587258968991,1.9272464872041195,381.4385336323334,2.5814245641650575,-0.035332153310168604,0.567512472578908,0.4670000000000001,0.03533215330832153,0.11756035407872442,1.7666076654160768e-11,5.878017703936221e-11,6.590500176522191,False
pzc_Pd,Pd,O2,11,False,0.645,0.645,V,-0.011322799910354453,-11.322799910354453,-1.1322799910354453,-0.046137341893161654,-46.137341893161654,6.078084743249717,0.7837667509050238,-0.21730699977588608,-217.30699977588608,68.9926160412949,1.838802612706542,415.82015895696645,2.61890554009778,-0.0385168783704679,0.5705556583309522,0.4670000000000001,0.03851687836896287,0.11756035407872442,1.9258439184481436e-11,5.878017703936221e-11,6.535410705094904,False
pzc_Pd,Pd,O2,12,False,0.66,0.66,V,-0.013125492850125965,-13.125492850125966,-1.3125492850125966,-0.053586479244535974,-53.58647924453597,8.139448695267934,0.9105949900597979,-0.20681373212531484,-206.81373212531483,56.286224260871464,1.7504021167066302,453.313647648007,2.6563987943046565,-0.04198985127110779,0.5735997886301492,0.4670000000000001,0.041989851270371754,0.11756035407872442,2.099492563518588e-11,5.878017703936221e-11,6.4803040579806215,False
pzc_Pd,Pd,O2,13,False,0.675,0.675,V,-0.01492805125888479,-14.92805125888479,-1.492805125888479,-0.06103504335819789,-61.03504335819789,10.90146546124495,1.0374848831656183,-0.1963201281472119,-196.3201281472119,45.92477055771301,1.6620469952278607,494.2013120575632,2.693903894078208,-0.04577722223663709,0.5766448284945902,0.4670000000000001,0.045777222236108535,0.11756035407872442,2.2888611118054268e-11,5.878017703936221e-11,6.425180871291923,False
pzc_Pd,Pd,O2,14,False,0.6900000000000001,0.6900000000000001,V,-0.016730480088865685,-16.730480088865683,-1.6730480088865685,-0.06848305533565778,-68.48305533565778,14.602664223965228,1.1644320990864174,-0.18582620022216412,-185.82620022216412,37.474799870689054,1.573739322233126,538.791114809623,2.731420425170902,-0.0499075174427961,0.579690744442178,0.4670000000000001,0.04990751744254917,0.11756035407872442,2.4953758721274588e-11,5.878017703936221e-11,6.3700460148872775,False
pzc_Pd,Pd,O2,15,False,0.7050000000000001,0.7050000000000001,V,-0.018532784080532185,-18.532784080532185,-1.8532784080532185,-0.07593053537607121,-75.9305353760712,19.562874592125812,1.2914326708897905,-0.17533196020133035,-175.33196020133036,30.583082273259926,1.4854812530452697,587.4190018454268,2.768947990983409,-0.05441185512346333,0.5827375044225984,0.4670000000000001,0.05441185512339481,0.11756035407872442,2.7205927561697405e-11,5.878017703936221e-11,6.314897698063481,False
pzc_Pd,Pd,O2,16,False,0.72,0.72,V,-0.020334967772016956,-20.334967772016956,-2.0334967772016954,-0.08337750281645503,-83.37750281645503,26.21096213777874,1.4184829630854374,-0.1648374194300424,-164.83741943004242,24.96174991602482,1.3972750278146335,640.4514478249969,2.806486211768569,-0.05932418134787544,0.5857850777535025,0.4670000000000001,0.059324181347865594,0.11756035407872442,2.96620906739328e-11,5.878017703936221e-11,6.2597345910929025,False
pzc_Pd,Pd,O2,17,False,0.7350000000000001,0.7350000000000001,V,-0.022137035508218307,-22.137035508218307,-2.2137035508218306,-0.09082397617045525,-90.82397617045525,35.12203261100878,1.545579641806981,-0.15434258877054557,-154.34258877054558,20.376189691826138,1.3091229750322118,698.2882332553925,2.84403472387503,-0.06468152726239121,0.5888334350589991,0.4670000000000001,0.06468152726239046,0.11756035407872442,3.234076363119523e-11,5.878017703936221e-11,6.204557228153284,False
pzc_Pd,Pd,O2,18,False,0.75,0.75,V,-0.023938991450757244,-23.938991450757243,-2.3938991450757245,-0.09826997317077406,-98.26997317077405,47.067339223498884,1.6727196477815502,-0.14384747862689304,-143.84747862689304,16.635180406677367,1.2210275151056307,761.3654746529434,2.881593179140189,-0.07052428977046273,0.5918825482023329,0.4670000000000001,0.07052428973454462,0.11756035407872442,3.526214486727231e-11,5.878017703936221e-11,6.149366120889679,False
pzc_Pd,Pd,O2,19,False,0.765,0.765,V,-0.025740839580066278,-25.74083958006628,-2.5740839580066277,-0.10571551077806433,-105.71551077806433,63.0812326614992,1.7999001712271987,-0.13335209895016562,-133.3520989501656,13.582858104899007,1.1329911638019428,830.1589293417569,2.9191612436155467,-0.0768965376518059,0.59493239027177,0.4670000000000001,0.07689653765104276,0.11756035407872442,3.844826882552138e-11,5.878017703936221e-11,6.094161758671055,False
pzc_Pd,Pd,O2,20,True,0.78,0.78,V,-0.02754258371574001,-27.54258371574001,-2.754258371574001,-0.11316060526764861,-113.1606052676486,84.55097701011347,1.9271186303565817,-0.12285645928934996,-122.85645928934996,11.092170487676082,1.0450165361030777,905.1876042896921,2.9567385980605896,-0.08384634584416462,0.5979829354430014,0.4670000000000001,0.08384634584416407,0.11756035407872442,4.192317292208204e-11,5.878017703936221e-11,6.038944611092431,False
pzc_Pd,Pd,O2,21,False,0.795,0.795,V,-0.029344227511867785,-29.344227511867786,-2.9344227511867786,-0.12060527220963234,-120.60527220963233,113.33724462027055,2.054372650155151,-0.11236056877966939,-112.36056877966939,9.059544228249306,0.9571063495382637,987.0176893290065,2.9943249361642,-0.09142615977240293,0.6010341590106982,0.4670000000000001,0.09142615977241117,0.11756035407872442,4.571307988620559e-11,5.878017703936221e-11,5.983716193727915,False
pzc_Pd,Pd,O2,22,False,0.81,0.81,V,-0.031145774468290855,-31.145774468290856,-3.1145774468290854,-0.12804952651686577,-128.04952651686577,151.9357745635334,2.181660044213466,-0.10186443617072702,-101.86443617072702,7.400540298502799,0.8692634278515877,1076.2668512286384,3.0319199643114843,-0.09969319310281465,0.6040860373124072,0.4670000000000001,0.09969319318509556,0.11756035407872442,4.984659659254778e-11,5.878017703936221e-11,5.928477884713589,False
pzc_Pd,Pd,O2,23,False,0.8250000000000001,0.8250000000000001,V,-0.032947227946554004,-32.947227946554,-3.2947227946554003,-0.13549338251291776,-135.49338251291775,203.69426359053648,2.308978798631704,-0.09136806986638492,-91.36806986638491,6.046314102170177,0.7814907047498234,1173.608920402141,3.069523401846391,-0.10870986186675849,0.6071385476206973,0.4670000000000001,0.10870986186676468,0.11756035407872442,5.4354930933382345e-11,5.878017703936221e-11,5.873228083107174,False
pzc_Pd,Pd,O2,24,False,0.8400000000000001,0.8400000000000001,V,-0.03474859115622939,-34.748591156229395,-3.474859115622939,-0.14293685387380098,-142.93685387380097,273.1033675718155,2.4363270553533543,-0.08087147789057333,-80.87147789057333,4.940731202210002,0.6937912269773739,1279.7789973685065,3.1071349786242832,-0.11854425746545758,0.6101916682356257,0.4670000000000001,0.11854425746566546,0.11756035407872442,5.927212873283273e-11,5.878017703936221e-11,5.817967183506774,False
pzc_Pd,Pd,O2,25,False,0.855,0.855,V,-0.0365498671815069,-36.5498671815069,-3.65498671815069,-0.15037995374127408,-150.37995374127408,366.18714965618864,2.563703099847358,-0.07037466795376725,-70.37466795376724,4.038017141395819,0.6061681581930131,1395.5790340759168,3.144754436375434,-0.12927066366072967,0.6132453783049586,0.4670000000000001,0.1292706636629399,0.11756035407872442,6.463533183146995e-11,5.878017703936221e-11,5.997429754353885,False
pzc_Pd,Pd,O2,26,False,0.8700000000000001,0.8700000000000001,V,-0.038351058977068544,-38.35105897706855,-3.8351058977068546,-0.15782269470525767,-157.82269470525767,491.02697131067634,2.691105347865716,-0.05987764744267121,-59.87764744267121,3.3008423455843143,0.5186247821073959,1521.8839160836621,3.182381527252571,-0.14097011995955738,0.6162996578520711,0.4670000000000001,0.1409701199709194,0.11756035407872442,7.04850599854597e-11,5.878017703936221e-11,6.293559788645231,False
pzc_Pd,Pd,O2,27,False,0.885,0.885,V,-0.04015216937594426,-40.15216937594426,-4.015216937594427,-0.16526508883731864,-165.26508883731864,658.4644523515163,2.8185323342495217,-0.04938042343986057,-49.38042343986057,2.698761498768503,0.43116450576973353,1659.6481017692786,3.220016013545602,-0.15373103659517576,0.6193544877228208,0.4670000000000001,0.15373103662964213,0.11756035407872442,7.686551831482108e-11,5.878017703936221e-11,6.589676180294873,False
pzc_Pd,Pd,O2,28,False,0.9,0.9,V,-0.0419532010951754,-41.953201095175395,-4.19532010951754,-0.17270714771478907,-172.70714771478907,883.0447292579676,2.9459827026465586,-0.03888300273793847,-38.88300273793847,2.206941709979935,0.34379086267304004,1809.9128658014242,3.2576576672379587,-0.16764986548050692,0.6224098495472724,0.4670000000000001,0.1676498655498051,0.11756035407872442,8.382493277490256e-11,5.878017703936221e-11,6.885779384697459,False
pzc_Pd,Pd,O2,29,False,0.915,0.915,V,-0.043754156741038844,-43.75415674103884,-4.375415674103884,-0.18014888244303498,-180.14888244303498,1184.2821846559116,3.0734551961684393,-0.028385391852597017,-28.385391852597017,1.805125975479039,0.2565075156856106,1973.8142023650364,3.2953062695670203,-0.18283183227358663,0.625465725704368,0.4670000000000001,0.18283183237545084,0.11756035407872442,9.141591618772542e-11,5.878017703936221e-11,7.181869838682811,False
pzc_Pd,Pd,O2,30,False,0.93,0.93,V,-0.0455550388137799,-45.555038813779895,-4.55550388137799,-0.18759030367562324,-187.59030367562323,1588.3589294653711,3.2009486488922483,-0.017887597034449653,-17.88759703444965,1.4767883571960654,0.16931825977512321,2152.591448201587,3.3329616105813042,-0.19939173511852373,0.6285220992899271,0.4670000000000001,0.19939173524224715,0.11756035407872442,9.969586762112359e-11,5.878017703936221e-11,7.4779479613092175,False
pzc_Pd,Pd,O2,31,False,0.9450000000000001,0.9450000000000001,V,-0.047355849712300425,-47.355849712300426,-4.735584971230042,-0.19503142163429318,-195.0314216342932,2130.4040456360785,3.3284619781566436,-0.007389624280751001,-7.389624280751001,1.2084453766638978,0.0822270244999033,2347.5966912268755,3.3706234887343105,-0.21745481615348117,0.6315789540849558,0.4670000000000001,0.2174548162971411,0.11756035407872442,1.0872740814857057e-10,5.878017703936221e-11,7.774014154649015,False
pzc_Pd,Pd,O2,32,False,0.9600000000000001,0.9600000000000001,V,-0.0491565917389901,-49.156591738990095,-4.91565917389901,-0.20247224612954456,-202.47224612954457,2857.5522330836084,3.455994177591434,0.0031085206525249304,3.1085206525249305,0.9890947034244462,-0.004762123766236175,2560.305036463579,3.4082917105309822,-0.23715771243060338,0.6346362745229803,0.4670000000000001,0.23715771260005786,0.11756035407872442,1.1857885630002893e-10,5.878017703936221e-11,8.07006880459847,False
pzc_Pd,Pd,O2,33,False,0.9750000000000001,0.9750000000000001,V,-0.05095726710428066,-50.95726710428066,-5.095726710428066,-0.20991278658004836,-209.91278658004836,3833.048467480777,3.5835443107822345,0.01360683223929844,13.60683223929844,0.8097575763056571,-0.09164497992495141,2792.325807276465,3.445966090185776,-0.2586494934718083,0.63769404565925,0.4670000000000001,0.25864949365613793,0.11756035407872442,1.2932474682806896e-10,5.878017703936221e-11,8.36611228164122,False
pzc_Pd,Pd,O2,34,False,0.9900000000000001,0.9900000000000001,V,-0.05275787793059608,-52.75787793059608,-5.275787793059608,-0.21735305202946476,-217.35305202946475,5141.756496800541,3.7111115054846104,0.024105305173509922,24.105305173509922,0.6631057615376351,-0.17841719861018732,3045.414766938255,3.4836464492597417,-0.2820927933364747,0.6407522531440452,0.4670000000000001,0.2820927934938391,0.11756035407872442,1.4104639674691954e-10,5.878017703936221e-11,8.662144941509837,False
pzc_Pd,Pd,O2,35,False,1.0050000000000001,1.0050000000000001,V,-0.05455842625338008,-54.558426253380084,-5.455842625338008,-0.22479305115083584,-224.79305115083585,6897.5514424641215,3.8386949481646324,0.034603934366549995,34.60393436654999,0.543157407670835,-0.2650742931067243,3321.4874517509315,3.521332616059332,-0.3076650456510597,0.6438108832157141,0.4670000000000001,0.3076650460549566,0.11756035407872442,1.538325230274783e-10,5.878017703936221e-11,8.958167125358626,False
pzc_Pd,Pd,O2,36,False,1.02,1.02,V,-0.056358914037638375,-56.35891403763837,-5.6358914037638375,-0.23223279231707222,-232.2327923170722,9253.241142079487,3.966293880151886,0.0451027149059042,45.1027149059042,0.4450290545417511,-0.3516116343780669,3622.633730327344,3.559024426516222,-0.3355598322163427,0.6468699225888319,0.4670000000000001,0.3355598322157014,0.11756035407872442,1.6777991610785072e-10,5.878017703936221e-11,9.254179162536232,False
pzc_Pd,Pd,O2,37,False,1.0350000000000001,1.0350000000000001,V,-0.05815934315613918,-58.15934315613918,-5.815934315613918,-0.23967228350804798,-239.67228350804797,12413.881387302143,4.093907591453256,0.05560164210965217,55.60164210965217,0.3647334113158302,-0.4380244514230727,3951.133661443435,3.5967217215178082,-0.365988351899572,0.6499293586016042,0.4670000000000001,0.36598835187317685,0.11756035407872442,1.8299417593658845e-10,5.878017703936221e-11,9.550181366931188,False
pzc_Pd,Pd,O2,38,False,1.05,1.05,V,-0.05995971541996621,-59.95971541996621,-5.995971541996621,-0.24711153244080858,-247.1115324408086,16654.646487498907,4.221535418764938,0.06610071145008448,66.10071145008448,0.2990144449460599,-0.5243078310440172,4309.474836449681,3.6344243491564687,-0.3991810270393902,0.6529891790092759,0.4670000000000001,0.3991810269046635,0.11756035407872442,1.9959051345233176e-10,5.878017703936221e-11,9.846174042093633,False
pzc_Pd,Pd,O2,39,False,1.065,1.065,V,-0.061760032565092486,-61.76003256509249,-6.176003256509248,-0.25455054651234776,-254.55054651234775,22344.81383266045,4.349176740657372,0.07659991858726876,76.59991858726876,0.24521288153694623,-0.6104567191720995,4700.371268129484,3.672132162899942,-0.4353892530961242,0.656049372074921,0.4670000000000001,0.4353892530097719,0.11756035407872442,2.1769462650488597e-10,5.878017703936221e-11,10.142157478984526,False
pzc_Pd,Pd,O2,40,False,1.08,1.08,V,-0.06356029626283925,-63.56029626283925,-6.3560296262839255,-0.26198933284417875,-261.98933284417876,29979.954874844603,4.476830974822443,0.08709925934290193,87.09925934290193,0.20115650329447896,-0.6964659223308454,5126.784020631841,3.7098450220193877,-0.4748873095755106,0.6591099264987231,0.4670000000000001,0.474887309571133,0.11756035407872442,2.374436547855665e-10,5.878017703936221e-11,10.438131957728729,False
