scan,case,parameter_value_display,E_V,I_Au_avg_A_per_m2,I_Pd_avg_A_per_m2,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,delta_I_Au_vs_base,delta_I_Pd_vs_base,rel_delta_I_Au_vs_base,rel_delta_I_Pd_vs_base
Cdl_Pd,base,40.0,0.628257383026181,0.19813167715140262,-0.03203592283052304,0.09906583857570128,-0.01601796141526152,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6287198139930161,0.20075151799451635,-0.03156857531121109,0.10037575899725817,-0.015784287655605547,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6291822449598513,0.20340600460413194,-0.031108046004461605,0.10170300230206597,-0.0155540230022308,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6296446759266865,0.2060955952046274,-0.030654235432091767,0.1030477976023137,-0.015327117716045882,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6301071068935217,0.20882075408156534,-0.030207045567397603,0.10441037704078265,-0.015103522783698798,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6305695378603569,0.21158195166187577,-0.029766379813974526,0.10579097583093787,-0.014883189906987263,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.631031968827192,0.21437966459510138,-0.029332142984846765,0.10718983229755069,-0.01466607149242338,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6314943997940272,0.21721437583571732,-0.02890424128190126,0.10860718791785864,-0.01445212064095063,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6319568307608623,0.22008657472653745,-0.028482582275622,0.11004328736326871,-0.014241291137811,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6324192617276976,0.22299675708323405,-0.028067074885119277,0.11149837854161702,-0.014033537442559637,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6328816926945326,0.22594542527995545,-0.027657629358452084,0.1129727126399777,-0.013828814679226042,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6333441236613678,0.22893308833610299,-0.027254157253235094,0.11446654416805148,-0.013627078626617547,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.633806554628203,0.23196026200423328,-0.026856571417531165,0.11598013100211663,-0.01342828570876558,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6342689855950382,0.23502746885913625,-0.026464785971021046,0.11751373442956811,-0.013232392985510521,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6347314165618734,0.23813523838808695,-0.0260787162864485,0.11906761919404348,-0.01303935814322425,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6351938475287086,0.24128410708229403,-0.025698278971336072,0.120642053541147,-0.012849139485668034,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6356562784955437,0.24447461852955318,-0.025323391849967652,0.12223730926477658,-0.012661695924983826,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6361187094623788,0.2477073235081344,-0.02495397394563405,0.1238536617540672,-0.012476986972817022,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6365811404292141,0.2509827800819062,-0.024589945463137135,0.12549139004095308,-0.012294972731568566,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6370435713960492,0.25430155369671426,-0.024231227771550623,0.1271507768483571,-0.012115613885775312,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6375060023628843,0.257664217278048,-0.023877743387230435,0.12883210863902397,-0.011938871693615218,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6379684333297195,0.2610713513299852,-0.02352941595707487,0.1305356756649926,-0.011764707978537433,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6384308642965547,0.2645235440354557,-0.02318617024202784,0.13226177201772782,-0.011593085121013917,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6388932952633899,0.26802139135782527,-0.022847932100823334,0.13401069567891263,-0.011423966050411667,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6393557262302251,0.2715654971438291,-0.022514628473967083,0.13578274857191452,-0.011257314236983541,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6398181571970603,0.2751564732278632,-0.022186187367951613,0.13757823661393156,-0.011093093683975807,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6402805881638954,0.2787949395376566,-0.021862537839702146,0.1393974697688283,-0.010931268919851073,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6407430191307306,0.2824815242013426,-0.0215436099812491,0.1412407621006713,-0.01077180499062455,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6412054500975657,0.2862168636559447,-0.021229334904624437,0.1431084318279723,-0.010614667452312217,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.641667881064401,0.2900016027573042,-0.020919644726978024,0.1450008013786521,-0.01045982236348901,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.642130312031236,0.29383639489144575,-0.020614472555912314,0.14691819744572285,-0.010307236277956159,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6425927429980712,0.29772190208744365,-0.02031375247502915,0.14886095104372182,-0.010156876237514573,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6430551739649064,0.3016587951317534,-0.02001741952968928,0.15082939756587668,-0.010008709764844638,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6435176049317416,0.3056477536840738,-0.0197254097129787,0.15282387684203688,-0.009862704856489348,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6439800358985768,0.3096894663947353,-0.019437659951879977,0.15484473319736766,-0.009718829975939989,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.644442466865412,0.31378463102364307,-0.019154108093645435,0.1568923155118215,-0.009577054046822716,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6449048978322471,0.31793395456079426,-0.018874692892369115,0.15896697728039713,-0.009437346446184554,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6453673287990822,0.3221381533483853,-0.01859935399575483,0.16106907667419262,-0.009299676997877414,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6458297597659175,0.32639795320454684,-0.01832803193207678,0.1631989766022734,-0.00916401596603839,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6462921907327526,0.3307140895486965,-0.01806066809733161,0.16535704477434823,-0.009030334048665805,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6467546216995878,0.3350873075285728,-0.01779720474257627,0.1675436537642864,-0.008898602371288132,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6472170526664229,0.3395183621489299,-0.0175375849614522,0.16975918107446494,-0.0087687924807261,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6476794836332581,0.34400801840194745,-0.017281752677890685,0.1720040092009737,-0.008640876338945341,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6481419146000933,0.3485570513993621,-0.017029652633997847,0.17427852569968103,-0.008514826316998922,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6486043455669285,0.3531662465063442,-0.01678123037811645,0.17658312325317208,-0.008390615189058223,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6490667765337637,0.35783639947715434,-0.01653643225306185,0.17891819973857717,-0.008268216126530923,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6495292075005988,0.3625683165925851,-0.016295205384529637,0.18128415829629255,-0.008147602692264819,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.649991638467434,0.3673628147992272,-0.016057497669672467,0.1836814073996136,-0.008028748834836234,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6504540694342691,0.3722207218505759,-0.015823257765843552,0.18611036092528796,-0.007911628882921774,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6509165004011043,0.37714287645000893,-0.015592435079504223,0.18857143822500444,-0.007796217539752111,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6513789313679395,0.38213012839564636,-0.015364979755293806,0.19106506419782315,-0.007682489877646903,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6518413623347746,0.3871833387271393,-0.015140842665258536,0.19359166936356964,-0.007570421332629267,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6523037933016098,0.3923033798743892,-0.014919975398237912,0.19615168993719456,-0.007459987699118956,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.652766224268445,0.39749113580824674,-0.014702330249405727,0.19874556790412334,-0.007351165124702863,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6532286552352802,0.40274750219319466,-0.014487860209963926,0.20137375109659733,-0.007243930104981962,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6536910862021154,0.4080733865420559,-0.014276518956986705,0.2040366932710279,-0.007138259478493352,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6541535171689505,0.4134697083727469,-0.014068260843412839,0.20673485418637344,-0.0070341304217064185,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6546159481357856,0.4189373993671057,-0.013863040888184137,0.20946869968355283,-0.006931520444092068,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6550783791026209,0.42447740353182734,-0.013660814766527443,0.21223870176591367,-0.006830407383263721,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.655540810069456,0.43009067736150625,-0.013461538800379248,0.21504533868075307,-0.006730769400189622,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6560032410362912,0.4357781900038745,-0.013265169948948812,0.21788909500193726,-0.006632584974474404,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6564656720031263,0.4415409234271892,-0.013071665799420184,0.22077046171359457,-0.006535832899710091,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6569281029699615,0.4473798725898551,-0.012880984557789127,0.22368993629492756,-0.006440492278894564,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6573905339367967,0.45329604561228604,-0.01269308503983409,0.226648022806143,-0.0063465425199170445,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6578529649036319,0.4592904639510418,-0.012507926662218784,0.2296452319755209,-0.00625396333110939,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6583153958704671,0.4653641625752634,-0.012325469433724688,0.2326820812876317,-0.006162734716862344,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6587778268373021,0.47151819014545354,-0.012145673946611459,0.23575909507272677,-0.006072836973305729,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6592402578041374,0.47775360919461785,-0.011968501368103204,0.23887680459730892,-0.005984250684051602,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6597026887709725,0.4840714963117896,-0.011793913431999583,0.24203574815589476,-0.005896956715999791,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6601651197378077,0.4904729423280121,-0.011621872430408407,0.24523647116400601,-0.005810936215204203,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6606275507046429,0.49695905250475136,-0.011452341205599783,0.24847952625237568,-0.005726170602799892,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.661089981671478,0.5035309467248212,-0.01128528314197851,0.25176547336241056,-0.005642641570989255,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6615524126383132,0.5101897596858282,-0.011120662158173873,0.2550948798429141,-0.005560331079086936,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6620148436051484,0.5169366410961727,-0.010958442699244828,0.2584683205480863,-0.005479221349622414,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6624772745719836,0.523772755873654,-0.010798589728998838,0.261886377936827,-0.005399294864499419,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6629397055388188,0.5306992843466921,-0.010641068722422918,0.26534964217334606,-0.005320534361211458,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6634021365056539,0.5377174224582173,-0.010485845658225044,0.2688587112291086,-0.005242922829112522,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.663864567472489,0.5448283819722562,-0.010332887011484446,0.2724141909861281,-0.005166443505742223,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6643269984393242,0.5520333906832571,-0.01018215974640898,0.2760166953416285,-0.00509107987320449,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6647894294061594,0.5593336926281731,-0.010033631309198524,0.27966684631408656,-0.005016815654599262,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6652518603729946,0.5667305483013585,-0.009887269621012185,0.2833652741506792,-0.0049436348105060925,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6657142913398297,0.5742252348723151,-0.00974304307103824,0.28711261743615757,-0.0048715215355191206,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6661767223066649,0.5818190464063088,-0.009600920509665229,0.29090952320315433,-0.004800460254832614,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6666391532735001,0.5895132940879093,-0.009460871241752654,0.2947566470439546,-0.004730435620876326,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6671015842403353,0.5973093064474898,-0.009322865019999892,0.29865465322374485,-0.004661432509999946,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6675640152071705,0.6052084295907229,-0.009186872038411844,0.3026042147953614,-0.004593436019205922,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6680264461740055,0.6132120274311037,-0.009052862925860014,0.30660601371555185,-0.004526431462930007,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6684888771408408,0.6213214819255792,-0.008920808739737218,0.3106607409627896,-0.004460404369868608,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6689513081076759,0.6295381933132445,-0.00879068095970561,0.3147690966566222,-0.004395340479852805,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6694137390745111,0.6378635803572583,-0.00866245148153492,0.31893179017862916,-0.004331225740767459,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6698761700413463,0.6462990805899068,-0.008536092611031514,0.3231495402949534,-0.004268046305515756,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6703386010081814,0.6548461505609423,-0.00841157705805552,0.32742307528047115,-0.00420578852902776,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6708010319750166,0.6635062660891966,-0.008288877930625422,0.33175313304459825,-0.004144438965312711,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6712634629418518,0.6722809225175208,-0.008167968729108641,0.33614046125876035,-0.0040839843645543205,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.671725893908687,0.6811716349711083,-0.008048823340496936,0.34058581748555417,-0.004024411670248467,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6721883248755222,0.6901799386192283,-0.007931416032765232,0.3450899693096141,-0.003965708016382616,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6726507558423573,0.699307388940424,-0.007815721449312878,0.349653694470212,-0.003907860724656439,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6731131868091924,0.7085555619912193,-0.007701714603485979,0.3542777809956096,-0.003850857301742989,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6735756177760276,0.7179260546783898,-0.007589370873179503,0.35896302733919483,-0.0037946854365897517,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6740380487428628,0.727420485034818,-0.007478665995518494,0.363710242517409,-0.003739332997759247,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.674500479709698,0.7370404924990203,-0.007369576061616531,0.3685202462495101,-0.0036847880308082657,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6749629106765331,0.7467877381983504,-0.007262077511410901,0.3733938690991751,-0.00363103875570545,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6754253416433683,0.7566639052359764,-0.0071561471285730175,0.37833195261798813,-0.0035780735642865083,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6758877726102035,0.7666706989816321,-0.007051762035493159,0.38333534949081605,-0.003525881017746579,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6763502035770387,0.7768098473662254,-0.006948899688338367,0.3884049236831127,-0.0034744498441691835,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6768126345438739,0.7870831011803466,-0.006847537872182476,0.3935415505901732,-0.003423768936091238,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6772750655107089,0.7974922343767193,-0.006747654696207196,0.39874611718835967,-0.0033738273481035974,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6777374964775442,0.8080390443766741,-0.0066492285889730805,0.404019522188337,-0.00332461429448654,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6781999274443793,0.8187253523806269,-0.0065522382937599315,0.4093626761903134,-0.0032761191468799653,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6786623584112145,0.8295530036827468,-0.006456662863974517,0.4147765018413734,-0.0032283314319872585,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6791247893780497,0.8405238679897061,-0.00636248165862593,0.420261933994853,-0.003181240829312965,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6795872203448848,0.8516398397436998,-0.00626967433786661,0.42581991987184986,-0.0031348371689333045,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.68004965131172,0.8629028384497184,-0.006178220858598538,0.43145141922485913,-0.003089110429299269,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6805120822785552,0.8743148090071603,-0.0060881014701435225,0.4371574045035801,-0.003044050735071761,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6809745132453904,0.8858777220458212,-0.005999296709976667,0.4429388610229106,-0.002999648354988333,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6814369442122254,0.8975935742663413,-0.005911787399522141,0.44879678713317067,-0.00295589369976107,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6818993751790607,0.909464388785163,-0.005825554640010095,0.4547321943925815,-0.0029127773200050477,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6823618061458958,0.9214922154840152,-0.005740579808394444,0.46074610774200747,-0.0028702899041972217,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.682824237112731,0.9336791313640835,-0.005656844553329654,0.46683956568204177,-0.0028284222766648266,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6832866680795662,0.9460272409048089,-0.005574330791206749,0.47301362045240447,-0.0027871653956033746,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6837490990464014,0.9585386764274695,-0.005493020702246849,0.4792693382137347,-0.0027465103511234244,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6842115300132365,0.9712155984635634,-0.005412896726651802,0.48560779923178166,-0.002706448363325901,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6846739609800717,0.9840601961280564,-0.005333941560811004,0.49203009806402814,-0.0026669707804055014,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6851363919469069,0.997074687497591,-0.00525613815356351,0.4985373437487955,-0.0026280690767817544,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6855988229137421,1.010261319993681,-0.005179469702514737,0.5051306599968405,-0.002589734851257368,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6860612538805773,1.0236223707709813,-0.0051039196504068735,0.5118111853854905,-0.0025519598252034367,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6865236848474123,1.037160147110697,-0.005029471681542302,0.5185800735553484,-0.0025147358407711508,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6869861158142475,1.0508769868192092,-0.004956109718259086,0.5254384934096046,-0.002478054859129543,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6874485467810827,1.0647752586319508,-0.004883817917458072,0.5323876293159754,-0.0024419089587290354,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6879109777479179,1.078857362622645,-0.004812580667180492,0.5394286813113225,-0.002406290333590246,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.688373408714753,1.0931257306179607,-0.004742382583235616,0.5465628653089804,-0.0023711912916178075,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6888358396815882,1.107582826617647,-0.004673208505877512,0.5537914133088235,-0.002336604252938756,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6892982706484234,1.122231147220228,-0.004605043496530399,0.5611155736101139,-0.0023025217482651994,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6897607016152586,1.1370732220543338,-0.004537872834561707,0.5685366110271669,-0.002268936417280853,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6902231325820938,1.1521116142157413,-0.004471682014102251,0.5760558071078706,-0.0022358410070511254,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6906855635489288,1.1673489207101784,-0.0044064567409128185,0.5836744603550892,-0.002203228370456409,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6911479945157641,1.1827877729020477,-0.004342182929296363,0.5913938864510238,-0.0021710914646481815,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6916104254825992,1.198430836968974,-0.004278846699055532,0.599215418484487,-0.0021394233495277658,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6920728564494344,1.214280814362513,-0.004216434372494174,0.6071404071812564,-0.002108217186247087,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6925352874162696,1.23034044227483,-0.00415493247146299,0.6151702211374149,-0.0020774662357314947,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6929977183831048,1.2466124941116272,-0.004094327714448042,0.6233062470558136,-0.002047163857224021,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6934601493499399,1.263099779971301,-0.004034607013701856,0.6315498899856504,-0.002017303506850928,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6939225803167751,1.2798051471304517,-0.003975757472416338,0.6399025735652258,-0.0019878787362081684,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6943850112836103,1.296731480535799,-0.0039177663819369695,0.6483657402678995,-0.0019588831909684848,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6948474422504454,1.3138817033026373,-0.003860621219017639,0.6569408516513185,-0.0019303106095088195,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6953098732172807,1.331258777219873,-0.0038043096431154603,0.6656293886099366,-0.0019021548215577301,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6957723041841157,1.3488657032617115,-0.0037488194937252716,0.6744328516308558,-0.0018744097468626356,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6962347351509509,1.3667055221061908,-0.0036941387877527094,0.6833527610530953,-0.001847069393876355,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6966971661177861,1.3847813146604968,-0.0036402557169259173,0.6923906573302483,-0.0018201278584629584,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6971595970846213,1.4030962025932867,-0.0035871586452448107,0.7015481012966432,-0.0017935793226224054,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6976220280514565,1.4216533488740168,-0.003534836106467687,0.7108266744370084,-0.0017674180532338433,0.0,0.0,0.0,0.0
Cdl_Pd,base,40.0,0.6980844590182916,1.4404559583194503,-0.003483276801634414,0.720227979159725,-0.001741638400817207,0.0,0.0,0.0,0.0
Cdl_Pd,high,100.0,0.4765800259042453,0.0026658232987550857,-11.512658706845254,0.0013329116493775426,-5.756329353422627,-2.623546212762295e-06,-7.537761883888358,-0.000983173495739581,-1.8963415202010379
Cdl_Pd,high,100.0,0.4770424568710805,0.0027010570859880107,-11.326482921214408,0.0013505285429940052,-5.663241460607204,-2.653863187007579e-06,-7.409589197034768,-0.0009815632058661266,-1.8917003418535798
Cdl_Pd,high,100.0,0.47750488783791567,0.0027367566163160563,-11.143317988079318,0.0013683783081580281,-5.571658994039659,-2.6845254396880465e-06,-7.283580916461902,-0.000979953684264046,-1.8870666009925205
Cdl_Pd,high,100.0,0.4779673188047508,0.0027729280470493926,-10.963115213645537,0.0013864640235246963,-5.481557606822768,-2.7155368294176467e-06,-7.159700701290371,-0.0009783449305918565,-1.8824402857044658
Cdl_Pd,high,100.0,0.478429749771586,0.0028095776169108112,-10.785826691662502,0.0014047888084554054,-5.392913345831251,-2.7469012568335713e-06,-7.037912817899275,-0.0009767369445057145,-1.877821384095096
Cdl_Pd,high,100.0,0.47889218073842116,0.002846711647112239,-10.611405290685903,0.0014233558235561194,-5.305702645342952,-2.7786226650529204e-06,-6.91818212981986,-0.000975129725664966,-1.8732098842891414
Cdl_Pd,high,100.0,0.47935461170525634,0.0028843365424456114,-10.439804641545917,0.0014421682712228057,-5.21990232077296,-2.8107050400981437e-06,-6.800474087796651,-0.0009735232737249076,-1.8686057744303415
Cdl_Pd,high,100.0,0.4798170426720915,0.0029224587923880932,-10.27097912501824,0.0014612293961940464,-5.13548956250912,-2.843152411370186e-06,-6.684754720013551,-0.0009719175883449156,-1.8640090426814242
Cdl_Pd,high,100.0,0.48027947363892665,0.0029610849722219385,-10.104883859694437,0.001480542486110969,-5.052441929847218,-2.875968852086505e-06,-6.570990622481958,-0.000970312669182599,-1.8594196772240714
Cdl_Pd,high,100.0,0.4807419046057618,0.0030002217441691794,-9.941474690048542,0.0015001108720845897,-4.970737345024271,-2.9091584797472786e-06,-6.459148949588378,-0.0009687085158962737,-1.8548376662588857
Cdl_Pd,high,100.0,0.481204335572597,0.003039875858541295,-9.780708174696711,0.0015199379292706473,-4.890354087348355,-2.942725456594672e-06,-6.349197404798873,-0.0009671051281434901,-1.850262998005365
Cdl_Pd,high,100.0,0.4816667665394322,0.0030800541549040965,-9.622541574846693,0.0015400270774520483,-4.811270787423346,-2.97667399008425e-06,-6.241104231517658,-0.0009655025055821194,-1.84569566070187
Cdl_Pd,high,100.0,0.48212919750626737,0.0031207635632580165,-9.466932842934199,0.001560381781629008,-4.733466421467099,-3.011008333359856e-06,-6.134838204097416,-0.0009639006478709913,-1.841135642605594
Cdl_Pd,high,100.0,0.4825916284731025,0.003162011105234009,-9.313840611442975,0.0015810055526170046,-4.656920305721487,-3.0457327857263267e-06,-6.030368618998694,-0.0009622995546683245,-1.8365829319925369
Cdl_Pd,high,100.0,0.4830540594399377,0.0032038038953052994,-9.163224181905772,0.0016019019476526495,-4.581612090952886,-3.0808516931339104e-06,-5.927665286096028,-0.0009606992256324501,-1.8320375171574634
Cdl_Pd,high,100.0,0.48351649040677286,0.0032461491420150645,-9.015043514083253,0.0016230745710075322,-4.507521757041626,-3.1163694486661606e-06,-5.8266985201283585,-0.0009590996604221171,-1.8274993864138873
Cdl_Pd,high,100.0,0.48397892137360804,0.003289054149220458,-8.86925921531788,0.0016445270746102288,-4.434629607658939,-3.152290493029994e-06,-5.727439132291279,-0.0009575008586959478,-1.822968528094034
Cdl_Pd,high,100.0,0.48444135234044317,0.003332526317353038,-8.72583253005999,0.0016662631586765188,-4.362916265029995,-3.188619315051388e-06,-5.6298584219688,-0.0009559028201121918,-1.818444930548811
Cdl_Pd,high,100.0,0.48490378330727835,0.00337657314469586,-8.584725329563202,0.00168828657234793,-4.2923626647816,-3.225360452182354e-06,-5.53392816860229,-0.0009543055443303939,-1.8139285821477766
