condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,1.0,0.6357455683003128,4.591142116508562e-11,-1.687835117770719e-13,0.04591142116508562,-0.0001687835117770719,2.2955710582542808,-0.008439175588853595
with EDL,1.0,0.6359958289885297,4.617606708100531e-11,-1.678161737188516e-13,0.046176067081005315,-0.0001678161737188516,2.3088033540502653,-0.008390808685942578
with EDL,1.0,0.6362460896767466,4.64422384879474e-11,-1.6685437970287226e-13,0.0464422384879474,-0.00016685437970287225,2.32211192439737,-0.008342718985143611
with EDL,1.0,0.6364963503649635,4.6709944179257134e-11,-1.6589809795492172e-13,0.04670994417925713,-0.00016589809795492172,2.3354972089628565,-0.008294904897746085
with EDL,1.0,0.6367466110531804,4.697919299896654e-11,-1.6494729688289441e-13,0.046979192998966544,-0.0001649472968828944,2.348959649948327,-0.00824736484414472
with EDL,1.0,0.6369968717413973,4.724999384208734e-11,-1.6400194507574547e-13,0.04724999384208734,-0.00016400194507574546,2.362499692104367,-0.008200097253787272
with EDL,1.0,0.6372471324296142,4.752235565490476e-11,-1.6306201130245448e-13,0.047522355654904765,-0.00016306201130245447,2.3761177827452378,-0.008153100565122723
with EDL,1.0,0.637497393117831,4.779628743527225e-11,-1.6212746451099326e-13,0.04779628743527225,-0.00016212746451099326,2.389814371763612,-0.008106373225549662
with EDL,1.0,0.637747653806048,4.807179823291002e-11,-1.6119827382729977e-13,0.04807179823291002,-0.00016119827382729977,2.4035899116455006,-0.008059913691364988
with EDL,1.0,0.6379979144942649,4.834889714970263e-11,-1.6027440855425978e-13,0.048348897149702634,-0.00016027440855425978,2.4174448574851315,-0.008013720427712989
with EDL,1.0,0.6382481751824818,4.862759334000102e-11,-1.593558381706901e-13,0.048627593340001024,-0.0001593558381706901,2.431379667000051,-0.007967791908534505
with EDL,1.0,0.6384984358706987,4.8907896010923814e-11,-1.5844253233033226e-13,0.04890789601092382,-0.00015844253233033225,2.4453948005461905,-0.007922126616516612
with EDL,1.0,0.6387486965589155,4.9189814422662354e-11,-1.5753446086084906e-13,0.049189814422662355,-0.00015753446086084905,2.4594907211331174,-0.007876723043042452
with EDL,1.0,0.6389989572471324,4.9473357888785875e-11,-1.5663159376282831e-13,0.049473357888785874,-0.0001566315937628283,2.4736678944392936,-0.007831579688141415
with EDL,1.0,0.6392492179353493,4.975853577654992e-11,-1.5573390120879134e-13,0.04975853577654992,-0.00015573390120879134,2.4879267888274956,-0.007786695060439566
with EDL,1.0,0.6394994786235662,5.0045357507205076e-11,-1.548413535422078e-13,0.050045357507205075,-0.00015484135354220782,2.5022678753602534,-0.0077420676771103895
with EDL,1.0,0.6397497393117831,5.0333832556309035e-11,-1.539539212765157e-13,0.050333832556309036,-0.0001539539212765157,2.5166916278154514,-0.007697696063825784
with EDL,1.0,0.64,5.062397045403856e-11,-1.5307157509414846e-13,0.05062397045403856,-0.00015307157509414848,2.531198522701928,-0.007653578754707423
with EDL,1000.0,0.4,1.189323893804686e-12,-1.7861212703604112e-11,0.001189323893804686,-0.017861212703604114,0.0594661946902343,-0.8930606351802055
with EDL,1000.0,0.4002502606882169,1.195173624779421e-12,-1.7773791690428824e-11,0.001195173624779421,-0.017773791690428826,0.059758681238971045,-0.8886895845214411
with EDL,1000.0,0.4005005213764338,1.2010521278595973e-12,-1.768679855601352e-11,0.0012010521278595972,-0.01768679855601352,0.060052606392979865,-0.8843399278006759
with EDL,1000.0,0.4007507820646507,1.2069595445618179e-12,-1.7600231206122326e-11,0.0012069595445618178,-0.017600231206122325,0.060347977228090884,-0.8800115603061163
with EDL,1000.0,0.4010010427528676,1.2128960170987394e-12,-1.751408755676933e-11,0.0012128960170987395,-0.017514087556769333,0.06064480085493696,-0.8757043778384666
with EDL,1000.0,0.4012513034410845,1.2188616883824984e-12,-1.7428365534168645e-11,0.0012188616883824985,-0.017428365534168645,0.06094308441912491,-0.8714182767084321
with EDL,1000.0,0.4015015641293014,1.2248567020281415e-12,-1.734306307468453e-11,0.0012248567020281414,-0.01734306307468453,0.061242835101407066,-0.8671531537342264
with EDL,1000.0,0.40175182481751825,1.2308812023571008e-12,-1.7258178124781554e-11,0.0012308812023571008,-0.017258178124781556,0.061544060117855036,-0.8629089062390776
with EDL,1000.0,0.4020020855057352,1.2369353344006545e-12,-1.717370864097525e-11,0.0012369353344006545,-0.01717370864097525,0.06184676672003272,-0.8586854320487625
with EDL,1000.0,0.40225234619395206,1.2430192439034227e-12,-1.708965258978292e-11,0.0012430192439034226,-0.01708965258978292,0.062150962195171126,-0.8544826294891459
with EDL,1000.0,0.40250260688216893,1.2491330773268757e-12,-1.7006007947674655e-11,0.0012491330773268757,-0.017006007947674654,0.06245665386634378,-0.8503003973837328
with EDL,1000.0,0.40275286757038586,1.25527698185286e-12,-1.692277270102462e-11,0.00125527698185286,-0.01692277270102462,0.06276384909264299,-0.8461386350512309
with EDL,1000.0,0.40300312825860274,1.2614511053871356e-12,-1.6839944846062668e-11,0.0012614511053871357,-0.016839944846062667,0.06307255526935678,-0.8419972423031333
with EDL,1000.0,0.4032533889468196,1.2676555965629514e-12,-1.6757522388825943e-11,0.0012676555965629515,-0.016757522388825944,0.06338277982814756,-0.8378761194412971
with EDL,1000.0,0.40350364963503654,1.2738906047446065e-12,-1.6675503345110976e-11,0.0012738906047446066,-0.016675503345110976,0.06369453023723032,-0.8337751672555487
with EDL,1000.0,0.4037539103232534,1.280156280031058e-12,-1.6593885740425973e-11,0.001280156280031058,-0.016593885740425973,0.06400781400155289,-0.8296942870212985
with EDL,1000.0,0.4040041710114703,1.2864527732595292e-12,-1.6512667609943136e-11,0.0012864527732595293,-0.016512667609943136,0.06432263866297645,-0.8256333804971567
with EDL,1000.0,0.4042544316996872,1.2927802360091412e-12,-1.6431846998451442e-11,0.0012927802360091412,-0.016431846998451443,0.06463901180045706,-0.821592349922572
with EDL,1000.0,0.4045046923879041,1.299138820604558e-12,-1.6351421960309623e-11,0.001299138820604558,-0.01635142196030962,0.0649569410302279,-0.8175710980154811
with EDL,1000.0,0.40475495307612097,1.305528680119664e-12,-1.6271390559399288e-11,0.001305528680119664,-0.016271390559399287,0.0652764340059832,-0.8135695279699643
with EDL,1000.0,0.40500521376433785,1.3119499683812407e-12,-1.619175086907823e-11,0.0013119499683812406,-0.01619175086907823,0.06559749841906203,-0.8095875434539115
with EDL,1000.0,0.4052554744525548,1.3184028399726736e-12,-1.6112500972134168e-11,0.0013184028399726736,-0.016112500972134167,0.06592014199863368,-0.8056250486067082
with EDL,1000.0,0.40550573514077165,1.324887450237666e-12,-1.6033638960738517e-11,0.001324887450237666,-0.016033638960738516,0.0662443725118833,-0.8016819480369257
with EDL,1000.0,0.4057559958289885,1.3314039552839906e-12,-1.5955162936400498e-11,0.0013314039552839907,-0.015955162936400497,0.06657019776419952,-0.7977581468200248
with EDL,1000.0,0.40600625651720545,1.3379525119872421e-12,-1.5877071009921398e-11,0.0013379525119872422,-0.015877071009921397,0.0668976255993621,-0.7938535504960698
with EDL,1000.0,0.40625651720542233,1.3445332779946067e-12,-1.5799361301349186e-11,0.0013445332779946067,-0.015799361301349187,0.06722666389973032,-0.7899680650674592
with EDL,1000.0,0.4065067778936392,1.3511464117286693e-12,-1.572203193993311e-11,0.0013511464117286693,-0.015722031939933108,0.06755732058643346,-0.7861015969966554
with EDL,1000.0,0.40675703858185613,1.3577920723912224e-12,-1.5645081064078728e-11,0.0013577920723912224,-0.015645081064078727,0.06788960361956112,-0.7822540532039364
with EDL,1000.0,0.407007299270073,1.364470419967095e-12,-1.5568506821303192e-11,0.0013644704199670952,-0.015568506821303191,0.06822352099835474,-0.7784253410651595
with EDL,1000.0,0.4072575599582899,1.3711816152280067e-12,-1.5492307368190466e-11,0.0013711816152280067,-0.015492307368190466,0.06855908076140033,-0.7746153684095233
with EDL,1000.0,0.4075078206465068,1.3779258197364434e-12,-1.541648087034705e-11,0.0013779258197364433,-0.01541648087034705,0.06889629098682216,-0.7708240435173523
with EDL,1000.0,0.4077580813347237,1.3847031958495332e-12,-1.5341025502357884e-11,0.0013847031958495331,-0.015341025502357884,0.06923515979247666,-0.7670512751178941
with EDL,1000.0,0.40800834202294056,1.3915139067229714e-12,-1.526593944774226e-11,0.0013915139067229715,-0.01526593944774226,0.06957569533614856,-0.7632969723871129
with EDL,1000.0,0.4082586027111575,1.3983581163149378e-12,-1.519122089891016e-11,0.0013983581163149379,-0.015191220898910158,0.06991790581574689,-0.7595610449455079
with EDL,1000.0,0.40850886339937437,1.405235989390044e-12,-1.511686805711883e-11,0.001405235989390044,-0.01511686805711883,0.07026179946950219,-0.7558434028559415
with EDL,1000.0,0.40875912408759124,1.412147691523304e-12,-1.504287913242931e-11,0.001412147691523304,-0.015042879132429311,0.0706073845761652,-0.7521439566214655
with EDL,1000.0,0.40900938477580817,1.4190933891041222e-12,-1.4969252343663422e-11,0.0014190933891041221,-0.014969252343663423,0.0709546694552061,-0.7484626171831711
with EDL,1000.0,0.40925964546402505,1.4260732493402835e-12,-1.4895985918360984e-11,0.0014260732493402836,-0.014895985918360983,0.07130366246701417,-0.744799295918049
with EDL,1000.0,0.4095099061522419,1.433087440262001e-12,-1.4823078092736957e-11,0.0014330874402620009,-0.014823078092736957,0.07165437201310004,-0.7411539046368478
with EDL,1000.0,0.40976016684045885,1.4401361307259481e-12,-1.47505271116391e-11,0.0014401361307259481,-0.014750527111639102,0.0720068065362974,-0.737526355581955
with EDL,1000.0,0.4100104275286757,1.4472194904193218e-12,-1.4678331228505766e-11,0.0014472194904193217,-0.014678331228505766,0.07236097452096608,-0.7339165614252883
with EDL,1000.0,0.4102606882168926,1.454337689863935e-12,-1.4606488705323703e-11,0.001454337689863935,-0.014606488705323703,0.07271688449319674,-0.7303244352661851
with EDL,1000.0,0.41051094890510953,1.4614909004203198e-12,-1.4534997812586303e-11,0.0014614909004203199,-0.014534997812586303,0.07307454502101599,-0.726749890629315
with EDL,1000.0,0.4107612095933264,1.4686792942918443e-12,-1.4463856829252035e-11,0.0014686792942918442,-0.014463856829252036,0.07343396471459221,-0.7231928414626017
with EDL,1000.0,0.4110114702815433,1.4759030445288692e-12,-1.4393064042702867e-11,0.0014759030445288693,-0.014393064042702868,0.07379515222644345,-0.7196532021351433
with EDL,1000.0,0.4112617309697602,1.4831623250329108e-12,-1.4322617748703132e-11,0.0014831623250329109,-0.014322617748703132,0.07415811625164553,-0.7161308874351565
with EDL,1000.0,0.4115119916579771,1.4904573105608224e-12,-1.4252516251358477e-11,0.0014904573105608224,-0.014252516251358477,0.07452286552804112,-0.7126258125679238
with EDL,1000.0,0.41176225234619396,1.4977881767290078e-12,-1.4182757863075042e-11,0.0014977881767290078,-0.014182757863075043,0.07488940883645039,-0.7091378931537521
with EDL,1000.0,0.4120125130344109,1.5051551000176485e-12,-1.4113340904518778e-11,0.0015051551000176485,-0.014113340904518778,0.07525775500088241,-0.7056670452259388
with EDL,1000.0,0.41226277372262776,1.512558257774941e-12,-1.4044263704575221e-11,0.001512558257774941,-0.01404426370457522,0.07562791288874704,-0.702213185228761
with EDL,1000.0,0.41251303441084464,1.5199978282213831e-12,-1.3975524600308961e-11,0.0015199978282213831,-0.013975524600308962,0.07599989141106915,-0.698776230015448
with EDL,1000.0,0.41276329509906157,1.5274739904540573e-12,-1.3907121936923786e-11,0.0015274739904540572,-0.013907121936923787,0.07637369952270286,-0.6953560968461893
with EDL,1000.0,0.41301355578727844,1.5349869244509322e-12,-1.3839054067722896e-11,0.0015349869244509322,-0.013839054067722897,0.0767493462225466,-0.6919527033861448
with EDL,1000.0,0.4132638164754953,1.5425368110752129e-12,-1.3771319354069115e-11,0.0015425368110752128,-0.013771319354069115,0.07712684055376064,-0.6885659677034557
with EDL,1000.0,0.41351407716371225,1.5501238320796866e-12,-1.3703916165345502e-11,0.0015501238320796867,-0.013703916165345501,0.07750619160398432,-0.685195808267275
with EDL,1000.0,0.4137643378519291,1.5577481701110894e-12,-1.363684287891619e-11,0.0015577481701110894,-0.01363684287891619,0.07788740850555446,-0.6818421439458094
with EDL,1000.0,0.414014598540146,1.5654100087145213e-12,-1.3570097880087161e-11,0.0015654100087145212,-0.01357009788008716,0.07827050043572606,-0.678504894004358
with EDL,1000.0,0.4142648592283629,1.573109532337849e-12,-1.3503679562067484e-11,0.001573109532337849,-0.013503679562067484,0.07865547661689244,-0.6751839781033742
with EDL,1000.0,0.4145151199165798,1.580846926336156e-12,-1.3437586325930603e-11,0.001580846926336156,-0.013437586325930603,0.07904234631680779,-0.6718793162965301
with EDL,1000.0,0.4147653806047967,1.588622376976201e-12,-1.3371816580575841e-11,0.001588622376976201,-0.01337181658057584,0.07943111884881005,-0.668590829028792
with EDL,1000.0,0.4150156412930136,1.5964360714409017e-12,-1.3306368742690087e-11,0.0015964360714409017,-0.013306368742690087,0.07982180357204507,-0.6653184371345042
with EDL,1000.0,0.4152659019812305,1.6042881978338365e-12,-1.3241241236709752e-11,0.0016042881978338365,-0.013241241236709752,0.08021440989169182,-0.6620620618354875
with EDL,1000.0,0.41551616266944735,1.6121789451837866e-12,-1.3176432494782727e-11,0.0016121789451837866,-0.013176432494782727,0.08060894725918932,-0.6588216247391363
with EDL,1000.0,0.4157664233576642,1.6201085034492708e-12,-1.3111940956730709e-11,0.0016201085034492709,-0.01311194095673071,0.08100542517246354,-0.6555970478365354
with EDL,1000.0,0.41601668404588116,1.6280770635231297e-12,-1.3047765070011578e-11,0.0016280770635231298,-0.01304776507001158,0.08140385317615648,-0.6523882535005788
with EDL,1000.0,0.41626694473409803,1.6360848172371155e-12,-1.2983903289682215e-11,0.0016360848172371155,-0.012983903289682215,0.08180424086185577,-0.6491951644841107
with EDL,1000.0,0.4165172054223149,1.6441319573665116e-12,-1.2920354078361031e-11,0.0016441319573665117,-0.012920354078361031,0.08220659786832557,-0.6460177039180515
with EDL,1000.0,0.41676746611053184,1.6522186776347777e-12,-1.2857115906191105e-11,0.0016522186776347777,-0.012857115906191105,0.08261093388173887,-0.6428557953095552
with EDL,1000.0,0.4170177267987487,1.6603451727181972e-12,-1.2794187250803414e-11,0.001660345172718197,-0.012794187250803415,0.08301725863590985,-0.6397093625401706
with EDL,1000.0,0.4172679874869656,1.6685116382505849e-12,-1.2731566597280043e-11,0.0016685116382505849,-0.012731566597280043,0.08342558191252923,-0.6365783298640021
with EDL,1000.0,0.4175182481751825,1.676718270827987e-12,-1.2669252438117812e-11,0.001676718270827987,-0.012669252438117812,0.08383591354139934,-0.6334626219058905
with EDL,1000.0,0.4177685088633994,1.6849652680134118e-12,-1.2607243273191924e-11,0.0016849652680134117,-0.012607243273191923,0.08424826340067058,-0.6303621636595961
with EDL,1000.0,0.41801876955161626,1.6932528283415903e-12,-1.2545537609719958e-11,0.0016932528283415903,-0.012545537609719958,0.0846626414170795,-0.6272768804859978
with EDL,1000.0,0.4182690302398332,1.7015811513237545e-12,-1.2484133962225793e-11,0.0017015811513237545,-0.012484133962225794,0.08507905756618772,-0.6242066981112896
with EDL,1000.0,0.41851929092805007,1.7099504374524345e-12,-1.2423030852503933e-11,0.0017099504374524345,-0.012423030852503934,0.08549752187262172,-0.6211515426251966
with EDL,1000.0,0.41876955161626694,1.7183608882062891e-12,-1.23622268095839e-11,0.001718360888206289,-0.0123622268095839,0.08591804441031445,-0.6181113404791949
with EDL,1000.0,0.4190198123044839,1.7268127060549634e-12,-1.2301720369694807e-11,0.0017268127060549635,-0.012301720369694806,0.08634063530274816,-0.6150860184847403
with EDL,1000.0,0.41927007299270075,1.735306094463953e-12,-1.2241510076230198e-11,0.001735306094463953,-0.012241510076230198,0.08676530472319764,-0.6120755038115099
with EDL,1000.0,0.4195203336809176,1.7438412578995065e-12,-1.2181594479712856e-11,0.0017438412578995065,-0.012181594479712855,0.08719206289497532,-0.6090797239856427
with EDL,1000.0,0.41977059436913455,1.7524184018335492e-12,-1.2121972137759957e-11,0.0017524184018335492,-0.012121972137759956,0.08762092009167745,-0.6060986068879978
with EDL,1000.0,0.4200208550573514,1.7610377327486197e-12,-1.2062641615048485e-11,0.0017610377327486196,-0.012062641615048485,0.08805188663743098,-0.6031320807524242
with EDL,1000.0,0.4202711157455683,1.7696994581428529e-12,-1.2003601483280436e-11,0.0017696994581428529,-0.012003601483280436,0.08848497290714263,-0.6001800741640217
with EDL,1000.0,0.42052137643378523,1.7784037865349736e-12,-1.1944850321148594e-11,0.0017784037865349737,-0.011944850321148594,0.08892018932674867,-0.5972425160574296
with EDL,1000.0,0.4207716371220021,1.7871509274693064e-12,-1.1886386714302252e-11,0.0017871509274693064,-0.011886386714302252,0.08935754637346531,-0.5943193357151125
with EDL,1000.0,0.421021897810219,1.7959410915208328e-12,-1.1828209255313259e-11,0.001795941091520833,-0.01182820925531326,0.08979705457604163,-0.5914104627656629
with EDL,1000.0,0.4212721584984359,1.8047744903002551e-12,-1.1770316543642e-11,0.0018047744903002551,-0.011770316543641999,0.09023872451501275,-0.5885158271820999
with EDL,1000.0,0.4215224191866528,1.8136513364590833e-12,-1.1712707185603763e-11,0.0018136513364590834,-0.011712707185603763,0.09068256682295416,-0.5856353592801881
with EDL,1000.0,0.42177267987486966,1.8225718436947647e-12,-1.1655379794335175e-11,0.0018225718436947647,-0.011655379794335174,0.09112859218473823,-0.5827689897167587
with EDL,1000.0,0.4220229405630866,1.8315362267558285e-12,-1.1598332989760794e-11,0.0018315362267558285,-0.011598332989760795,0.09157681133779141,-0.5799166494880397
with EDL,1000.0,0.42227320125130346,1.8405447014470483e-12,-1.1541565398559966e-11,0.0018405447014470484,-0.011541565398559966,0.0920272350723524,-0.5770782699279983
with EDL,1000.0,0.42252346193952034,1.849597484634644e-12,-1.1485075654133633e-11,0.0018495974846346437,-0.011485075654133634,0.09247987423173218,-0.5742537827066816
with EDL,1000.0,0.42277372262773727,1.8586947942514986e-12,-1.1428862396571508e-11,0.0018586947942514987,-0.011428862396571508,0.09293473971257492,-0.5714431198285753
with EDL,1000.0,0.42302398331595414,1.8678368493023968e-12,-1.1372924272619398e-11,0.0018678368493023967,-0.011372924272619397,0.09339184246511983,-0.5686462136309698
with EDL,1000.0,0.423274244004171,1.8770238698693188e-12,-1.131725993564649e-11,0.0018770238698693187,-0.01131725993564649,0.09385119349346593,-0.5658629967823244
with EDL,1000.0,0.42352450469238795,1.8862560771167203e-12,-1.1261868045613005e-11,0.0018862560771167203,-0.011261868045613004,0.094312803855836,-0.5630934022806502
with EDL,1000.0,0.4237747653806048,1.8955336932968618e-12,-1.1206747269038008e-11,0.0018955336932968618,-0.011206747269038008,0.09477668466484308,-0.5603373634519003
with EDL,1000.0,0.4240250260688217,1.9048569417551603e-12,-1.1151896278967158e-11,0.0019048569417551603,-0.011151896278967158,0.09524284708775801,-0.5575948139483579
with EDL,1000.0,0.4242752867570386,1.914226046935571e-12,-1.1097313754940856e-11,0.001914226046935571,-0.011097313754940856,0.09571130234677855,-0.5548656877470427
with EDL,1000.0,0.4245255474452555,1.9236412343859647e-12,-1.1042998382962477e-11,0.0019236412343859647,-0.011042998382962478,0.09618206171929823,-0.5521499191481238
with EDL,1000.0,0.4247758081334724,1.9331027307635973e-12,-1.0988948855466683e-11,0.0019331027307635973,-0.010988948855466684,0.09665513653817985,-0.5494474427733341
with EDL,1000.0,0.42502606882168925,1.9426107638405387e-12,-1.0935163871287953e-11,0.0019426107638405386,-0.010935163871287953,0.09713053819202692,-0.5467581935643976
with EDL,1000.0,0.4252763295099062,1.9521655625091656e-12,-1.0881642135629259e-11,0.0019521655625091656,-0.010881642135629258,0.09760827812545828,-0.5440821067814628
with EDL,1000.0,0.42552659019812306,1.9617673567876685e-12,-1.0828382360030949e-11,0.0019617673567876685,-0.010828382360030949,0.09808836783938342,-0.5414191180015474
with EDL,1000.0,0.42577685088634,1.9714163778255957e-12,-1.0775383262339634e-11,0.0019714163778255956,-0.010775383262339634,0.09857081889127978,-0.5387691631169816
with EDL,1000.0,0.42602711157455686,1.9811128579093963e-12,-1.0722643566677442e-11,0.0019811128579093965,-0.010722643566677442,0.09905564289546981,-0.5361321783338721
with EDL,1000.0,0.42627737226277373,1.990857030468048e-12,-1.0670162003411175e-11,0.001990857030468048,-0.010670162003411175,0.09954285152340239,-0.5335081001705587
with EDL,1000.0,0.4265276329509906,2.000649130078644e-12,-1.0617937309121823e-11,0.002000649130078644,-0.010617937309121823,0.1000324565039322,-0.530896865456091
with EDL,1000.0,0.42677789363920754,2.01048939247206e-12,-1.056596822657414e-11,0.0020104893924720603,-0.01056596822657414,0.100524469623603,-0.5282984113287069
with EDL,1000.0,0.4270281543274244,2.0203780545386197e-12,-1.0514253504686378e-11,0.0020203780545386195,-0.010514253504686377,0.10101890272693098,-0.5257126752343189
with EDL,1000.0,0.4272784150156413,2.0303153543338003e-12,-1.046279189850014e-11,0.0020303153543338,-0.01046279189850014,0.10151576771669,-0.523139594925007
with EDL,1000.0,0.4275286757038582,2.0403015310839693e-12,-1.0411582169150419e-11,0.0020403015310839693,-0.010411582169150418,0.10201507655419846,-0.5205791084575209
with EDL,1000.0,0.4277789363920751,2.0503368251921197e-12,-1.0360623083835832e-11,0.0020503368251921198,-0.010360623083835832,0.10251684125960597,-0.5180311541917916
with EDL,1000.0,0.42802919708029197,2.0604214782436925e-12,-1.0309913415788856e-11,0.0020604214782436927,-0.010309913415788857,0.10302107391218462,-0.5154956707894428
with EDL,1000.0,0.4282794577685089,2.0705557330123707e-12,-1.0259451944246331e-11,0.002070555733012371,-0.010259451944246331,0.10352778665061853,-0.5129725972123165
with EDL,1000.0,0.42852971845672577,2.080739833465923e-12,-1.0209237454420093e-11,0.0020807398334659233,-0.010209237454420093,0.10403699167329615,-0.5104618727210046
with EDL,1000.0,0.42877997914494265,2.090974024772088e-12,-1.0159268737467722e-11,0.0020909740247720882,-0.010159268737467723,0.1045487012386044,-0.5079634368733861
with EDL,1000.0,0.4290302398331596,2.1012585533044737e-12,-1.0109544590463383e-11,0.002101258553304474,-0.010109544590463383,0.10506292766522367,-0.5054772295231691
with EDL,1000.0,0.42928050052137645,2.1115936666484675e-12,-1.0060063816368982e-11,0.0021115936666484675,-0.010060063816368982,0.10557968333242336,-0.503003190818449
with EDL,1000.0,0.4295307612095933,2.1219796136072325e-12,-1.001082522400523e-11,0.0021219796136072327,-0.01001082522400523,0.10609898068036161,-0.5005412612002614
with EDL,1000.0,0.42978102189781026,2.1324166442076726e-12,-9.961827628023023e-12,0.0021324166442076727,-0.009961827628023024,0.10662083221038361,-0.4980913814011511
with EDL,1000.0,0.43003128258602713,2.142905009706459e-12,-9.913069848874935e-12,0.002142905009706459,-0.009913069848874936,0.10714525048532295,-0.4956534924437467
with EDL,1000.0,0.430281543274244,2.153444962596074e-12,-9.864550712786749e-12,0.002153444962596074,-0.00986455071278675,0.10767224812980368,-0.4932275356393374
with EDL,1000.0,0.43053180396246093,2.1640367566109012e-12,-9.81626905172926e-12,0.0021640367566109014,-0.009816269051729259,0.10820183783054504,-0.4908134525864629
with EDL,1000.0,0.4307820646506778,2.174680646733309e-12,-9.76822370339016e-12,0.002174680646733309,-0.00976822370339016,0.10873403233666544,-0.48841118516950793
with EDL,1000.0,0.4310323253388947,2.185376889199822e-12,-9.720413511145995e-12,0.002185376889199822,-0.009720413511145994,0.10926884445999109,-0.48602067555729966
with EDL,1000.0,0.4312825860271116,2.1961257415072666e-12,-9.672837324034363e-12,0.0021961257415072668,-0.009672837324034364,0.10980628707536332,-0.4836418662017181
with EDL,1000.0,0.4315328467153285,2.206927462418978e-12,-9.625493996726236e-12,0.0022069274624189777,-0.009625493996726235,0.11034637312094887,-0.4812746998363117
with EDL,1000.0,0.43178310740354536,2.217782311971025e-12,-9.578382389498318e-12,0.0022177823119710247,-0.009578382389498317,0.11088911559855123,-0.47891911947491583
with EDL,1000.0,0.4320333680917623,2.228690551478484e-12,-9.531501368205648e-12,0.002228690551478484,-0.009531501368205648,0.11143452757392419,-0.47657506841028235
with EDL,1000.0,0.43228362877997917,2.2396524435416935e-12,-9.484849804254326e-12,0.0022396524435416934,-0.009484849804254326,0.11198262217708466,-0.47424249021271625
with EDL,1000.0,0.43253388946819604,2.250668252052623e-12,-9.438426574574293e-12,0.002250668252052623,-0.009438426574574294,0.11253341260263115,-0.4719213287287146
with EDL,1000.0,0.432784150156413,2.2617382422011996e-12,-9.392230561592291e-12,0.0022617382422011998,-0.009392230561592291,0.11308691211005997,-0.4696115280796145
with EDL,1000.0,0.43303441084462985,2.2728626804816932e-12,-9.346260653205015e-12,0.002272862680481693,-0.009346260653205015,0.11364313402408466,-0.4673130326602507
with EDL,1000.0,0.4332846715328467,2.284041834699137e-12,-9.300515742752287e-12,0.0022840418346991367,-0.009300515742752287,0.11420209173495682,-0.4650257871376143
with EDL,1000.0,0.43353493222106365,2.295275973975776e-12,-9.254994728990417e-12,0.0022952759739757757,-0.009254994728990417,0.11476379869878878,-0.46274973644952083
with EDL,1000.0,0.4337851929092805,2.306565368757529e-12,-9.209696516065769e-12,0.002306565368757529,-0.00920969651606577,0.11532826843787644,-0.4604848258032884
with EDL,1000.0,0.4340354535974974,2.317910290820524e-12,-9.164620013488263e-12,0.0023179102908205238,-0.009164620013488263,0.11589551454102617,-0.4582310006744131
with EDL,1000.0,0.4342857142857143,2.3293110132776274e-12,-9.11976413610519e-12,0.0023293110132776274,-0.00911976413610519,0.11646555066388137,-0.45598820680525953
with EDL,1000.0,0.4345359749739312,2.3407678105850222e-12,-9.075127804075102e-12,0.0023407678105850224,-0.009075127804075102,0.1170383905292511,-0.453756390203755
with EDL,1000.0,0.4347862356621481,2.3522809585488093e-12,-9.030709942841782e-12,0.0023522809585488093,-0.009030709942841782,0.11761404792744046,-0.45153549714208907
with EDL,1000.0,0.435036496350365,2.363850734331662e-12,-8.986509483108365e-12,0.0023638507343316617,-0.008986509483108366,0.11819253671658307,-0.4493254741554182
with EDL,1000.0,0.4352867570385819,2.375477416459466e-12,-8.942525360811667e-12,0.002375477416459466,-0.008942525360811667,0.11877387082297329,-0.4471262680405833
with EDL,1000.0,0.43553701772679876,2.387161284828067e-12,-8.898756517096472e-12,0.002387161284828067,-0.008898756517096472,0.11935806424140334,-0.44493782585482355
with EDL,1000.0,0.43578727841501563,2.398902620709983e-12,-8.855201898290113e-12,0.002398902620709983,-0.008855201898290112,0.11994513103549914,-0.4427600949145056
with EDL,1000.0,0.43603753910323256,2.4107017067611748e-12,-8.811860455877061e-12,0.0024107017067611747,-0.008811860455877061,0.12053508533805872,-0.440593022793853
with EDL,1000.0,0.43628779979144944,2.422558827027862e-12,-8.768731146473753e-12,0.002422558827027862,-0.008768731146473753,0.12112794135139308,-0.43843655732368764
with EDL,1000.0,0.43653806047966637,2.43447426695336e-12,-8.725812931803366e-12,0.0024344742669533603,-0.008725812931803367,0.12172371334766799,-0.43629064659016825
with EDL,1000.0,0.43678832116788324,2.4464483133849295e-12,-8.683104778670943e-12,0.0024464483133849295,-0.008683104778670942,0.12232241566924647,-0.4341552389335471
with EDL,1000.0,0.4370385818561001,2.458481254580716e-12,-8.640605658938418e-12,0.002458481254580716,-0.008640605658938419,0.12292406272903578,-0.4320302829469208
with EDL,1000.0,0.437288842544317,2.470573380216668e-12,-8.598314549499912e-12,0.002470573380216668,-0.008598314549499912,0.12352866901083337,-0.42991572747499557
with EDL,1000.0,0.4375391032325339,2.4827249813935142e-12,-8.556230432257101e-12,0.002482724981393514,-0.008556230432257101,0.1241362490696757,-0.427811521612855
with EDL,1000.0,0.4377893639207508,2.4949363506437757e-12,-8.514352294094724e-12,0.002494936350643776,-0.008514352294094724,0.12474681753218878,-0.4257176147047362
