material,condition,curve_source,C_tot_M,C_tot_mol_per_m3,E_mix_V,lambda_D_nm,distance_from_RP_nm,phi_bar_tilde,phi_bar_V,phi_bar_mV
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,13.875556618643351,-4.393386656442526e-20,-1.1281475633700183e-21,-1.1281475633700182e-18
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,13.923075648159253,-3.7578627476428944e-20,-9.649557468417995e-22,-9.649557468417995e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,13.970594677675155,-3.2142703418589815e-20,-8.253703891195772e-22,-8.253703891195772e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.018113707191057,-2.7493111176119113e-20,-7.059767056313395e-22,-7.059767056313394e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.06563273670696,-2.3516104177636795e-20,-6.038538763496497e-22,-6.038538763496497e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.113151766222861,-2.011438982481619e-20,-5.16503591512147e-22,-5.16503591512147e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.160670795738763,-1.7204749348296616e-20,-4.417889335374198e-22,-4.417889335374198e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.208189825254664,-1.4716001962560935e-20,-3.7788209995736146e-22,-3.7788209995736143e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.255708854770566,-1.2587263515323354e-20,-3.2321968847164547e-22,-3.232196884716455e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.303227884286468,-1.0766457031419034e-20,-2.764644502279828e-22,-2.764644502279828e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.35074691380237,-9.209038713480413e-21,-2.3647257566912053e-22,-2.364725756691205e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.398265943318272,-7.87690823256863e-21,-2.0226571263493316e-22,-2.0226571263493316e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.445784972834174,-6.7374766503569454e-21,-1.7300703217679595e-22,-1.7300703217679596e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.493304002350076,-5.762869170725679e-21,-1.4798075656374734e-22,-1.4798075656374734e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.540823031865978,-4.92924321706421e-21,-1.2657464865821847e-22,-1.2657464865821846e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.58834206138188,-4.21620515287768e-21,-1.0826503428538591e-22,-1.0826503428538591e-19
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.635861090897782,-3.6063113764834e-21,-9.260399118678272e-23,-9.260399118678271e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.683380120413684,-3.084641584690675e-21,-7.920839115163233e-23,-7.920839115163233e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.730899149929586,-2.638433765883332e-21,-6.77505272550873e-23,-6.77505272550873e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.778418179445486,-2.256771993058434e-21,-5.79500969102531e-23,-5.79500969102531e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.825937208961388,-1.930319379060791e-21,-4.9567344609197304e-23,-4.95673446091973e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.87345623847729,-1.6510896610906245e-21,-4.2397196598513973e-23,-4.2397196598513975e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.920975267993192,-1.4122518265794514e-21,-3.6264244001472815e-23,-3.626424400147281e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,14.968494297509094,-1.2079630008460976e-21,-3.1018451654995783e-23,-3.1018451654995783e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,15.016013327024996,-1.0332255083339765e-21,-2.6531487683412206e-23,-2.6531487683412207e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,15.063532356540899,-8.837646106082968e-22,-2.2693584016520902e-23,-2.2693584016520902e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,15.1110513860568,-7.559239301234704e-22,-1.9410851048389562e-23,-1.9410851048389563e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,15.158570415572703,-6.46576001430973e-22,-1.6602980743300396e-23,-1.6602980743300397e-20
Au,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,15.206089445088605,-5.530457615731002e-22,-1.420128199815711e-23,-1.420128199815711e-20
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.0,-0.7702263684923978,-0.019778113533071948,-19.77811353307195
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.04751902951590189,-0.6588095252589374,-0.01691711699346879,-16.917116993468788
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.09503805903180378,-0.5635096490158534,-0.01446997697187652,-14.46997697187652
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.14255708854770566,-0.481995345178356,-0.01237682718914059,-12.37682718914059
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.19007611806360755,-0.412272466282235,-0.010586461303122864,-10.586461303122864
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.23759514757950945,-0.35263532761201666,-0.00905508020834699,-9.055080208346991
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.2851141770954113,-0.3016249797164606,-0.00774522054460352,-7.74522054460352
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.33263320661131324,-0.25799351699967066,-0.006624838201792072,-6.6248382017920715
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.3801522361272151,-0.22067354924127638,-0.005666524400070557,-5.666524400070557
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.42767126564311697,-0.18875208920387018,-0.004846835167673846,-4.846835167673846
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.4751902951590189,-0.16144821752004415,-0.004145717812899112,-4.145717812899112
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.5227093246749208,-0.1380939784578821,-0.0035460203595984027,-3.5460203595984026
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.5702283541908226,-0.11811803920324135,-0.0030330719451194805,-3.0330719451194805
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.6177473837067246,-0.10103171290320742,-0.0025943239156451824,-2.5943239156451825
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.6652664132226265,-0.08641700354162349,-0.0022190428387690022,-2.219042838769002
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.7127854427385283,-0.07391638017923667,-0.0018980479232360652,-1.8980479232360652
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.7603044722544302,-0.06322403039778907,-0.0016234864221455257,-1.6234864221455256
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.8078235017703321,-0.054078378974291325,-0.0013886415251292213,-1.3886415251292212
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.8553425312862339,-0.04625568876402005,-0.0011877680398243323,-1.1877680398243322
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.9028615608021359,-0.039564587245690994,-0.001015951842788839,-1.015951842788839
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.9503805903180378,-0.03384138482744864,-0.0008689896614987986,-0.8689896614987985
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,0.9978996198339396,-0.028946070381770512,-0.0007432862464414566,-0.7432862464414566
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.0454186493498416,-0.024758886044959162,-0.0006357664177455725,-0.6357664177455725
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.0929376788657434,-0.021177397487892793,-0.0005437998346776548,-0.5437998346776548
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.1404567083816453,-0.01811398798580104,-0.0004651366475820807,-0.4651366475820807
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.1879757378975473,-0.015493714982557711,-0.00039785245806877207,-0.39785245806877206
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.235494767413449,-0.013252476712963736,-0.0003403012409668963,-0.3403012409668963
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.283013796929351,-0.011335444031683971,-0.00029107507633795225,-0.29107507633795227
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.330532826445253,-0.009695719085455688,-0.00024896970644131856,-0.24896970644131855
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.3780518559611548,-0.008293188014629926,-0.0002129550750456827,-0.2129550750456827
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.4255708854770566,-0.007093539616795627,-0.00018215012836672617,-0.18215012836672617
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.4730899149929586,-0.006067425965296225,-0.00015580126116692647,-0.15580126116692647
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.5206089445088604,-0.005189744448199854,-0.00013326388072773394,-0.13326388072773393
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.5681279740247622,-0.004439023663687382,-0.00011398663767932088,-0.11398663767932088
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.6156470035406643,-0.0037968981485420783,-9.749793791449132e-05,-0.09749793791449132
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.663166033056566,-0.0032476590896176705,-8.339440561726933e-05,-0.08339440561726932
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.7106850625724679,-0.0027778700269919525,-7.13310151683112e-05,-0.0713310151683112
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.75820409208837,-0.002376038147454908,-6.101265051630981e-05,-0.06101265051630981
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.8057231216042717,-0.0020323331269297418,-5.2186885525766434e-05,-0.05218688552576643
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.8532421511201735,-0.0017383466436514377,-4.4637808681191685e-05,-0.04463780868119169
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.9007611806360756,-0.0014868866788877984,-3.818074107670001e-05,-0.03818074107670001
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.9482802101519774,-0.0012718015730223302,-3.265771847308992e-05,-0.03265771847308992
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,1.9957992396678792,-0.001087829532746881,-2.793362689647878e-05,-0.02793362689647878
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.0433182691837812,-0.0009304699077420599,-2.3892897240652026e-05,-0.023892897240652026
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.0908372986996833,-0.0007958730877873394,-2.043667801062812e-05,-0.02043667801062812
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.138356328215585,-0.000680746326768632,-1.7480417042077144e-05,-0.017480417042077145
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.185875357731487,-0.0005822731896832412,-1.4951793036325723e-05,-0.014951793036325723
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.233394387247389,-0.0004980446520119479,-1.2788946308488842e-05,-0.012788946308488841
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.2809134167632905,-0.0004260001658888714,-1.0938965466151453e-05,-0.010938965466151453
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.3284324462791925,-0.00036437725132523296,-9.356592997049905e-06,-0.009356592997049905
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.3759514757950946,-0.00031166837929816034,-8.003118099543988e-06,-0.008003118099543988
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.423470505310996,-0.0002665840919021589,-6.845429670334411e-06,-0.006845429670334411
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.470989534826898,-0.00022802145734300393,-5.855206281932124e-06,-0.005855206281932123
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.5185085643428002,-0.0001950370880641672,-5.0082233336717086e-06,-0.005008223333671708
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.566027593858702,-0.00016682406192733196,-4.283760426568106e-06,-0.004283760426568106
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.613546623374604,-0.0001426921818519875,-3.664094464169481e-06,-0.003664094464169481
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.661065652890506,-0.00012205109099039827,-3.1340660787403536e-06,-0.0031340660787403537
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.7085846824064075,-0.00010439583037141039,-2.6807087759232627e-06,-0.0026807087759232627
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.7561037119223095,-8.92944856985642e-05,-2.2929317253579636e-06,-0.0022929317253579636
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.8036227414382116,-7.637762109658634e-05,-1.96124843711988e-06,-0.00196124843711988
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.851141770954113,-6.532924131582196e-05,-1.6775446863794751e-06,-0.0016775446863794752
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.898660800470015,-5.587906129602732e-05,-1.4348800088440795e-06,-0.0014348800088440795
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.946179829985917,-4.7795893973882015e-05,-1.2273179108116164e-06,-0.0012273179108116164
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,2.993698859501819,-4.0881994575040974e-05,-1.049780640133424e-06,-0.0010497806401334239
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.041217889017721,-3.49682230307687e-05,-8.979249652359193e-07,-0.0008979249652359192
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.088736918533623,-2.990990617361175e-05,-7.68035923287222e-07,-0.000768035923287222
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.1362559480495245,-2.5583298485802287e-05,-6.569359381879685e-07,-0.0006569359381879685
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.1837749775654265,-2.1882554816942045e-05,-5.619070850693966e-07,-0.0005619070850693966
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.2312940070813285,-1.8717141012219907e-05,-4.806245995950427e-07,-0.00048062459959504275
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.27881303659723,-1.600961910535642e-05,-4.111000054526208e-07,-0.0004111000054526208
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.326332066113132,-1.369375289373825e-05,-3.5163246871995507e-07,-0.00035163246871995504
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.373851095629034,-1.1712887550961509e-05,-3.0076718904918697e-07,-0.00030076718904918697
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.4213701251449358,-1.0018563635992206e-05,-2.572598097606103e-07,-0.0002572598097606103
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.468889154660838,-8.569331592377995e-06,-2.2004597618273444e-07,-0.00022004597618273443
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.51640818417674,-7.329737735688379e-06,-1.8821529752070198e-07,-0.000188215297520702
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.5639272136926414,-6.2694569226099544e-06,-1.6098907526210905e-07,-0.00016098907526210904
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.6114462432085435,-5.362550683509597e-06,-1.3770125327298793e-07,-0.00013770125327298792
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.6589652727244455,-4.5868326695891585e-06,-1.1778212355142614e-07,-0.00011778212355142613
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.706484302240347,-3.923325891074118e-06,-1.0074438902005789e-07,-0.00010074438902005789
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.754003331756249,-3.3557984684344822e-06,-8.617124240074786e-08,-8.617124240074786e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.801522361272151,-2.8703665393608347e-06,-7.37061695357548e-08,-7.37061695357548e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.8490413907880527,-2.4551546071018714e-06,-6.304422770613669e-08,-6.304422770613669e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.8965604203039548,-2.1000050210018725e-06,-5.3924585582149054e-08,-5.3924585582149056e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.944079449819857,-1.7962294820360775e-06,-4.61241423046804e-08,-4.61241423046804e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,3.9915984793357584,-1.5363964942313933e-06,-3.9452069596371057e-08,-3.945206959637106e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.03911750885166,-1.3141495622323255e-06,-3.374514338186316e-08,-3.374514338186316e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.0866365383675625,-1.1240516874385125e-06,-2.8863750710995597e-08,-2.8863750710995596e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.1341555678834645,-9.614523585025567e-07,-2.468847429921642e-08,-2.4688474299216423e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.1816745973993665,-8.223737822738612e-07,-2.111717113018412e-08,-2.111717113018412e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.229193626915268,-7.034135719680802e-07,-1.8062473652154226e-08,-1.8062473652154225e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.27671265643117,-6.016615119475218e-07,-1.544965243798358e-08,-1.544965243798358e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.324231685947072,-5.146283628650309e-07,-1.321478802135296e-08,-1.321478802135296e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.371750715462974,-4.401849654764736e-07,-1.1303207185422373e-08,-1.1303207185422373e-05
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.419269744978876,-3.7651015337128016e-07,-9.668145449638694e-09,-9.668145449638695e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.466788774494778,-3.220462003699249e-07,-8.26960303407696e-09,-8.269603034076962e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.514307804010679,-2.7546071266352617e-07,-7.073366313885038e-09,-7.0733663138850385e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.561826833526581,-2.3561403343351924e-07,-6.050170824915283e-09,-6.050170824915284e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.609345863042483,-2.015313625454159e-07,-5.174985344502991e-09,-5.174985344502992e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.656864892558385,-1.7237890925911926e-07,-4.426399533305018e-09,-4.426399533305018e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.704383922074287,-1.4744349456113762e-07,-3.786100157608197e-09,-3.786100157608197e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.751902951590189,-1.2611510411474665e-07,-3.2384230785280728e-09,-3.238423078528073e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.79942198110609,-1.0787196500743782e-07,-2.7699700480635095e-09,-2.7699700480635096e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.846941010621992,-9.226778121658158e-08,-2.3692809373926357e-09,-2.369280937392636e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.894460040137894,-7.892081552462677e-08,-2.0265533788773446e-09,-2.0265533788773447e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.941979069653796,-6.750455078628035e-08,-1.733402963161799e-09,-1.733402963161799e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,4.989498099169698,-5.7739702087031706e-08,-1.4826581248812906e-09,-1.4826581248812907e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.0370171286856005,-4.9387384380265027e-08,-1.2681846991115922e-09,-1.2681846991115922e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.084536158201502,-4.2243268457595424e-08,-1.0847358565478739e-09,-1.0847358565478738e-06
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.132055187717404,-3.613258228539728e-08,-9.278237462610385e-10,-9.278237462610385e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.179574217233306,-3.090583542136551e-08,-7.936097059292469e-10,-7.936097059292469e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.227093246749208,-2.6435161914197217e-08,-6.788103536723991e-10,-6.78810353672399e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.27461227626511,-2.261119221992373e-08,-5.806172641415855e-10,-5.806172641415855e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.322131305781012,-1.934037761016164e-08,-4.966282638375229e-10,-4.966282638375229e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.369650335296913,-1.6542701617212913e-08,-4.247886648822245e-10,-4.247886648822245e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.417169364812815,-1.4149722529324008e-08,-3.6334099960016934e-10,-3.633409996001693e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.464688394328717,-1.2102899048153853e-08,-3.107820262272129e-10,-3.107820262272129e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.512207423844619,-1.035215814771185e-08,-2.658259539445794e-10,-2.658259539445794e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.559726453360521,-8.854670099192762e-09,-2.273729875835333e-10,-2.2737298758353332e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.607245482876423,-7.573800694193308e-09,-1.944824224855045e-10,-1.9448242248550452e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.654764512392324,-6.478215033735958e-09,-1.6634963131640426e-10,-1.6634963131640425e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.702283541908226,-5.541110958398749e-09,-1.422863798457989e-10,-1.4228637984579888e-07
Pd,with EDL,analytic independent-planar linear PB,1.0,1000.0,0.5137037894109704,0.30412178890177216,5.749802571424128,-4.739563366358323e-09,-1.217039901405931e-10,-1.217039901405931e-07
