segment_id,material,x_nm,phi_RP_V,sigma_C_per_m2
C_left,C,3.5410662824207493,0.0077914868926124885,0.020641654649566524
C_left,C,3.544668587896254,0.007695650863169006,0.02066082185545522
C_left,C,3.548270893371758,0.007600059466131983,0.020679940134862625
C_left,C,3.5518731988472623,0.007504293357632286,0.020699093356562566
C_left,C,3.555475504322767,0.007407889452113244,0.020718374137666373
C_left,C,3.559077809798271,0.007310504712153894,0.020737851085658246
C_left,C,3.5626801152737753,0.007212037935733749,0.02075754444094227
C_left,C,3.56628242074928,0.007112666160466743,0.020777418795995675
C_left,C,3.569884726224784,0.007012782445637279,0.020797395538961566
C_left,C,3.5734870317002883,0.0069128567452516766,0.020817380679038686
C_left,C,3.577089337175793,0.006813268962650955,0.02083729823555883
C_left,C,3.580691642651297,0.006714173335152325,0.020857117361058556
C_left,C,3.5842939481268012,0.0066154424010252556,0.02087686354788397
C_left,C,3.587896253602306,0.006516710738616659,0.02089660988036569
C_left,C,3.59149855907781,0.006417503332893638,0.020916451361510296
C_left,C,3.5951008645533142,0.006317403330542481,0.020936471361980527
C_left,C,3.5987031700288186,0.006216199791551216,0.02095671206977878
C_left,C,3.602305475504323,0.006113962916985009,0.020977159444692018
C_left,C,3.6059077809798272,0.006011019771370762,0.020997748073814868
C_left,C,3.6095100864553316,0.005907838731756454,0.02101838428173773
C_left,C,3.613112391930836,0.005804863323840693,0.021038979363320883
C_left,C,3.61671469740634,0.005702354228393389,0.02105948118241034
C_left,C,3.6203170028818445,0.005600295570778449,0.021079892913933335
C_left,C,3.623919308357349,0.005498399009217647,0.021100272226245494
C_left,C,3.627521613832853,0.005396204555653094,0.0211207111169584
C_left,C,3.6311239193083575,0.005293242723448065,0.021141303483399407
C_left,C,3.634726224783862,0.005189200687767132,0.021162111890535597
C_left,C,3.638328530259366,0.005084033492467873,0.02118314532959545
C_left,C,3.6419308357348705,0.004977980608612141,0.021204355906366594
C_left,C,3.645533141210375,0.004871481587613278,0.021225655710566366
C_left,C,3.649135446685879,0.0047650203448697855,0.021246947959115067
C_left,C,3.652737752161383,0.00465895306264492,0.02126816141556004
C_left,C,3.656340057636888,0.004553380737846519,0.02128927588051972
C_left,C,3.659942363112392,0.00444811180003695,0.021310329668081635
C_left,C,3.663544668587896,0.0043427284369537585,0.021331406340698272
C_left,C,3.667146974063401,0.0042367335063840115,0.02135260532681222
C_left,C,3.670749279538905,0.0041297262117101375,0.021374006785746996
C_left,C,3.674351585014409,0.004021544294655138,0.021395643169157996
C_left,C,3.677953890489914,0.0039123221279526235,0.021417487602498498
C_left,C,3.681556195965418,0.003802443735929575,0.02143946328090311
C_left,C,3.685158501440922,0.0036924069839132725,0.021461470631306368
C_left,C,3.688760806916427,0.003582646779965482,0.021483422672095926
C_left,C,3.692363112391931,0.0034733798833080707,0.021505276051427408
C_left,C,3.695965417867435,0.003364526506178248,0.021527046726853374
C_left,C,3.69956772334294,0.003255736866196997,0.021548804654849624
C_left,C,3.703170028818444,0.003146513706944392,0.021570649286700144
C_left,C,3.706772334293948,0.003036387696336376,0.021592674488821746
C_left,C,3.710374639769453,0.002925083656417757,0.02161493529680547
C_left,C,3.713976945244957,0.002812618568012174,0.02163742831448659
C_left,C,3.717579250720461,0.0026992962618017304,0.021660092775728675
C_left,C,3.721181556195966,0.0025856002352930793,0.021682831981030406
C_left,C,3.72478386167147,0.002472022209565857,0.02170554758617585
C_left,C,3.7283861671469745,0.0023588870171784427,0.021728174624653332
C_left,C,3.731988472622479,0.0022462359788361095,0.0217507048323218
C_left,C,3.7355907780979827,0.002133810432124586,0.021773189941664106
C_left,C,3.7391930835734875,0.002021141700119427,0.021795723688065136
C_left,C,3.742795389048992,0.0019077160244671265,0.021818408823195596
C_left,C,3.7463976945244957,0.001793156232622689,0.021841320781564484
C_left,C,3.7500000000000004,0.001677355709468623,0.021864480886195296
C_left,C,3.7536023054755043,0.001560516891532403,0.02188784864978254
C_left,C,3.7572046109510087,0.001443080188723387,0.021911335990344345
C_left,C,3.7608069164265134,0.0013255680802312885,0.021934838412042763
C_left,C,3.7644092219020173,0.0012083993610639081,0.02195827215587624
C_left,C,3.7680115273775217,0.0010917393623130032,0.02198160415562642
C_left,C,3.7716138328530264,0.000975439493139927,0.022004864129461038
C_left,C,3.7752161383285303,0.0008590879791797729,0.022028134432253068
C_left,C,3.7788184438040346,0.000742154288561115,0.0220515211703768
C_left,C,3.7824207492795394,0.0006241763899141325,0.022075116750106195
C_left,C,3.7860230547550433,0.000504924544022329,0.022098967119284555
C_left,C,3.7896253602305476,0.0003844833575112539,0.022123055356586773
C_left,C,3.7932276657060524,0.0002632225814902417,0.022147307511790976
C_left,C,3.7968299711815563,0.000141666506894356,0.02217161872671015
C_left,C,3.8004322766570606,2.0307862296282992e-05,0.022195890455629766
C_left,C,3.8040345821325654,-0.00010056795781886524,0.022220065619652795
C_left,C,3.8076368876080693,-0.000220985865271651,0.022244149201143353
C_left,C,3.8112391930835736,-0.00034127433877006015,0.022268206895843034
C_left,C,3.8148414985590784,-0.000461950845779776,0.022292342197244977
C_left,C,3.8184438040345823,-0.0005835396026560829,0.02231665994862024
C_left,C,3.8220461095100866,-0.00070638606972164,0.02234122924203335
C_left,C,3.8256484149855914,-0.0008305340459658303,0.02236605883728219
C_left,C,3.8292507204610953,-0.0009557093140475206,0.022391093890898526
C_left,C,3.8328530259365996,-0.0010814161593093894,0.0224162352599509
C_left,C,3.8364553314121044,-0.001207113031844107,0.022441374634457844
C_left,C,3.8400576368876083,-0.0013324053499656932,0.02246643309808216
C_left,C,3.8436599423631126,-0.0014571870530545828,0.022491389438699938
C_left,C,3.8472622478386174,-0.0015816803778118142,0.022516288103651385
C_left,C,3.8508645533141213,-0.001706359229053895,0.0225412238738998
C_left,C,3.8544668587896256,-0.0018317827854789227,0.022566308585184807
C_left,C,3.8580691642651304,-0.0019583979934869413,0.022591631626786412
C_left,C,3.8616714697406342,-0.0020863809438705443,0.02261722821686313
C_left,C,3.8652737752161386,-0.002215573666311461,0.022643066761351315
C_left,C,3.8688760806916433,-0.002345539271089083,0.02266905988230684
C_left,C,3.8724783861671472,-0.0024757164494976966,0.02269509531798856
C_left,C,3.876080691642651,-0.0026056189587666885,0.02272107581984236
C_left,C,3.8796829971181555,-0.0027350094636582264,0.02274695392082067
C_left,C,3.8832853025936602,-0.00286398585492988,0.022772749199074998
C_left,C,3.886887608069164,-0.002992948935122313,0.022798541815113482
C_left,C,3.8904899135446684,-0.0031224623394131186,0.022824444495971645
C_left,C,3.894092219020173,-0.0032530538927838235,0.022850562806645786
C_left,C,3.897694524495677,-0.0033850286612839052,0.022876957760345804
C_left,C,3.9012968299711814,-0.00351836016679013,0.02290362406144705
C_left,C,3.904899135446686,-0.003652698817577957,0.022930491791604612
C_left,C,3.90850144092219,-0.003787495175546435,0.02295745106319831
C_left,C,3.9121037463976944,-0.003922194876837723,0.022984391003456565
C_left,C,3.915706051873199,-0.004056436341798594,0.023011239296448743
C_left,C,3.919308357348703,-0.004190181053969909,0.023037988238883006
C_left,C,3.9229106628242074,-0.004323729766920045,0.02306469798147303
C_left,C,3.926512968299712,-0.004457618270093194,0.023091475682107662
C_left,C,3.930115273775216,-0.0045924290954410425,0.02311843784717723
C_left,C,3.9337175792507204,-0.004728585603924527,0.023145669148873928
C_left,C,3.937319884726225,-0.00486620151023305,0.023173192330135633
C_left,C,3.940922190201729,-0.00500503960710855,0.02320095994951073
C_left,C,3.9445244956772334,-0.0051445949509421034,0.023228871018277444
C_left,C,3.948126801152738,-0.00528427363840229,0.02325680675576948
C_left,C,3.951729106628242,-0.005423604185240374,0.023284672865137097
C_left,C,3.9553314121037464,-0.005562406587717445,0.023312433345632513
C_left,C,3.958933717579251,-0.005700858765176499,0.023340123781124322
C_left,C,3.962536023054755,-0.0058394362037551654,0.023367839268840056
C_left,C,3.9661383285302594,-0.005978745534650965,0.023395701135019216
C_left,C,3.969740634005764,-0.00611931058004001,0.023423814144097024
C_left,C,3.973342939481268,-0.006261386617893308,0.023452229351667686
C_left,C,3.9769452449567724,-0.0064048690205341765,0.023480925832195857
C_left,C,3.980547550432277,-0.006549329267991311,0.023509817881687285
C_left,C,3.984149855907781,-0.00669416626966206,0.023538785282021434
C_left,C,3.9877521613832854,-0.006838819888945463,0.023567716005878116
C_left,C,3.99135446685879,-0.006982971157916812,0.023596546259672384
C_left,C,3.994956772334294,-0.007126657960883304,0.023625283620265683
C_left,C,3.998559077809798,-0.007270264586754899,0.02365400494544
C_left,C,4.002161383285303,-0.0074143881244131266,0.023682829652971648
C_left,C,4.0057636887608075,-0.007559628453790562,0.023711877718847134
C_left,C,4.009365994236311,-0.007706376009865805,0.02374122723006218
C_left,C,4.012968299711816,-0.007854672727248753,0.023770886573538774
C_left,C,4.0165706051873205,-0.008004196017237336,0.02380079123153649
C_left,C,4.020172910662824,-0.008154372207757797,0.023830826469640583
C_left,C,4.023775216138329,-0.008304579910311595,0.023860868010151342
C_left,C,4.0273775216138334,-0.008454371583757623,0.02389082634484055
C_left,C,4.030979827089337,-0.008603634664221108,0.023920678960933243
C_left,C,4.034582132564842,-0.008752634628689906,0.023950478953827
C_left,C,4.0381844380403455,-0.008901923965352308,0.023980336821159482
C_left,C,4.04178674351585,-0.009052148579008431,0.02401038174389071
C_left,C,4.045389048991355,-0.00920381980375002,0.024040715988839025
C_left,C,4.0489913544668585,-0.009357132839623823,0.024071378596013784
C_left,C,4.052593659942363,-0.009511896433650706,0.02410233131481916
C_left,C,4.056195965417868,-0.009667599494425668,0.024133471926974154
C_left,C,4.0597982708933715,-0.009823591824247276,0.024164670392938476
C_left,C,4.063400576368876,-0.009979315450833654,0.02419581511825575
C_left,C,4.067002881844381,-0.01013450465494947,0.024226852959078917
C_left,C,4.0706051873198845,-0.010289283395525371,0.024257808707194097
C_left,C,4.074207492795389,-0.010444124845649437,0.02428877699721891
C_left,C,4.077809798270894,-0.010599686536022218,0.024319889335293467
C_left,C,4.0814121037463975,-0.010756578902683651,0.024351267808625753
C_left,C,4.085014409221902,-0.010915149080842186,0.024382981844257457
C_left,C,4.088616714697407,-0.011075356900026654,0.024415023408094354
C_left,C,4.0922190201729105,-0.011236787765942788,0.024447309581277582
C_left,C,4.095821325648415,-0.01139879875086993,0.02447971177826301
C_left,C,4.09942363112392,-0.011560746839825208,0.024512101396054062
C_left,C,4.1030259365994235,-0.011722218737667451,0.02454439577562251
C_left,C,4.106628242074928,-0.011883180550625068,0.024576588138214034
C_left,C,4.110230547550433,-0.0120439935918174,0.024608750746452503
C_left,C,4.1138328530259365,-0.012205289789501203,0.024641009985989264
C_left,C,4.117435158501441,-0.012367750042318371,0.024673502036552695
C_left,C,4.121037463976946,-0.012531863661856813,0.024706324760460384
C_left,C,4.1246397694524495,-0.012697754299348163,0.024739502887958655
C_left,C,4.128242074927954,-0.012865134703208433,0.024772978968730708
C_left,C,4.131844380403459,-0.01303340728270576,0.024806633484630174
C_left,C,4.1354466858789625,-0.013201875733929275,0.024840327174874877
C_left,C,4.139048991354467,-0.01336999325733597,0.024873950679556216
C_left,C,4.142651296829972,-0.013537559366308105,0.02490746390135064
C_left,C,4.1462536023054755,-0.013704794945787314,0.024940911017246485
C_left,C,4.14985590778098,-0.01387226801074496,0.024974405630238013
C_left,C,4.153458213256485,-0.014040695502091308,0.025008091128507284
C_left,C,4.1570605187319885,-0.014210690713602639,0.02504209017080955
C_left,C,4.160662824207493,-0.014382545773382787,0.02507646118276558
C_left,C,4.164265129682998,-0.014556126782982935,0.025111177384685608
C_left,C,4.167867435158501,-0.014730919720867307,0.025146135972262486
C_left,C,4.171469740634006,-0.014906211885478714,0.025181194405184765
C_left,C,4.175072046109511,-0.01508134534604695,0.02521622109729841
C_left,C,4.178674351585014,-0.015255952797297922,0.025251142587548604
C_left,C,4.182276657060519,-0.015430091809801708,0.025285970390049362
C_left,C,4.185878962536024,-0.01560422897522401,0.025320797823133824
C_left,C,4.189481268011527,-0.01577907846296912,0.025355767720682845
C_left,C,4.193083573487032,-0.015955351312358885,0.0253910222905608
C_left,C,4.196685878962537,-0.01613350395354463,0.025426652818797947
C_left,C,4.20028818443804,-0.016313575394932563,0.025462667107075534
C_left,C,4.203890489913545,-0.01649517166282854,0.02549898636065473
C_left,C,4.20749279538905,-0.016677604158058076,0.025535472859700637
C_left,C,4.211095100864553,-0.01686013390492225,0.02557197880907347
C_left,C,4.214697406340058,-0.017042235634981508,0.025608399155085323
C_left,C,4.218299711815563,-0.01722378792447799,0.02564470961298462
C_left,C,4.221902017291066,-0.01740512117175761,0.025680976262440543
C_left,C,4.225504322766571,-0.017586905228263096,0.02571733307374164
C_left,C,4.229106628242076,-0.017769915385892163,0.025753935105267457
C_left,C,4.232708933717579,-0.017954758998684872,0.025790903827825996
C_left,C,4.236311239193084,-0.01814165967617799,0.02582828396332462
C_left,C,4.239913544668589,-0.018330376285439057,0.02586602728517683
C_left,C,4.243515850144092,-0.018520286668852345,0.025904009361859492
C_left,C,4.247118155619597,-0.018710607634563208,0.025942073555001662
C_left,C,4.250720461095101,-0.018900674068196323,0.025980086841728284
C_left,C,4.254322766570605,-0.019090178349830306,0.026017987698055085
C_left,C,4.25792507204611,-0.019279284566058562,0.026055808941300735
C_left,C,4.261527377521614,-0.01946857583937385,0.026093667195963788
C_left,C,4.265129682997118,-0.01965885211945046,0.026131722451979113
C_left,C,4.268731988472623,-0.01985084912710283,0.026170121853509587
C_left,C,4.272334293948127,-0.02004497778994057,0.026208947586077138
C_left,C,4.275936599423631,-0.020241177060956978,0.02624818744028042
C_left,C,4.279538904899136,-0.020438933463274113,0.026287738720743845
C_left,C,4.28314121037464,-0.020637461841140382,0.026327444396317096
C_left,C,4.286743515850144,-0.0208359843914865,0.026367148906386324
C_left,C,4.290345821325649,-0.02103400953461428,0.02640675393501188
C_left,C,4.293948126801152,-0.021231511380595453,0.026446254304208112
C_left,C,4.297550432276657,-0.021428945047746235,0.026485741037638268
C_left,C,4.301152737752162,-0.02162709092804514,0.02652537021369805
C_left,C,4.304755043227665,-0.02182678180173972,0.026565308388436966
C_left,C,4.30835734870317,-0.022028608873676442,0.02660567380282431
C_left,C,4.311959654178675,-0.022232711168201802,0.02664649426172938
C_left,C,4.315561959654178,-0.022438723998522713,0.026687696827793563
C_left,C,4.319164265129683,-0.022645906303329296,0.026729133288754883
C_left,C,4.322766570605188,-0.02285340316756868,0.026770632661602758
C_left,C,4.326368876080691,-0.02306055133049988,0.026812062294189
C_left,C,4.329971181556196,-0.023267119331202412,0.0268533758943295
