condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,0.01,0.6052137643378519,4.531378366370761e-11,-3.475874993400587e-11,0.04531378366370761,-0.03475874993400587,0.18125513465483042,-0.13903499973602348
with EDL,0.01,0.6054640250260688,4.5638810705319604e-11,-3.448268137994686e-11,0.0456388107053196,-0.03448268137994686,0.1825552428212784,-0.1379307255197874
with EDL,0.01,0.6057142857142858,4.596616910329258e-11,-3.420880547800224e-11,0.04596616910329258,-0.03420880547800224,0.1838646764131703,-0.13683522191200895
with EDL,0.01,0.6059645464025026,4.62958755799964e-11,-3.3937104813210556e-11,0.046295875579996405,-0.03393710481321056,0.1851835023199856,-0.13574841925284223
with EDL,0.01,0.6062148070907195,4.662794697774761e-11,-3.3667562108926904e-11,0.04662794697774761,-0.03366756210892691,0.18651178791099043,-0.1346702484357076
with EDL,0.01,0.6064650677789364,4.696240025966934e-11,-3.3400160225724804e-11,0.04696240025966934,-0.033400160225724805,0.18784960103867734,-0.13360064090289922
with EDL,0.01,0.6067153284671533,4.729925251055793e-11,-3.313488216030643e-11,0.04729925251055793,-0.033134882160306425,0.18919701004223172,-0.1325395286412257
with EDL,0.01,0.6069655891553702,4.763852093775591e-11,-3.287171104442097e-11,0.04763852093775591,-0.03287171104442097,0.19055408375102362,-0.1314868441776839
with EDL,0.01,0.6072158498435871,4.798022287203007e-11,-3.2610630143792844e-11,0.04798022287203007,-0.03261063014379285,0.19192089148812028,-0.13044252057517136
with EDL,0.01,0.607466110531804,4.832437576845814e-11,-3.2351622857056595e-11,0.04832437576845814,-0.032351622857056596,0.19329750307383256,-0.12940649142822638
with EDL,0.01,0.6077163712200209,4.867099720731954e-11,-3.209467271470207e-11,0.04867099720731954,-0.03209467271470207,0.19468398882927815,-0.12837869085880826
with EDL,0.01,0.6079666319082377,4.902010489499363e-11,-3.183976337802662e-11,0.04902010489499363,-0.031839763378026624,0.19608041957997452,-0.12735905351210647
with EDL,0.01,0.6082168925964546,4.937171666486418e-11,-3.158687863809664e-11,0.04937171666486418,-0.031586878638096644,0.1974868666594567,-0.12634751455238655
with EDL,0.01,0.6084671532846715,4.972585047823057e-11,-3.1336002414716504e-11,0.04972585047823057,-0.031336002414716506,0.19890340191292227,-0.125344009658866
with EDL,0.01,0.6087174139728884,5.008252442522482e-11,-3.108711875540641e-11,0.050082524425224824,-0.03108711875540641,0.20033009770089927,-0.12434847502162563
with EDL,0.01,0.6089676746611054,5.044175672573639e-11,-3.084021183438758e-11,0.05044175672573639,-0.03084021183438758,0.20176702690294557,-0.1233608473375503
with EDL,0.01,0.6092179353493222,5.080356573034201e-11,-3.0595265951576566e-11,0.05080356573034201,-0.030595265951576568,0.20321426292136802,-0.12238106380630626
with EDL,0.01,0.6094681960375391,5.116796992124378e-11,-3.0352265531586244e-11,0.051167969921243776,-0.030352265531586244,0.2046718796849751,-0.12140906212634496
with EDL,0.01,0.609718456725756,5.153498791321331e-11,-3.0111195122735823e-11,0.05153498791321331,-0.030111195122735822,0.20613995165285323,-0.12044478049094327
with EDL,0.01,0.609968717413973,5.190463845454226e-11,-2.9872039396068195e-11,0.05190463845454226,-0.029872039396068195,0.20761855381816902,-0.11948815758427277
with EDL,0.01,0.6102189781021898,5.2276940427999615e-11,-2.9634783144375504e-11,0.052276940427999616,-0.029634783144375502,0.20910776171199844,-0.118539132577502
with EDL,0.01,0.6104692387904067,5.2651912851797675e-11,-2.939941128123159e-11,0.052651912851797676,-0.02939941128123159,0.21060765140719068,-0.11759764512492635
with EDL,0.01,0.6107194994786236,5.302957488056214e-11,-2.916590884003319e-11,0.05302957488056214,-0.029165908840033186,0.21211829952224856,-0.11666363536013274
with EDL,0.01,0.6109697601668405,5.340994580631156e-11,-2.893426097304799e-11,0.053409945806311566,-0.028934260973047993,0.21363978322524624,-0.11573704389219196
with EDL,0.01,0.6112200208550573,5.379304505944199e-11,-2.870445295047061e-11,0.05379304505944199,-0.02870445295047061,0.21517218023776793,-0.11481781180188243
with EDL,0.01,0.6114702815432742,5.417889220972034e-11,-2.8476470159485976e-11,0.054178892209720345,-0.028476470159485977,0.21671556883888135,-0.1139058806379439
with EDL,0.01,0.6117205422314911,5.4567506967283495e-11,-2.8250298103340133e-11,0.0545675069672835,-0.02825029810334013,0.21827002786913396,-0.11300119241336053
with EDL,0.01,0.6119708029197081,5.495890918364552e-11,-2.8025922400418267e-11,0.05495890918364552,-0.028025922400418266,0.21983563673458206,-0.11210368960167306
with EDL,0.01,0.6122210636079249,5.535311885271118e-11,-2.7803328783330688e-11,0.05535311885271118,-0.027803328783330687,0.2214124754108447,-0.11121331513332275
with EDL,0.01,0.6124713242961418,5.575015611179805e-11,-2.758250309800501e-11,0.05575015611179805,-0.027582503098005008,0.22300062444719218,-0.11033001239202003
with EDL,0.01,0.6127215849843587,5.615004124266469e-11,-2.7363431302786455e-11,0.05615004124266469,-0.027363431302786456,0.22460016497065874,-0.10945372521114581
with EDL,0.01,0.6129718456725756,5.6552794672546815e-11,-2.71460994675451e-11,0.05655279467254681,-0.0271460994675451,0.22621117869018725,-0.10858439787018039
with EDL,0.01,0.6132221063607926,5.695843697520101e-11,-2.6930493772789714e-11,0.056958436975201004,-0.026930493772789714,0.22783374790080402,-0.10772197509115886
with EDL,0.01,0.6134723670490094,5.736698887195468e-11,-2.6716600508789587e-11,0.05736698887195468,-0.026716600508789587,0.2294679554878187,-0.10686640203515835
with EDL,0.01,0.6137226277372263,5.777847123276608e-11,-2.6504406074702125e-11,0.05777847123276608,-0.026504406074702124,0.2311138849310643,-0.1060176242988085
with EDL,0.01,0.6139728884254432,5.8192905077289435e-11,-2.629389697770851e-11,0.058192905077289435,-0.026293896977708512,0.2327716203091577,-0.10517558791083403
with EDL,0.01,0.61422314911366,5.861031157594886e-11,-2.6085059832155352e-11,0.05861031157594886,-0.026085059832155352,0.23444124630379543,-0.10434023932862141
with EDL,0.01,0.6144734098018769,5.903071205101988e-11,-2.5877881358703987e-11,0.05903071205101988,-0.02587788135870399,0.23612284820407953,-0.10351152543481594
with EDL,0.01,0.6147236704900938,5.945412797771858e-11,-2.567234838348559e-11,0.059454127977718575,-0.02567234838348559,0.23781651191087427,-0.10268939353394235
with EDL,0.01,0.6149739311783108,5.988058098529876e-11,-2.5468447837263817e-11,0.05988058098529876,-0.025468447837263816,0.23952232394119502,-0.10187379134905526
with EDL,0.01,0.6152241918665277,6.031009285815628e-11,-2.526616675460376e-11,0.06031009285815628,-0.02526616675460376,0.24124037143262508,-0.10106466701841503
with EDL,0.01,0.6154744525547445,6.074268553694268e-11,-2.506549227304731e-11,0.060742685536942675,-0.025065492273047312,0.2429707421477707,-0.10026196909218923
with EDL,0.01,0.6157247132429614,6.117838111968543e-11,-2.4866411632295393e-11,0.061178381119685425,-0.024866411632295395,0.2447135244787417,-0.09946564652918156
with EDL,0.01,0.6159749739311783,6.161720186291705e-11,-2.466891217339663e-11,0.06161720186291705,-0.02466891217339663,0.2464688074516682,-0.09867564869358651
with EDL,0.01,0.6162252346193953,6.205917018281186e-11,-2.4472981337942196e-11,0.06205917018281185,-0.024472981337942196,0.2482366807312474,-0.09789192535176877
with EDL,0.01,0.6164754953076121,6.250430865633041e-11,-2.4278606667267758e-11,0.06250430865633042,-0.02427860666726776,0.2500172346253216,-0.09711442666907102
with EDL,0.01,0.616725755995829,6.295264002237442e-11,-2.4085775801660506e-11,0.06295264002237443,-0.024085775801660506,0.25181056008949765,-0.09634310320664202
with EDL,0.01,0.6169760166840459,6.340418718294672e-11,-2.3894476479573893e-11,0.06340418718294673,-0.023894476479573892,0.25361674873178686,-0.09557790591829557
with EDL,0.01,0.6172262773722628,6.385897320432224e-11,-2.3704696536847578e-11,0.06385897320432224,-0.023704696536847578,0.25543589281728896,-0.09481878614739031
with EDL,0.01,0.6174765380604796,6.431702131822543e-11,-2.3516423905934246e-11,0.06431702131822542,-0.023516423905934246,0.2572680852729017,-0.09406569562373698
with EDL,0.01,0.6177267987486965,6.477835492301781e-11,-2.3329646615131888e-11,0.06477835492301781,-0.02332964661513189,0.25911341969207125,-0.09331858646052754
with EDL,0.01,0.6179770594369134,6.524299758489249e-11,-2.314435278782294e-11,0.06524299758489249,-0.023144352787822942,0.2609719903395699,-0.09257741115129176
with EDL,0.01,0.6182273201251304,6.57109730390788e-11,-2.2960530641718738e-11,0.0657109730390788,-0.022960530641718737,0.2628438921563152,-0.09184212256687495
with EDL,0.01,0.6184775808133472,6.61823051910537e-11,-2.277816848811074e-11,0.0661823051910537,-0.02277816848811074,0.2647292207642148,-0.09111267395244295
with EDL,0.01,0.6187278415015641,6.665701811776382e-11,-2.2597254731126826e-11,0.06665701811776382,-0.022597254731126826,0.26662807247105524,-0.09038901892450729
with EDL,0.01,0.618978102189781,6.713513606885534e-11,-2.2417777866994216e-11,0.06713513606885534,-0.022417777866994216,0.26854054427542134,-0.08967111146797686
with EDL,0.01,0.619228362877998,6.761668346791241e-11,-2.2239726483307815e-11,0.0676166834679124,-0.022239726483307815,0.2704667338716496,-0.08895890593323125
with EDL,0.01,0.6194786235662149,6.810168491370405e-11,-2.2063089258304865e-11,0.06810168491370405,-0.022063089258304865,0.27240673965481615,-0.08825235703321946
with EDL,0.01,0.6197288842544317,6.859016518144263e-11,-2.188785496014457e-11,0.06859016518144263,-0.02188785496014457,0.2743606607257705,-0.08755141984057828
with EDL,0.01,0.6199791449426486,6.908214922404764e-11,-2.1714012446194177e-11,0.06908214922404764,-0.021714012446194177,0.27632859689619055,-0.0868560497847767
with EDL,0.01,0.6202294056308655,6.957766217342144e-11,-2.1541550662320425e-11,0.06957766217342144,-0.021541550662320424,0.27831064869368577,-0.0861662026492817
with EDL,0.01,0.6204796663190824,7.007672934173252e-11,-2.1370458642186605e-11,0.07007672934173252,-0.021370458642186604,0.28030691736693003,-0.08548183456874642
with EDL,0.01,0.6207299270072992,7.057937622270859e-11,-2.1200725506555223e-11,0.07057937622270859,-0.02120072550655522,0.28231750489083435,-0.08480290202622089
with EDL,0.01,0.6209801876955161,7.108562849293913e-11,-2.1032340462596244e-11,0.07108562849293913,-0.021032340462596246,0.28434251397175647,-0.08412936185038497
with EDL,0.01,0.6212304483837331,7.159551201318691e-11,-2.0865292803200796e-11,0.07159551201318691,-0.020865292803200795,0.28638204805274764,-0.08346117121280318
with EDL,0.01,0.62148070907195,7.210905282970848e-11,-2.069957190630045e-11,0.07210905282970848,-0.020699571906300448,0.2884362113188339,-0.08279828762520179
with EDL,0.01,0.6217309697601668,7.262627717558572e-11,-2.0535167234191636e-11,0.07262627717558572,-0.020535167234191635,0.29050510870234286,-0.08214066893676654
with EDL,0.01,0.6219812304483837,7.314721147206511e-11,-2.0372068332865597e-11,0.07314721147206511,-0.020372068332865596,0.29258884588826045,-0.08148827333146239
with EDL,0.01,0.6222314911366007,7.367188232990807e-11,-2.0210264831343662e-11,0.07367188232990807,-0.020210264831343663,0.29468752931963227,-0.08084105932537464
with EDL,0.01,0.6224817518248176,7.42003165507488e-11,-2.0049746441018016e-11,0.0742003165507488,-0.020049746441018017,0.2968012662029952,-0.08019898576407206
with EDL,0.01,0.6227320125130344,7.473254112846554e-11,-1.9890502954997072e-11,0.07473254112846554,-0.019890502954997072,0.2989301645138621,-0.07956201181998829
with EDL,0.01,0.6229822732012513,7.526858325055796e-11,-1.9732524247456695e-11,0.07526858325055796,-0.019732524247456695,0.30107433300223185,-0.07893009698982678
with EDL,0.01,0.6232325338894682,7.580847029953659e-11,-1.9575800272996392e-11,0.07580847029953659,-0.019575800272996394,0.30323388119814637,-0.07830320109198556
with EDL,0.01,0.6234827945776851,7.635222985432134e-11,-1.9420321066000312e-11,0.07635222985432134,-0.01942032106600031,0.3054089194172853,-0.07768128426400124
with EDL,0.01,0.623733055265902,7.689988969165031e-11,-1.92660767400038e-11,0.0768998896916503,-0.0192660767400038,0.3075995587666012,-0.07706430696001519
with EDL,0.01,0.6239833159541188,7.74514777874991e-11,-1.911305748706459e-11,0.0774514777874991,-0.019113057487064593,0.3098059111499964,-0.07645222994825836
with EDL,0.01,0.6242335766423358,7.800702231850943e-11,-1.8961253577139156e-11,0.07800702231850944,-0.018961253577139157,0.3120280892740377,-0.07584501430855661
with EDL,0.01,0.6244838373305527,7.856655166342815e-11,-1.881065535746423e-11,0.07856655166342814,-0.018810655357464227,0.3142662066537126,-0.07524262142985691
with EDL,0.01,0.6247340980187696,7.913009440455827e-11,-1.866125325194269e-11,0.07913009440455827,-0.01866125325194269,0.3165203776182331,-0.07464501300777075
with EDL,0.01,0.6249843587069864,7.969767932921747e-11,-1.8513037760534788e-11,0.07969767932921748,-0.018513037760534787,0.31879071731686986,-0.07405215104213915
with EDL,0.01,0.6252346193952033,8.026933543120983e-11,-1.836599945865414e-11,0.08026933543120983,-0.01836599945865414,0.3210773417248393,-0.07346399783461656
with EDL,0.01,0.6254848800834203,8.084509191230631e-11,-1.8220128996568257e-11,0.08084509191230631,-0.018220128996568257,0.32338036764922523,-0.07288051598627303
with EDL,0.01,0.6257351407716372,8.142497818373565e-11,-1.8075417098804357e-11,0.08142497818373565,-0.018075417098804357,0.3256999127349426,-0.07230166839521743
with EDL,0.01,0.625985401459854,8.200902386768901e-11,-1.7931854563559134e-11,0.08200902386768902,-0.017931854563559134,0.328036095470756,-0.07172741825423654
with EDL,0.01,0.6262356621480709,8.259725879883091e-11,-1.7789432262113974e-11,0.08259725879883091,-0.017789432262113974,0.3303890351953236,-0.0711577290484559
with EDL,0.01,0.6264859228362878,8.318971302582472e-11,-1.764814113825431e-11,0.08318971302582472,-0.01764814113825431,0.33275885210329886,-0.07059256455301724
with EDL,0.01,0.6267361835245047,8.378641681286663e-11,-1.7507972207693887e-11,0.08378641681286662,-0.017507972207693887,0.3351456672514665,-0.07003188883077555
with EDL,0.01,0.6269864442127215,8.438740064123252e-11,-1.7368916557503365e-11,0.08438740064123253,-0.017368916557503365,0.33754960256493005,-0.06947566623001346
with EDL,0.01,0.6272367049009385,8.499269521083439e-11,-1.7230965345543576e-11,0.08499269521083438,-0.017230965345543577,0.33997078084333754,-0.0689238613821743
with EDL,0.01,0.6274869655891554,8.560233144178833e-11,-1.7094109799903485e-11,0.08560233144178833,-0.017094109799903483,0.34240932576715327,-0.06837643919961393
with EDL,0.01,0.6277372262773723,8.62163404759953e-11,-1.6958341218342156e-11,0.0862163404759953,-0.016958341218342155,0.3448653619039812,-0.06783336487336862
with EDL,0.01,0.6279874869655891,8.683475367873047e-11,-1.6823650967735462e-11,0.08683475367873048,-0.016823650967735464,0.34733901471492185,-0.06729460387094184
with EDL,0.01,0.628237747653806,8.745760264024656e-11,-1.6690030483527197e-11,0.08745760264024656,-0.016690030483527196,0.3498304105609862,-0.06676012193410878
with EDL,0.01,0.628488008342023,8.80849191773872e-11,-1.655747126918439e-11,0.0880849191773872,-0.01655747126918439,0.3523396767095488,-0.06622988507673756
with EDL,0.01,0.6287382690302399,8.871673533521083e-11,-1.642596489565726e-11,0.08871673533521084,-0.016425964895657258,0.3548669413408433,-0.06570385958262903
with EDL,0.01,0.6289885297184568,8.935308338863045e-11,-1.6295503000842932e-11,0.08935308338863045,-0.016295503000842933,0.3574123335545218,-0.06518201200337173
with EDL,0.01,0.6292387904066736,8.999399584406014e-11,-1.6166077289053872e-11,0.08999399584406013,-0.016166077289053872,0.35997598337624054,-0.06466430915621549
with EDL,0.01,0.6294890510948905,9.063950544107629e-11,-1.6037679530490377e-11,0.0906395054410763,-0.016037679530490376,0.3625580217643051,-0.0641507181219615
with EDL,0.01,0.6297393117831074,9.128964515408998e-11,-1.5910301560717276e-11,0.09128964515408998,-0.015910301560717276,0.3651585806163599,-0.0636412062428691
with EDL,0.01,0.6299895724713243,9.19444481940314e-11,-1.5783935280144786e-11,0.0919444481940314,-0.015783935280144785,0.36777779277612554,-0.06313574112057914
with EDL,0.01,0.6302398331595411,9.260394801004626e-11,-1.5658572653513407e-11,0.09260394801004626,-0.015658572653513406,0.37041579204018504,-0.06263429061405362
with EDL,0.01,0.6304900938477581,9.326817829120495e-11,-1.553420570938301e-11,0.09326817829120496,-0.015534205709383008,0.37307271316481977,-0.062136822837532024
with EDL,0.01,0.630740354535975,9.393717296822218e-11,-1.5410826539626127e-11,0.09393717296822218,-0.015410826539626126,0.3757486918728887,-0.0616433061585045
with EDL,0.01,0.6309906152241919,9.461096621519195e-11,-1.5288427298924833e-11,0.09461096621519195,-0.015288427298924833,0.3784438648607678,-0.061153709195699325
with EDL,0.01,0.6312408759124087,9.528959245133222e-11,-1.5167000204271998e-11,0.09528959245133221,-0.015167000204271999,0.38115836980532886,-0.060668000817087994
with EDL,0.01,0.6314911366006257,9.597308634274378e-11,-1.504653753447641e-11,0.09597308634274378,-0.01504653753447641,0.3838923453709751,-0.06018615013790564
with EDL,0.01,0.6317413972888426,9.666148280417938e-11,-1.4927031629671895e-11,0.09666148280417938,-0.014927031629671895,0.3866459312167175,-0.05970812651868758
with EDL,0.01,0.6319916579770595,9.735481700082987e-11,-1.480847489083e-11,0.09735481700082987,-0.014808474890829999,0.38941926800331944,-0.05923389956331999
with EDL,0.01,0.6322419186652763,9.805312435011884e-11,-1.4690859779277017e-11,0.09805312435011884,-0.014690859779277017,0.39221249740047537,-0.05876343911710806
with EDL,0.01,0.6324921793534932,9.875644052351209e-11,-1.4574178816214517e-11,0.0987564405235121,-0.014574178816214516,0.3950257620940483,-0.058296715264858065
with EDL,0.01,0.6327424400417101,9.946480144834037e-11,-1.4458424582243818e-11,0.09946480144834037,-0.014458424582243818,0.3978592057933614,-0.057833698328975267
with EDL,0.01,0.632992700729927,1.001782433096336e-10,-1.4343589716894246e-11,0.10017824330963361,-0.014343589716894246,0.4007129732385344,-0.05737435886757698
with EDL,0.01,0.6332429614181438,1.008968025519707e-10,-1.4229666918155032e-11,0.1008968025519707,-0.014229666918155031,0.4035872102078828,-0.056918667672620125
with EDL,0.01,0.6334932221063608,1.0162051588134016e-10,-1.411664894201099e-11,0.10162051588134016,-0.014116648942010989,0.4064820635253606,-0.056466595768043956
with EDL,0.01,0.6337434827945777,1.023494202670149e-10,-1.4004528601982103e-11,0.10234942026701489,-0.014004528601982104,0.40939768106805957,-0.05601811440792841
with EDL,0.01,0.6339937434827946,1.0308355294344241e-10,-1.3893298768666248e-11,0.10308355294344242,-0.013893298768666247,0.4123342117737696,-0.05557319507466499
with EDL,0.01,0.6342440041710115,1.038229514121448e-10,-1.3782952369286021e-11,0.1038229514121448,-0.013782952369286021,0.41529180564857915,-0.05513180947714408
with EDL,0.01,0.6344942648592283,1.0456765344363626e-10,-1.3673482387238996e-11,0.10456765344363626,-0.013673482387238997,0.418270613774545,-0.05469392954895598
with EDL,0.01,0.6347445255474453,1.0531769707935073e-10,-1.3564881861651476e-11,0.10531769707935072,-0.013564881861651475,0.4212707883174029,-0.0542595274466059
with EDL,0.01,0.6349947862356622,1.0607312063358599e-10,-1.3457143886936122e-11,0.10607312063358598,-0.013457143886936121,0.42429248253434393,-0.053828575547744485
with EDL,0.01,0.6352450469238791,1.0683396269546185e-10,-1.335026161235248e-11,0.10683396269546185,-0.01335026161235248,0.4273358507818474,-0.05340104644940992
with EDL,0.01,0.6354953076120959,1.0760026213088945e-10,-1.3244228241571625e-11,0.10760026213088944,-0.013244228241571624,0.43040104852355776,-0.052976912966286496
with EDL,0.01,0.6357455683003128,1.0837205808455846e-10,-1.3139037032243907e-11,0.10837205808455845,-0.013139037032243906,0.4334882323382338,-0.052556148128975626
with EDL,0.01,0.6359958289885297,1.0914938998193508e-10,-1.3034681295570225e-11,0.10914938998193507,-0.013034681295570226,0.4365975599277403,-0.052138725182280896
with EDL,0.01,0.6362460896767466,1.0993229753127742e-10,-1.2931154395876765e-11,0.10993229753127742,-0.012931154395876764,0.43972919012510964,-0.051724617583507056
with EDL,0.01,0.6364963503649635,1.1072082072566323e-10,-1.2828449750192936e-11,0.11072082072566324,-0.012828449750192936,0.4428832829026529,-0.051313799000771744
with EDL,0.01,0.6367466110531804,1.115149998450321e-10,-1.2726560827832997e-11,0.11151499984503209,-0.012726560827832996,0.44605999938012836,-0.050906243311331985
with EDL,0.01,0.6369968717413973,1.1231487545824473e-10,-1.2625481149980534e-11,0.11231487545824473,-0.012625481149980534,0.4492595018329789,-0.05050192459992213
with EDL,0.01,0.6372471324296142,1.131204884251544e-10,-1.252520428927663e-11,0.1131204884251544,-0.012525204289276629,0.45248195370061756,-0.050100817157106514
with EDL,0.01,0.637497393117831,1.1393187989869361e-10,-1.2425723869411138e-11,0.11393187989869362,-0.012425723869411138,0.4557275195947744,-0.04970289547764455
with EDL,0.01,0.637747653806048,1.1474909132697778e-10,-1.232703356471724e-11,0.11474909132697778,-0.012327033564717241,0.4589963653079111,-0.04930813425886896
with EDL,0.01,0.6379979144942649,1.155721644554207e-10,-1.2229127099769294e-11,0.1155721644554207,-0.012229127099769293,0.46228865782168277,-0.04891650839907717
with EDL,0.01,0.6382481751824818,1.164011413288687e-10,-1.21319982489836e-11,0.1164011413288687,-0.012131998248983599,0.4656045653154748,-0.048527992995934396
with EDL,0.01,0.6384984358706987,1.1723606429374758e-10,-1.2035640836222714e-11,0.11723606429374758,-0.012035640836222715,0.4689442571749903,-0.04814256334489085
with EDL,0.01,0.6387486965589155,1.1807697600022575e-10,-1.1940048734402658e-11,0.11807697600022575,-0.011940048734402658,0.47230790400090295,-0.047760194937610634
with EDL,0.01,0.6389989572471324,1.189239194043931e-10,-1.1845215865103307e-11,0.1189239194043931,-0.011845215865103308,0.47569567761757237,-0.047380863460413224
with EDL,0.01,0.6392492179353493,1.1977693777045534e-10,-1.1751136198181902e-11,0.11977693777045534,-0.011751136198181902,0.47910775108182135,-0.04700454479272761
with EDL,0.01,0.6394994786235662,1.2063607467294393e-10,-1.1657803751389596e-11,0.12063607467294393,-0.011657803751389596,0.4825442986917757,-0.046631215005558384
with EDL,0.01,0.6397497393117831,1.2150137399894237e-10,-1.1565212589991057e-11,0.12150137399894237,-0.011565212589991058,0.4860054959957694,-0.046260850359964224
with EDL,0.01,0.64,1.2237287995032682e-10,-1.1473356826387188e-11,0.12237287995032682,-0.011473356826387188,0.48949151980130723,-0.045893427305548753
with EDL,1.0,0.4,6.950181315372823e-12,-6.523181121968614e-10,0.006950181315372823,-0.6523181121968613,0.02780072526149129,-2.6092724487874452
with EDL,1.0,0.4002502606882169,6.986871356451731e-12,-6.486760955424074e-10,0.006986871356451731,-0.6486760955424075,0.027947485425806922,-2.5947043821696294
with EDL,1.0,0.4005005213764338,7.023755084436533e-12,-6.450544129627885e-10,0.007023755084436533,-0.6450544129627885,0.02809502033774613,-2.580217651851154
with EDL,1.0,0.4007507820646507,7.0608335218013555e-12,-6.414529509289837e-10,0.0070608335218013555,-0.6414529509289837,0.028243334087205422,-2.5658118037159348
with EDL,1.0,0.4010010427528676,7.098107696417961e-12,-6.378715965458219e-10,0.007098107696417961,-0.6378715965458218,0.028392430785671843,-2.5514863861832873
with EDL,1.0,0.4012513034410845,7.135578641584262e-12,-6.343102375484445e-10,0.007135578641584262,-0.6343102375484445,0.028542314566337046,-2.5372409501937776
with EDL,1.0,0.4015015641293014,7.173247396052931e-12,-6.307687622987955e-10,0.007173247396052931,-0.6307687622987954,0.028692989584211723,-2.5230750491951817
with EDL,1.0,0.40175182481751825,7.211115004060254e-12,-6.272470597821125e-10,0.0072111150040602544,-0.6272470597821125,0.028844460016241014,-2.50898823912845
with EDL,1.0,0.4020020855057352,7.249182515355033e-12,-6.237450196034472e-10,0.007249182515355033,-0.6237450196034472,0.028996730061420128,-2.4949800784137888
with EDL,1.0,0.40225234619395206,7.287450985227695e-12,-6.202625319842118e-10,0.0072874509852276954,-0.6202625319842118,0.02914980394091078,-2.481050127936847
with EDL,1.0,0.40250260688216893,7.325921474539568e-12,-6.167994877587293e-10,0.007325921474539568,-0.6167994877587293,0.02930368589815827,-2.467197951034917
with EDL,1.0,0.40275286757038586,7.364595049752238e-12,-6.133557783708173e-10,0.007364595049752238,-0.6133557783708172,0.029458380199008947,-2.453423113483269
with EDL,1.0,0.40300312825860274,7.403472782957173e-12,-6.099312958703865e-10,0.0074034727829571725,-0.6099312958703865,0.029613891131828687,-2.4397251834815457
with EDL,1.0,0.4032533889468196,7.442555751905402e-12,-6.065259329100476e-10,0.007442555751905402,-0.6065259329100476,0.029770223007621603,-2.42610373164019
with EDL,1.0,0.40350364963503654,7.481845040037422e-12,-6.03139582741756e-10,0.007481845040037422,-0.603139582741756,0.02992738016014969,-2.412558330967024
with EDL,1.0,0.4037539103232534,7.521341736513217e-12,-5.997721392134616e-10,0.007521341736513217,-0.5997721392134616,0.030085366946052863,-2.399088556853846
with EDL,1.0,0.4040041710114703,7.561046936242443e-12,-5.964234967657804e-10,0.007561046936242443,-0.5964234967657804,0.030244187744969772,-2.3856939870631217
with EDL,1.0,0.4042544316996872,7.6009617399148e-12,-5.930935504286874e-10,0.0076009617399148,-0.5930935504286875,0.030403846959659198,-2.3723742017147496
with EDL,1.0,0.4045046923879041,7.641087254030504e-12,-5.897821958182249e-10,0.007641087254030504,-0.5897821958182249,0.030564349016122015,-2.3591287832728995
with EDL,1.0,0.40475495307612097,7.681424590931026e-12,-5.864893291332311e-10,0.0076814245909310255,-0.586489329133231,0.030725698363724102,-2.345957316532924
with EDL,1.0,0.40500521376433785,7.721974868829887e-12,-5.832148471520865e-10,0.007721974868829888,-0.5832148471520865,0.030887899475319548,-2.332859388608346
with EDL,1.0,0.4052554744525548,7.762739211843653e-12,-5.799586472294752e-10,0.007762739211843653,-0.5799586472294752,0.03105095684737461,-2.3198345889179004
with EDL,1.0,0.40550573514077165,7.8037187500231e-12,-5.76720627293173e-10,0.0078037187500231,-0.576720627293173,0.031214875000092398,-2.306882509172692
with EDL,1.0,0.4057559958289885,7.844914619384565e-12,-5.735006858408411e-10,0.007844914619384564,-0.573500685840841,0.03137965847753826,-2.294002743363364
with EDL,1.0,0.40600625651720545,7.886327961941428e-12,-5.702987219368492e-10,0.007886327961941428,-0.5702987219368492,0.03154531184776571,-2.2811948877473966
with EDL,1.0,0.40625651720542233,7.927959925735723e-12,-5.671146352091131e-10,0.007927959925735724,-0.5671146352091131,0.03171183970294289,-2.2684585408364524
with EDL,1.0,0.4065067778936392,7.96981166487004e-12,-5.639483258459392e-10,0.007969811664870041,-0.5639483258459392,0.03187924665948016,-2.2557933033837565
with EDL,1.0,0.40675703858185613,8.01188433953948e-12,-5.607996945929044e-10,0.008011884339539478,-0.5607996945929044,0.032047537358157914,-2.2431987783716174
with EDL,1.0,0.407007299270073,8.054179116063797e-12,-5.576686427497453e-10,0.008054179116063797,-0.5576686427497453,0.03221671646425518,-2.230674570998981
with EDL,1.0,0.4072575599582899,8.096697166919772e-12,-5.545550721672544e-10,0.008096697166919773,-0.5545550721672544,0.032386788667679085,-2.2182202886690177
with EDL,1.0,0.4075078206465068,8.139439670773715e-12,-5.51458885244214e-10,0.008139439670773716,-0.5514588852442139,0.03255775868309486,-2.2058355409768557
with EDL,1.0,0.4077580813347237,8.182407812514052e-12,-5.483799849243345e-10,0.008182407812514052,-0.5483799849243346,0.03272963125005621,-2.193519939697338
with EDL,1.0,0.40800834202294056,8.22560278328431e-12,-5.453182746932048e-10,0.00822560278328431,-0.5453182746932048,0.03290241113313724,-2.1812730987728193
with EDL,1.0,0.4082586027111575,8.269025780516052e-12,-5.422736585752761e-10,0.008269025780516052,-0.5422736585752761,0.03307610312206421,-2.1690946343011044
with EDL,1.0,0.40850886339937437,8.312678007962065e-12,-5.392460411308492e-10,0.008312678007962065,-0.5392460411308492,0.03325071203184826,-2.1569841645233967
