L_support_nm,x_nm,material,phi_RP_V,sigma_C_per_m2,sigma_uC_per_cm2
3.0,10.782356471294262,Au,-0.15457003232166738,-0.03535060719930238,-3.5350607199302377
3.0,10.792958591718344,Au,-0.1545702720099495,-0.03535055926164595,-3.535055926164595
3.0,10.803560712142428,Au,-0.15457036929234552,-0.035350539805166746,-3.5350539805166745
3.0,10.814162832566511,Au,-0.15457020296091853,-0.035350573071452146,-3.5350573071452147
3.0,10.824764952990597,Au,-0.15456974457479672,-0.03535066474867651,-3.5350664748676506
3.0,10.835367073414684,Au,-0.1545690686096118,-0.035350799941713494,-3.5350799941713493
3.0,10.845969193838767,Au,-0.15456832620620145,-0.03535094842239556,-3.5350948422395563
3.0,10.856571314262853,Au,-0.15456769177091959,-0.03535107530945194,-3.535107530945194
3.0,10.86717343468694,Au,-0.15456730129344076,-0.035351153404947704,-3.5351153404947704
3.0,10.877775555111024,Au,-0.15456720419635384,-0.03535117282436508,-3.5351172824365085
3.0,10.888377675535109,Au,-0.1545673457645319,-0.035351144510729474,-3.5351144510729475
3.0,10.898979795959194,Au,-0.15456758640007615,-0.03535109638362063,-3.5351096383620626
3.0,10.909581916383278,Au,-0.15456775092635325,-0.035351063478365204,-3.5351063478365203
3.0,10.920184036807361,Au,-0.15456769052717426,-0.035351075558201,-3.5351075558201
3.0,10.930786157231443,Au,-0.15456733542015308,-0.03535114657960524,-3.535114657960524
3.0,10.941388277655534,Au,-0.154566719620122,-0.03535126973961145,-3.5351269739611455
3.0,10.951990398079618,Au,-0.15456596900448621,-0.03535141986273861,-3.535141986273861
3.0,10.962592518503701,Au,-0.15456525686705974,-0.035351562290223904,-3.53515622902239
3.0,10.973194638927787,Au,-0.15456474265311262,-0.03535166513301333,-3.535166513301333
3.0,10.983796759351872,Au,-0.1545645155339224,-0.03535171055685137,-3.535171055685137
3.0,10.994398879775956,Au,-0.15456456278814804,-0.035351701106006245,-3.5351701106006246
3.0,11.00500100020004,Au,-0.15456477420059625,-0.0353516588235166,-3.5351658823516603
3.0,11.015603120624126,Au,-0.1545649809575031,-0.035351617472135236,-3.5351617472135235
3.0,11.02620524104821,Au,-0.15456501531157107,-0.03535161060132164,-3.5351610601321637
3.0,11.036807361472293,Au,-0.1545647699284726,-0.035351659677941336,-3.5351659677941334
3.0,11.047409481896377,Au,-0.154564235918448,-0.03535176647994625,-3.535176647994625
3.0,11.058011602320468,Au,-0.15456350607686584,-0.03535191244826268,-3.5351912448262683
3.0,11.06861372274455,Au,-0.15456274215289187,-0.03535206523305748,-3.5352065233057477
3.0,11.079215843168633,Au,-0.15456211769062214,-0.035352190125511426,-3.5352190125511425
3.0,11.089817963592719,Au,-0.15456175664059446,-0.035352262335516964,-3.5352262335516964
3.0,11.100420084016802,Au,-0.15456168945599427,-0.035352275772437,-3.5352275772437
3.0,11.111022204440888,Au,-0.1545618422235718,-0.03535224521892149,-3.535224521892149
3.0,11.121624324864971,Au,-0.1545620627074921,-0.03535220112213743,-3.535220112213743
3.0,11.132226445289058,Au,-0.1545621741288744,-0.03535217883786097,-3.5352178837860975
3.0,11.142828565713144,Au,-0.1545620376821178,-0.03535220612721229,-3.535220612721229
3.0,11.153430686137227,Au,-0.15456160167916064,-0.03535229332780373,-3.5352293327803728
3.0,11.164032806561314,Au,-0.15456091992162393,-0.03535242967931106,-3.535242967931106
3.0,11.1746349269854,Au,-0.15456013277014372,-0.03535258710960711,-3.5352587109607114
3.0,11.185237047409483,Au,-0.15455941757094033,-0.035352730149447786,-3.535273014944779
3.0,11.195839167833567,Au,-0.15455892594738502,-0.03535282847415885,-3.5352828474158846
3.0,11.20644128825765,Au,-0.15455873012891555,-0.035352867637852746,-3.5352867637852747
3.0,11.21704340868174,Au,-0.15455879731467057,-0.03535285420070174,-3.535285420070174
3.0,11.227645529105821,Au,-0.1545590011699883,-0.03535281342963819,-3.535281342963819
3.0,11.238247649529905,Au,-0.15455916642592935,-0.03535278037844999,-3.5352780378449986
3.0,11.248849769953992,Au,-0.15455913083645503,-0.035352787496344844,-3.535278749634484
3.0,11.259451890378077,Au,-0.15455880259101987,-0.03535285314543188,-3.535285314543188
3.0,11.270054010802161,Au,-0.15455819286596906,-0.035352975090442045,-3.5352975090442045
3.0,11.280656131226246,Au,-0.15455741197313785,-0.035353131269008284,-3.5353131269008284
3.0,11.29125825165033,Au,-0.15455663043121712,-0.03535328757739243,-3.535328757739243
3.0,11.301860372074417,Au,-0.15455601869674854,-0.03535340992428614,-3.535340992428614
3.0,11.3124624924985,Au,-0.15455568685557833,-0.03535347629252019,-3.535347629252019
3.0,11.323064612922582,Au,-0.15455564561132162,-0.03535348454137153,-3.5353484541371527
3.0,11.333666733346673,Au,-0.15455580239453584,-0.035353453184728684,-3.5353453184728685
3.0,11.344268853770755,Au,-0.154555994005087,-0.035353414862618456,-3.5353414862618457
3.0,11.354870974194839,Au,-0.15455604427660344,-0.03535340480831516,-3.535340480831516
3.0,11.365473094618926,Au,-0.1545558263875369,-0.03535344838612847,-3.535344838612847
3.0,11.376075215043011,Au,-0.15455530777850518,-0.03535355210793482,-3.535355210793482
3.0,11.386677335467093,Au,-0.15455456176665253,-0.035353701310305345,-3.5353701310305343
3.0,11.397279455891177,Au,-0.15455374171363986,-0.03535386532090788,-3.5353865320907882
3.0,11.407881576315264,Au,-0.1545530268477485,-0.03535400829408616,-3.5354008294086157
3.0,11.41848369673935,Au,-0.15455255887849165,-0.03535410188793752,-3.535410188793752
3.0,11.429085817163434,Au,-0.15455239181942018,-0.035354135299751815,-3.5354135299751817
3.0,11.439687937587516,Au,-0.15455247278509188,-0.035354119106617475,-3.5354119106617476
3.0,11.450290058011603,Au,-0.15455266058823855,-0.035354081545988146,-3.5354081545988145
3.0,11.460892178435689,Au,-0.15455277559687158,-0.03535405854426154,-3.5354058544261537
3.0,11.471494298859772,Au,-0.15455266324481615,-0.03535408101467263,-3.5354081014672625
3.0,11.482096419283856,Au,-0.15455224874035653,-0.03535416391556455,-3.535416391556455
3.0,11.492698539707943,Au,-0.15455156360831362,-0.03535430094197313,-3.535430094197313
3.0,11.503300660132027,Au,-0.15455073464572436,-0.03535446673449098,-3.535446673449098
3.0,11.51390278055611,Au,-0.15454993915920157,-0.03535462583179554,-3.5354625831795543
3.0,11.524504900980197,Au,-0.1545493422853398,-0.03535474520656789,-3.5354745206567886
3.0,11.535107021404283,Au,-0.1545490385509549,-0.035354805953444875,-3.5354805953444877
3.0,11.545709141828366,Au,-0.15454901835320684,-0.035354809992994486,-3.5354809992994487
3.0,11.55631126225245,Au,-0.1545491712448998,-0.03535477941465589,-3.535477941465589
3.0,11.566913382676537,Au,-0.15454932490143972,-0.03535474868334791,-3.535474868334791
3.0,11.57751550310062,Au,-0.154549306020822,-0.03535475245947145,-3.5354752459471452
3.0,11.588117623524704,Au,-0.15454900163381305,-0.03535481333687324,-3.5354813336873243
3.0,11.598719743948788,Au,-0.15454839913360824,-0.0353549338369142,-3.53549338369142
3.0,11.609321864372877,Au,-0.15454759084018163,-0.03535509549559953,-3.535509549559953
3.0,11.619923984796959,Au,-0.15454674144687713,-0.035355265374260425,-3.5355265374260423
3.0,11.630526105221042,Au,-0.15454602982701804,-0.03535540769823225,-3.535540769823225
3.0,11.64112822564513,Au,-0.15454558576173014,-0.03535549651128982,-3.5355496511289823
3.0,11.651730346069217,Au,-0.15454544396891093,-0.03535552486985367,-3.5355524869853667
3.0,11.662332466493298,Au,-0.15454553171606608,-0.035355507320422634,-3.5355507320422634
3.0,11.672934586917382,Au,-0.15454569443540234,-0.03535547477655539,-3.535547477655539
3.0,11.683536707341467,Au,-0.1545457503193187,-0.03535546359977212,-3.5355463599772117
3.0,11.694138827765554,Au,-0.1545455546117424,-0.03535550274128737,-3.535550274128737
3.0,11.704740948189638,Au,-0.15454505085977613,-0.035355603491680626,-3.5355603491680627
3.0,11.715343068613722,Au,-0.15454429097907443,-0.035355755467820965,-3.5355755467820966
3.0,11.72594518903781,Au,-0.15454341700039778,-0.035355930263556296,-3.5355930263556297
3.0,11.736547309461892,Au,-0.15454261091407465,-0.035356091480820924,-3.5356091480820924
3.0,11.747149429885976,Au,-0.1545420303227563,-0.035356207599084595,-3.5356207599084595
3.0,11.757751550310063,Au,-0.15454175265290834,-0.035356263133054185,-3.5356263133054187
3.0,11.768353670734145,Au,-0.15454174767201123,-0.03535626412923361,-3.535626412923361
3.0,11.778955791158232,Au,-0.15454188806538713,-0.035356236050558425,-3.5356236050558425
3.0,11.789557911582316,Au,-0.15454199437189242,-0.03535621478925737,-3.535621478925737
3.0,11.800160032006401,Au,-0.1545418984176871,-0.035356233980098434,-3.5356233980098435
3.0,11.810762152430488,Au,-0.15454150282559054,-0.03535631309851774,-3.5356313098517744
3.0,11.821364272854572,Au,-0.1545408155415801,-0.03535645055531983,-3.535645055531983
3.0,11.831966393278657,Au,-0.1545399471358551,-0.03535662423646484,-3.5356624236464835
3.0,11.842568513702744,Au,-0.15453907179272752,-0.03535679930509035,-3.535679930509035
3.0,11.853170634126826,Au,-0.15453836575128926,-0.035356940513378,-3.5356940513378
3.0,11.86377275455091,Au,-0.15453794495166112,-0.03535702467330363,-3.535702467330363
3.0,11.874374874974992,Au,-0.15453782394649473,-0.035357048874336904,-3.5357048874336905
3.0,11.884976995399084,Au,-0.15453791063804084,-0.035357031536027685,-3.5357031536027685
3.0,11.895579115823166,Au,-0.15453803874214606,-0.035357005915206643,-3.5357005915206643
3.0,11.90618123624725,Au,-0.15453802653502377,-0.0353570083566311,-3.53570083566311
3.0,11.916783356671335,Au,-0.15453774112731708,-0.035357065438172436,-3.5357065438172435
3.0,11.927385477095422,Au,-0.1545371455315711,-0.03535718455732163,-3.5357184557321633
3.0,11.937987597519504,Au,-0.15453631185175723,-0.035357351293284406,-3.5357351293284407
3.0,11.948589717943591,Au,-0.15453539589096377,-0.0353575344854431,-3.53575344854431
3.0,11.959191838367675,Au,-0.15453458211825158,-0.03535769723998554,-3.5357697239985537
3.0,11.96979395879176,Au,-0.1545340184323955,-0.035357809977156755,-3.5357809977156753
3.0,11.980396079215843,Au,-0.15453376379162825,-0.0353578609053102,-3.53578609053102
3.0,11.990998199639925,Au,-0.15453376725217385,-0.03535786021320108,-3.5357860213201078
3.0,12.001600320064016,Au,-0.15453388586667574,-0.035357836490300706,-3.5357836490300705
3.0,12.0122024404881,Au,-0.15453393515342506,-0.03535782663295084,-3.535782663295084
3.0,12.022804560912183,Au,-0.15453375431683175,-0.0353578628002695,-3.53578628002695
3.0,12.033406681336267,Au,-0.15453326316073698,-0.03535796103148846,-3.535796103148846
3.0,12.044008801760354,Au,-0.15453249054942725,-0.0353581155537504,-3.53581155537504
3.0,12.054610922184438,Au,-0.15453156431497936,-0.03535830080063998,-3.535830080063998
3.0,12.065213042608521,Au,-0.1545306661384261,-0.035358480435950634,-3.535848043595063
3.0,12.075815163032608,Au,-0.1545299673283509,-0.03535862019796567,-3.5358620197965673
3.0,12.086417283456692,Au,-0.15452956819687452,-0.03535870002426095,-3.535870002426095
3.0,12.097019403880775,Au,-0.1545294624858099,-0.03535872116647387,-3.535872116647387
3.0,12.107621524304863,Au,-0.15452953945724746,-0.03535870577218636,-3.535870577218636
3.0,12.118223644728948,Au,-0.15452962295150618,-0.035358689073334615,-3.5358689073334615
3.0,12.128825765153032,Au,-0.1545295336356028,-0.03535870693651529,-3.535870693651529
3.0,12.139427885577115,Au,-0.15452915244504892,-0.03535878317462607,-3.5358783174626067
3.0,12.150030006001199,Au,-0.15452846277464377,-0.0353589211087071,-3.53589211087071
3.0,12.160632126425288,Au,-0.15452755646702282,-0.035359102370231286,-3.5359102370231286
3.0,12.17123424684937,Au,-0.15452660143901625,-0.0353592933758326,-3.5359293375832603
3.0,12.181836367273457,Au,-0.1545257823559026,-0.03535945719245533,-3.5359457192455332
3.0,12.19243848769754,Au,-0.1545252353122543,-0.03535956660118499,-3.535956660118499
3.0,12.203040608121624,Au,-0.15452499962245658,-0.035359613739144535,-3.5359613739144535
3.0,12.21364272854571,Au,-0.15452500379701054,-0.03535961290423375,-3.535961290423375
3.0,12.224244848969793,Au,-0.15452509070536863,-0.035359595522562126,-3.5359595522562124
3.0,12.234846969393883,Au,-0.1545250730676369,-0.03535959905010847,-3.5359599050108472
3.0,12.245449089817967,Au,-0.15452479967697666,-0.03535965372824052,-3.535965372824052
3.0,12.256051210242047,Au,-0.15452420893552057,-0.03535977187653174,-3.5359771876531743
3.0,12.266653330666133,Au,-0.1545233507481281,-0.035359943514010235,-3.5359943514010235
3.0,12.27725545109022,Au,-0.15452236899144903,-0.03536013986534605,-3.536013986534605
3.0,12.287857571514303,Au,-0.15452145071523943,-0.03536032352058797,-3.536032352058797
3.0,12.298459691938387,Au,-0.1545207600100735,-0.03536046166162115,-3.536046166162115
3.0,12.309061812362474,Au,-0.15452037992140566,-0.03536053767935472,-3.5360537679354724
3.0,12.319663932786558,Au,-0.1545202829701893,-0.035360557069597995,-3.5360557069597993
3.0,12.330266053210643,Au,-0.15452034074313245,-0.03536054551500936,-3.536054551500936
3.0,12.340868173634727,Au,-0.15452036920496684,-0.035360539822642485,-3.5360539822642485
3.0,12.351470294058815,Au,-0.15452019374275716,-0.035360574915084424,-3.5360574915084424
3.0,12.362072414482897,Au,-0.1545197109524606,-0.035360671473143736,-3.5360671473143737
3.0,12.37267453490698,Au,-0.15451892530371522,-0.03536082860289281,-3.536082860289281
3.0,12.383276655331066,Au,-0.15451794768141092,-0.03536102412735367,-3.536102412735367
3.0,12.39387877575515,Au,-0.1545169562754064,-0.03536122240855457,-3.536122240855457
3.0,12.404480896179237,Au,-0.1545161336115663,-0.03536138694132259,-3.536138694132259
3.0,12.41508301660332,Au,-0.1545156019746993,-0.035361493268696,-3.5361493268696
3.0,12.425685137027408,Au,-0.15451538006902424,-0.03536153764983101,-3.5361537649831005
3.0,12.436287257451493,Au,-0.1545153762748253,-0.03536153840867079,-3.5361538408670787
3.0,12.446889377875577,Au,-0.1545154209302275,-0.03536152947759035,-3.536152947759035
3.0,12.457491498299657,Au,-0.15451532626276784,-0.035361548411082286,-3.5361548411082286
3.0,12.46809361872375,Au,-0.15451495279946226,-0.035361623103743405,-3.5361623103743405
3.0,12.478695739147831,Au,-0.15451425876693536,-0.03536176191024878,-3.536176191024878
3.0,12.489297859571915,Au,-0.15451331498353235,-0.03536195066692938,-3.5361950666929385
3.0,12.499899979996,Au,-0.1545122799335843,-0.03536215767691899,-3.5362157676918993
3.0,12.510502100420084,Au,-0.15451134379532985,-0.03536234490456988,-3.5362344904569882
3.0,12.52110422084417,Au,-0.15451066118868512,-0.03536248142589883,-3.536248142589883
3.0,12.531706341268254,Au,-0.15451029642351233,-0.03536255437893339,-3.536255437893339
3.0,12.54230846169234,Au,-0.15451020063467724,-0.03536257353670041,-3.536257353670041
3.0,12.552910582116425,Au,-0.15451022893169936,-0.03536256787729598,-3.5362567877295983
3.0,12.563512702540509,Au,-0.15451019154323214,-0.03536257535498943,-3.5362575354989425
3.0,12.57411482296459,Au,-0.15450992090197524,-0.03536262948324081,-3.536262948324081
3.0,12.584716943388674,Au,-0.15450933095418418,-0.035362747472799015,-3.5362747472799017
3.0,12.595319063812763,Au,-0.15450844770048824,-0.035362924123538204,-3.5362924123538204
3.0,12.605921184236848,Au,-0.154507400127922,-0.03536313363805146,-3.536313363805146
3.0,12.616523304660932,Au,-0.15450637469376582,-0.03536333872488269,-3.536333872488269
3.0,12.627125425085017,Au,-0.1545055494210771,-0.03536350377942043,-3.5363503779420427
3.0,12.637727545509103,Au,-0.15450503089861387,-0.03536360748391308,-3.536360748391308
3.0,12.648329665933186,Au,-0.1545048164784184,-0.03536365036795217,-3.536365036795217
3.0,12.658931786357273,Au,-0.15450479507624565,-0.03536365464838672,-3.536365464838672
3.0,12.669533906781359,Au,-0.15450478633845546,-0.03536365639594476,-3.5363656395944765
3.0,12.680136027205442,Au,-0.15450460436449048,-0.035363692790737755,-3.5363692790737753
3.0,12.690738147629524,Au,-0.1545041234694205,-0.03536378896975175,-3.536378896975175
3.0,12.701340268053608,Au,-0.15450332272189377,-0.0353639491192571,-3.53639491192571
3.0,12.711942388477697,Au,-0.15450229347382183,-0.035364154968871485,-3.5364154968871486
3.0,12.72254450890178,Au,-0.15450120717259458,-0.03536437222911694,-3.536437222911694
3.0,12.733146629325866,Au,-0.15450025479549254,-0.03536456270453735,-3.536456270453735
3.0,12.74374874974995,Au,-0.15449957930004782,-0.03536469780362629,-3.536469780362629
3.0,12.754350870174036,Au,-0.15449922498126764,-0.03536476866738233,-3.5364768667382327
3.0,12.76495299059812,Au,-0.15449912167420307,-0.03536478932879524,-3.536478932879524
3.0,12.775555111022204,Au,-0.15449910943392478,-0.035364791776850896,-3.5364791776850897
3.0,12.786157231446293,Au,-0.1544989950107731,-0.03536481466148123,-3.5364814661481234
3.0,12.796759351870376,Au,-0.1544986201787442,-0.03536488962788702,-3.5364889627887015
3.0,12.807361472294456,Au,-0.15449791775659852,-0.03536503011231615,-3.536503011231615
3.0,12.817963592718542,Au,-0.1544969354858264,-0.03536522656647057,-3.5365226566470573
3.0,12.82856571314263,Au,-0.1544958192775097,-0.035365449808133914,-3.5365449808133915
3.0,12.839167833566714,Au,-0.15449476170511983,-0.03536566132261189,-3.5365661322611888
3.0,12.8497699539908,Au,-0.15449393392376326,-0.0353658268788832,-3.5365826878883198
3.0,12.860372074414883,Au,-0.15449342508273808,-0.035365928647088235,-3.5365928647088234
3.0,12.870974194838967,Au,-0.15449321067703514,-0.035365971528228825,-3.5365971528228823
3.0,12.881576315263054,Au,-0.15449316107128588,-0.03536598144937868,-3.5365981449378676
3.0,12.892178435687137,Au,-0.1544930872304473,-0.035365996217546394,-3.5365996217546396
3.0,12.902780556111225,Au,-0.1544928075238095,-0.03536605215887395,-3.536605215887395
3.0,12.913382676535306,Au,-0.15449221199290228,-0.035366171265055396,-3.5366171265055395
3.0,12.92398479695939,Au,-0.15449130134162375,-0.0353663533953111,-3.53663533953111
3.0,12.934586917383477,Au,-0.154490186821866,-0.03536657629926265,-3.5366576299262653
3.0,12.945189037807564,Au,-0.1544890510059917,-0.035366803462437514,-3.5366803462437515
3.0,12.955791158231648,Au,-0.15448808327600952,-0.03536699700843395,-3.5366997008433954
3.0,12.966393278655731,Au,-0.1544874128220847,-0.035367131099218914,-3.5367131099218914
3.0,12.976995399079817,Au,-0.15448706285294633,-0.035367201093046585,-3.5367201093046585
3.0,12.987597519503904,Au,-0.1544869422457317,-0.03536722521448951,-3.5367225214489513
3.0,12.998199639927988,Au,-0.1544868776369593,-0.03536723813624399,-3.5367238136243992
3.0,13.008801760352071,Au,-0.15448667465175844,-0.035367278733284165,-3.5367278733284166
3.0,13.019403880776158,Au,-0.1544861866448421,-0.03536737633466743,-3.536737633466743
3.0,13.03000600120024,Au,-0.15448536664156656,-0.03536754033532254,-3.5367540335322545
3.0,13.040608121624324,Au,-0.154484284080504,-0.035367756847535056,-3.5367756847535055
3.0,13.05121024204841,Au,-0.1544831003890301,-0.035367993585829836,-3.5367993585829836
3.0,13.061812362472494,Au,-0.15448201198106057,-0.03536821126742374,-3.536821126742374
3.0,13.072414482896582,Au,-0.15448118080328918,-0.03536837750297802,-3.536837750297802
3.0,13.083016603320665,Au,-0.15448067698743778,-0.0353684782661483,-3.5368478266148298
3.0,13.093618723744749,Au,-0.15448045391420726,-0.0353685228807944,-3.5368522880794404
3.0,13.104220844168836,Au,-0.15448036455308947,-0.03536854075301796,-3.536854075301796
3.0,13.11482296459292,Au,-0.15448021334981973,-0.035368570993671904,-3.5368570993671904
3.0,13.125425085017001,Au,-0.15447982534883592,-0.03536864859386867,-3.536864859386867
3.0,13.136027205441092,Au,-0.15447910811669147,-0.03536879204029756,-3.536879204029756
3.0,13.146629325865172,Au,-0.1544780845479893,-0.03536899675403799,-3.536899675403799
3.0,13.157231446289257,Au,-0.15447688490919206,-0.03536923668179744,-3.5369236681797442
3.0,13.167833566713343,Au,-0.15447570088261997,-0.035369473487111856,-3.5369473487111858
3.0,13.178435687137428,Au,-0.15447471782120814,-0.03536967009939423,-3.536967009939423
3.0,13.189037807561514,Au,-0.15447404915479196,-0.03536980383267746,-3.536980383267746
3.0,13.199639927985597,Au,-0.15447369615849157,-0.03536987443193754,-3.5369874431937536
3.0,13.210242048409683,Au,-0.15447354735052718,-0.035369904193530415,-3.5369904193530415
3.0,13.22084416883377,Au,-0.15447341778408466,-0.03536993010681892,-3.536993010681892
3.0,13.231446289257853,Au,-0.15447311438327685,-0.035369990786980485,-3.5369990786980483
3.0,13.242048409681935,Au,-0.15447250424056866,-0.035370112815522124,-3.5370112815522123
3.0,13.252650530106019,Au,-0.1544715617151177,-0.035370301320612314,-3.5370301320612314
3.0,13.263252650530106,Au,-0.1544703776403563,-0.035370538135564594,-3.5370538135564593
3.0,13.27385477095419,Au,-0.15446912733345072,-0.03537078819694571,-3.537078819694571
3.0,13.284456891378277,Au,-0.15446800867122654,-0.035371011929390545,-3.5371011929390543
3.0,13.29505901180236,Au,-0.1544671721027532,-0.035371179243085214,-3.5371179243085216
3.0,13.305661132226447,Au,-0.15446666735035638,-0.03537128019356458,-3.537128019356458
3.0,13.316263252650531,Au,-0.15446642567888097,-0.03537132852785966,-3.537132852785966
3.0,13.326865373074616,Au,-0.15446628405345228,-0.035371356852945394,-3.5371356852945395
3.0,13.337467493498703,Au,-0.154466042693722,-0.03537140512489145,-3.5371405124891453
3.0,13.348069613922787,Au,-0.15446553570534974,-0.035371506522565904,-3.5371506522565905
3.0,13.358671734346867,Au,-0.1544646898157103,-0.03537167570049379,-3.5371675700493794
3.0,13.369273854770952,Au,-0.15446355041661974,-0.035371903580311906,-3.5371903580311908
3.0,13.37987597519504,Au,-0.15446226565642276,-0.0353721605323513,-3.53721605323513
3.0,13.390478095619123,Au,-0.154461034154101,-0.03537240683281565,-3.5372406832815653
3.0,13.40108021604321,Au,-0.15446003478640816,-0.03537260670635422,-3.5372606706354217
3.0,13.411682336467294,Au,-0.15445936336638338,-0.035372740990359176,-3.5372740990359177
3.0,13.422284456891381,Au,-0.15445899862641888,-0.03537281393835208,-3.537281393835208
3.0,13.432886577315465,Au,-0.1544588095807018,-0.03537285174749549,-3.5372851747495493
3.0,13.443488697739546,Au,-0.1544586017174862,-0.03537289332013861,-3.537289332013861
3.0,13.454090818163635,Au,-0.15445818572977346,-0.03537297651768116,-3.537297651768116
3.0,13.464692938587717,Au,-0.15445744449678794,-0.035373124764278265,-3.5373124764278265
3.0,13.4752950590118,Au,-0.15445637461492406,-0.03537333874065104,-3.5373338740651037
3.0,13.485897179435884,Au,-0.1544550877496795,-0.03537359611369995,-3.5373596113699954
3.0,13.496499299859973,Au,-0.15445377127610002,-0.03537385940841585,-3.537385940841585
3.0,13.507101420284057,Au,-0.1544526220787653,-0.03537408924788279,-3.537408924788279
3.0,13.517703540708144,Au,-0.1544517768975732,-0.03537425828412121,-3.537425828412121
3.0,13.528305661132228,Au,-0.15445126385930213,-0.035374360891775425,-3.5374360891775423
3.0,13.538907781556311,Au,-0.15445099237251206,-0.035374415189133444,-3.5374415189133446
3.0,13.549509901980398,Au,-0.1544507850131487,-0.03537445666100611,-3.537445666100611
3.0,13.56011202240448,Au,-0.15445044017632342,-0.03537452562837117,-3.537452562837117
3.0,13.57071414282857,Au,-0.15444980336897407,-0.03537465298984104,-3.5374652989841042
3.0,13.581316263252651,Au,-0.15444882193077286,-0.03537484927748128,-3.537484927748128
3.0,13.591918383676735,Au,-0.15444756379959076,-0.0353751009037177,-3.5375100903717698
3.0,13.602520504100822,Au,-0.15444619363288617,-0.03537537493705862,-3.537537493705862
3.0,13.613122624524905,Au,-0.15444491467530855,-0.035375630728574144,-3.5375630728574143
3.0,13.62372474494899,Au,-0.1544438968937386,-0.03537583428488813,-3.537583428488813
3.0,13.634326865373074,Au,-0.15444321678785794,-0.035375970306064264,-3.5375970306064266
3.0,13.644928985797161,Au,-0.15444283018827126,-0.0353760476259816,-3.53760476259816
3.0,13.655531106221247,Au,-0.15444258771198097,-0.03537609612123966,-3.537609612123966
3.0,13.66613322664533,Au,-0.15444228746559485,-0.035376156170516884,-3.5376156170516886
3.0,13.676735347069412,Au,-0.15444174640038816,-0.035376264383558224,-3.5376264383558222
3.0,13.687337467493503,Au,-0.15444086509840746,-0.035376440643954364,-3.5376440643954363
3.0,13.697939587917583,Au,-0.1544396630581624,-0.035376681052003374,-3.5376681052003374
3.0,13.70854170834167,Au,-0.1544382719543879,-0.035376959272758274,-3.5376959272758275
3.0,13.719143828765754,Au,-0.15443688919841375,-0.0353772358239531,-3.53772358239531
3.0,13.729745949189839,Au,-0.1544357081751131,-0.03537747202861324,-3.5377472028613237
3.0,13.740348069613923,Au,-0.15443484980734257,-0.03537764370216734,-3.537764370216734
3.0,13.750950190038006,Au,-0.15443431966335747,-0.03537774973096436,-3.537774973096436
3.0,13.761552310462093,Au,-0.15443400581895542,-0.03537781249984477,-3.537781249984477
3.0,13.772154430886177,Au,-0.15443371828764765,-0.03537787000610632,-3.5377870006106322
3.0,13.782756551310264,Au,-0.15443325612591963,-0.035377962438451926,-3.5377962438451926
3.0,13.79335867173435,Au,-0.15443247850932326,-0.0353781179617712,-3.53781179617712
3.0,13.803960792158437,Au,-0.15443135463701635,-0.03537834273623258,-3.5378342736232584
3.0,13.814562912582517,Au,-0.15442997477792705,-0.035378618708050445,-3.5378618708050444
3.0,13.8251650330066,Au,-0.1544285184955877,-0.03537890996451831,-3.5378909964518312
3.0,13.835767153430687,Au,-0.15442719123396417,-0.03537917541684302,-3.5379175416843016
3.0,13.846369273854771,Au,-0.15442615165675344,-0.035379383332285165,-3.5379383332285164
3.0,13.856971394278856,Au,-0.15442545543573602,-0.03537952257648865,-3.537952257648865
3.0,13.86757351470294,Au,-0.1544250354001407,-0.03537960658360772,-3.5379606583607717
3.0,13.878175635127027,Au,-0.1544247251220085,-0.035379668639234155,-3.5379668639234154
3.0,13.88877775555111,Au,-0.15442431765417808,-0.03537975013280024,-3.5379750132800236
3.0,13.899379875975198,Au,-0.1544236386882334,-0.035379885925989174,-3.5379885925989174
3.0,13.909981996399283,Au,-0.15442260826825893,-0.035380092009984064,-3.5380092009984065
3.0,13.920584116823363,Au,-0.1544212692086571,-0.035380359821904434,-3.5380359821904435
3.0,13.93118623724745,Au,-0.1544197721138031,-0.03538065924087524,-3.538065924087524
3.0,13.941788357671534,Au,-0.1544183222379334,-0.03538094921604917,-3.5380949216049173
3.0,13.952390478095621,Au,-0.15441710693270216,-0.03538119227709542,-3.5381192277095423
3.0,13.962992598519705,Au,-0.15441622932505294,-0.03538136779862527,-3.5381367798625267
3.0,13.97359471894379,Au,-0.15441567170037598,-0.03538147932356066,-3.5381479323560656
3.0,13.984196839367874,Au,-0.15441530158932032,-0.03538155334577179,-3.538155334577179
3.0,13.99479895979196,Au,-0.15441491846600053,-0.03538162997043575,-3.538162997043575
3.0,14.005401080216044,Au,-0.15441432459330853,-0.03538174874497415,-3.538174874497415
3.0,14.016003200640132,Au,-0.15441339498366938,-0.035381934666901975,-3.5381934666901973
3.0,14.026605321064213,Au,-0.15441212172047045,-0.03538218931954176,-3.538218931954176
3.0,14.037207441488297,Au,-0.15441061692132924,-0.03538249027937001,-3.5382490279370007
3.0,14.047809561912384,Au,-0.1544090732348702,-0.03538279901666182,-3.538279901666182
3.0,14.058411682336468,Au,-0.15440769578652155,-0.03538307450633154,-3.538307450633154
3.0,14.069013802760555,Au,-0.15440662961083906,-0.03538328774146804,-3.538328774146804
3.0,14.079615923184639,Au,-0.15440590823971595,-0.03538343201569266,-3.5383432015692664
3.0,14.090218043608724,Au,-0.15440544166778686,-0.035383525330078484,-3.5383525330078482
