L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.5685673760523305,1.624000922247075e-11,-1.1328258562936117e-10,-9.704257640689041e-11,0.01624000922247075,-0.11328258562936115,-0.0970425764068904,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5687298256425664,1.631581588430967e-11,-1.126990527867985e-10,-9.638323690248883e-11,0.016315815884309668,-0.1126990527867985,-0.09638323690248883,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5688922752328022,1.6391976434890195e-11,-1.1211852591113617e-10,-9.572654947624597e-11,0.016391976434890196,-0.11211852591113616,-0.09572654947624597,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.569054724823038,1.646849252642378e-11,-1.1154098951708189e-10,-9.507249699065811e-11,0.016468492526423777,-0.11154098951708188,-0.0950724969906581,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5692171744132738,1.654536581883633e-11,-1.109664281991191e-10,-9.442106238028277e-11,0.01654536581883633,-0.11096642819911909,-0.09442106238028276,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5693796240035096,1.6622597979804244e-11,-1.1039482663109557e-10,-9.377222865129133e-11,0.016622597979804244,-0.11039482663109557,-0.09377222865129133,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5695420735937453,1.6700190684790483e-11,-1.0982616956581585e-10,-9.312597888102536e-11,0.01670019068479048,-0.10982616956581584,-0.09312597888102536,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5697045231839811,1.6778145617081323e-11,-1.0926044183463164e-10,-9.248229621755033e-11,0.01677814561708132,-0.10926044183463164,-0.09248229621755033,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5698669727742169,1.6856464467822333e-11,-1.086976283470407e-10,-9.184116387921837e-11,0.01685646446782233,-0.10869762834704069,-0.09184116387921837,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5700294223644528,1.6935148936055432e-11,-1.0813771409028216e-10,-9.120256515422672e-11,0.01693514893605543,-0.10813771409028215,-0.09120256515422671,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5701918719546886,1.701420072875568e-11,-1.0758068412893607e-10,-9.056648340018037e-11,0.017014200728755677,-0.10758068412893607,-0.09056648340018036,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5703543215449244,1.709362156086826e-11,-1.0702652360452569e-10,-8.993290204365743e-11,0.017093621560868258,-0.10702652360452568,-0.08993290204365742,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5705167711351602,1.7173413155345905e-11,-1.0647521773512023e-10,-8.930180457977433e-11,0.017173413155345905,-0.10647521773512023,-0.08930180457977432,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
