gap_nm,x_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
2.0,0.24250000000000005,-4.030840060146181,-103.50517147221323,0.017759404717366128,56.30819365370646
2.0,0.24375000000000002,-4.02875075550077,-103.45152165422142,0.01779654831277349,56.19067149567701
2.0,0.24500000000000002,-4.026666195699376,-103.39799367581796,0.017833684975339055,56.07366068105551
2.0,0.24625,-4.024586370855117,-103.34458728312435,0.01787081451450029,55.95715848254175
2.0,0.24750000000000003,-4.022511271124061,-103.2913022233651,0.017907936739732063,55.84116219158377
2.0,0.24875000000000005,-4.020440886705009,-103.23813824486191,0.01794505146054756,55.72566911822536
2.0,0.25,-4.0183752078392585,-103.18509509702781,0.017982158486499325,55.610676590954405
2.0,0.25125000000000003,-4.016314224810394,-103.13217253036159,0.018019257627180003,55.49618195655373
2.0,0.2525,-4.014257927944082,-103.07937029644272,0.01805634869222292,55.382182579953806
2.0,0.25375000000000003,-4.012206307607829,-103.02668814792501,0.018093431491303484,55.268675844084356
2.0,0.25500000000000006,-4.010159354210745,-102.9741258385306,0.01813050583414034,55.155659149728024
2.0,0.25625000000000003,-4.008117058203328,-102.92168312304436,0.018167571530496363,55.04312991537613
2.0,0.25750000000000006,-4.006079410077247,-102.86935975730846,0.018204628390179556,54.93108557708587
2.0,0.25875000000000004,-4.004046400365124,-102.81715549821652,0.018241676223044116,54.81952358833848
2.0,0.26,-4.0020180196403174,-102.76507010370837,0.018278714838991343,54.70844141989919
2.0,0.26125,-3.9999942585167205,-102.71310333276455,0.018315744047970497,54.59783655967863
2.0,0.2625,-3.9979751076485712,-102.66125494540174,0.0183527636599793,54.48770651259658
2.0,0.26375000000000004,-3.995960557730217,-102.60952470266642,0.018389773485065385,54.37804880044418
2.0,0.265,-3.9939505994958973,-102.55791236662952,0.0184267733333274,54.26886096174852
2.0,0.26625000000000004,-3.9919452237195343,-102.50641770038094,0.018463763014916038,54.160140551638655
2.0,0.2675,-3.9899444212145307,-102.45504046802432,0.018500742340034904,54.05188514171337
2.0,0.26875000000000004,-3.987948182833561,-102.40378043467183,0.018537711118941574,53.94409231990966
2.0,0.2700000000000001,-3.985956499468369,-102.3526373664388,0.01857466916194853,53.83675969037272
2.0,0.27125000000000005,-3.983969362049574,-102.30161103043879,0.018611616279424002,53.72988487332752
2.0,0.2725,-3.981986761546492,-102.25070119477915,0.018648552281792484,53.623465504952364
2.0,0.27375,-3.980008688966914,-102.19990762855507,0.018685476979536163,53.51749923725112
2.0,0.275,-3.9780351353568966,-102.1492301018444,0.01872239018319605,53.41198373792746
2.0,0.27625,-3.9760660918005692,-102.09866838570265,0.018759291703372906,53.30691669026079
2.0,0.2775,-3.9741015494199368,-102.04822225215787,0.01879618135072824,53.202295792983286
2.0,0.27875000000000005,-3.9721414993746835,-101.99789147420567,0.018833058935985303,53.09811876015787
2.0,0.28,-3.970185932861984,-101.94767582580434,0.01886992426992999,52.994383321057704
2.0,0.28125000000000006,-3.9682348411163146,-101.89757508187003,0.018906777163411756,52.891087220046785
2.0,0.28250000000000003,-3.9662882154092904,-101.84758901827256,0.018943617427344052,52.78822821646281
2.0,0.28375,-3.9643460470494474,-101.79771741182975,0.01898044487270584,52.68580408449829
2.0,0.28500000000000003,-3.9624083273820525,-101.7479600403027,0.0190172593105426,52.58381261308404
2.0,0.28625,-3.9604750477889117,-101.69831668239073,0.019054060551967397,52.48225160577368
2.0,0.28750000000000003,-3.9585461996881897,-101.64878711772678,0.019090848408161748,52.38111888062966
2.0,0.28875,-3.9566217745342223,-101.59937112687258,0.019127622690376656,52.280412270109885
2.0,0.29000000000000004,-3.9547017638173347,-101.55006849131411,0.019164383209933557,52.1801296209557
2.0,0.29125000000000006,-3.952786159063666,-101.50087899345687,0.019201129778225166,52.08026879408102
2.0,0.29250000000000004,-3.9508749518350132,-101.45180241662203,0.01923786220671595,51.98082766446363
2.0,0.29375000000000007,-3.9489681337286244,-101.40283854504115,0.019274580306943657,51.881804121034506
2.0,0.29500000000000004,-3.947065696377018,-101.3539871638514,0.019311283890520285,51.783196066569666
2.0,0.29625,-3.945167631447804,-101.30524805909104,0.019347972769133106,51.6850014175829
2.0,0.2975,-3.943273930643508,-101.25662101769495,0.01938464675454562,51.58721810421973
2.0,0.29875,-3.941384585701396,-101.20810582749007,0.01942130565859855,51.489844070151996
2.0,0.30000000000000004,-3.9394995883933026,-101.15970227719099,0.019457949293210746,51.39287727247389
2.0,0.30125,-3.9376189305254634,-101.11141015639565,0.019494577470380057,51.29631568159884
2.0,0.30250000000000005,-3.9357426039383667,-101.06322925558156,0.01953119000218386,51.20015728115829
2.0,0.30375,-3.933870600506559,-101.0151593661008,0.019567786700780476,51.10440006789906
2.0,0.30500000000000005,-3.9320029121384708,-100.96720028017553,0.01960436737841023,51.00904205158252
2.0,0.3062500000000001,-3.9301395307762492,-100.91935179089364,0.01964093184739642,50.914081254885005
2.0,0.30750000000000005,-3.92828044839559,-100.87161369220459,0.019677479920146276,50.81951571329903
2.0,0.30875,-3.926425657005572,-100.82398577891495,0.019714011409151935,50.72534347503548
2.0,0.31,-3.9245751486484917,-100.77646784668437,0.019750526126991377,50.63156260092659
2.0,0.31125,-3.922728915399708,-100.72905969202141,0.01978702388632928,50.53817116433024
2.0,0.3125,-3.920886949367498,-100.68176111227994,0.019823504499917554,50.445167251035706
2.0,0.31375000000000003,-3.9190492426928745,-100.63457190565445,0.019859967780596743,50.352548959168175
2.0,0.31500000000000006,-3.9172157875494205,-100.58749187117576,0.01989641354129707,50.2603143990949
2.0,0.31625000000000003,-3.9153865761431286,-100.54052080870689,0.01993284159503942,50.1684616933325
2.0,0.31750000000000006,-3.9135616007122427,-100.49365851893903,0.019969251754936287,50.07698897645504
2.0,0.31875000000000003,-3.9117408535271,-100.44690480338751,0.02000564383419275,49.985894395002916
2.0,0.32,-3.9099243268899766,-100.40025946438776,0.02004201764610739,49.895176107392686
2.0,0.32125000000000004,-3.9081120131349354,-100.35372230509144,0.020078373004073155,49.804832283827835
2.0,0.3225,-3.906303904627693,-100.30729312946306,0.020114709721577924,49.71486110621107
2.0,0.32375000000000004,-3.904499993765446,-100.26097174227542,0.02015102761220584,49.62526076805542
2.0,0.325,-3.9027002729767126,-100.21475794910567,0.02018732648963837,49.53602947439692
2.0,0.32625000000000004,-3.900904734721178,-100.16865155633123,0.020223606167655363,49.447165441707945
2.0,0.32750000000000007,-3.8991133714895496,-100.12265237112615,0.020259866460135837,49.35866689781208
2.0,0.32875000000000004,-3.897326175803403,-100.0767602014571,0.02029610718105907,49.270532081798905
2.0,0.33000000000000007,-3.895543140215034,-100.03097485607962,0.0203323281445055,49.18275924394003
2.0,0.33125000000000004,-3.8937642573073163,-99.98529614453442,0.02036852916465758,49.09534664560603
2.0,0.3325,-3.891989519693579,-99.93972387714422,0.020404710055800246,49.00829255918487
2.0,0.33375,-3.8902189200174324,-99.89425786500938,0.02044087063232243,48.92159526799877
2.0,0.335,-3.888452450952624,-99.84889792000409,0.02047701070871799,48.83525306622293
2.0,0.33625000000000005,-3.8866901052028924,-99.80364385477267,0.02051313009958671,48.74926425880502
2.0,0.3375,-3.8849318755018247,-99.75849548272589,0.020549228619635235,48.663627161385435
2.0,0.33875000000000005,-3.883177754612711,-99.71345261803724,0.02058530608367808,48.57834010021798
2.0,0.34,-3.8814277353284097,-99.66851507563952,0.02062136230663846,48.49340141209189
2.0,0.34125000000000005,-3.8796818104712063,-99.6236826712211,0.020657397103549243,48.40880944425401
2.0,0.3425000000000001,-3.877939972892697,-99.57895522122305,0.020693410289553415,48.32456255433289
2.0,0.34375000000000006,-3.8762022154736266,-99.53433254283489,0.020729401679905522,48.240659110261284
2.0,0.34500000000000003,-3.8744685311237506,-99.48981445399112,0.020765371089972604,48.15709749020042
2.0,0.34625,-3.872738912781694,-99.44540077336754,0.020801318335235224,48.07387608246474
2.0,0.34750000000000003,-3.871013353414814,-99.40109132037774,0.020837243231288455,47.99099328544747
2.0,0.34875,-3.8692918460190735,-99.3568859151699,0.02087314559384264,47.90844750754719
2.0,0.35000000000000003,-3.8675743836188943,-99.31278437862291,0.020909025238724593,47.82623716709416
2.0,0.35125000000000006,-3.8658609592670397,-99.26878653234346,0.020944881981878195,47.74436069227862
2.0,0.35250000000000004,-3.864151566044494,-99.2248921986629,0.02098071563936509,47.662816521079435
2.0,0.35375000000000006,-3.862446197060312,-99.18110120063338,0.021016526027366016,47.581603101191945
2.0,0.35500000000000004,-3.8607448454514874,-99.13741336202449,0.02105231296218174,47.50071888995734
2.0,0.35625,-3.8590475043828163,-99.09382850731973,0.021088076260234165,47.42016235429224
2.0,0.35750000000000004,-3.8573541670467737,-99.05034646171332,0.021123815738067105,47.33993197061958
2.0,0.35875,-3.855664826663381,-99.00696705110687,0.021159531212347333,47.260026224799574
2.0,0.36000000000000004,-3.8539794764800774,-98.96369010210601,0.021195222499865513,47.1804436120614
2.0,0.36125,-3.8522981097716036,-98.92051544201742,0.021230889417536952,47.10118263693601
2.0,0.36250000000000004,-3.850620719839887,-98.87744289884593,0.021266531782402245,47.02224181318958
2.0,0.3637500000000001,-3.8489473000139007,-98.83447230129077,0.021302149411628564,46.94361966375624
2.0,0.36500000000000005,-3.8472778436495347,-98.79160347874246,0.02133774212251068,46.86531472067187
2.0,0.3662500000000001,-3.84561234412947,-98.74883626127937,0.021373309732471934,46.787325525008654
2.0,0.36750000000000005,-3.8439507948630562,-98.70617047966473,0.021408852059065148,46.70965062681024
2.0,0.36875,-3.842293189286192,-98.66360596534352,0.021444368919973533,46.63228858502748
2.0,0.37,-3.8406395208611968,-98.6211425504391,0.02147986013301171,46.555237967454545
2.0,0.37125,-3.838989783076703,-98.57878006775056,0.021515325516126418,46.47849735066608
