Cdl_C_F_per_m2,C_H_support_uF_per_cm2,E_mix_with_EDL_V,x_nm,material,is_support_mask,phi_tilde,phi_RP_V,phi_RP_mV,i_Au_local_A_per_m2,i_Pd_local_A_per_m2,local_current_density_A_per_m2,support_compact_voltage_V,support_sigma_C_per_m2
0.1,10.0,0.5980255004918001,39.415883176635326,Pd,False,-4.413534944190561,-0.11333213036998596,-113.33213036998596,0.0,-0.16659726540535003,-0.16659726540535003,,
0.1,10.0,0.5980255004918001,39.427885577115426,Pd,False,-4.414175154869213,-0.11334856989998057,-113.34856989998057,0.0,-0.16665060261583087,-0.16665060261583087,,
0.1,10.0,0.5980255004918001,39.439887977595525,Pd,False,-4.414787488651429,-0.11336429359831164,-113.36429359831165,0.0,-0.1667016333242931,-0.1667016333242931,,
0.1,10.0,0.5980255004918001,39.45189037807562,Pd,False,-4.415369700716388,-0.11337924382176819,-113.37924382176818,0.0,-0.16675016823943856,-0.16675016823943856,,
0.1,10.0,0.5980255004918001,39.46389277855572,Pd,False,-4.415928672839854,-0.11339359728274015,-113.39359728274015,0.0,-0.1667967791004927,-0.1667967791004927,,
0.1,10.0,0.5980255004918001,39.47589517903581,Pd,False,-4.416477941605031,-0.1134077015778438,-113.4077015778438,0.0,-0.16684259352175837,-0.16684259352175837,,
0.1,10.0,0.5980255004918001,39.48789757951591,Pd,False,-4.4170329015877865,-0.11342195201381206,-113.42195201381206,0.0,-0.1668888954267993,-0.1668888954267993,,
0.1,10.0,0.5980255004918001,39.499899979996,Pd,False,-4.417605387074582,-0.1134366524751531,-113.4366524751531,0.0,-0.16693667299973441,-0.16693667299973441,,
0.1,10.0,0.5980255004918001,39.511902380476094,Pd,False,-4.418199543018789,-0.1134519093972757,-113.4519093972757,0.0,-0.16698627357527324,-0.16698627357527324,,
0.1,10.0,0.5980255004918001,39.523904780956194,Pd,False,-4.418810429434496,-0.11346759592967696,-113.46759592967696,0.0,-0.1670372861886731,-0.1670372861886731,,
0.1,10.0,0.5980255004918001,39.535907181436286,Pd,False,-4.419425831935749,-0.11348339842753503,-113.48339842753504,0.0,-0.1670886916788959,-0.1670886916788959,,
0.1,10.0,0.5980255004918001,39.547909581916386,Pd,False,-4.420030619846123,-0.11349892836060942,-113.49892836060941,0.0,-0.1671392259294806,-0.1671392259294806,,
0.1,10.0,0.5980255004918001,39.559911982396486,Pd,False,-4.420612101320328,-0.11351385982372814,-113.51385982372814,0.0,-0.16718782717606484,-0.16718782717606484,,
0.1,10.0,0.5980255004918001,39.571914382876585,Pd,False,-4.421164484463043,-0.11352804409079205,-113.52804409079205,0.0,-0.1672340094220444,-0.1672340094220444,,
0.1,10.0,0.5980255004918001,39.58391678335667,Pd,False,-4.421690880601689,-0.11354156105543958,-113.54156105543959,0.0,-0.16727803088337712,-0.16727803088337712,,
0.1,10.0,0.5980255004918001,39.59591918383676,Pd,False,-4.422202161110194,-0.11355468987620983,-113.55468987620982,0.0,-0.16732079934816071,-0.16732079934816071,,
0.1,10.0,0.5980255004918001,39.60792158431687,Pd,False,-4.422713090900734,-0.11356780969113452,-113.56780969113451,0.0,-0.16736354939897877,-0.16736354939897877,,
0.1,10.0,0.5980255004918001,39.61992398479696,Pd,False,-4.423237117177861,-0.11358126580173691,-113.58126580173692,0.0,-0.16740740659316755,-0.16740740659316755,,
0.1,10.0,0.5980255004918001,39.631926385277055,Pd,False,-4.423781656135173,-0.11359524864335527,-113.59524864335526,0.0,-0.16745299272605854,-0.16745299272605854,,
0.1,10.0,0.5980255004918001,39.643928785757154,Pd,False,-4.424345532922219,-0.11360972804781229,-113.60972804781228,0.0,-0.16750021080980093,-0.16750021080980093,,
0.1,10.0,0.5980255004918001,39.65593118623725,Pd,False,-4.424919461629036,-0.11362446556860833,-113.62446556860833,0.0,-0.16754828429685042,-0.16754828429685042,,
0.1,10.0,0.5980255004918001,39.667933586717346,Pd,False,-4.425489376476403,-0.11363910002026631,-113.63910002026631,0.0,-0.16759603522745417,-0.16759603522745417,,
0.1,10.0,0.5980255004918001,39.679935987197446,Pd,False,-4.426041423319987,-0.11365327565173598,-113.65327565173598,0.0,-0.16764230204364514,-0.16764230204364514,,
0.1,10.0,0.5980255004918001,39.69193838767754,Pd,False,-4.426566844091662,-0.11366676757060545,-113.66676757060546,0.0,-0.1676863492030675,-0.1676863492030675,,
0.1,10.0,0.5980255004918001,39.70394078815764,Pd,False,-4.42706503598129,-0.11367956029772748,-113.67956029772748,0.0,-0.16772812439545415,-0.16772812439545415,,
0.1,10.0,0.5980255004918001,39.71594318863773,Pd,False,-4.427543720628552,-0.11369185211178032,-113.69185211178032,0.0,-0.16776827363900024,-0.16776827363900024,,
0.1,10.0,0.5980255004918001,39.72794558911782,Pd,False,-4.42801618248912,-0.11370398413517059,-113.70398413517059,0.0,-0.16780791037588141,-0.16780791037588141,,
0.1,10.0,0.5980255004918001,39.73994798959792,Pd,False,-4.428496567176305,-0.11371631960338013,-113.71631960338013,0.0,-0.16784822139215286,-0.16784822139215286,,
0.1,10.0,0.5980255004918001,39.751950390078015,Pd,False,-4.428994906900105,-0.11372911612663426,-113.72911612663427,0.0,-0.1678900493212105,-0.1678900493212105,,
0.1,10.0,0.5980255004918001,39.763952790558115,Pd,False,-4.429513625435575,-0.11374243594338673,-113.74243594338674,0.0,-0.16793359880869999,-0.16793359880869999,,
0.1,10.0,0.5980255004918001,39.77595519103821,Pd,False,-4.430046743133705,-0.11375612550634046,-113.75612550634045,0.0,-0.16797836896219293,-0.16797836896219293,,
0.1,10.0,0.5980255004918001,39.78795759151831,Pd,False,-4.430582044481277,-0.11376987114172737,-113.76987114172738,0.0,-0.16802333450308735,-0.16802333450308735,,
0.1,10.0,0.5980255004918001,39.799959991998406,Pd,False,-4.431105426459469,-0.11378331070782029,-113.78331070782029,0.0,-0.1680673104494882,-0.1680673104494882,,
0.1,10.0,0.5980255004918001,39.8119623924785,Pd,False,-4.431605883464913,-0.11379616159929452,-113.79616159929452,0.0,-0.16810937094308617,-0.16810937094308617,,
0.1,10.0,0.5980255004918001,39.8239647929586,Pd,False,-4.432079370359235,-0.11380831994382204,-113.80831994382204,0.0,-0.1681491744464867,-0.1681491744464867,,
0.1,10.0,0.5980255004918001,39.83596719343869,Pd,False,-4.432530191192718,-0.1138198962621519,-113.8198962621519,0.0,-0.16818708129411214,-0.16818708129411214,,
0.1,10.0,0.5980255004918001,39.84796959391878,Pd,False,-4.432969440503328,-0.11383117544329907,-113.83117544329907,0.0,-0.16822402338041606,-0.16822402338041606,,
0.1,10.0,0.5980255004918001,39.85997199439888,Pd,False,-4.433411064377173,-0.11384251559922352,-113.84251559922352,0.0,-0.16826117335428353,-0.16826117335428353,,
0.1,10.0,0.5980255004918001,39.871974394878976,Pd,False,-4.433866942571406,-0.11385422178204409,-113.85422178204409,0.0,-0.16829953102565803,-0.16829953102565803,,
0.1,10.0,0.5980255004918001,39.88397679535908,Pd,False,-4.434342728710069,-0.11386643916728677,-113.86643916728677,0.0,-0.16833957308033562,-0.16833957308033562,,
0.1,10.0,0.5980255004918001,39.89597919583917,Pd,False,-4.434835907863819,-0.11387910317580949,-113.87910317580949,0.0,-0.16838108898291687,-0.16838108898291687,,
0.1,10.0,0.5980255004918001,39.90798159631926,Pd,False,-4.435336741291406,-0.11389196373316922,-113.89196373316922,0.0,-0.168423259701791,-0.168423259701791,,
0.1,10.0,0.5980255004918001,39.91998399679937,Pd,False,-4.4358317478094325,-0.11390467466532322,-113.90467466532323,0.0,-0.16846495016651092,-0.16846495016651092,,
0.1,10.0,0.5980255004918001,39.93198639727946,Pd,False,-4.436308480680827,-0.11391691636106502,-113.91691636106502,0.0,-0.16850511134257007,-0.16850511134257007,,
0.1,10.0,0.5980255004918001,39.94398879775956,Pd,False,-4.436759910672899,-0.11392850832155958,-113.92850832155958,0.0,-0.1685431497658686,-0.1685431497658686,,
0.1,10.0,0.5980255004918001,39.95599119823965,Pd,False,-4.437186875034222,-0.11393947204593757,-113.93947204593758,0.0,-0.16857913456593623,-0.16857913456593623,,
0.1,10.0,0.5980255004918001,39.967993598719744,Pd,False,-4.4375977423904835,-0.11395002242638623,-113.95002242638623,0.0,-0.16861376995512214,-0.16861376995512214,,
0.1,10.0,0.5980255004918001,39.97999599919984,Pd,False,-4.438005428696359,-0.11396049112282837,-113.96049112282837,0.0,-0.16864814422097882,-0.16864814422097882,,
0.1,10.0,0.5980255004918001,39.991998399679936,Pd,False,-4.438422830872014,-0.11397120930641279,-113.97120930641279,0.0,-0.1686833449452248,-0.1686833449452248,,
0.1,10.0,0.5980255004918001,40.004000800160036,Pd,False,-4.438858295108922,-0.1139823912932539,-113.9823912932539,0.0,-0.16872007672596676,-0.16872007672596676,,
0.1,10.0,0.5980255004918001,40.01600320064013,Pd,False,-4.439312714698234,-0.1139940600215612,-113.99406002156121,0.0,-0.16875841593531102,-0.16875841593531102,,
0.1,10.0,0.5980255004918001,40.02800560112022,Pd,False,-4.43977926892391,-0.11400604034685548,-114.00604034685547,0.0,-0.1687977880034702,-0.1687977880034702,,
0.1,10.0,0.5980255004918001,40.04000800160033,Pd,False,-4.440245878798164,-0.11401802210111131,-114.01802210111131,0.0,-0.1688371739550773,-0.1688371739550773,,
0.1,10.0,0.5980255004918001,40.05201040208042,Pd,False,-4.440699498698082,-0.11402967029474431,-114.0296702947443,0.0,-0.16887547224910618,-0.16887547224910618,,
0.1,10.0,0.5980255004918001,40.06401280256051,Pd,False,-4.441130722128934,-0.11404074338484145,-114.04074338484145,0.0,-0.16891188770502955,-0.16891188770502955,,
0.1,10.0,0.5980255004918001,40.07601520304061,Pd,False,-4.441537078516625,-0.1140511779312286,-114.0511779312286,0.0,-0.1689462104039864,-0.1689462104039864,,
0.1,10.0,0.5980255004918001,40.088017603520704,Pd,False,-4.44192386850157,-0.11406111004540781,-114.06111004540782,0.0,-0.1689788869147107,-0.1689788869147107,,
0.1,10.0,0.5980255004918001,40.100020004000804,Pd,False,-4.442302258583533,-0.11407082646425165,-114.07082646425165,0.0,-0.1690108599066159,-0.1690108599066159,,
0.1,10.0,0.5980255004918001,40.112022404480896,Pd,False,-4.442685322322255,-0.11408066289471518,-114.08066289471518,0.0,-0.16904323397278986,-0.16904323397278986,,
0.1,10.0,0.5980255004918001,40.124024804960996,Pd,False,-4.443083433950051,-0.11409088572957968,-114.09088572957968,0.0,-0.16907688636055285,-0.16907688636055285,,
0.1,10.0,0.5980255004918001,40.13602720544109,Pd,False,-4.443500639751077,-0.11410159887059497,-114.10159887059497,0.0,-0.16911215996841794,-0.16911215996841794,,
0.1,10.0,0.5980255004918001,40.14802960592118,Pd,False,-4.443933278648464,-0.11411270830748439,-114.1127083074844,0.0,-0.16914874617464098,-0.16914874617464098,,
0.1,10.0,0.5980255004918001,40.160032006401295,Pd,False,-4.444371324123374,-0.11412395657616205,-114.12395657616204,0.0,-0.16918579765347525,-0.16918579765347525,,
0.1,10.0,0.5980255004918001,40.17203440688138,Pd,False,-4.444801958865572,-0.11413501454972787,-114.13501454972787,0.0,-0.16922223021679442,-0.16922223021679442,,
0.1,10.0,0.5980255004918001,40.18403680736147,Pd,False,-4.445214110544347,-0.1141455979094116,-114.1455979094116,0.0,-0.16925710642337774,-0.16925710642337774,,
0.1,10.0,0.5980255004918001,40.19603920784157,Pd,False,-4.445602346330128,-0.11415556714931677,-114.15556714931677,0.0,-0.1692899654453923,-0.1692899654453923,,
0.1,10.0,0.5980255004918001,40.208041608321665,Pd,False,-4.445968759026286,-0.11416497600910269,-114.16497600910269,0.0,-0.16932098328297354,-0.16932098328297354,,
0.1,10.0,0.5980255004918001,40.220044008801764,Pd,False,-4.4463221927320085,-0.11417405159031381,-114.17405159031381,0.0,-0.1693509077982679,-0.1693509077982679,,
0.1,10.0,0.5980255004918001,40.232046409281864,Pd,False,-4.446675096321165,-0.11418311355902598,-114.18311355902598,0.0,-0.16938079270640766,-0.16938079270640766,,
0.1,10.0,0.5980255004918001,40.24404880976195,Pd,False,-4.447039126360073,-0.114192461236194,-114.192461236194,0.0,-0.1694116253606052,-0.1694116253606052,,
0.1,10.0,0.5980255004918001,40.25605121024205,Pd,False,-4.4474210547053055,-0.11420226851166848,-114.20226851166848,0.0,-0.16944398000066396,-0.16944398000066396,,
0.1,10.0,0.5980255004918001,40.26805361072214,Pd,False,-4.447820419640488,-0.11421252352935195,-114.21252352935194,0.0,-0.16947781837106118,-0.16947781837106118,,
0.1,10.0,0.5980255004918001,40.28005601120225,Pd,False,-4.448229737223123,-0.11422303411422882,-114.22303411422882,0.0,-0.1695125070460742,-0.1695125070460742,,
0.1,10.0,0.5980255004918001,40.29205841168234,Pd,False,-4.448637183489703,-0.11423349664686688,-114.23349664686688,0.0,-0.16954704418302893,-0.16954704418302893,,
0.1,10.0,0.5980255004918001,40.30406081216243,Pd,False,-4.449030788888006,-0.11424360376936141,-114.24360376936141,0.0,-0.1695804147825616,-0.1695804147825616,,
0.1,10.0,0.5980255004918001,40.31606321264253,Pd,False,-4.449402659542793,-0.11425315278031566,-114.25315278031566,0.0,-0.1696119487040479,-0.1696119487040479,,
0.1,10.0,0.5980255004918001,40.328065613122625,Pd,False,-4.449751739143961,-0.11426211655546854,-114.26211655546854,0.0,-0.16964155532344294,-0.16964155532344294,,
0.1,10.0,0.5980255004918001,40.340068013602725,Pd,False,-4.450084147607988,-0.114270652243949,-114.270652243949,0.0,-0.16966975281106905,-0.16966975281106905,,
0.1,10.0,0.5980255004918001,40.35207041408282,Pd,False,-4.450410991294195,-0.11427904503832452,-114.27904503832453,0.0,-0.16969748282057523,-0.16969748282057523,,
0.1,10.0,0.5980255004918001,40.36407281456291,Pd,False,-4.450744430265971,-0.11428760718850517,-114.28760718850516,0.0,-0.1697257770562022,-0.1697257770562022,,
0.1,10.0,0.5980255004918001,40.37607521504301,Pd,False,-4.451093397146046,-0.11429656806917059,-114.29656806917059,0.0,-0.16975539397740205,-0.16975539397740205,,
0.1,10.0,0.5980255004918001,40.3880776155231,Pd,False,-4.451460476749283,-0.11430599405400502,-114.30599405400501,0.0,-0.16978655370817425,-0.16978655370817425,,
0.1,10.0,0.5980255004918001,40.4000800160032,Pd,False,-4.451841038375074,-0.11431576623443031,-114.31576623443031,0.0,-0.16981886390554038,-0.16981886390554038,,
0.1,10.0,0.5980255004918001,40.4120824164833,Pd,False,-4.452224913354502,-0.11432562349618637,-114.32562349618637,0.0,-0.16985146164024817,-0.16985146164024817,,
0.1,10.0,0.5980255004918001,40.42408481696339,Pd,False,-4.452600012729377,-0.11433525541522463,-114.33525541522462,0.0,-0.16988332021622915,-0.16988332021622915,,
0.1,10.0,0.5980255004918001,40.43608721744349,Pd,False,-4.45295660037136,-0.11434441198419724,-114.34441198419725,0.0,-0.16991361206285754,-0.16991361206285754,,
0.1,10.0,0.5980255004918001,40.448089617923586,Pd,False,-4.4532907134135975,-0.11435299144337,-114.35299144337,0.0,-0.16994199961087594,-0.16994199961087594,,
0.1,10.0,0.5980255004918001,40.460092018403685,Pd,False,-4.4536055306233,-0.11436107541812125,-114.36107541812125,0.0,-0.16996875204941705,-0.16996875204941705,,
0.1,10.0,0.5980255004918001,40.472094418883785,Pd,False,-4.453910218578464,-0.11436889929070719,-114.36889929070719,0.0,-0.16999464773764497,-0.16999464773764497,,
0.1,10.0,0.5980255004918001,40.48409681936388,Pd,False,-4.454216676126496,-0.11437676860345208,-114.37676860345208,0.0,-0.17002069780486603,-0.17002069780486603,,
0.1,10.0,0.5980255004918001,40.49609921984396,Pd,False,-4.454535335157551,-0.11438495122969337,-114.38495122969337,0.0,-0.17004778927845535,-0.17004778927845535,,
0.1,10.0,0.5980255004918001,40.50810162032406,Pd,False,-4.454871501434237,-0.11439358341246231,-114.3935834124623,0.0,-0.17007637384677018,-0.17007637384677018,,
0.1,10.0,0.5980255004918001,40.52010402080416,Pd,False,-4.455223520744648,-0.11440262267438833,-114.40262267438833,0.0,-0.170106311565276,-0.170106311565276,,
0.1,10.0,0.5980255004918001,40.53210642128426,Pd,False,-4.45558340579988,-0.11441186391536944,-114.41186391536944,0.0,-0.1701369236790705,-0.1701369236790705,,
0.1,10.0,0.5980255004918001,40.544108821764354,Pd,False,-4.455939689392933,-0.11442101267687856,-114.42101267687856,0.0,-0.17016723487607555,-0.17016723487607555,,
0.1,10.0,0.5980255004918001,40.55611122224445,Pd,False,-4.456281486848313,-0.11442978945881484,-114.42978945881484,0.0,-0.17019631872513605,-0.17019631872513605,,
0.1,10.0,0.5980255004918001,40.56811362272455,Pd,False,-4.456602330707627,-0.1144380281877593,-114.4380281877593,0.0,-0.17022362413714126,-0.17022362413714126,,
0.1,10.0,0.5980255004918001,40.58011602320464,Pd,False,-4.456902428785508,-0.11444573420004113,-114.44573420004113,0.0,-0.17024916794471198,-0.17024916794471198,,
0.1,10.0,0.5980255004918001,40.59211842368474,Pd,False,-4.45718855931673,-0.11445308154929233,-114.45308154929234,0.0,-0.1702735264295291,-0.1702735264295291,,
0.1,10.0,0.5980255004918001,40.60412082416483,Pd,False,-4.457471653200189,-0.11446035092255272,-114.46035092255272,0.0,-0.1702976298322939,-0.1702976298322939,,
0.1,10.0,0.5980255004918001,40.61612322464493,Pd,False,-4.457762927395017,-0.11446783035240635,-114.46783035240635,0.0,-0.17032243329090715,-0.17032243329090715,,
0.1,10.0,0.5980255004918001,40.62812562512503,Pd,False,-4.458069938864018,-0.11447571388890711,-114.47571388890711,0.0,-0.17034858076797388,-0.17034858076797388,,
0.1,10.0,0.5980255004918001,40.64012802560512,Pd,False,-4.458393948885714,-0.11448403391955927,-114.48403391955928,0.0,-0.17037618032722227,-0.17037618032722227,,
0.1,10.0,0.5980255004918001,40.65213042608522,Pd,False,-4.458729518550442,-0.11449265078233979,-114.4926507823398,0.0,-0.17040476926440518,-0.17040476926440518,,
0.1,10.0,0.5980255004918001,40.664132826565314,Pd,False,-4.459066465628203,-0.11450130301476288,-114.50130301476288,0.0,-0.17043348037738876,-0.17043348037738876,,
0.1,10.0,0.5980255004918001,40.676135227045414,Pd,False,-4.459393480869739,-0.11450970021438982,-114.50970021438982,0.0,-0.17046134982863625,-0.17046134982863625,,
0.1,10.0,0.5980255004918001,40.688137627525506,Pd,False,-4.459702121368329,-0.11451762558162173,-114.51762558162173,0.0,-0.17048765749648767,-0.17048765749648767,,
0.1,10.0,0.5980255004918001,40.7001400280056,Pd,False,-4.4599897728483455,-0.11452501198627166,-114.52501198627166,0.0,-0.17051217977341446,-0.17051217977341446,,
0.1,10.0,0.5980255004918001,40.7121424284857,Pd,False,-4.460260543452565,-0.11453196491851436,-114.53196491851436,0.0,-0.17053526617913117,-0.17053526617913117,,
0.1,10.0,0.5980255004918001,40.7241448289658,Pd,False,-4.460523785553631,-0.114538724531499,-114.538724531499,0.0,-0.17055771368726852,-0.17055771368726852,,
0.1,10.0,0.5980255004918001,40.73614722944589,Pd,False,-4.460790778932017,-0.11454558047095564,-114.54558047095564,0.0,-0.17058048409721543,-0.17058048409721543,,
0.1,10.0,0.5980255004918001,40.74814962992598,Pd,False,-4.461070753159889,-0.1145527697367244,-114.5527697367244,0.0,-0.1706043648383371,-0.1706043648383371,,
0.1,10.0,0.5980255004918001,40.76015203040609,Pd,False,-4.4613676533312265,-0.11456039363216203,-114.56039363216203,0.0,-0.17062969295084648,-0.17062969295084648,,
0.1,10.0,0.5980255004918001,40.772154430886175,Pd,False,-4.4616787839689405,-0.11456838294196503,-114.56838294196503,0.0,-0.17065623907821167,-0.17065623907821167,,
0.1,10.0,0.5980255004918001,40.784156831366275,Pd,False,-4.461995798511106,-0.11457652334050639,-114.57652334050638,0.0,-0.17068329147690553,-0.17068329147690553,,
0.1,10.0,0.5980255004918001,40.796159231846374,Pd,False,-4.462307673366999,-0.11458453176057648,-114.58453176057648,0.0,-0.1707099094656883,-0.1707099094656883,,
0.1,10.0,0.5980255004918001,40.80816163232647,Pd,False,-4.462604608683156,-0.1145921565584738,-114.59215655847379,0.0,-0.1707352562476996,-0.1707352562476996,,
0.1,10.0,0.5980255004918001,40.82016403280656,Pd,False,-4.462881477314543,-0.11459926607776491,-114.59926607776491,0.0,-0.1707588935021288,-0.1707588935021288,,
0.1,10.0,0.5980255004918001,40.83216643328666,Pd,False,-4.463139609944719,-0.11460589448815833,-114.60589448815833,0.0,-0.17078093414560333,-0.17078093414560333,,
0.1,10.0,0.5980255004918001,40.84416883376676,Pd,False,-4.463386296630782,-0.11461222898601979,-114.61222898601979,0.0,-0.17080200013609506,-0.17080200013609506,,
0.1,10.0,0.5980255004918001,40.85617123424685,Pd,False,-4.463632192435389,-0.11461854317537992,-114.61854317537993,0.0,-0.17082300117471141,-0.17082300117471141,,
0.1,10.0,0.5980255004918001,40.86817363472694,Pd,False,-4.463887551824065,-0.11462510037361096,-114.62510037361096,0.0,-0.17084481319573377,-0.17084481319573377,,
0.1,10.0,0.5980255004918001,40.88017603520704,Pd,False,-4.464158624021364,-0.11463206105025504,-114.63206105025505,0.0,-0.17086797040447219,-0.17086797040447219,,
0.1,10.0,0.5980255004918001,40.89217843568714,Pd,False,-4.4644454777924825,-0.11463942697108645,-114.63942697108645,0.0,-0.1708924792228789,-0.1708924792228789,,
0.1,10.0,0.5980255004918001,40.90418083616724,Pd,False,-4.464742014079938,-0.1146470415226,-114.64704152259999,0.0,-0.17091781901204567,-0.17091781901204567,,
0.1,10.0,0.5980255004918001,40.91618323664733,Pd,False,-4.4650381505235295,-0.11465464580679777,-114.65464580679777,0.0,-0.1709431283832905,-0.1709431283832905,,
0.1,10.0,0.5980255004918001,40.92818563712743,Pd,False,-4.46532339719178,-0.11466197045993919,-114.66197045993918,0.0,-0.17096751060090154,-0.17096751060090154,,
0.1,10.0,0.5980255004918001,40.94018803760753,Pd,False,-4.465590557064317,-0.11466883067468471,-114.66883067468471,0.0,-0.17099034995547746,-0.17099034995547746,,
0.1,10.0,0.5980255004918001,40.95219043808762,Pd,False,-4.4658382475133624,-0.11467519094748589,-114.67519094748589,0.0,-0.17101152760510724,-0.17101152760510724,,
0.1,10.0,0.5980255004918001,40.96419283856772,Pd,False,-4.466071361021617,-0.11468117690904338,-114.68117690904337,0.0,-0.17103146131536498,-0.17103146131536498,,
0.1,10.0,0.5980255004918001,40.976195239047804,Pd,False,-4.466299313646816,-0.114687030347832,-114.68703034783199,0.0,-0.17105095596160702,-0.17105095596160702,,
0.1,10.0,0.5980255004918001,40.98819763952791,Pd,False,-4.466532709553839,-0.11469302356091333,-114.69302356091333,0.0,-0.1710709184228804,-0.1710709184228804,,
0.1,10.0,0.5980255004918001,41.00020004000801,Pd,False,-4.466779604430776,-0.11469936340476518,-114.69936340476518,0.0,-0.17109203799310785,-0.17109203799310785,,
0.1,10.0,0.5980255004918001,41.0122024404881,Pd,False,-4.46704268571499,-0.11470611888824438,-114.70611888824438,0.0,-0.1711145450299074,-0.1711145450299074,,
0.1,10.0,0.5980255004918001,41.024204840968196,Pd,False,-4.467318357874976,-0.11471319768416874,-114.71319768416873,0.0,-0.17113813241358306,-0.17113813241358306,,
0.1,10.0,0.5980255004918001,41.03620724144829,Pd,False,-4.467598045024902,-0.1147203795782602,-114.72037957826021,0.0,-0.17116206665531816,-0.17116206665531816,,
0.1,10.0,0.5980255004918001,41.04820964192839,Pd,False,-4.467871240709307,-0.11472739478247022,-114.72739478247023,0.0,-0.17118544862121693,-0.17118544862121693,,
0.1,10.0,0.5980255004918001,41.06021204240849,Pd,False,-4.468129221853845,-0.11473401930296807,-114.73401930296808,0.0,-0.17120753135440023,-0.17120753135440023,,
0.1,10.0,0.5980255004918001,41.07221444288858,Pd,False,-4.4683681155628765,-0.11474015369032851,-114.74015369032851,0.0,-0.17122798277689466,-0.17122798277689466,,
0.1,10.0,0.5980255004918001,41.08421684336868,Pd,False,-4.468590242074409,-0.11474585752434864,-114.74585752434864,0.0,-0.17124700097023188,-0.17124700097023188,,
0.1,10.0,0.5980255004918001,41.096219243848765,Pd,False,-4.46880326975954,-0.11475132771585929,-114.75132771585929,0.0,-0.17126524211778313,-0.17126524211778313,,
0.1,10.0,0.5980255004918001,41.10822164432887,Pd,False,-4.46901749092911,-0.11475682855403656,-114.75682855403656,0.0,-0.17128358742049019,-0.17128358742049019,,
0.1,10.0,0.5980255004918001,41.12022404480897,Pd,False,-4.469242187405856,-0.11476259838042702,-114.76259838042702,0.0,-0.1713028319108211,-0.1713028319108211,,
0.1,10.0,0.5980255004918001,41.13222644528906,Pd,False,-4.469482370429416,-0.1147687658752091,-114.7687658752091,0.0,-0.17132340516218925,-0.17132340516218925,,
0.1,10.0,0.5980255004918001,41.144228845769156,Pd,False,-4.46973704110111,-0.11477530538835011,-114.7753053883501,0.0,-0.17134522207452646,-0.17134522207452646,,
0.1,10.0,0.5980255004918001,41.15623124624925,Pd,False,-4.469999576277244,-0.11478204684869528,-114.78204684869527,0.0,-0.17136771562485975,-0.17136771562485975,,
0.1,10.0,0.5980255004918001,41.16823364672935,Pd,False,-4.4702600932463294,-0.1147887364848888,-114.7887364848888,0.0,-0.17139003917768109,-0.17139003917768109,,
0.1,10.0,0.5980255004918001,41.18023604720945,Pd,False,-4.47050895040678,-0.11479512671687025,-114.79512671687026,0.0,-0.17141136632374643,-0.17141136632374643,,
0.1,10.0,0.5980255004918001,41.19223844768954,Pd,False,-4.470740145354924,-0.11480106341304129,-114.80106341304129,0.0,-0.17143118219003067,-0.17143118219003067,,
0.1,10.0,0.5980255004918001,41.20424084816963,Pd,False,-4.47095341416593,-0.11480653979625756,-114.80653979625755,0.0,-0.17144946362692595,-0.17144946362692595,,
0.1,10.0,0.5980255004918001,41.21624324864973,Pd,False,-4.471154299071079,-0.11481169818166692,-114.81169818166693,0.0,-0.17146668529642414,-0.17146668529642414,,
0.1,10.0,0.5980255004918001,41.22824564912983,Pd,False,-4.471352170891784,-0.11481677919615173,-114.81677919615173,0.0,-0.17148365034824162,-0.17148365034824162,,
0.1,10.0,0.5980255004918001,41.24024804960993,Pd,False,-4.471556912941086,-0.11482203662651472,-114.82203662651472,0.0,-0.1715012062038288,-0.1715012062038288,,
0.1,10.0,0.5980255004918001,41.25225045009002,Pd,False,-4.471775440966434,-0.11482764805748137,-114.82764805748137,0.0,-0.17151994613757862,-0.17151994613757862,,
0.1,10.0,0.5980255004918001,41.26425285057012,Pd,False,-4.472009285582967,-0.11483365279266583,-114.83365279266583,0.0,-0.17154000181805013,-0.17154000181805013,,
0.1,10.0,0.5980255004918001,41.276255251050216,Pd,False,-4.472254083344028,-0.11483993878612044,-114.83993878612044,0.0,-0.17156099940725333,-0.17156099940725333,,
0.1,10.0,0.5980255004918001,41.28825765153031,Pd,False,-4.47250114619815,-0.11484628294334293,-114.84628294334293,0.0,-0.1715821938914036,-0.1715821938914036,,
0.1,10.0,0.5980255004918001,41.30026005201041,Pd,False,-4.4727405462665715,-0.11485243033315813,-114.85243033315813,0.0,-0.1716027335151547,-0.1716027335151547,,
0.1,10.0,0.5980255004918001,41.312262452490494,Pd,False,-4.472964621995553,-0.11485818421979341,-114.8581842197934,0.0,-0.17162196059601895,-0.17162196059601895,,
0.1,10.0,0.5980255004918001,41.32426485297059,Pd,False,-4.47317066875037,-0.11486347515279259,-114.86347515279259,0.0,-0.17163964258085027,-0.17163964258085027,,
0.1,10.0,0.5980255004918001,41.33626725345069,Pd,False,-4.473361870259623,-0.11486838488493419,-114.86838488493419,0.0,-0.17165605224458044,-0.17165605224458044,,
0.1,10.0,0.5980255004918001,41.34826965393079,Pd,False,-4.4735461515259,-0.11487311691691275,-114.87311691691275,0.0,-0.17167186947060972,-0.17167186947060972,,
