run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,delta_pzc,L_gap_nm
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.166666666666666e-08,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688609021502851,0.2085599069788221,0.2085599069788221,6.342761200358656e-10,6.342761200358656e-10,1.5171197631502764e-12,1.5171197631502764e-12,4.6138917634749486e-21,4.6138917634749486e-21,True,brentq,14,1.0,0.8308410029681694,-0.42570256040998306,0.620021569459765,-0.23057285191157634,2.376012783470536,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,41.666666666666664
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.166666666666666e-08,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,41.666666666666664
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.333333333333333e-08,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688589112038074,0.2087213261797973,0.2087213261797973,6.347670309975023e-10,6.347670309975023e-10,1.4999113062685865e-12,1.4999113062685865e-12,4.5615570965639634e-21,4.5615570965639634e-21,True,brentq,14,1.0,0.8305167950980815,-0.4255175956279122,0.6199685356921661,-0.23056494590924145,2.3795897651985207,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,83.33333333333333
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.333333333333333e-08,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088785114461871e-11,7.088785114461871e-11,2.1558540101503976e-19,2.1558540101503976e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,83.33333333333333
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.25e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688554393837734,0.20895907279516912,0.20895907279516912,6.354900702572246e-10,6.354900702572246e-10,1.485589429250922e-12,1.485589429250922e-12,4.5180011479735304e-21,4.5180011479735304e-21,True,brentq,14,1.0,0.8300213719395378,-0.4252336740745886,0.619896858266165,-0.23055629228142763,2.3890328281276005,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,125.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.25e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088785114461871e-11,7.088785114461871e-11,2.1558540101503976e-19,2.1558540101503976e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,125.0
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.6666666666666665e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688527293699041,0.20919137493549506,0.20919137493549506,6.361965516820409e-10,6.361965516820409e-10,1.4651890811734347e-12,1.4651890811734347e-12,4.455959244458088e-21,4.455959244458088e-21,True,brentq,14,1.0,0.8294837036638597,-0.42493043621580595,0.6198035725969069,-0.2305369839670815,2.4024034985934755,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,166.66666666666666
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.6666666666666665e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,166.66666666666666
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.083333333333333e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688570332046036,0.20939442040777942,0.20939442040777942,6.368140572046362e-10,6.368140572046362e-10,1.4589440766599182e-12,1.4589440766599182e-12,4.436966825014585e-21,4.436966825014585e-21,True,brentq,14,1.0,0.8291711908745903,-0.4247468996413449,0.6197294050142755,-0.23053372066936653,2.3994602539174714,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,208.33333333333331
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.083333333333333e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,208.33333333333331
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.5e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.468845474854797,0.20978404025691108,0.20978404025691108,6.379989760597317e-10,6.379989760597317e-10,1.3981593660616909e-12,1.3981593660616909e-12,4.252107275764491e-21,4.252107275764491e-21,True,brentq,14,1.0,0.8282533678027868,-0.42422968079194096,0.6195832276790189,-0.2305021832332821,2.4188878327500376,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,250.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.5e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088751807771132e-11,7.088751807771132e-11,2.1558438808600278e-19,2.1558438808600278e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,250.0
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.9166666666666664e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46885871663501455,0.2099516836590587,0.2099516836590587,6.385088161733189e-10,6.385088161733189e-10,1.3866685577568205e-12,1.3866685577568205e-12,4.2171612239884454e-21,4.2171612239884454e-21,True,brentq,14,1.0,0.8281315286899037,-0.4241569669436869,0.6194948699636649,-0.23049328131432442,2.4356043878133704,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,291.66666666666663
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.9166666666666664e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088751807771132e-11,7.088751807771132e-11,2.1558438808600278e-19,2.1558438808600278e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,291.66666666666663
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.333333333333333e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688577347968526,0.21029649305514933,0.21029649305514933,6.395574566770111e-10,6.395574566770111e-10,1.430383589351436e-12,1.430383589351436e-12,4.350108160092965e-21,4.350108160092965e-21,True,brentq,14,1.0,0.827166773317504,-0.4236139445889441,0.6193412381240757,-0.23045915159914343,2.4610194867351005,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,333.3333333333333
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.333333333333333e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088751807771132e-11,7.088751807771132e-11,2.1558438808600278e-19,2.1558438808600278e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,333.3333333333333
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.7499999999999996e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688392288283346,0.2108023148840711,0.2108023148840711,6.410957710717837e-10,6.410957710717837e-10,1.3650469643522456e-12,1.3650469643522456e-12,4.151405247337385e-21,4.151405247337385e-21,True,brentq,14,1.0,0.8259524661809373,-0.42292236248921117,0.6191637904107234,-0.23043106514530384,2.4715973127529836,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,374.99999999999994
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.7499999999999996e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,374.99999999999994
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.166666666666666e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688247660714606,0.21113372767288943,0.21113372767288943,6.421036695737872e-10,6.421036695737872e-10,1.2720935416155044e-12,1.2720935416155044e-12,3.868713635264981e-21,3.868713635264981e-21,True,brentq,14,1.0,0.8254470422786077,-0.4226251220662345,0.6190689425167616,-0.23043037927706259,2.465329192941315,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,416.66666666666663
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.166666666666666e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,416.66666666666663
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.5833333333333327e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46885543900754933,0.21137760097318542,0.21137760097318542,6.428453414173012e-10,6.428453414173012e-10,1.2216061495706754e-12,1.2216061495706754e-12,3.715170475408396e-21,3.715170475408396e-21,True,brentq,14,1.0,0.8253897768211599,-0.4225977009625669,0.6189185684029433,-0.23039868101190428,2.4976410649746494,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,458.33333333333326
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.5833333333333327e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,458.33333333333326
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,5e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46887073395115625,0.21152326291996765,0.21152326291996765,6.432883311356045e-10,6.432883311356045e-10,1.2551903960655864e-12,1.2551903960655864e-12,3.8173074866379e-21,3.8173074866379e-21,True,brentq,14,1.0,0.825211819250795,-0.42248640399634907,0.6187854511447272,-0.23039280508404167,2.479110360941677,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,500.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,5e-07,3.7e-08,1.0,1.2,0.1778279410038923,0.377,5.2506176708998415,0.7780887745123095,1.6495690516077002,0.513,0.46099999999999997,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,500.0
