C_H_F_per_m2,c_ion_M,g,lambda_D_nm,phi_RP_V
1.3951002439565787,0.00022779379999469116,40.444885916330975,20.150071276567257,-0.19517431413844974
1.431457963682884,0.00022779379999469116,41.49892044386999,20.150071276567257,-0.19529399810839548
1.4687632022627082,0.00022779379999469116,42.58042417450045,20.150071276567257,-0.19541078353897653
1.5070406529932237,0.00022779379999469116,43.69011298336562,20.150071276567257,-0.1955247372036306
1.546315652703841,0.00022779379999469116,44.82872140203728,20.150071276567257,-0.19563592450582507
1.5866141985273015,0.00022779379999469116,45.997003104720875,20.150071276567257,-0.1957444094987429
1.6279629651078547,0.00022779379999469116,47.195731407132044,20.150071276567257,-0.19585025490513863
1.670389322257885,0.00022779379999469116,48.42569977837397,20.150071276567257,-0.19595352213733327
1.7139213530747017,0.00022779379999469116,49.68772236615524,20.150071276567257,-0.19605427131731717
1.7585878725294577,0.00022779379999469116,50.982634535694935,20.150071276567257,-0.19615256129693334
1.8044184465405217,0.00022779379999469116,52.31129342267248,20.150071276567257,-0.1962484496781137
1.8514434115439244,0.00022779379999469116,53.67457850058784,20.150071276567257,-0.19634199283314363
1.8996938945738189,0.00022779379999469116,55.073392162907496,20.150071276567257,-0.1964332459249308
1.9492018338662727,0.00022779379999469116,56.5086603203821,20.150071276567257,-0.19652226292725655
2.0,0.00022779379999469116,57.9813330139304,20.150071276567257,-0.19660909664498824
0.020000000000000004,0.00023982158456722815,0.565086603203821,19.638277942410497,-0.0722115443384483
0.020521220175880605,0.00023982158456722815,0.5798133301393044,19.638277942410497,-0.07340276462766365
0.02105602387534845,0.00023982158456722815,0.5949238504349604,19.638277942410497,-0.07460216364219713
0.021604765098731212,0.00023982158456722815,0.6104281661329242,19.638277942410497,-0.07580942496786157
0.02216780707196219,0.00023982158456722815,0.6263365399386377,19.638277942410497,-0.07702422279244486
0.02274552248700896,0.00023982158456722815,0.6426595020140009,19.638277942410497,-0.07824622220564408
0.023338293748567704,0.00023982158456722815,0.6594078569475545,19.638277942410497,-0.07947507952150126
0.023946513227186786,0.00023982158456722815,0.6765926909063174,19.638277942410497,-0.08071044262283773
0.024570583518986847,0.00023982158456722815,0.6942253789740032,19.638277942410497,-0.08195195132709147
0.025210917712149616,0.00023982158456722815,0.7123175926804836,19.638277942410497,-0.08319923777287279
0.025867939660351516,0.00023982158456722815,0.730881307727472,19.638277942410497,-0.08445192682646376
0.026542084263323367,0.00023982158456722815,0.7499288119155495,19.638277942410497,-0.08570963650740102
0.027233797754721727,0.00023982158456722815,0.7694727132777772,19.638277942410497,-0.0869719784321967
0.027943537997502352,0.00023982158456722815,0.7895259484252752,19.638277942410497,-0.0882385582751714
0.028671774786991577,0.00023982158456722815,0.8101017911103012,19.638277942410497,-0.08950897624529629
0.029418990161855802,0.00023982158456722815,0.8312138610124861,19.638277942410497,-0.09078282757786729
0.030185678723175412,0.00023982158456722815,0.8528761327540522,19.638277942410497,-0.09205970303976725
0.030972347961833843,0.00023982158456722815,0.8751029451499736,19.638277942410497,-0.09333918944700728
0.031779518594438956,0.00023982158456722815,0.8979090106992088,19.638277942410497,-0.09462087019318274
0.032607724907998674,0.00023982158456722815,0.9213094253232796,19.638277942410497,-0.09590432578742593
0.03345751511357933,0.00023982158456722815,0.9453196783586522,19.638277942410497,-0.09718913440039406
0.03432945170918072,0.00023982158456722815,0.9699556628095268,19.638277942410497,-0.09847487241679212
0.03522411185206789,0.00023982158456722815,0.9952336858678247,19.638277942410497,-0.09976111499289855
0.03614208774080653,0.00023982158456722815,1.0211704797073409,19.638277942410497,-0.10104743661753886
0.03708398700725428,0.00023982158456722815,1.0477832125591975,19.638277942410497,-0.10233341167493411
0.03805043311876804,0.00023982158456722815,1.07508950007594,19.638277942410497,-0.10361861500784383
0.03904206579089289,0.00023982158456722815,1.1031074169917878,19.638277942410497,-0.10490262247941992
0.04005954141080645,0.00023982158456722815,1.1318555090867708,19.638277942410497,-0.10618501153219591
0.04110353347179829,0.00023982158456722815,1.1613528054626527,19.638277942410497,-0.10746536174264772
0.04217473301907252,0.00023982158456722815,1.1916188311387859,19.638277942410497,-0.1087432553697861
0.043273849107168444,0.00023982158456722815,1.2226736199762256,19.638277942410497,-0.11001827789626652
0.044401609269301874,0.00023982158456722815,1.2545377279386543,19.638277942410497,-0.11129001856054012
0.045558759998938235,0.00023982158456722815,1.287232246698906,19.638277942410497,-0.11255807087861143
0.046746067243915654,0.00023982158456722815,1.3207788176000848,19.638277942410497,-0.11382203315401686
0.047964316913445666,0.00023982158456722815,1.3551996459805296,19.638277942410497,-0.1150815089746946
0.049214315398326595,0.00023982158456722815,1.3905175158720937,19.638277942410497,-0.11633610769547643
0.05049689010471456,0.00023982158456722815,1.4267558050814892,19.638277942410497,-0.11758544490499975
0.0518128900018047,0.00023982158456722815,1.4639385006646515,19.638277942410497,-0.1188291428759079
0.05316318618378582,0.00023982158456722815,1.5020902148043915,19.638277942410497,-0.12006683099728455
0.05454867244644013,0.00023982158456722815,1.5412362011018357,19.638277942410497,-0.12129814618834583
0.055970265878769444,0.00023982158456722815,1.5814023712924272,19.638277942410497,-0.12252273329249856
0.057428907470040265,0.00023982158456722815,1.6226153123975795,19.638277942410497,-0.12374024545095741
0.0589255627326485,0.00023982158456722815,1.6649023043232998,19.638277942410497,-0.12495034445520276
0.06046122234121722,0.00023982158456722815,1.7082913379174702,19.638277942410497,-0.12615270107765095
0.06203690278834947,0.00023982158456722815,1.7528111334977023,19.638277942410497,-0.12734699537999852
0.06365364705747104,0.00023982158456722815,1.7984911598620599,19.638277942410497,-0.12853291699879507
0.06531252531320789,0.00023982158456722815,1.8453616537952107,19.638277942410497,-0.12971016540788927
0.06701463560975568,0.00023982158456722815,1.8934536400829327,19.638277942410497,-0.1308784501574846
0.0687611046177102,0.00023982158456722815,1.9427989520482214,19.638277942410497,-0.1320374910896316
0.07055308836983959,0.00023982158456722815,1.9934302526225829,19.638277942410497,-0.13318701853007014
0.07239177302629196,0.00023982158456722815,2.0453810559664656,19.638277942410497,-0.1343267734564241
0.07427837565974559,0.00023982158456722815,2.09868574965315,19.638277942410497,-0.1354565076428331
0.07621414506102046,0.00023982158456722815,2.153379617430766,19.638277942410497,-0.136575983781188
0.07820036256568516,0.00023982158456722815,2.209498862577513,19.638277942410497,-0.13768497557921477
0.08023834290220583,0.00023982158456722815,2.267080631865545,19.638277942410497,-0.13878326783572603
0.08232943506219863,0.00023982158456722815,2.326163040149369,19.638277942410497,-0.13987065649342956
0.08447502319336207,0.00023982158456722815,2.386785195595048,19.638277942410497,-0.1409469486697515
0.08667652751568014,0.00023982158456722815,2.4489872255669103,19.638277942410497,-0.1420119626661922
0.08893540526150227,0.00023982158456722815,2.512810303188877,19.638277942410497,-0.143065527956792
0.09125315164012293,0.00023982158456722815,2.578296674598012,19.638277942410497,-0.14410748515633678
0.09363130082749914,0.00023982158456722815,2.6454896869083298,19.638277942410497,-0.14513768596898258
0.09607142698176102,0.00023982158456722815,2.7144338169033624,19.638277942410497,-0.14615599311802102
0.09857514528518768,0.00023982158456722815,2.7851747004764924,19.638277942410497,-0.14716228025754707
0.10114411301333776,0.00023982158456722815,2.8577591628385206,19.638277942410497,-0.1481564318668247
0.1037800306320427,0.00023982158456722815,2.9322352495124746,19.638277942410497,-0.14913834312817464
0.10648464292298906,0.00023982158456722815,3.008652258136184,19.638277942410497,-0.15010791978923366
0.10925974013863421,0.00023982158456722815,3.0870607710936486,19.638277942410497,-0.15106507801045432
0.11210715918722058,0.00023982158456722815,3.1675126889968253,19.638277942410497,-0.15200974419872906
0.11502878484867245,0.00023982158456722815,3.2500612650399727,19.638277942410497,-0.15294185482803407
0.1180265510221803,0.00023982158456722815,3.3347611402493165,19.638277942410497,-0.15386135624799455
0.12110244200629836,0.00023982158456722815,3.4216683796513427,19.638277942410497,-0.15476820448127535
0.124258493812403,0.00023982158456722815,3.5108405093836903,19.638277942410497,-0.1556623650107004
0.12749679551238094,0.00023982158456722815,3.6023365547731747,19.638277942410497,-0.15654381255699867
0.13081949062143974,0.00023982158456722815,3.6962170794061744,19.638277942410497,-0.1574125308480651
0.13422877851695558,0.00023982158456722815,3.7925442252172217,19.638277942410497,-0.15826851238061654
0.13772691589429786,0.00023982158456722815,3.8913817536223556,19.638277942410497,-0.1591117581751029
0.14131621826059376,0.00023982158456722815,3.992795087724435,19.638277942410497,-0.15994227752472132
0.14499906146742214,0.00023982158456722815,4.096851355618381,19.638277942410497,-0.16076008773935788
0.14877788328345076,0.00023982158456722815,4.2036194348249865,19.638277942410497,-0.16156521388526046
0.15265518500805791,0.00023982158456722815,4.3131699978827145,19.638277942410497,-0.16235768852122184
0.15663353312700717,0.00023982158456722815,4.425575559127682,19.638277942410497,-0.16313755143202613
0.1607155610112701,0.00023982158456722815,4.540910522692752,19.638277942410497,-0.16390484935988375
0.16490397066012225,0.00023982158456722815,4.659251231757551,19.638277942410497,-0.16465963573455145
0.16920153448966616,0.00023982158456722815,4.780676019081979,19.638277942410497,-0.16540197040280388
0.1736110971679647,0.00023982158456722815,4.905265258856683,19.638277942410497,-0.16613191935789143
0.17813557749800019,0.00023982158456722815,5.0331014199047965,19.638277942410497,-0.16684955446958882
0.18277797034970517,0.00023982158456722815,5.16426912027018,19.638277942410497,-0.167554953215405
0.1875413486423438,0.00023982158456722815,5.298855183228278,19.638277942410497,-0.16824819841349384
0.19242886537855616,0.00023982158456722815,5.436948694756682,19.638277942410497,-0.1689293779577716
0.19744375573141193,0.00023982158456722815,5.578641062503425,19.638277942410497,-0.16959858455571483
0.20258933918585453,0.00023982158456722815,5.724026076292064,19.638277942410497,-0.17025591546927946
0.20786902173595376,0.00023982158456722815,5.873199970203567,19.638277942410497,-0.17090147225935043
0.21328629813942088,0.00023982158456722815,6.026261486276139,19.638277942410497,-0.1715353605340984
0.21884475423087846,0.00023982158456722815,6.183311939865106,19.638277942410497,-0.17215768970158965
0.22454806929541665,0.00023982158456722815,6.34445528670616,19.638277942410497,-0.17276857272696444
0.230400018504007,0.00023982158456722815,6.509798191726339,19.638277942410497,-0.173368125894469
0.23640447541238452,0.00023982158456722815,6.679450099648278,19.638277942410497,-0.1739564685745975
0.24256541452505476,0.00023982158456722815,6.853523307434498,19.638277942410497,-0.1745337229965726
0.24888691392611964,0.00023982158456722815,7.032133038619635,19.638277942410497,-0.17510001402636488
0.2553731579786673,0.00023982158456722815,7.215397519579891,19.638277942410497,-0.1756554689504267
0.26202844009450843,0.00023982158456722815,7.4034380577900825,19.638277942410497,-0.17620021726528964
0.26885716557609746,0.00023982158456722815,7.596379122120208,19.638277942410497,-0.17673439047315162
0.27586385453251416,0.00023982158456722815,7.7943484252245705,19.638277942410497,-0.1772581218835558
0.2830531448714409,0.00023982158456722815,7.997477008078078,19.638277942410497,-0.1777715464212426
0.2904297953691134,0.00023982158456722815,8.205899326715654,19.638277942410497,-0.1782748004402354
0.29799868882027614,0.00023982158456722815,8.419753341232115,19.638277942410497,-0.17876802154419894
0.3057648352702308,0.00023982158456722815,8.639180607101528,19.638277942410497,-0.17925134841309506
0.3137333753311133,0.00023982158456722815,8.86432636887641,19.638277942410497,-0.17972492063613857
0.3219095835845982,0.00023982158456722815,9.095339656328854,19.638277942410497,-0.18018887855104324
0.33029887207327885,0.00023982158456722815,9.332373383097126,19.638277942410497,-0.18064336308953147
0.3389067938830388,0.00023982158456722815,9.575584447903193,19.638277942410497,-0.18108851562906728
0.34773904681878126,0.00023982158456722815,9.825133838407977,19.638277942410497,-0.1815244778507594
0.35680147717595295,0.00023982158456722815,10.081186737773244,19.638277942410497,-0.1819513916033699
0.36610008361035845,0.00023982158456722815,10.343912634000615,19.638277942410497,-0.18236939877335187
0.37564102110882297,0.00023982158456722815,10.613485432119978,19.638277942410497,-0.18277864116083095
0.3854306050633385,0.00023982158456722815,10.890083569301769,19.638277942410497,-0.18317926036143536
0.3954753154513823,0.00023982158456722815,11.17389013296906,19.638277942410497,-0.18357139765387195
0.40578180112518264,0.00023982158456722815,11.465092981987894,19.638277942410497,-0.18395519389313814
0.4163568842127632,0.00023982158456722815,11.763884871015845,19.638277942410497,-0.1843307894092527
0.42720756463368703,0.00023982158456722815,12.07046357809135,19.638277942410497,-0.1846983239113845
0.43834102473248177,0.00023982158456722815,12.385032035548008,19.638277942410497,-0.1850579363972503
0.4497646340328189,0.00023982158456722815,12.707798464340762,19.638277942410497,-0.18540976506765275
0.46148595411559196,0.00023982158456722815,13.038976511872711,19.638277942410497,-0.18575394724602173
0.47351274362411955,0.00023982158456722815,13.378785393413771,19.638277942410497,-0.18609061930282297
0.4858529633997931,0.00023982158456722815,13.727450037204969,19.638277942410497,-0.18641991658469362
0.49851478175156044,0.00023982158456722815,14.08520123334417,19.638277942410497,-0.18674197334816306
0.511506579862742,0.00023982158456722815,14.45227578655204,19.638277942410497,-0.18705692269781657
0.5248369573387488,0.00023982158456722815,14.82891667291911,19.638277942410497,-0.18736489652875798
0.538514737899386,0.00023982158456722815,15.215373200737996,19.638277942410497,-0.1876660254732282
0.5525489752194968,0.00023982158456722815,15.611901175526882,19.638277942410497,-0.18796043885123478
0.5669489589218242,0.00023982158456722815,16.01876306935381,19.638277942410497,-0.188248264625051
0.581724220726052,0.00023982158456722815,16.436228194573726,19.638277942410497,-0.18852962935744083
0.5968845407580937,0.00023982158456722815,16.86457288209319,19.638277942410497,-0.18880465817346948
0.612439954023811,0.00023982158456722815,17.30408066428098,19.638277942410497,-0.1890734747257596
0.6284007570514407,0.00023982158456722815,17.75504246264541,19.638277942410497,-0.1893362011630556
0.6447775147071335,0.00023982158456722815,18.217756780402787,19.638277942410497,-0.18959295810195964
0.6615810671881087,0.00023982158456722815,18.692529900064358,19.638277942410497,-0.1898438646017063
0.6788225371980618,0.00023982158456722815,19.179676086172606,19.638277942410497,-0.1900890381418439
0.6965133373095664,0.00023982158456722815,19.679517793321,19.638277942410497,-0.19032859460269444
0.7146651775183499,0.00023982158456722815,20.192385879595,19.638277942410497,-0.19056264824846503
0.7332900729944428,0.00023982158456722815,20.71861982557558,19.638277942410497,-0.1907913117128887
0.7524003520353256,0.00023982158456722815,21.258567959050062,19.638277942410497,-0.19101469598727336
0.7720086642263496,0.00023982158456722815,21.812587685579352,19.638277942410497,-0.1912329104108418
0.7921279888138195,0.00023982158456722815,22.381045725073772,19.638277942410497,-0.19144606266324857
0.8127716432962939,0.00023982158456722815,22.964318354534512,19.638277942410497,-0.19165425875916237
0.8339532922397765,0.00023982158456722815,23.562791657120936,19.638277942410497,-0.1918576030448062
0.8556869563226478,0.00023982158456722815,24.176861777709068,19.638277942410497,-0.19205619819635042
0.8779870216163093,0.00023982158456722815,24.806935185109992,19.638277942410497,-0.1922501452200571
0.9008682491076958,0.00023982158456722815,25.45342894112207,19.638277942410497,-0.19243954345407754
0.924345784469954,0.00023982158456722815,26.11677097659487,19.638277942410497,-0.19262449057180792
0.9484351680877496,0.00023982158456722815,26.79740037468757,19.638277942410497,-0.19280508258671117
0.973152345343852,0.00023982158456722815,27.49576766150945,19.638277942410497,-0.19298141385851658
0.9985136771737887,0.00023982158456722815,28.21233510433464,19.638277942410497,-0.19315357710071165
1.0245359508955743,0.00023982158456722815,28.947577017588838,19.638277942410497,-0.1933216633892439
1.0512363913216634,0.00023982158456722815,29.70198007681007,19.638277942410497,-0.19348576217235364
1.0786326721605017,0.00023982158456722815,30.476043640791925,19.638277942410497,-0.19364596128146144
1.1067429277152048,0.00023982158456722815,31.27028008212185,19.638277942410497,-0.1938023469430374
1.1355857648871208,0.00023982158456722815,32.08521512633379,19.638277942410497,-0.19395500379138192
1.1651802754922196,0.00023982158456722815,32.92138819989953,19.638277942410497,-0.19410401488225076
1.1955460488984522,0.00023982158456722815,33.77935278728878,19.638277942410497,-0.19424946170726048
1.2267031849924628,0.00023982158456722815,34.65967679733496,19.638277942410497,-0.19439142420901165
1.2586723074842154,0.00023982158456722815,35.56294293914853,19.638277942410497,-0.1945299807968724
1.2914745775583638,0.00023982158456722815,36.48974910782727,19.638277942410497,-0.19466520836336446
1.325131707881378,0.00023982158456722815,37.44070878021829,19.638277942410497,-0.19479718230109944
1.359665976973723,0.00023982158456722815,38.416451420994285,19.638277942410497,-0.19492597652021318
1.3951002439565787,0.00023982158456722815,39.41762289931225,19.638277942410497,-0.19505166346624989
1.431457963682884,0.00023982158456722815,40.44488591633097,19.638277942410497,-0.19517431413844974
1.4687632022627082,0.00023982158456722815,41.49892044387002,19.638277942410497,-0.19529399810839548
1.5070406529932237,0.00023982158456722815,42.58042417450044,19.638277942410497,-0.19541078353897653
1.546315652703841,0.00023982158456722815,43.690112983365644,19.638277942410497,-0.1955247372036306
1.5866141985273015,0.00023982158456722815,44.828721402037274,19.638277942410497,-0.19563592450582507
1.6279629651078547,0.00023982158456722815,45.997003104720896,19.638277942410497,-0.1957444094987429
1.670389322257885,0.00023982158456722815,47.19573140713204,19.638277942410497,-0.19585025490513863
1.7139213530747017,0.00023982158456722815,48.42569977837399,19.638277942410497,-0.19595352213733327
1.7585878725294577,0.00023982158456722815,49.687722366155256,19.638277942410497,-0.19605427131731717
1.8044184465405217,0.00023982158456722815,50.982634535694935,19.638277942410497,-0.19615256129693334
1.8514434115439244,0.00023982158456722815,52.311293422672506,19.638277942410497,-0.1962484496781137
1.8996938945738189,0.00023982158456722815,53.67457850058784,19.638277942410497,-0.19634199283314363
1.9492018338662727,0.00023982158456722815,55.073392162907524,19.638277942410497,-0.19643324592493083
2.0,0.00023982158456722815,56.50866032038209,19.638277942410497,-0.19652226292725655
0.020000000000000004,0.00025248445052357274,0.550733921629075,19.139483689661045,-0.07102880951369382
0.020521220175880605,0.00025248445052357274,0.565086603203821,19.139483689661045,-0.0722115443384483
0.02105602387534845,0.00025248445052357274,0.5798133301393041,19.139483689661045,-0.07340276462766364
0.021604765098731212,0.00025248445052357274,0.5949238504349603,19.139483689661045,-0.07460216364219713
0.02216780707196219,0.00025248445052357274,0.6104281661329238,19.139483689661045,-0.07580942496786153
0.02274552248700896,0.00025248445052357274,0.6263365399386377,19.139483689661045,-0.07702422279244486
0.023338293748567704,0.00025248445052357274,0.6426595020140007,19.139483689661045,-0.07824622220564406
0.023946513227186786,0.00025248445052357274,0.6594078569475545,19.139483689661045,-0.07947507952150126
0.024570583518986847,0.00025248445052357274,0.676592690906317,19.139483689661045,-0.08071044262283772
0.025210917712149616,0.00025248445052357274,0.6942253789740032,19.139483689661045,-0.08195195132709147
0.025867939660351516,0.00025248445052357274,0.7123175926804836,19.139483689661045,-0.08319923777287279
0.026542084263323367,0.00025248445052357274,0.7308813077274716,19.139483689661045,-0.08445192682646373
0.027233797754721727,0.00025248445052357274,0.7499288119155495,19.139483689661045,-0.08570963650740102
0.027943537997502352,0.00025248445052357274,0.7694727132777768,19.139483689661045,-0.08697197843219666
0.028671774786991577,0.00025248445052357274,0.7895259484252752,19.139483689661045,-0.0882385582751714
0.029418990161855802,0.00025248445052357274,0.8101017911103009,19.139483689661045,-0.08950897624529627
0.030185678723175412,0.00025248445052357274,0.8312138610124861,19.139483689661045,-0.09078282757786729
0.030972347961833843,0.00025248445052357274,0.8528761327540518,19.139483689661045,-0.09205970303976722
0.031779518594438956,0.00025248445052357274,0.8751029451499736,19.139483689661045,-0.09333918944700728
0.032607724907998674,0.00025248445052357274,0.8979090106992087,19.139483689661045,-0.09462087019318274
0.03345751511357933,0.00025248445052357274,0.9213094253232792,19.139483689661045,-0.09590432578742589
0.03432945170918072,0.00025248445052357274,0.9453196783586522,19.139483689661045,-0.09718913440039406
0.03522411185206789,0.00025248445052357274,0.9699556628095263,19.139483689661045,-0.09847487241679209
0.03614208774080653,0.00025248445052357274,0.9952336858678246,19.139483689661045,-0.09976111499289855
0.03708398700725428,0.00025248445052357274,1.0211704797073404,19.139483689661045,-0.10104743661753886
0.03805043311876804,0.00025248445052357274,1.0477832125591975,19.139483689661045,-0.10233341167493411
0.03904206579089289,0.00025248445052357274,1.0750895000759393,19.139483689661045,-0.10361861500784382
0.04005954141080645,0.00025248445052357274,1.1031074169917878,19.139483689661045,-0.10490262247941992
0.04110353347179829,0.00025248445052357274,1.1318555090867708,19.139483689661045,-0.10618501153219591
0.04217473301907252,0.00025248445052357274,1.161352805462652,19.139483689661045,-0.10746536174264769
0.043273849107168444,0.00025248445052357274,1.1916188311387859,19.139483689661045,-0.1087432553697861
0.044401609269301874,0.00025248445052357274,1.2226736199762251,19.139483689661045,-0.11001827789626648
0.045558759998938235,0.00025248445052357274,1.254537727938654,19.139483689661045,-0.1112900185605401
0.046746067243915654,0.00025248445052357274,1.2872322466989052,19.139483689661045,-0.1125580708786114
0.047964316913445666,0.00025248445052357274,1.3207788176000848,19.139483689661045,-0.11382203315401686
0.049214315398326595,0.00025248445052357274,1.3551996459805287,19.139483689661045,-0.11508150897469457
0.05049689010471456,0.00025248445052357274,1.3905175158720937,19.139483689661045,-0.11633610769547643
0.0518128900018047,0.00025248445052357274,1.4267558050814895,19.139483689661045,-0.11758544490499978
0.05316318618378582,0.00025248445052357274,1.4639385006646506,19.139483689661045,-0.11882914287590789
0.05454867244644013,0.00025248445052357274,1.5020902148043915,19.139483689661045,-0.12006683099728455
0.055970265878769444,0.00025248445052357274,1.5412362011018346,19.139483689661045,-0.12129814618834579
0.057428907470040265,0.00025248445052357274,1.5814023712924272,19.139483689661045,-0.12252273329249856
0.0589255627326485,0.00025248445052357274,1.6226153123975786,19.139483689661045,-0.12374024545095738
0.06046122234121722,0.00025248445052357274,1.6649023043232998,19.139483689661045,-0.12495034445520276
0.06203690278834947,0.00025248445052357274,1.7082913379174693,19.139483689661045,-0.12615270107765092
0.06365364705747104,0.00025248445052357274,1.7528111334977023,19.139483689661045,-0.12734699537999852
0.06531252531320789,0.00025248445052357274,1.7984911598620599,19.139483689661045,-0.12853291699879507
0.06701463560975568,0.00025248445052357274,1.8453616537952098,19.139483689661045,-0.12971016540788924
0.0687611046177102,0.00025248445052357274,1.8934536400829314,19.139483689661045,-0.13087845015748456
0.07055308836983959,0.00025248445052357274,1.9427989520482214,19.139483689661045,-0.1320374910896316
0.07239177302629196,0.00025248445052357274,1.9934302526225827,19.139483689661045,-0.13318701853007014
0.07427837565974559,0.00025248445052357274,2.045381055966465,19.139483689661045,-0.1343267734564241
0.07621414506102046,0.00025248445052357274,2.0986857496531495,19.139483689661045,-0.13545650764283307
0.07820036256568516,0.00025248445052357274,2.1533796174307644,19.139483689661045,-0.136575983781188
0.08023834290220583,0.00025248445052357274,2.209498862577513,19.139483689661045,-0.13768497557921477
0.08232943506219863,0.00025248445052357274,2.267080631865545,19.139483689661045,-0.13878326783572603
0.08447502319336207,0.00025248445052357274,2.3261630401493676,19.139483689661045,-0.13987065649342953
0.08667652751568014,0.00025248445052357274,2.386785195595047,19.139483689661045,-0.14094694866975147
0.08893540526150227,0.00025248445052357274,2.4489872255669103,19.139483689661045,-0.1420119626661922
0.09125315164012293,0.00025248445052357274,2.5128103031888775,19.139483689661045,-0.143065527956792
0.09363130082749914,0.00025248445052357274,2.578296674598012,19.139483689661045,-0.14410748515633678
0.09607142698176102,0.00025248445052357274,2.645489686908328,19.139483689661045,-0.14513768596898258
0.09857514528518768,0.00025248445052357274,2.714433816903361,19.139483689661045,-0.146155993118021
0.10114411301333776,0.00025248445052357274,2.7851747004764924,19.139483689661045,-0.14716228025754707
0.1037800306320427,0.00025248445052357274,2.8577591628385197,19.139483689661045,-0.1481564318668247
0.10648464292298906,0.00025248445052357274,2.932235249512474,19.139483689661045,-0.14913834312817462
0.10925974013863421,0.00025248445052357274,3.0086522581361828,19.139483689661045,-0.15010791978923366
0.11210715918722058,0.00025248445052357274,3.087060771093648,19.139483689661045,-0.1510650780104543
0.11502878484867245,0.00025248445052357274,3.167512688996824,19.139483689661045,-0.15200974419872904
0.1180265510221803,0.00025248445052357274,3.2500612650399727,19.139483689661045,-0.15294185482803407
0.12110244200629836,0.00025248445052357274,3.334761140249315,19.139483689661045,-0.15386135624799457
0.124258493812403,0.00025248445052357274,3.421668379651342,19.139483689661045,-0.15476820448127532
0.12749679551238094,0.00025248445052357274,3.510840509383689,19.139483689661045,-0.1556623650107004
0.13081949062143974,0.00025248445052357274,3.6023365547731743,19.139483689661045,-0.15654381255699865
0.13422877851695558,0.00025248445052357274,3.6962170794061735,19.139483689661045,-0.15741253084806514
0.13772691589429786,0.00025248445052357274,3.7925442252172212,19.139483689661045,-0.15826851238061654
0.14131621826059376,0.00025248445052357274,3.891381753622354,19.139483689661045,-0.15911175817510287
0.14499906146742214,0.00025248445052357274,3.9927950877244336,19.139483689661045,-0.15994227752472132
0.14877788328345076,0.00025248445052357274,4.096851355618381,19.139483689661045,-0.16076008773935788
0.15265518500805791,0.00025248445052357274,4.203619434824985,19.139483689661045,-0.16156521388526046
0.15663353312700717,0.00025248445052357274,4.313169997882714,19.139483689661045,-0.16235768852122184
0.1607155610112701,0.00025248445052357274,4.425575559127681,19.139483689661045,-0.16313755143202613
0.16490397066012225,0.00025248445052357274,4.540910522692751,19.139483689661045,-0.16390484935988373
0.16920153448966616,0.00025248445052357274,4.65925123175755,19.139483689661045,-0.16465963573455145
0.1736110971679647,0.00025248445052357274,4.780676019081978,19.139483689661045,-0.16540197040280388
0.17813557749800019,0.00025248445052357274,4.905265258856681,19.139483689661045,-0.16613191935789143
0.18277797034970517,0.00025248445052357274,5.033101419904795,19.139483689661045,-0.16684955446958882
0.1875413486423438,0.00025248445052357274,5.164269120270179,19.139483689661045,-0.167554953215405
0.19242886537855616,0.00025248445052357274,5.298855183228277,19.139483689661045,-0.1682481984134938
0.19744375573141193,0.00025248445052357274,5.436948694756681,19.139483689661045,-0.1689293779577716
0.20258933918585453,0.00025248445052357274,5.578641062503424,19.139483689661045,-0.16959858455571483
0.20786902173595376,0.00025248445052357274,5.724026076292061,19.139483689661045,-0.17025591546927946
0.21328629813942088,0.00025248445052357274,5.873199970203565,19.139483689661045,-0.17090147225935043
0.21884475423087846,0.00025248445052357274,6.0262614862761374,19.139483689661045,-0.1715353605340984
0.22454806929541665,0.00025248445052357274,6.183311939865103,19.139483689661045,-0.17215768970158962
0.230400018504007,0.00025248445052357274,6.344455286706158,19.139483689661045,-0.17276857272696444
0.23640447541238452,0.00025248445052357274,6.509798191726337,19.139483689661045,-0.17336812589446898
0.24256541452505476,0.00025248445052357274,6.679450099648278,19.139483689661045,-0.1739564685745975
0.24888691392611964,0.00025248445052357274,6.853523307434493,19.139483689661045,-0.17453372299657258
0.2553731579786673,0.00025248445052357274,7.032133038619635,19.139483689661045,-0.17510001402636488
0.26202844009450843,0.00025248445052357274,7.215397519579888,19.139483689661045,-0.17565546895042666
0.26885716557609746,0.00025248445052357274,7.4034380577900825,19.139483689661045,-0.17620021726528964
0.27586385453251416,0.00025248445052357274,7.596379122120208,19.139483689661045,-0.17673439047315162
0.2830531448714409,0.00025248445052357274,7.794348425224564,19.139483689661045,-0.17725812188355577
0.2904297953691134,0.00025248445052357274,7.997477008078078,19.139483689661045,-0.1777715464212426
0.29799868882027614,0.00025248445052357274,8.20589932671565,19.139483689661045,-0.17827480044023536
0.3057648352702308,0.00025248445052357274,8.419753341232113,19.139483689661045,-0.17876802154419894
0.3137333753311133,0.00025248445052357274,8.639180607101524,19.139483689661045,-0.17925134841309506
0.3219095835845982,0.00025248445052357274,8.86432636887641,19.139483689661045,-0.17972492063613857
0.33029887207327885,0.00025248445052357274,9.095339656328848,19.139483689661045,-0.18018887855104324
0.3389067938830388,0.00025248445052357274,9.332373383097126,19.139483689661045,-0.18064336308953147
0.34773904681878126,0.00025248445052357274,9.575584447903193,19.139483689661045,-0.18108851562906728
0.35680147717595295,0.00025248445052357274,9.825133838407972,19.139483689661045,-0.1815244778507594
