C_H_F_per_m2,c_ion_M,g,lambda_D_nm,phi_RP_V,sigma_C_per_m2,sigma_mC_per_m2,x_over_lambda_D,x_nm,phi_V,phi_mV
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,2.983293556085919,9.07284573095979,-0.00472537300422006,-4.72537300422006
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,2.9952267303102627,9.109137113883628,-0.004669319418657559,-4.669319418657559
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.007159904534606,9.145428496807465,-0.004613930755092033,-4.613930755092033
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.01909307875895,9.181719879731306,-0.00455919912604835,-4.55919912604835
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.0310262529832936,9.218011262655144,-0.0045051167376146325,-4.505116737614633
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.042959427207637,9.254302645578983,-0.004451675888332384,-4.4516758883323835
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.054892601431981,9.290594028502824,-0.004398868968099776,-4.398868968099776
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.0668257756563246,9.326885411426662,-0.004346688457087967,-4.346688457087967
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.078758949880668,9.363176794350501,-0.004295126924670247,-4.295126924670248
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.090692124105012,9.399468177274342,-0.004244177028363904,-4.244177028363904
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.1026252983293556,9.43575956019818,-0.004193831512784639,-4.193831512784639
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.114558472553699,9.472050943122019,-0.0041440832086133824,-4.144083208613383
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.126491646778043,9.508342326045858,-0.004094925031575361,-4.094925031575362
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.1384248210023866,9.544633708969698,-0.004046349981431289,-4.046349981431289
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.1503579952267304,9.580925091893539,-0.003998351140980508,-3.998351140980508
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.162291169451074,9.617216474817376,-0.003950921675075973,-3.950921675075973
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.1742243436754176,9.653507857741216,-0.0039040548296508954,-3.9040548296508955
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.1861575178997614,9.689799240665055,-0.0038577439307569674,-3.8577439307569676
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.198090692124105,9.726090623588894,-0.0038119823836139624,-3.8119823836139624
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.2100238663484486,9.762382006512732,-0.0037667636716706243,-3.766763671670624
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.2219570405727924,9.798673389436571,-0.003722081355676702,-3.722081355676702
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.233890214797136,9.83496477236041,-0.0036779290727659807,-3.6779290727659806
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.2458233890214796,9.87125615528425,-0.003634300535550192,-3.634300535550192
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.2577565632458234,9.907547538208089,-0.0035911895312236816,-3.5911895312236815
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.269689737470167,9.943838921131928,-0.0035485899206786882,-3.548589920678688
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.2816229116945106,9.980130304055766,-0.0035064956376311164,-3.5064956376311165
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.2935560859188544,10.016421686979607,-0.003464900687756692,-3.4649006877566917
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.305489260143198,10.052713069903447,-0.003423799147837348,-3.4237991478373484
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.3174224343675416,10.089004452827284,-0.0033831851649177517,-3.3831851649177516
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.3293556085918854,10.125295835751125,-0.0033430529554718223,-3.3430529554718222
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.341288782816229,10.161587218674963,-0.0033033968045791495,-3.3033968045791493
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.3532219570405726,10.197878601598802,-0.0032642110651111755,-3.2642110651111755
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.3651551312649164,10.234169984522643,-0.003225490156927024,-3.225490156927024
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.37708830548926,10.270461367446481,-0.0031872285660788833,-3.187228566078883
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.3890214797136036,10.30675275037032,-0.003149420844026806,-3.149420844026806
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.4009546539379474,10.34304413329416,-0.0031120616068628136,-3.1120616068628135
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.412887828162291,10.379335516218,-0.003075145534544232,-3.075145534544232
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.4248210023866346,10.415626899141838,-0.003038667370136095,-3.038667370136095
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.4367541766109784,10.451918282065677,-0.0030026219190625414,-3.002621919062541
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.448687350835322,10.488209664989515,-0.0029670040483671055,-2.9670040483671056
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.460620525059666,10.524501047913354,-0.002931808685981764,-2.931808685981764
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.4725536992840094,10.560792430837193,-0.002897030820004667,-2.8970308200046673
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.484486873508353,10.597083813761033,-0.0028626654979864237,-2.862665497986424
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.496420047732697,10.633375196684872,-0.002828707826224872,-2.828707826224872
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.5083532219570404,10.66966657960871,-0.002795152969068198,-2.795152969068198
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.520286396181384,10.705957962532551,-0.002761996148226326,-2.7619961482263258
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.532219570405728,10.74224934545639,-0.0027292326420904844,-2.7292326420904844
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.5441527446300713,10.778540728380229,-0.0026968577850608358,-2.696857785060836
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.556085918854415,10.814832111304067,-0.0026648669668820797,-2.6648669668820797
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.568019093078759,10.851123494227908,-0.0026332556319869495,-2.6332556319869496
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.5799522673031023,10.887414877151746,-0.0026020192788474843,-2.602019278847484
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.591885441527446,10.923706260075585,-0.0025711534593339984,-2.5711534593339986
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.60381861575179,10.959997642999426,-0.0025406537780816633,-2.5406537780816634
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.6157517899761333,10.996289025923264,-0.0025105158918645953,-2.5105158918645953
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.627684964200477,11.032580408847103,-0.002480735508977366,-2.4807355089773657
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.639618138424821,11.068871791770944,-0.0024513083886238585,-2.4513083886238585
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.6515513126491648,11.105163174694782,-0.0024222303403133665,-2.4222303403133667
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.663484486873508,11.14145455761862,-0.0023934972232638593,-2.3934972232638594
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.675417661097852,11.17774594054246,-0.0023651049458123198,-2.3651049458123197
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.6873508353221958,11.214037323466298,-0.0023370494648320903,-2.33704946483209
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.699284009546539,11.250328706390137,-0.0023093267851571173,-2.309326785157117
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.711217183770883,11.286620089313976,-0.002281932959013027,-2.281932959013027
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.7231503579952268,11.322911472237816,-0.0022548640854549613,-2.2548640854549613
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.73508353221957,11.359202855161655,-0.0022281163098120697,-2.2281163098120698
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.747016706443914,11.395494238085494,-0.0022016858231385904,-2.2016858231385905
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.7589498806682577,11.431785621009334,-0.0021755688616714574,-2.1755688616714575
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.770883054892601,11.468077003933173,-0.0021497617062943256,-2.1497617062943255
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.782816229116945,11.504368386857012,-0.002124260682007959,-2.124260682007959
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.7947494033412887,11.540659769780852,-0.002099062157406906,-2.099062157406906
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.8066825775656326,11.57695115270469,-0.002074162544162377,-2.074162544162377
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.818615751789976,11.61324253562853,-0.0020495582965112595,-2.0495582965112593
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.8305489260143197,11.64953391855237,-0.0020252459107511873,-2.0252459107511873
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.8424821002386635,11.685825301476209,-0.002001221924741614,-2.001221924741614
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.854415274463007,11.722116684400048,-0.001977482917410791,-1.977482917410791
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.8663484486873507,11.758408067323886,-0.0019540255082685963,-1.9540255082685964
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.8782816229116945,11.794699450247725,-0.001930846356925152,-1.930846356925152
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.890214797136038,11.830990833171564,-0.0019079421626151394,-1.9079421626151394
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9021479713603817,11.867282216095402,-0.0018853096637277624,-1.8853096637277624
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9140811455847255,11.903573599019243,-0.0018629456373422902,-1.8629456373422901
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.926014319809069,11.939864981943082,-0.001840846898769104,-1.840846898769104
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9379474940334127,11.97615636486692,-0.0018190103010961862,-1.8190103010961862
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9498806682577565,12.01244774779076,-0.0017974327347409997,-1.7974327347409997
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9618138424821003,12.0487391307146,-0.0017761111270076697,-1.7761111270076697
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9737470167064437,12.085030513638438,-0.0017550424416494302,-1.7550424416494301
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9856801909307875,12.121321896562277,-0.0017342236784362488,-1.7342236784362488
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,3.9976133651551313,12.157613279486117,-0.001713651872727593,-1.713651872727593
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.009546539379475,12.193904662409956,-0.0016933240950502563,-1.6933240950502562
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.021479713603819,12.230196045333797,-0.0016732374506811913,-1.6732374506811913
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.033412887828162,12.266487428257635,-0.0016533890792353022,-1.6533890792353023
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.045346062052506,12.302778811181474,-0.00163377615425811,-1.63377615425811
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.05727923627685,12.339070194105314,-0.0016143958828232624,-1.6143958828232625
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.069212410501193,12.375361577029153,-0.001595245505134821,-1.595245505134821
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.081145584725537,12.41165295995299,-0.001576322294134248,-1.576322294134248
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.093078758949881,12.44794434287683,-0.0015576235551120743,-1.5576235551120743
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.105011933174224,12.48423572580067,-0.0015391466253241684,-1.5391466253241683
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.116945107398568,12.520527108724506,-0.001520888873612549,-1.520888873612549
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.128878281622912,12.556818491648349,-0.0015028477000307034,-1.5028477000307034
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.140811455847255,12.593109874572185,-0.0014850205354733563,-1.4850205354733563
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.152744630071599,12.629401257496024,-0.001467404841310613,-1.467404841310613
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.164677804295943,12.665692640419866,-0.001449998109026457,-1.449998109026457
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.176610978520286,12.701984023343703,-0.001432797859861536,-1.4327978598615358
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.18854415274463,12.738275406267542,-0.001415801644460172,-1.415801644460172
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.200477326968974,12.774566789191383,-0.001399007042521572,-1.3990070425215722
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.212410501193317,12.810858172115221,-0.0013824116624551756,-1.3824116624551757
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.224343675417661,12.84714955503906,-0.0013660131410400777,-1.3660131410400778
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.236276849642005,12.8834409379629,-0.0013498091430885059,-1.349809143088506
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.248210023866348,12.91973232088674,-0.0013337973611132873,-1.3337973611132874
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.260143198090692,12.956023703810578,-0.0013179755149992493,-1.3179755149992494
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.272076372315036,12.992315086734418,-0.0013023413516785299,-1.3023413516785298
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.284009546539379,13.028606469658257,-0.001286892644809739,-1.286892644809739
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.295942720763723,13.064897852582096,-0.001271627194460915,-1.271627194460915
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.307875894988067,13.101189235505936,-0.0012565428267962535,-1.2565428267962535
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.31980906921241,13.137480618429773,-0.0012416373937665505,-1.2416373937665506
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.331742243436754,13.173772001353612,-0.0012269087728033088,-1.2269087728033088
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.343675417661098,13.210063384277452,-0.0012123548665164828,-1.2123548665164827
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.355608591885441,13.246354767201291,-0.0011979736023958083,-1.1979736023958083
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.3675417661097855,13.282646150125132,-0.0011837629325156644,-1.1837629325156644
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.379474940334129,13.31893753304897,-0.001169720833243454,-1.169720833243454
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.391408114558472,13.355228915972807,-0.0011558453049514239,-1.155845304951424
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.4033412887828165,13.39152029889665,-0.0011421343717319193,-1.1421343717319192
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.41527446300716,13.427811681820488,-0.0011285860811160097,-1.1285860811160098
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.427207637231503,13.464103064744325,-0.0011151985037954498,-1.1151985037954497
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.4391408114558475,13.500394447668167,-0.0011019697333479427,-1.1019697333479426
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.451073985680191,13.536685830592004,-0.001088897885965664,-1.088897885965664
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.463007159904534,13.572977213515843,-0.0010759811001869984,-1.0759811001869983
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.4749403341288785,13.609268596439684,-0.001063217536631464,-1.063217536631464
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.486873508353222,13.645559979363522,-0.0010506053777377857,-1.0506053777377857
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.498806682577565,13.681851362287361,-0.0010381428275050627,-1.0381428275050626
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.5107398568019095,13.718142745211201,-0.0010258281112370165,-1.0258281112370164
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.522673031026253,13.75443412813504,-0.0010136594752892746,-1.0136594752892747
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.534606205250596,13.790725511058879,-0.0010016351868196401,-1.00163518681964
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.5465393794749405,13.827016893982718,-0.0009897535335413343,-0.9897535335413343
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.558472553699284,13.863308276906556,-0.0009780128234791658,-0.9780128234791658
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.570405727923627,13.899599659830395,-0.0009664113847285842,-0.9664113847285842
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.5823389021479715,13.935891042754236,-0.0009549475652175989,-0.9549475652175989
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.594272076372315,13.972182425678074,-0.0009436197324715235,-0.9436197324715234
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.606205250596658,14.008473808601913,-0.0009324262733805018,-0.9324262733805018
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.6181384248210025,14.044765191525753,-0.0009213655939698005,-0.9213655939698004
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.630071599045346,14.081056574449592,-0.0009104361191728255,-0.9104361191728255
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.642004773269689,14.117347957373429,-0.0008996362926068237,-0.8996362926068238
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.6539379474940334,14.153639340297271,-0.000888964576351253,-0.8889645763512529
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.665871121718377,14.189930723221108,-0.0008784194507287816,-0.8784194507287816
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.677804295942721,14.22622210614495,-0.000867999414088876,-0.8679994140888759
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.689737470167064,14.26251348906879,-0.0008577029825939701,-0.85770298259397
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.701670644391408,14.298804871992626,-0.000847528690008156,-0.847528690008156
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.713603818615752,14.335096254916468,-0.0008374750874883927,-0.8374750874883927
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.725536992840095,14.371387637840305,-0.0008275407433781883,-0.8275407433781883
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.737470167064439,14.407679020764144,-0.0008177242430037252,-0.8177242430037253
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.749403341288783,14.443970403687985,-0.0008080241884724092,-0.8080241884724092
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.761336515513126,14.480261786611823,-0.0007984391984738085,-0.7984391984738085
0.2,0.01,0.8751029451499736,3.0412178890177213,-0.09333918944700728,-0.021332162110598536,-21.332162110598535,4.77326968973747,14.51655316953566,-0.0007889679080829472,-0.7889679080829471
