L_support_nm,x_nm,material,sigma_C_per_m2,sigma_uC_per_cm2,phi_RP_with_V,phi_RP_no_V,i1_with_A_per_m2,i2_with_A_per_m2,i1_no_A_per_m2,i2_no_A_per_m2,c_R1_over_bulk,c_O2_over_bulk
2.0,0.13,Au,-0.07046364799648704,-7.046364799648703,-0.20665684757933064,0.0,0.03531909103561366,0.0,0.2351207081574495,0.0,0.00031976832142199585,3127.2641253299994
2.0,0.135,Au,-0.07046995825736699,-7.0469958257366985,-0.20664422705757074,0.0,0.03532777151505489,0.0,0.2351207081574495,0.0,0.0003199255215854169,3125.727497588873
2.0,0.14,Au,-0.07047637236856372,-7.047637236856372,-0.20663139883517728,0.0,0.035336597038769124,0.0,0.2351207081574495,0.0,0.0003200853880496009,3124.1663547760527
2.0,0.145,Au,-0.07048289046690664,-7.048289046690664,-0.20661836263849143,0.0,0.03534556790272831,0.0,0.2351207081574495,0.0,0.00032024792814667774,3122.5807011060097
2.0,0.15,Au,-0.07048998876432282,-7.0489988764322815,-0.20660416604365908,0.0,0.035355339885683686,0.0,0.2351207081574495,0.0,0.0003204250304019994,3120.854818193879
2.0,0.155,Au,-0.07049689716306959,-7.0496897163069585,-0.20659034924616554,0.0,0.0353648530358482,0.0,0.2351207081574495,0.0,0.0003205974887373388,3119.1760233009395
2.0,0.16,Au,-0.07050438654460049,-7.0504386544600495,-0.20657537048310373,0.0,0.0353751691149849,0.0,0.2351207081574495,0.0,0.00032078455533928954,3117.357065218783
2.0,0.165,Au,-0.07051198076929982,-7.051198076929982,-0.20656018203370508,0.0,0.03538563268070451,0.0,0.2351207081574495,0.0,0.0003209743521247174,3115.513726814662
2.0,0.17,Au,-0.07051968000026176,-7.051968000026177,-0.2065447835717812,0.0,0.03539624408690605,0.0,0.2351207081574495,0.0,0.00032116688788936745,3113.646013048738
2.0,0.175,Au,-0.07052796157632707,-7.052796157632707,-0.20652822041965058,0.0,0.03540766165808996,0.0,0.2351207081574495,0.0,0.0003213741153685668,3111.638281300762
2.0,0.18,Au,-0.07053605365347032,-7.053605365347032,-0.20651203626536407,0.0,0.03541882153000005,0.0,0.2351207081574495,0.0,0.0003215767302261795,3109.6777409753954
2.0,0.185,Au,-0.07054472899479368,-7.054472899479368,-0.20649468558271736,0.0,0.035430789694761294,0.0,0.2351207081574495,0.0,0.00032179409113020546,3107.577260004369
2.0,0.19,Au,-0.07055351034569589,-7.055351034569589,-0.20647712288091294,0.0,0.035442908224755654,0.0,0.2351207081574495,0.0,0.00032201425773043126,3105.452556815459
2.0,0.195,Au,-0.07056239789624338,-7.056239789624338,-0.20645934777981795,0.0,0.0354551775339231,0.0,0.2351207081574495,0.0,0.00032223724035373535,3103.303637103681
2.0,0.2,Au,-0.07057187029045256,-7.057187029045256,-0.2064404029913996,0.0,0.035468258898517055,0.0,0.2351207081574495,0.0,0.000322475066293334,3101.014945107002
2.0,0.205,Au,-0.07058115365061107,-7.0581153650611075,-0.20642183627108257,0.0,0.03548108389023025,0.0,0.2351207081574495,0.0,0.00032270831641070113,3098.773564692799
2.0,0.21,Au,-0.07059102291110965,-7.059102291110965,-0.20640209775008542,0.0,0.035494723390826675,0.0,0.2351207081574495,0.0,0.0003229564726568282,3096.392500739859
2.0,0.215,Au,-0.07060099952403948,-7.060099952403948,-0.20638214452422576,0.0,0.03550851658358039,0.0,0.2351207081574495,0.0,0.0003232075221638069,3093.9873964108533
2.0,0.22,Au,-0.0706110837072644,-7.061108370726441,-0.2063619761577759,0.0,0.03552246394495315,0.0,0.2351207081574495,0.0,0.0003234614768692949,3091.558258123215
2.0,0.225,Au,-0.07062175559079127,-7.062175559079127,-0.20634063239072217,0.0,0.03553723011702785,0.0,0.2351207081574495,0.0,0.0003237304492328739,3088.9896281602323
2.0,0.23,Au,-0.07063223897185489,-7.063223897185489,-0.20631966562859494,0.0,0.035551741443704675,0.0,0.2351207081574495,0.0,0.0003239948883820969,3086.468447059788
2.0,0.235,Au,-0.07064331125008619,-7.064331125008619,-0.20629752107213234,0.0,0.03556707436906921,0.0,0.2351207081574495,0.0,0.0003242744167824672,3083.8078745842886
2.0,0.24,Au,-0.07065449240338657,-7.0654492403386575,-0.20627515876553157,0.0,0.035582564775692604,0.0,0.2351207081574495,0.0,0.00032455693855400615,3081.1234677504835
2.0,0.245,Au,-0.07066578267836619,-7.066578267836619,-0.20625257821557233,0.0,0.03559821320542766,0.0,0.2351207081574495,0.0,0.00032484246733776424,3078.415233683783
2.0,0.25,Au,-0.07067766387476541,-7.067766387476541,-0.2062288158227739,0.0,0.03561468808953565,0.0,0.2351207081574495,0.0,0.000325143211668233,3075.5678240035713
2.0,0.255,Au,-0.07068935716883384,-7.068935716883384,-0.20620542923463703,0.0,0.0356309098663246,0.0,0.2351207081574495,0.0,0.0003254394715586892,3072.7680179988915
2.0,0.26,Au,-0.07070164272432673,-7.070164272432673,-0.20618085812365125,0.0,0.03564796123025487,0.0,0.2351207081574495,0.0,0.0003257510277150875,3069.829148396833
2.0,0.265,Au,-0.07071403886113262,-7.071403886113262,-0.20615606585003948,0.0,0.03566517434269893,0.0,0.2351207081574495,0.0,0.0003260656904688479,3066.8666751233654
