L_support_nm,pzc_support_V,N_modes,gl_order,lambda_D_nm,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,phi_RP_Au_mean_mV,phi_RP_Pd_mean_mV,sigma_support_signed_mean_C_per_m2,sigma_support_signed_mean_uC_per_cm2,relative_balance_with,relative_balance_no,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,overlap_reference_L_support_nm,overlap_delta_phi_RP_Au_mean_vs_15nm_mV,overlap_delta_phi_RP_Pd_mean_vs_15nm_mV,overlap_active_RP_RMS_vs_15nm_mV
15.0,0.46,3840,128,3.0412178890177213,0.5949948377297415,0.4670000000000002,0.057124368616265055,0.11756035407872475,2.2849747446506024e-12,4.7024141631489906e-12,-171.2937485411987,-88.98505501611947,0.018778277773228616,1.8778277773228615,4.894769541580107e-14,4.308123452522561e-15,7.494228896419786,False,15.0,0.0,0.0,0.0
1.0,0.48,960,128,3.0412178890177213,0.611336437259071,0.4670000000000001,0.06050583472863196,0.11756035407872445,2.420233389145279e-12,4.7024141631489785e-12,-181.63825872050595,-109.94417565350639,0.04316207091029923,4.316207091029923,4.7084102372978645e-15,1.7950514385510672e-15,7.654213706869676,False,15.0,-9.256628180569294,-19.87123863864899,15.500827240948242
3.0,0.48,960,128,3.0412178890177213,0.6013428610531539,0.46699999999999964,0.05802664601518304,0.1175603540787235,2.3210658406073217e-12,4.7024141631489405e-12,-175.59896469686853,-96.83559490892,0.030110034389946496,3.0110034389946496,1.2728533185879723e-15,6.0134223191460756e-15,7.573742749282305,False,15.0,-3.2173341569318836,-6.762657894062599,5.29550662682466
6.0,0.48,1920,128,3.0412178890177213,0.5974179535826584,0.4670000000000002,0.05710153671602043,0.11756035407872475,2.2840614686408175e-12,4.7024141631489906e-12,-173.13660523627607,-91.67986311785795,0.022581653718327238,2.2581653718327237,1.663039257415839e-15,4.308123452522561e-15,7.52652146041676,False,15.0,-0.754974696339417,-1.6069261030005464,1.2554278737978772
15.0,0.48,3840,128,3.0412178890177213,0.5962081994984704,0.4670000000000002,0.05678480821266069,0.11756035407872475,2.2713923285064277e-12,4.7024141631489906e-12,-172.38163053993665,-90.0729370148574,0.016600335133798383,1.6600335133798383,1.6165713483287216e-14,4.308123452522561e-15,7.509609468885179,False,15.0,0.0,0.0,0.0
1.0,0.5,960,128,3.0412178890177213,0.6119044004353885,0.4670000000000001,0.06037129665539306,0.11756035407872445,2.4148518662157226e-12,4.7024141631489785e-12,-182.13567957388935,-110.44159650688975,0.03988274223010662,3.988274223010662,2.3681901988809874e-14,1.7950514385510672e-15,7.6581217377914115,False,15.0,-8.664315733021056,-19.278926191100666,14.945691054671634
3.0,0.5,960,128,3.0412178890177213,0.6023350752719744,0.46699999999999964,0.05775933090201933,0.1175603540787235,2.3103732360807736e-12,4.7024141631489405e-12,-176.48576008272147,-97.72239029477296,0.027371898235997793,2.7371898235997794,6.393720961921073e-16,6.0134223191460756e-15,7.5845009722811,False,15.0,-3.014396241853177,-6.559719978983878,5.104728734496026
6.0,0.5,1920,128,3.0412178890177213,0.5985771066127387,0.4670000000000002,0.05678911787213502,0.11756035407872475,2.271564714885401e-12,4.7024141631489906e-12,-174.17823557463709,-92.7214934562189,0.020155630965589578,2.015563096558958,1.8579869754336535e-16,4.308123452522561e-15,7.540756833304643,False,15.0,-0.7068717337687929,-1.5588231404298085,1.2102886496907979
15.0,0.5,3840,128,3.0412178890177213,0.59741867926548,0.4670000000000002,0.05646099518581304,0.11756035407872475,2.2584398074325216e-12,4.7024141631489906e-12,-173.4713638408683,-91.16267031578909,0.014422096578099017,1.4422096578099017,3.92444777339917e-15,4.308123452522561e-15,7.525063916277814,False,15.0,0.0,0.0,0.0
1.0,0.52,960,128,3.0412178890177213,0.6124715849542085,0.4670000000000001,0.06024277691300903,0.11756035407872445,2.4097110765203613e-12,4.7024141631489785e-12,-182.63361878047047,-110.93953571347089,0.036603352312609305,3.6603352312609303,1.0500065125209508e-13,1.7950514385510672e-15,7.662050234681445,False,15.0,-8.070733845288174,-18.68534430336777,14.39233887415243
3.0,0.52,960,128,3.0412178890177213,0.6033252015090319,0.46699999999999964,0.057504554797701786,0.1175603540787235,2.3001821919080718e-12,4.7024141631489405e-12,-177.37391319115636,-98.6105434032079,0.024633573495354277,2.4633573495354275,0.0,6.0134223191460756e-15,7.595313210951037,False,15.0,-2.8110282559740654,-6.356351993104781,4.914523909603641
6.0,0.52,1920,128,3.0412178890177213,0.5997336278315293,0.4670000000000002,0.056491589053642266,0.11756035407872475,2.259663562145691e-12,4.7024141631489906e-12,-175.22156138796808,-93.7648192695499,0.017729352603280304,1.7729352603280304,9.338862928125621e-17,4.308123452522561e-15,7.555059820722876,False,15.0,-0.6586764527857838,-1.5106278594467852,1.1653006477281387
15.0,0.52,3840,128,3.0412178890177213,0.5986263758976675,0.4670000000000002,0.05615268008607986,0.11756035407872475,2.2461072034431946e-12,4.7024141631489906e-12,-174.5628849351823,-92.25419141010312,0.012243572257520504,1.2243572257520505,6.576659282667516e-16,4.308123452522561e-15,7.54058970432272,False,15.0,0.0,0.0,0.0
1.0,0.54,960,128,3.0412178890177213,0.6130380226852529,0.4670000000000001,0.060120232137704684,0.11756035407872445,2.4048092855081876e-12,4.7024141631489785e-12,-183.13205512453857,-111.43797205753896,0.033323903664192786,3.3323903664192787,3.8207231352498354e-13,1.7950514385510672e-15,7.665998359886846,False,15.0,-7.47592643930264,-18.090536897382222,13.84118855737129
3.0,0.54,960,128,3.0412178890177213,0.6043133188722092,0.46699999999999964,0.057262154993273924,0.1175603540787235,2.290486199730957e-12,4.7024141631489405e-12,-178.2633725818012,-99.50000279385263,0.021895067313046825,2.1895067313046823,5.193476118522353e-13,6.0134223191460756e-15,7.606177418786972,False,15.0,-2.6072438965652793,-6.152567633695895,4.725029588445939
6.0,0.54,1920,128,3.0412178890177213,0.6008876139357642,0.4670000000000002,0.056208728852334355,0.11756035407872475,2.2483491540933745e-12,4.7024141631489906e-12,-176.26652038194993,-94.80977826353178,0.015302828022882345,1.5302828022882344,2.628040535874462e-15,4.308123452522561e-15,7.569427938411156,False,15.0,-0.6103916967140037,-1.4623431033750478,1.1204966254759463
15.0,0.54,3840,128,3.0412178890177213,0.599831390797602,0.4670000000000002,0.05585962479469486,0.11756035407872475,2.2343849917877946e-12,4.7024141631489906e-12,-175.65612868523593,-93.34743516015673,0.010064772583808834,1.0064772583808834,2.927800440799983e-15,4.308123452522561e-15,7.55618423374753,False,15.0,0.0,0.0,0.0
1.0,0.56,960,128,3.0412178890177213,0.6136037457310858,0.4670000000000001,0.060003620935434716,0.11756035407872445,2.400144837417389e-12,4.7024141631489785e-12,-183.63096723537964,-111.93688416838006,0.030044398809554444,3.0044398809554442,4.314360105659702e-13,1.7950514385510672e-15,7.66996526963479,False,15.0,-6.879938849213431,-17.494549307293056,13.292720075932996
3.0,0.56,960,128,3.0412178890177213,0.6052995079177929,0.46699999999999964,0.05703197635901679,0.1175603540787235,2.2812790543606716e-12,4.7024141631489405e-12,-179.1540858724503,-100.3907160845018,0.019156386964926237,1.9156386964926237,4.763943472221519e-14,6.0134223191460756e-15,7.617091511813868,False,15.0,-2.403057486284098,-5.948381223414799,4.536404107961491
6.0,0.56,1920,128,3.0412178890177213,0.6020391638283163,0.4670000000000002,0.05594032627005495,0.11756035407872475,2.2376130508021983e-12,4.7024141631489906e-12,-177.313048841017,-95.85630672259887,0.012876066830145574,1.2876066830145574,1.5089428094276228e-15,4.308123452522561e-15,7.583858645430739,False,15.0,-0.5620204548507957,-1.4139718615118682,1.075914359235444
15.0,0.56,3840,128,3.0412178890177213,0.6010338278076112,0.4670000000000002,0.05558160241727141,0.11756035407872475,2.2232640966908566e-12,4.7024141631489906e-12,-176.7510283861662,-94.442334861087,0.007885708219217972,0.7885708219217972,9.491759571869257e-16,4.308123452522561e-15,7.571844842741072,False,15.0,0.0,0.0,0.0
1.0,0.58,960,128,3.0412178890177213,0.6141687864164244,0.4670000000000001,0.05989290387450568,0.11756035407872445,2.3957161549802275e-12,4.7024141631489785e-12,-184.130333594392,-112.43625052739242,0.026764840290862756,2.6764840290862755,2.6425528199603645e-16,1.7950514385510672e-15,7.673950114313396,False,15.0,-6.282817765281891,-16.89742822336156,12.747487588450468
3.0,0.58,960,128,3.0412178890177213,0.6062838505886928,0.46699999999999964,0.05681387128860131,0.1175603540787235,2.2725548515440526e-12,4.7024141631489405e-12,-180.04599977923854,-101.28262999129,0.016417539852083312,1.6417539852083312,1.3928830973796351e-15,6.0134223191460756e-15,7.628053370185025,False,15.0,-2.198483950128434,-5.743807687259135,4.348830786958114
6.0,0.58,1920,128,3.0412178890177213,0.603188378528161,0.4670000000000002,0.05568618062892744,0.11756035407872475,2.227447225157098e-12,4.7024141631489906e-12,-178.3610816863602,-96.90433956794202,0.01044907883634221,1.044907883634221,4.736967060817872e-16,4.308123452522561e-15,7.598349346477555,False,15.0,-0.5135658572500859,-1.3655172639111584,1.0315976172356234
15.0,0.58,3840,128,3.0412178890177213,0.602233793111365,0.4670000000000002,0.05531839718302456,0.11756035407872475,2.2127358873209826e-12,4.7024141631489906e-12,-177.8475158291101,-95.53882230403086,0.0057063900664046695,0.570639006640467,7.629537132371734e-16,4.308123452522561e-15,7.587568809476062,False,15.0,0.0,0.0,0.0
1.0,0.6,960,128,3.0412178890177213,0.6147331772770868,0.4670000000000001,0.0597880434778042,0.11756035407872445,2.3915217391121682e-12,4.7024141631489785e-12,-184.63013254244373,-112.93604947544418,0.02348523066688811,2.348523066688811,2.0295104254542e-15,1.7950514385510672e-15,7.677952038762324,False,15.0,-5.684611176571195,-16.29922163465089,12.206134320993478
3.0,0.6,960,128,3.0412178890177213,0.60726643015215,0.46699999999999964,0.05660769964672271,0.1175603540787235,2.2643079858689086e-12,4.7024141631489405e-12,-180.93906015714632,-102.17569036919782,0.013678533495222467,1.3678533495222467,2.795912270184487e-16,6.0134223191460756e-15,7.639060839793531,False,15.0,-1.993538791273778,-5.538862528404536,4.162522974163458
6.0,0.6,1920,128,3.0412178890177213,0.6043353610784497,0.4670000000000002,0.055446101486451384,0.11756035407872475,2.2178440594580555e-12,4.7024141631489906e-12,-179.4105525351486,-97.95381041673048,0.008021874049338662,0.8021874049338662,6.059123874546586e-13,4.308123452522561e-15,7.612897394243895,False,15.0,-0.4650311692760738,-1.316982575937189,0.9875973606992948
15.0,0.6,3840,128,3.0412178890177213,0.6034313951332032,0.4670000000000002,0.055069804349556176,0.11756035407872475,2.2027921739822473e-12,4.7024141631489906e-12,-178.94552136587254,-96.63682784079329,0.0035268292580916314,0.35268292580916316,1.9159944837109943e-16,4.308123452522561e-15,7.603353354689684,False,15.0,0.0,0.0,0.0
1.0,0.62,960,128,3.0412178890177213,0.6152969510493953,0.4670000000000001,0.0596890042162117,0.11756035407872445,2.3875601686484683e-12,4.7024141631489785e-12,-185.13034228692737,-113.43625921992779,0.02020557251216965,2.0205572512169647,2.121263895854423e-15,1.7950514385510672e-15,7.681970182551243,False,15.0,-5.085368312025963,-15.699978770105616,11.66941095880004
3.0,0.62,960,128,3.0412178890177213,0.6082473311364958,0.46699999999999964,0.056413328719169806,0.1175603540787235,2.2565331487667925e-12,4.7024141631489405e-12,-181.83321204112252,-103.06984225317399,0.010939375528949977,1.0939375528949977,7.461815918932177e-13,6.0134223191460756e-15,7.6501117339083535,False,15.0,-1.788238066221112,-5.333561803351813,3.977730313360602
6.0,0.62,1920,128,3.0412178890177213,0.6054802164530287,0.4670000000000002,0.05521990855558443,0.11756035407872475,2.2087963422233773e-12,4.7024141631489906e-12,-180.46139376075175,-99.00465164233363,0.005594462664516328,0.5594462664516328,4.0030971694127914e-14,4.308123452522561e-15,7.627500091820087,False,15.0,-0.4164197858503371,-1.2683711925114523,0.9439732305633894
15.0,0.62,3840,128,3.0412178890177213,0.6046267444354293,0.4670000000000002,0.054835630113027,0.11756035407872475,2.1934252045210804e-12,4.7024141631489906e-12,-180.0449739749014,-97.73628044982217,0.0013470371465220613,0.13470371465220612,3.4933427842643073e-13,4.308123452522561e-15,7.619195644316269,False,15.0,0.0,0.0,0.0
1.0,0.64,960,128,3.0412178890177213,0.6158601406593461,0.4670000000000001,0.05959575250186366,0.11756035407872445,2.3838301000745464e-12,4.7024141631489785e-12,-185.63094090896897,-113.93685784196936,0.016925868416163236,1.6925868416163237,1.8590102275656085e-15,1.7950514385510672e-15,7.686003680264481,False,15.0,-4.4851395805941365,-15.099750038673733,11.138198424517304
3.0,0.64,960,128,3.0412178890177213,0.6092266392675112,0.46699999999999964,0.05623063316610034,0.1175603540787235,2.2492253266440136e-12,4.7024141631489405e-12,-182.7283996874673,-103.96502989951878,0.008200073696025888,0.8200073696025888,4.5691327880859726e-14,6.0134223191460756e-15,7.6612038348206575,False,15.0,-1.582598359092458,-5.127922096223159,3.7947465390415642
6.0,0.64,1920,128,3.0412178890177213,0.6066230514612031,0.4670000000000002,0.05500743162899616,0.11756035407872475,2.2002972651598468e-12,4.7024141631489906e-12,-181.51353655409386,-100.05679443567571,0.003166855055522003,0.31668550555220026,1.5345336181400435e-15,4.308123452522561e-15,7.64215469514123,False,15.0,-0.3677352257190307,-1.219686632380089,0.9007953922621131
15.0,0.64,3840,128,3.0412178890177213,0.6058199536138732,0.4670000000000002,0.05461569152371604,0.11756035407872475,2.1846276609486418e-12,4.7024141631489906e-12,-181.14580132837483,-98.83710780329562,-0.0008329747072637843,-0.08329747072637843,1.758052108327627e-14,4.308123452522561e-15,7.635092792164377,False,15.0,0.0,0.0,0.0
1.0,0.66,960,128,3.0412178890177213,0.6164227792119056,0.4670000000000001,0.05950825668194531,0.11756035407872445,2.3803302672778126e-12,4.7024141631489785e-12,-186.13190637055422,-114.43782330355465,0.013646120982399895,1.3646120982399896,1.1525079157649723e-15,1.7950514385510672e-15,7.690051661782391,False,15.0,-3.8839765101440378,-14.498586968223677,10.613536112118714
3.0,0.66,960,128,3.0412178890177213,0.6102044414038904,0.46699999999999964,0.0560594949774188,0.1175603540787235,2.242379799096752e-12,4.7024141631489405e-12,-183.6245666157972,-104.86119682784866,0.005460635841534978,0.5460635841534978,1.5998436158941659e-15,6.0134223191460756e-15,7.672334895513387,False,15.0,-1.3766367553870111,-4.921960492517684,3.6139191915555746
6.0,0.66,1920,128,3.0412178890177213,0.6077639746515602,0.4670000000000002,0.05480851050851993,0.11756035407872475,2.1923404203407975e-12,4.7024141631489906e-12,-182.56691098561188,-101.11016886719375,0.0007390617649268657,0.07390617649268658,1.4438465902534182e-15,4.308123452522561e-15,7.656858415458084,False,15.0,-0.3189811252017023,-1.1709325318627748,0.8581468267171743
15.0,0.66,3840,128,3.0412178890177213,0.6070111371917073,0.4670000000000002,0.05440981640644462,0.11756035407872475,2.176392656257785e-12,4.7024141631489906e-12,-182.24792986041018,-99.93923633533097,-0.0030131945443312453,-0.3013194544331245,2.230120694569011e-15,4.308123452522561e-15,7.651041862638575,False,15.0,0.0,0.0,0.0
1.0,0.68,960,128,3.0412178890177213,0.6169848999803292,0.4670000000000001,0.059426487032820906,0.11756035407872445,2.3770594813128365e-12,4.7024141631489785e-12,-186.6332165216383,-114.93913345463876,0.010366332827645614,1.0366332827645615,7.989879762290755e-16,1.7950514385510672e-15,7.694113252562055,False,15.0,-3.281931685609152,-13.896542143688848,10.09665685116429
3.0,0.68,960,128,3.0412178890177213,0.6111808254727409,0.46699999999999964,0.055899803431744,0.1175603540787235,2.2359921372697603e-12,4.7024141631489405e-12,-184.5216556509867,-105.75828586303815,0.0027210699070612777,0.27210699070612776,4.718864596797274e-16,6.0134223191460756e-15,7.683502641329822,False,15.0,-1.1703708149575505,-4.715694552088237,3.435661723241906
6.0,0.68,1920,128,3.0412178890177213,0.6089030962144029,0.4670000000000002,0.05462299493860508,0.11756035407872475,2.184919797544203e-12,4.7024141631489906e-12,-183.62144606811123,-102.1647039496931,-0.0016889065052494076,-0.16889065052494076,2.897500626010746e-16,4.308123452522561e-15,7.671608421843663,False,15.0,-0.2701612320820743,-1.1221126387431894,0.8161261744814059
15.0,0.68,3840,128,3.0412178890177213,0.6082004115120855,0.4670000000000002,0.05421784328639673,0.11756035407872475,2.1687137314558693e-12,4.7024141631489906e-12,-183.35128483602915,-101.04259131094992,-0.005193610418874814,-0.5193610418874813,1.4595763353510256e-15,4.308123452522561e-15,7.667039873491504,False,15.0,0.0,0.0,0.0
1.0,0.7,960,128,3.0412178890177213,0.6175465363955188,0.4670000000000001,0.059350415754520554,0.11756035407872445,2.3740166301808225e-12,4.7024141631489785e-12,-187.1348491072311,-115.44076604023154,0.007086506581064492,0.7086506581064492,2.2222557334140696e-15,1.7950514385510672e-15,7.69818757391705,False,15.0,-2.6790586862381645,-13.29366914431779,9.589030054257183
3.0,0.7,960,128,3.0412178890177213,0.6121558804043309,0.46699999999999964,0.05575145505737107,0.1175603540787235,2.230058202294843e-12,4.7024141631489405e-12,-185.41960896559897,-106.65623917765049,-1.861607520561425e-05,-0.001861607520561425,1.485666183541035e-14,6.0134223191460756e-15,7.69470477166168,False,15.0,-0.9638185446060277,-4.509142281736743,3.2604685479139746
6.0,0.7,1920,128,3.0412178890177213,0.6100405278833015,0.4670000000000002,0.05445074454431229,0.11756035407872475,2.178029781772492e-12,4.7024141631489906e-12,-184.67706982018777,-103.22032770176966,-0.004117038903100328,-0.4117038903100328,0.0,4.308123452522561e-15,7.6864018437225194,False,15.0,-0.22127939919482742,-1.0732308058559141,0.7748512551277692
15.0,0.7,3840,128,3.0412178890177213,0.6093878946294276,0.4670000000000002,0.054039621319598934,0.11756035407872475,2.1615848527839577e-12,4.7024141631489906e-12,-184.45579042099294,-102.14709689591375,-0.007374210209380714,-0.7374210209380714,3.055693798084375e-14,4.308123452522561e-15,7.683083798610577,False,15.0,0.0,0.0,0.0
1.0,0.72,960,128,3.0412178890177213,0.6181077220354156,0.4670000000000001,0.05928001696558085,0.11756035407872445,2.3712006786232343e-12,4.7024141631489785e-12,-187.63678177445848,-115.94269870745885,0.0038066448833844633,0.38066448833844635,3.0258569325966224e-15,1.7950514385510672e-15,7.702273743296217,False,15.0,-2.0754120221898233,-12.690022480269405,9.092414575116802
3.0,0.72,960,128,3.0412178890177213,0.613129696066691,0.46699999999999964,0.05561435359616078,0.1175603540787235,2.2245741438464314e-12,4.7024141631489405e-12,-186.31836812241187,-107.55499833446333,-0.0027584139883773807,-0.27584139883773806,1.8061667478377685e-13,6.0134223191460756e-15,7.705938961640966,False,15.0,-0.7569983701432079,-4.302322107273895,3.0889336385828328
6.0,0.72,1920,128,3.0412178890177213,0.6111763828357981,0.4670000000000002,0.05429162877357697,0.11756035407872475,2.171665150943079e-12,4.7024141631489906e-12,-185.73370933019697,-104.27696721177885,-0.006545324436476453,-0.6545324436476453,1.94345691474531e-15,4.308123452522561e-15,7.701235773421754,False,15.0,-0.17233957792831234,-1.0242909845894133,0.734463392971923
15.0,0.72,3840,128,3.0412178890177213,0.6105737061997217,0.4670000000000002,0.053875010228316735,0.11756035407872475,2.1550004091326695e-12,4.7024141631489906e-12,-185.56136975226866,-103.25267622718944,-0.009554981629890444,-0.9554981629890444,3.9169715571519437e-16,4.308123452522561e-15,7.699170570829887,False,15.0,0.0,0.0,0.0
1.0,0.74,960,128,3.0412178890177213,0.6186684906144326,0.4670000000000001,0.05921526669824627,0.11756035407872445,2.368610667929851e-12,4.7024141631489785e-12,-188.1389920795964,-116.44490901259682,0.0005267503860662737,0.05267503860662737,8.909310658894515e-17,1.7950514385510672e-15,7.706370874561408,False,15.0,-1.4710470705415162,-12.085657528621098,8.608922620829642
3.0,0.74,960,128,3.0412178890177213,0.6141023631998963,0.46699999999999964,0.05548840996990597,0.1175603540787235,2.219536398796239e-12,4.7024141631489405e-12,-187.21787411715076,-108.45450432920225,-0.005498315636802492,-0.5498315636802492,3.417067712225639e-13,6.0134223191460756e-15,7.717202863840077,False,15.0,-0.5499291080958812,-4.0952528452265256,2.9217732535454464
6.0,0.74,1920,128,3.0412178890177213,0.6123107755934044,0.4670000000000002,0.05414552684369138,0.11756035407872475,2.1658210737476554e-12,4.7024141631489906e-12,-186.79129082067695,-105.3345487022588,-0.008973751982697885,-0.8973751982697885,1.5394737760949498e-14,4.308123452522561e-15,7.71610726874022,False,15.0,-0.12334581162207314,-0.9752972182830746,0.695132668357419
15.0,0.74,3840,128,3.0412178890177213,0.6117579673699552,0.4670000000000002,0.053723880241203864,0.11756035407872475,2.148955209648155e-12,4.7024141631489906e-12,-186.66794500905488,-104.35925148397573,-0.011735912241353652,-1.1735912241353652,1.080197343964893e-15,4.308123452522561e-15,7.71529708476446,False,15.0,0.0,0.0,0.0
1.0,0.76,960,128,3.0412178890177213,0.6192288759729208,0.4670000000000001,0.05915614289401713,0.11756035407872445,2.3662457157606857e-12,4.7024141631489785e-12,-188.64145749508415,-116.9473744280846,-0.0027531742495250154,-0.27531742495250155,8.026393589220832e-16,1.7950514385510672e-15,7.710478078264362,False,15.0,-0.8660200107902085,-11.48063046886989,8.141095338522721
3.0,0.76,960,128,3.0412178890177213,0.6150739733502908,0.46699999999999964,0.05537354224951558,0.1175603540787235,2.2149416899806234e-12,4.7024141631489405e-12,-188.1180674212601,-109.35469763331152,-0.008238312752007216,-0.8238312752007216,6.669196690916179e-16,6.0134223191460756e-15,7.728494109973365,False,15.0,-0.34262993696614785,-3.8879536740968064,2.759853170517254
6.0,0.76,1920,128,3.0412178890177213,0.6134438219210167,0.4670000000000002,0.054012327691948185,0.11756035407872475,2.1604931076779276e-12,4.7024141631489906e-12,-187.84973971314832,-106.39299759473028,-0.01140231029832337,-1.140231029832337,2.382301360230843e-13,4.308123452522561e-15,7.731013355532632,False,15.0,-0.07430222885437843,-0.9262536355155646,0.6570641591650426
15.0,0.76,3840,128,3.0412178890177213,0.6129408006667886,0.4670000000000002,0.05358611203808374,0.11756035407872475,2.14344448152335e-12,4.7024141631489906e-12,-187.77543748429395,-105.46674395921471,-0.013916989463058811,-1.391698946305881,6.47815653809704e-14,4.308123452522561e-15,7.7314601996638554,False,15.0,0.0,0.0,0.0
1.0,0.78,960,128,3.0412178890177213,0.6197889120666733,0.4670000000000001,0.05910262539955816,0.11756035407872445,2.3641050159823266e-12,4.7024141631489785e-12,-189.14415541651098,-117.4500723495114,-0.006033126352945341,-0.6033126352945342,5.355774331824297e-16,1.7950514385510672e-15,7.714594461922612,False,15.0,-0.2603877599190696,-10.874998217998694,7.6919889504272705
3.0,0.78,960,128,3.0412178890177213,0.6160446188042937,0.46699999999999964,0.05526967562626802,0.1175603540787235,2.210787025050721e-12,4.7024141631489405e-12,-189.01888802494574,-110.25551823699722,-0.010978396998674108,-1.097839699867411,1.5272525508023233e-15,6.0134223191460756e-15,7.7398103126096025,False,15.0,-0.13512036835382446,-3.6804441054845114,2.6042202602256745
6.0,0.78,1920,128,3.0412178890177213,0.6145756387258047,0.4670000000000002,0.05389192993031174,0.11756035407872475,2.15567719721247e-12,4.7024141631489906e-12,-188.90898069325232,-107.45223857483421,-0.013830988028970597,-1.3830988028970597,1.6641902649589418e-15,4.308123452522561e-15,7.7459510303073,False,15.0,-0.02521303666040353,-0.8771644433215045,0.6205050998360786
15.0,0.78,3840,128,3.0412178890177213,0.6141223298845947,0.4670000000000002,0.05346159669928635,0.11756035407872475,2.1384638679714544e-12,4.7024141631489906e-12,-188.8837676565919,-106.57507413151271,-0.016098200584129054,-1.6098200584129054,7.878733219459604e-13,4.308123452522561e-15,7.747656742282114,False,15.0,0.0,0.0,0.0
1.0,0.8,960,128,3.0412178890177213,0.6203486329564626,0.4670000000000001,0.05905469596295605,0.11756035407872445,2.3621878385182424e-12,4.7024141631489785e-12,-189.6470631695811,-117.95298010258152,-0.009313103245494649,-0.9313103245494648,3.03740197752041e-15,1.7950514385510672e-15,7.718719130294403,False,15.0,0.34579209277026735,-10.268818365309343,7.265266780756812
3.0,0.8,960,128,3.0412178890177213,0.6170143925223858,0.46699999999999964,0.05517674238610328,0.1175603540787235,2.2070696954441316e-12,4.7024141631489405e-12,-189.92027548010142,-111.1569056921529,-0.013718559980604445,-1.3718559980604446,4.780702737688612e-16,6.0134223191460756e-15,7.7511490668797265,False,15.0,0.07257978224993167,-3.472743954880727,2.4561370483904272
6.0,0.8,1920,128,3.0412178890177213,0.6157063439558104,0.4670000000000002,0.05378424180430931,0.11756035407872475,2.1513696721723725e-12,4.7024141631489906e-12,-189.96893777607522,-108.51219565765713,-0.016259773719164573,-1.6259773719164574,8.82805948655258e-16,4.308123452522561e-15,7.760917262831191,False,15.0,0.023917486276133104,-0.8280339203849536,0.5857526011286014
15.0,0.8,3840,128,3.0412178890177213,0.6153026799731663,0.4670000000000002,0.053350235659809155,0.11756035407872475,2.1340094263923665e-12,4.7024141631489906e-12,-189.99285526235136,-107.68416173727218,-0.01827953277505209,-1.827953277505209,1.6810877035626452e-15,4.308123452522561e-15,7.7638835097561785,False,15.0,0.0,0.0,0.0
1.0,0.82,960,128,3.0412178890177213,0.6209080727976092,0.4670000000000001,0.05901233823033026,0.11756035407872445,2.3604935292132107e-12,4.7024141631489785e-12,-190.15015801705812,-118.45607495005851,-0.012593102241037143,-1.2593102241037144,3.2183811069091706e-15,1.7950514385510672e-15,7.722851185652928,False,15.0,0.9524613513704878,-9.662149106709137,6.865286155220868
3.0,0.82,960,128,3.0412178890177213,0.6179833880728216,0.46699999999999964,0.055094681886068204,0.1175603540787235,2.2037872754427285e-12,4.7024141631489405e-12,-190.82216894341204,-112.05879915546349,-0.016458793246705298,-1.6458793246705299,1.149077599587426e-15,6.0134223191460756e-15,7.762507952191681,False,15.0,0.2804504250165678,-3.264873312114119,2.3171156838888076
6.0,0.82,1920,128,3.0412178890177213,0.616836056498087,0.4670000000000002,0.053689181155672505,0.11756035407872475,2.1475672462269004e-12,4.7024141631489906e-12,-191.0295343717706,-109.57279225335249,-0.018688655822230588,-1.8688655822230587,1.5722115939426366e-15,4.308123452522561e-15,7.775908998746919,False,15.0,0.07308499665799673,-0.7788664100031184,0.553161053115476
15.0,0.82,3840,128,3.0412178890177213,0.6164819769246082,0.4670000000000002,0.053251940667255665,0.11756035407872475,2.130077626690227e-12,4.7024141631489906e-12,-191.1026193684286,-108.79392584334937,-0.020460973099293792,-2.046097309929379,0.0,4.308123452522561e-15,7.780137272505215,False,15.0,0.0,0.0,0.0
1.0,0.84,960,128,3.0412178890177213,0.621467265829582,0.4670000000000001,0.05897553774279658,0.11756035407872445,2.3590215097118636e-12,4.7024141631489785e-12,-190.65341716568793,-118.95933409868834,-0.015873120646819217,-1.5873120646819217,9.840078609732583e-15,1.7950514385510672e-15,7.726989728059667,False,15.0,1.5595612789737174,-9.055049179105907,6.497158879806646
3.0,0.84,960,128,3.0412178890177213,0.6189516995653551,0.46699999999999964,0.055023440533357205,0.1175603540787235,2.2009376213342885e-12,4.7024141631489405e-12,-191.7245072194494,-112.96113743150086,-0.019199088296975513,-1.9199088296975513,1.917608937754942e-16,6.0134223191460756e-15,7.773884533944923,False,15.0,0.48847122521223696,-3.0568525119184216,2.1889439711288077
6.0,0.84,1920,128,3.0412178890177213,0.6179648960767004,0.4670000000000002,0.05360667538912276,0.11756035407872475,2.1442670155649106e-12,4.7024141631489906e-12,-192.09069335126873,-110.63395123285065,-0.021117622710200786,-2.1117622710200785,2.95243383180044e-16,4.308123452522561e-15,7.79092316219322,False,15.0,0.12228509339291804,-0.7296663132682113,0.5231474805370557
