material,y_nm,phi_tilde,phi_s_mV,c_Red1_over_c_bulk,c_Ox2_over_c_bulk
Pd,3.1045765950389232,-0.3080246660962808,-7.9095536925894665,0.7348971907406419,1.3607345525326924
Pd,3.1679353010601257,-0.3016738693852024,-7.746475948804837,0.7395792249898859,1.352120187007248
Pd,3.231294007081328,-0.29545401224911516,-7.5867605123704696,0.7441936377278121,1.343736292953567
Pd,3.2946527131025305,-0.2893623949996054,-7.43033805984311,0.7487408163027846,1.335575646774422
Pd,3.3580114191237334,-0.2833963736099454,-7.2771406970776775,0.7532211716869329,1.3276312955467982
Pd,3.4213701251449358,-0.2775533585674715,-7.127101929758278,0.7576351371988228,1.319896545053684
Pd,3.484728831166138,-0.2718308137496221,-6.980156634536754,0.761983167259874,1.312364948422739
Pd,3.5480875371873406,-0.2662262553231509,-6.836241030766334,0.7662657361846448,1.3050302953374298
Pd,3.611446243208543,-0.26073725066603526,-6.695292652818058,0.7704833370050265,1.2978866017883477
Pd,3.674804949229746,-0.25536141731161194,-6.557250322967974,0.7746364803283222,1.2909281003344428
Pd,3.7381636552509483,-0.2500964219144836,-6.422054124843354,0.7787256932291111,1.2841492308457674
Pd,3.8015223612721507,-0.2449399792377451,-6.289645377416371,0.7827515181747454,1.277544631701059
Pd,3.864881067293353,-0.23988985116109154,-6.159966609533999,0.7867145119842643,1.271109131415135
Pd,3.928239773314556,-0.23494384570937635,-6.032961534973011,0.7906152448204627,1.2648377406725637
Pd,3.9915984793357584,-0.2300998161011993,-5.908575028009333,0.7944542992147987,1.2587256447455228
Pd,4.054957185356961,-0.22535565981710978,-5.786753099491075,0.7982322691247846,1.252768196275054
Pd,4.118315891378163,-0.22070931768702196,-5.667442873404886,0.8019497590234665,1.2469609083961806
Pd,4.181674597399366,-0.2161587729964452,-5.550592563925468,0.805607383020558,1.2412994481884996
Pd,4.245033303420568,-0.2117020506111429,-5.436151452938286,0.8092057640147639,1.2357796304349546
Pd,4.3083920094417705,-0.20733721611983774,-5.324069868025689,0.8127455328768022,1.230397411672495
Pd,4.371750715462974,-0.20306237499459345,-5.214299160906928,0.8162273276626036,1.2251488845192902
Pd,4.435109421484176,-0.19887567176850718,-5.106791686322682,0.8196517928561463,1.2200302722640488
Pd,4.498468127505379,-0.1947752892303563,-5.001500781354951,0.8230195786413651,1.2150379237038236
Pd,4.561826833526581,-0.19075944763584957,-4.898380745173313,0.8263313402025548,1.2101683082174695
Pd,4.625185539547783,-0.18682640393514086,-4.797386819198785,0.8295877370526754,1.2054180110626491
Pd,4.688544245568986,-0.1829744510162696,-4.698475167676646,0.8327894323889503,1.2007837288849683
Pd,4.751902951590188,-0.17920191696420035,-4.601602858649819,0.8359370924751434,1.1962622654284658
Pd,4.815261657611391,-0.17550716433513827,-4.506727845324529,0.8390313860498898,1.191850527437288
Pd,4.878620363632593,-0.17188858944580818,-4.413808947820178,0.8420729837604486,1.187545520738946
Pd,4.941979069653796,-0.16834462167738554,-4.32280583529547,0.8450625576212433,1.1833443465000844
Pd,5.005337775674999,-0.16487372279378026,-4.233679008443092,0.8480007804965519,1.179244197646191
Pd,5.068696481696201,-0.1614743862739747,-4.1463897823452776,0.8508883256067079,1.17524235543715
Pd,5.132055187717404,-0.15814513665812863,-4.060900269682884,0.8537258660571712,1.1713361861909821
Pd,5.195413893738606,-0.15488452890716506,-3.9771733642906435,0.8565140743898351,1.1675231381485258
Pd,5.2587725997598085,-0.1516911477755609,-3.895172725051479,0.8592536221559314,1.1638007384722167
Pd,5.322131305781011,-0.14856360719706832,-3.8148627601228684,0.8619451795099051,1.1601665903724778
Pd,5.385490011802213,-0.1455005496831023,-3.7362086114884505,0.8645894148236312,1.1566183703555883
Pd,5.448848717823416,-0.14250064573353122,-3.659176139828123,0.8671869943203541,1.153153825587221
Pd,5.512207423844619,-0.13956259325961606,-3.5837319097000933,0.8697385817277374,1.1497707713661478
Pd,5.5755661298658215,-0.1366851170188474,-3.509843175028448,0.8722448379494151,1.1464670887029016
Pd,5.638924835887024,-0.13386696806143458,-3.437477864889927,0.8747064207544488,1.1432407219984544
Pd,5.702283541908226,-0.13110692318820727,-3.366604569593751,0.8771239844841009,1.1400896768182336
Pd,5.765642247929429,-0.1284037844196938,-3.2971925270484492,0.879498179775342,1.1370120177570338
Pd,5.829000953950631,-0.12575637847614604,-3.2292116094097745,0.8818296533005248,1.134005866390618
Pd,5.8923596599718335,-0.1231635562682849,-3.162632310003909,0.8841190475226628,1.131069399310014
Pd,5.955718365993036,-0.12062419239854585,-3.0974257305202886,0.8863670004657632,1.1282008462347148
Pd,6.019077072014238,-0.11813718467260702,-3.0335635684684696,0.8885741454996773,1.1253984882011887
Pd,6.082435778035441,-0.11570145362098942,-2.9710181048936315,0.890741111138938,1.122660655823283
Pd,6.145794484056644,-0.11331594203051991,-2.9097621923453314,0.8928685208550706,1.1199857276212775
Pd,6.2091531900778465,-0.11097961448545494,-2.8497692430943418,0.89495699290187,1.117372128416508
Pd,6.272511896099049,-0.10869145691806495,-2.7910132175924134,0.8970071401531503,1.114818327788634
Pd,6.335870602120251,-0.10645047616848498,-2.7334686131699817,0.8990195699524886,1.1123228385927661
Pd,6.399229308141454,-0.10425569955364002,-2.6771104529668968,0.9009948839744882,1.109884215533809
Pd,6.462588014162656,-0.10210617444505839,-2.621914275091384,0.9029336780971088,1.107501053795506
Pd,6.525946720183859,-0.10000096785538941,-2.567856122002517,0.9048365422846117,1.1051719877217945
Pd,6.589305426205061,-0.09793916603344653,-2.514912530111605,0.9067040604806919,1.102895689548194
Pd,6.652664132226263,-0.09591987406759934,-2.463060519597971,0.9085368105113685,1.100670868181061
Pd,6.716022838247467,-0.0939422154973433,-2.412277584434719,0.9103353639972285,1.0984962680226542
Pd,6.779381544268669,-0.0920053319328775,-2.362541682620129,0.9121002862746211,1.0963706678400422
Pd,6.8427402502898715,-0.0901083826825264,-2.3138312266104815,0.9138321363254162,1.0942928796759883
Pd,6.906098956311074,-0.08825054438784284,-2.266125073950112,0.9155314667149517,1.092261747800032
Pd,6.969457662332276,-0.08643101066623497,-2.2194025180946793,0.917198823537805,1.09027614769807
Pd,7.032816368353479,-0.08464899176096087,-2.1736432794236134,0.9188347463710341,1.0883349850988226
Pd,7.096175074374681,-0.08290371419834003,-2.128827496437889,0.9204397682345478,1.0864371950356437
Pd,7.159533780395884,-0.08119442045203196,-2.0849357171392624,0.9220144155582706,1.0845817409422065
Pd,7.222892486417086,-0.07952036861423695,-2.041948890587265,0.9235592081557858,1.082767613780664
Pd,7.286251192438289,-0.07788083207367566,-1.9998483586302611,0.9250746592041426,1.0809938312009508
Pd,7.349609898459492,-0.07627509920020846,-1.958615847807005,0.9265612752295277,1.0792594367299453
Pd,7.412968604480694,-0.07470247303595688,-1.9182334614151606,0.9280195560985147,1.0775634989892866
Pd,7.476327310501897,-0.07316227099279363,-1.878683671743356,0.9294499950146071,1.0759051109406743
Pd,7.539686016523099,-0.07165382455606956,-1.8399493124633919,0.9308530785198078,1.074283389157552
Pd,7.603044722544301,-0.07017647899444934,-1.8020135711793113,0.9322292865009524,1.0726974731221108
Pd,7.666403428565504,-0.06872959307572978,-1.7648599821300925,0.933579092200556,1.071146524546605
Pd,7.729762134586706,-0.06731253878851674,-1.728472419042784,0.9349029622319308,1.069629726718012
Pd,7.793120840607909,-0.06592470106964123,-1.6928350881330068,0.9362013565983401,1.0681462838651188
Pd,7.856479546629112,-0.06456547753719516,-1.6579325212497662,0.9374747287159655,1.0666954205471477
Pd,7.919838252650314,-0.0632342782290714,-1.6237495691615993,0.9387235254404683,1.0652763810630819
Pd,7.983196958671517,-0.0619305253468945,-1.5902713949811484,0.9399481870969403,1.063888428880885
Pd,8.046555664692718,-0.0606536530052312,-1.5574834677253115,0.9411491475130396,1.0625308460858431
Pd,8.109914370713922,-0.059403106985971434,-1.5253715560081589,0.9423268340551216,1.0612029328472936
Pd,8.173273076735125,-0.058178344497773725,-1.4939217218638985,0.9434816676671802,1.059904006903033
Pd,8.236631782756326,-0.05697883394047003,-1.4631203146971883,0.9446140629124188,1.0586334030607338
Pd,8.29999048877753,-0.055804054674328,-1.432953965358182,0.9457244280172842,1.05739047271572
Pd,8.363349194798731,-0.054653496794071166,-1.403409580339747,0.9468131649177968,1.0561745833844853
Pd,8.426707900819935,-0.05352666090755735,-1.3744743360943015,0.9478806693080216,1.054985118253363
Pd,8.490066606841136,-0.05242305791902115,-1.3461356734678456,0.9489273306905297,1.0538214757417779
Pd,8.55342531286234,-0.051342208816784876,-1.3183812922487366,0.949953532428704,1.0526830690795417
Pd,8.616784018883541,-0.05028364446534682,-1.2911991458288672,0.9509596518007547,1.0515693258976673
Pd,8.680142724904744,-0.04924690540175587,-1.264577435974909,0.9519460600553088,1.0504796878322067
Pd,8.743501430925948,-0.04823154163618492,-1.2385046077073736,0.9529131224684498,1.049413610140634
Pd,8.806860136947149,-0.047237112456615334,-1.2129693442852398,0.9538611984020852,1.048370561330314
Pd,8.870218842968352,-0.04626318623754899,-1.1879605622940015,0.9547906413635264,1.0473500227986217
Pd,8.933577548989554,-0.04530934025266416,-1.1634674068349862,0.9557017990661721,1.0463514884842868
Pd,8.996936255010757,-0.04437516049133358,-1.1394792468138502,0.9565950134911877,1.0453744645295624
Pd,9.060294961031959,-0.04346024147892616,-1.1159856703262274,0.9574706209500815,1.0444184689528304
Pd,9.123653667053162,-0.04256418610081314,-1.0929764801385067,0.9583289521480816,1.0434830313312702
Pd,9.187012373074364,-0.04168660543000322,-1.0704416892617914,0.9591703322482217,1.042567692493237
Pd,9.250371079095567,-0.040827118558331287,-1.048371516617111,0.9599950809360497,1.0416720042200043
Pd,9.31372978511677,-0.03998535243112763,-1.0267563827900061,0.9608035124848748,1.0407955289565431
Pd,9.377088491137972,-0.0391609416852962,-1.0055869058726505,0.9615959358214758,1.0399378395310253
Pd,9.440447197159175,-0.03835352849073088,-0.9848538973916887,0.9623726545921942,1.0390985188827404
Pd,9.503805903180377,-0.0375627623950019,-0.9645483583200462,0.9631339672293419,1.0382771597981444
Pd,9.56716460920158,-0.03678830017124402,-0.944661475170953,0.9638801670178557,1.037473364654753
Pd,9.630523315222781,-0.03602980566918142,-0.9251846161725154,0.9646115421621347,1.036686745172615
Pd,9.693882021243985,-0.035286949669223557,-0.9061093275211437,0.9653283758529981,1.0359169221731048
Pd,9.757240727265186,-0.03455940973956988,-0.8874273297122415,0.9660309463347082,1.0351635253447897
Pd,9.82059943328639,-0.03384687009626004,-0.8691305139465325,0.9667195269720033,1.0344261930161265
Pd,9.883958139307593,-0.03314902146611026,-0.8512109386104963,0.9673943863170869,1.0337045719347662
Pd,9.947316845328794,-0.0324655609524752,-0.8336608258293609,0.968055788176528,1.0329983170532389
Pd,10.010675551349998,-0.03179619190377749,-0.8164725580911624,0.968703991678024,1.032307091320811
Pd,10.0740342573712,-0.031140623784748314,-0.7996386749404203,0.9693392513369831,1.0316305654813085
Pd,10.137392963392402,-0.0304985720503223,-0.7831518697399712,0.9699618171228858,1.0309684178767098
Pd,10.200751669413604,-0.029869758022132667,-0.7670049864995727,0.970571934525388,1.0303203342563192
Pd,10.264110375434807,-0.02925390876755259,-0.7511910167698896,0.9711698446201275,1.029686007591339
Pd,10.327469081456009,-0.028650756981230752,-0.7357030966005269,0.9717557841342009,1.0290651378946654
Pd,10.390827787477212,-0.028060040869069013,-0.7205345035607716,0.9723299855112808,1.0284574320457365
Pd,10.454186493498415,-0.027481504034592565,-0.705678653821771,0.9728926769763399,1.0278626036202752
Pd,10.517545199519617,-0.02691489536766255,-0.6911290992988594,0.9734440825999578,1.0272803727247632
Pd,10.58090390554082,-0.026359968935483428,-0.6768795248528119,0.973984422362183,1.0267104658355029
Pd,10.644262611562022,-0.025816483875857495,-0.6629237455488004,0.9745139122159244,1.0261526156421137
Pd,10.707621317583225,-0.02528420429264011,-0.6492557039718604,0.9750327641498536,1.0256065608953313
Pd,10.770980023604427,-0.024762899153350573,-0.6358694675977103,0.9755411862507937,1.0250720462589658
Pd,10.83433872962563,-0.024252342188894,-0.6227592262177798,0.9760393827655763,1.0245488221658965
Pd,10.897697435646831,-0.02375231179535068,-0.6099192894173248,0.9765275541623508,1.0240366446779716
Pd,10.961056141668035,-0.02326259093779029,-0.5973440841055393,0.9770058971913258,1.0235352753496956
Pd,11.024414847689238,-0.02278296705606939,-0.5850281520965948,0.9774746049449319,1.0230444810955852
Pd,11.08777355371044,-0.02231323197257102,-0.5729661477405475,0.977933866917389,1.0225640340610835
Pd,11.151132259731643,-0.02185318180184657,-0.5611528356030949,0.9783838690636669,1.0220937114969202
Pd,11.214490965752844,-0.021402616862120673,-0.5495830881931703,0.9788247938578277,1.0216332956368164
Pd,11.277849671774048,-0.020961341588620515,-0.5382518837373862,0.97925682035074,1.021182573578431
Pd,11.34120837779525,-0.02052916444869241,-0.5271543040003706,0.9796801242271549,1.0207413371674503
Pd,11.404567083816453,-0.020105897858668106,-0.5162855321500344,0.9800948778621374,1.0203093828847276
Pd,11.467925789837654,-0.019691358102445496,-0.505640850666861,0.9805012503768437,1.019886511736382
Pd,11.531284495858857,-0.019285365251747656,-0.4952156392962942,0.98089940769364,1.0194725291467661
Pd,11.59464320188006,-0.01888774308802631,-0.4850053730433489,0.981289512590557,1.0190672448542206
Pd,11.658001907901262,-0.018498319025975273,-0.47500562020856724,0.9816717247550747,1.0186704728095313
Pd,11.721360613922466,-0.018116924038620846,-0.46521204046446524,0.9820462008372348,1.0182820310770093
Pd,11.784719319943667,-0.017743392583956862,-0.45562038297164503,0.982413094502077,1.0179017417381195
Pd,11.84807802596487,-0.01737756253309222,-0.4462264845337447,0.9827725564813969,1.0175294307975817
Pd,11.911436731986072,-0.0170192750998799,-0.43702626779043,0.9831247346248243,1.017164928091872
Pd,11.974795438007275,-0.016668374771996827,-0.4280157394476419,0.9834697739502198,1.016808067200057
Pd,12.038154144028477,-0.01632470924344487,-0.41919098854433534,0.9838078166933912,1.0164586853568933
Pd,12.10151285004968,-0.015988129348443292,-0.4105481847549499,0.984139002357127,1.0161166233681258
Pd,12.164871556070882,-0.015658488996684417,-0.40208357672688405,0.9844634677595503,1.0157817255279242
Pd,12.228230262092085,-0.015335645109923999,-0.39379349045224254,0.9847813470817923,1.015453839538396
Pd,12.291588968113288,-0.015019457559879136,-0.3856743276731603,0.985092771914989,1.0151328164311182
Pd,12.35494767413449,-0.014709789107406418,-0.3777225643199993,0.9853978713066001,1.0148185104906287
Pd,12.418306380155693,-0.014406505342934204,-0.3699347489817504,0.9856967718060561,1.014510779179825
Pd,12.481665086176895,-0.014109474628123073,-0.3623075014079716,0.9859895975097338,1.0142094830672166
Pd,12.545023792198098,-0.013818568038728954,-0.3548375110416103,0.9862764701052645,1.0139144857559774
Pd,12.6083824982193,-0.013533659308644525,-0.3475215355820805,0.9865575089151785,1.0136256538147512
Pd,12.671741204240503,-0.013254624775094122,-0.3403563995779602,0.9868328309398893,1.0133428567101581
Pd,12.735099910261704,-0.012981343324958783,-0.33333899304870995,0.987102550900022,1.0130659667409616
Pd,12.798458616282907,-0.012713696342207861,-0.3264662701348045,0.9873667812780905,1.012794858973842
Pd,12.86181732230411,-0.012451567656414546,-0.3197352477756988,0.9876256323595276,1.0125294111807415
Pd,12.925176028325312,-0.012194843492332802,-0.3131430044150486,0.9878792122730737,1.0122695037777307
Pd,12.988534734346516,-0.011943412420513971,-0.3066866787326283,0.9881276270305288,1.012015019765361
Pd,13.051893440367717,-0.011697165308941604,-0.30036346840239486,0.9883709805658728,1.011765844670459
Pd,13.11525214638892,-0.011455995275663329,-0.2941706288761543,0.9886093747737612,1.0115218664893255
Pd,13.178610852410122,-0.011219797642399547,-0.28810547219231103,0.9888429095473998,1.0112829756323043
Pd,13.241969558431325,-0.010988469889108367,-0.28216536580917234,0.9890716828158063,1.0110490648696784
Pd,13.305328264452527,-0.010761911609487607,-0.27634773146231467,0.9892957905804629,1.0108200292788636
Pd,13.36868697047373,-0.010540024467393964,-0.27065004404550136,0.9895153269513682,1.0105957661928637
Pd,13.432045676494933,-0.010322712154160947,-0.2650698305146794,0.9897303841824935,1.0103761751499518
Pd,13.495404382516135,-0.010109880346796656,-0.2596046688145689,0.9899410527066486,1.0101611578445493
Pd,13.558763088537338,-0.009901436667043536,-0.25425218682738654,0.9901474211697671,1.0099506180792686
Pd,13.62212179455854,-0.009697290641282236,-0.24901006134324416,0.9903495764646146,1.0097444617180893
Pd,13.685480500579743,-0.00949735366126201,-0.2438760170517722,0.9905476037639277,1.0095425966406406
Pd,13.748839206600945,-0.00930153894564103,-0.23884782555453946,0.9907415865529903,1.0093449326975583
Pd,13.812197912622148,-0.009109761502319392,-0.23392330439782827,0.9909316066616547,1.00915138166689
Pd,13.87555661864335,-0.008921938091548924,-0.2291003161253568,0.9911177442958137,1.0089618572115235
Pd,13.938915324664553,-0.008737987189803469,-0.2243767673505287,0.9913000780683295,1.0087762748376086
Pd,14.002274030685756,-0.00855782895439415,-0.21975060784781286,0.9914786850294298,1.0085945518539485
Pd,14.065632736706958,-0.008381385188814192,-0.21521982966285697,0.9916536406965731,1.0084166073323384
Pd,14.12899144272816,-0.008208579308798194,-0.21078246624094688,0.9918250190837948,1.0082423620688221
Pd,14.192350148749362,-0.008039336309081253,-0.20643659157343688,0.991992892730538,1.0080717385458497
Pd,14.255708854770566,-0.007873582730843442,-0.20218031936177902,0.9921573327299772,1.007904660895307
Pd,14.319067560791767,-0.007711246629825428,-0.19801180219878578,0.9923184087568424,1.0077410548624015
Pd,14.38242626681297,-0.007552257545101604,-0.19392923076677693,0.9924761890947487,1.0075808477703772
Pd,14.445784972834172,-0.007396546468496927,-0.18993083305225547,0.9926307406630404,1.0074239684860427
Pd,14.509143678855375,-0.007244045814634399,-0.1860148735767775,0.9927821290431555,1.0072703473860887
Pd,14.572502384876579,-0.007094689391600079,-0.18217965264367922,0.992930418504518,1.0071199163241769
Pd,14.63586109089778,-0.006948412372212897,-0.17842350560033426,0.993075672029963,1.0069726085987816
Pd,14.699219796918984,-0.00680515126588684,-0.17474480211562202,0.993217951340706,1.0068283589217646
Pd,14.762578502940185,-0.006664843891073306,-0.17114194547229386,0.9933573169208569,1.0066871033876648
Pd,14.825937208961388,-0.006527429348271561,-0.16761337187392725,0.9934938280414922,1.0065487794436867
Pd,14.88929591498259,-0.006392847993595765,-0.1641575497661714,0.9936275427842859,1.0064133258603698
Pd,14.952654621003793,-0.0062610414128868586,-0.16077297917198446,0.9937585180647108,1.0062806827029207
Pd,15.016013327024995,-0.006131952396358362,-0.15745819104058018,0.993886809654814,1.006150791303196
Pd,15.079372033046198,-0.00600552491376478,-0.15421174660979461,0.9940124722055742,1.0060235942323141
Pd,15.142730739067401,-0.00588170409008205,-0.1510322367816009,0.9941355592688471,1.0058990352738875
Pd,15.206089445088605,-0.005760436181689437,-0.1479182815105007,0.9942561233189058,1.005777059397855
