L_support_nm,pzc_support_V,N_modes,gl_order,lambda_D_nm,E_mix_with_V,E_mix_no_V,i_mix_avg_with_A_per_m2,i_mix_avg_no_A_per_m2,i_mix_abs_with_A,i_mix_abs_no_A,phi_RP_Au_mean_mV,phi_RP_Pd_mean_mV,sigma_support_signed_mean_C_per_m2,sigma_support_signed_mean_uC_per_cm2,relative_balance_with,relative_balance_no,max_abs_phi_tilde_with_edl,debye_huckel_ok_with_edl,overlap_reference_L_support_nm,overlap_delta_phi_RP_Au_mean_vs_15nm_mV,overlap_delta_phi_RP_Pd_mean_vs_15nm_mV,overlap_active_RP_RMS_vs_15nm_mV
3.0,0.82,960,128,3.0412178890177213,0.589905874567993,0.46699999999999964,0.025791857053939406,0.1175603540787235,1.0316742821575763e-12,4.7024141631489405e-12,-201.92956186743578,-44.40282229153878,-0.02313707665050226,-2.313707665050226,9.204658762930137e-16,6.0134223191460756e-15,8.232871379878665,False,15.0,3.1332633240566565,-3.9573841502047458,3.569189569788239
6.0,0.82,1920,128,3.0412178890177213,0.5895890152698191,0.4670000000000002,0.024418800999666104,0.11756035407872475,9.767520399866443e-13,4.7024141631489906e-12,-204.30841079329383,-41.39492655645756,-0.023752759913860295,-2.3752759913860295,8.641983802090532e-16,4.308123452522561e-15,8.304706985180424,False,15.0,0.7544143981986053,-0.9494884151235254,0.8575165697125473
15.0,0.82,3840,128,3.0412178890177213,0.5894914109954376,0.4670000000000002,0.024004085316070702,0.11756035407872475,9.601634126428282e-13,4.7024141631489906e-12,-205.06282519149244,-40.44543814133404,-0.024242089471547077,-2.4242089471547077,9.890201601843264e-16,4.308123452522561e-15,8.328792049435991,False,15.0,0.0,0.0,0.0
1.0,0.84,960,128,3.0412178890177213,0.5913166174303982,0.4670000000000001,0.029893805249699607,0.11756035407872445,1.1957522099879844e-12,4.7024141631489785e-12,-196.12461017958094,-52.73644404558183,-0.02534629617560126,-2.534629617560126,6.679784861520143e-14,1.7950514385510672e-15,8.06688966601895,False,15.0,10.02313211098587,-11.206088805173486,10.631077170816479
3.0,0.84,960,128,3.0412178890177213,0.5909140853403638,0.46699999999999964,0.025783692744756715,0.1175603540787235,1.0313477097902687e-12,4.7024141631489405e-12,-202.8059553990328,-45.279215823135765,-0.025873767994340085,-2.5873767994340087,4.1945612080182355e-14,6.0134223191460756e-15,8.243216265675962,False,15.0,3.3417868915340136,-3.748860582727424,3.5511614506493485
6.0,0.84,1920,128,3.0412178890177213,0.5907575938041595,0.4670000000000002,0.0244096785854176,0.11756035407872475,9.763871434167042e-13,4.7024141631489906e-12,-205.34396899927378,-42.4304847624375,-0.02617786723276136,-2.617786723276136,4.754867422032161e-14,4.308123452522561e-15,8.318700205051384,False,15.0,0.8037732912930267,-0.900129522029161,0.8533125629640262
15.0,0.84,3840,128,3.0412178890177213,0.5907093883509448,0.4670000000000002,0.02399475326999998,0.11756035407872475,9.597901307999994e-13,4.7024141631489906e-12,-206.1477422905668,-41.53035524040834,-0.02641955819480642,-2.641955819480642,5.144905012927215e-14,4.308123452522561e-15,8.34405438124236,False,15.0,0.0,0.0,0.0
1.0,0.86,960,128,3.0412178890177213,0.5919122984244897,0.4670000000000001,0.029892290966178372,0.11756035407872445,1.195691638647135e-12,4.7024141631489785e-12,-196.60357924957341,-53.215413115574314,-0.028623444995639753,-2.8623444995639753,5.61236246297933e-13,1.7950514385510672e-15,8.070069171264828,False,15.0,10.62916254649889,-10.600058369660438,10.614620433159706
3.0,0.86,960,128,3.0412178890177213,0.5919222014912726,0.46699999999999964,0.025781060396180736,0.1175603540787235,1.0312424158472295e-12,4.7024141631489405e-12,-203.68241045879907,-46.155670882902086,-0.0286104678843966,-2.86104678843966,7.494706831611626e-13,6.0134223191460756e-15,8.253563599310512,False,15.0,3.550331337273235,-3.54031613698821,3.5453272736267576
6.0,0.86,1920,128,3.0412178890177213,0.5919260514743424,0.4670000000000002,0.024406737428744697,0.11756035407872475,9.76269497149788e-13,4.7024141631489906e-12,-206.37960506879762,-43.466120831961405,-0.02860298629035951,-2.860298629035951,7.946989397205728e-13,4.308123452522561e-15,8.33269653007403,False,15.0,0.8531367272746877,-0.8507660860475283,0.8519522312294262
15.0,0.86,3840,128,3.0412178890177213,0.5919272374208174,0.4670000000000002,0.02399174455499519,0.11756035407872475,9.596697821998077e-13,4.7024141631489906e-12,-207.2327417960723,-42.615354745913876,-0.028597040090093444,-2.859704009009344,7.711728465092338e-13,4.308123452522561e-15,8.359320001419881,False,15.0,0.0,0.0,0.0
1.0,0.88,960,128,3.0412178890177213,0.5925079802620722,0.4670000000000001,0.02989395803352094,0.11756035407872445,1.1957583213408377e-12,4.7024141631489785e-12,-197.0825477580529,-53.694381624053754,-0.031900593749342156,-3.1900593749342154,7.091830456181979e-13,1.7950514385510672e-15,8.073248654340663,False,15.0,11.235191515738165,-9.994029400421105,10.632736055498517
3.0,0.88,960,128,3.0412178890177213,0.5929303199703808,0.46699999999999964,0.02578395834303941,0.1175603540787235,1.0313583337215765e-12,4.7024141631489405e-12,-204.55886400463993,-47.03212442874294,-0.03134716756416996,-3.134716756416996,4.3919672621720017e-13,6.0134223191460756e-15,8.263910872715028,False,15.0,3.758875269151133,-3.3317722051102905,3.5517495207138055
6.0,0.88,1920,128,3.0412178890177213,0.5930945121186291,0.4670000000000002,0.02440997534462986,0.11756035407872475,9.763990137851945e-13,4.7024141631489906e-12,-207.41523922233358,-44.50175498549729,-0.03102810505910361,-3.102810505910361,3.634187440375472e-13,4.308123452522561e-15,8.346692778688206,False,15.0,0.9025000514574799,-0.8014027618646438,0.8534496849858908
15.0,0.88,3840,128,3.0412178890177213,0.593145089647433,0.4670000000000002,0.023995056846555278,0.11756035407872475,9.598022738622112e-13,4.7024141631489906e-12,-208.31773927379106,-43.70035222363265,-0.030774521661254495,-3.0774521661254495,3.4331912553060506e-13,4.308123452522561e-15,8.374585540679995,False,15.0,0.0,0.0,0.0
1.0,0.9,960,128,3.0412178890177213,0.5931036980710537,0.4670000000000001,0.029898806994328404,0.11756035407872445,1.1959522797731363e-12,4.7024141631489785e-12,-197.5614923203305,-54.1733261863314,-0.035177739674083754,-3.5177739674083752,4.578901431791455e-13,1.7950514385510672e-15,8.076427191956505,False,15.0,11.841157971493544,-9.388062944665798,10.685240941571513
3.0,0.9,960,128,3.0412178890177213,0.5939385377254413,0.46699999999999964,0.025792388418525172,0.1175603540787235,1.031695536741007e-12,4.7024141631489405e-12,-205.43525299570135,-47.90851341980433,-0.03408385827733066,-3.408385827733066,2.0495284601006852e-13,6.0134223191460756e-15,8.274255577871608,False,15.0,3.967397296122698,-3.1232501781387256,3.5703594343234744
6.0,0.9,1920,128,3.0412178890177213,0.5942630995720012,0.4670000000000002,0.024419394738570716,0.11756035407872475,9.767757895428287e-13,4.7024141631489906e-12,-208.45079168246272,-45.537307445626475,-0.033453211511761005,-3.3453211511761003,1.52095216747995e-13,4.308123452522561e-15,8.360685769418074,False,15.0,0.9518586093613237,-0.752044203960871,0.8577893963340923
15.0,0.9,3840,128,3.0412178890177213,0.5943630764695588,0.4670000000000002,0.02400469270373413,0.11756035407872475,9.601877081493653e-13,4.7024141631489906e-12,-209.40265029182405,-44.785263241665604,-0.03295198941250663,-3.295198941250663,1.3483300342324383e-13,4.308123452522561e-15,8.389847629826667,False,15.0,0.0,0.0,0.0
